{'text': 'somebody posts something on your website', 'start': 1.159, 'duration': 4.901}
{'text': 'or I on Facebook or Twitter which are', 'start': 2706.42, 'duration': 3.36}
{'text': 'two of the most powerful Platforms in', 'start': 2708.579, 'duration': 4.561}
{'text': 'the world that have unlimited I have a', 'start': 2709.78, 'duration': 5.16}
{'text': 'good way of in my opinion holding people', 'start': 2713.14, 'duration': 3.54}
{'text': 'accountable I think that people like', 'start': 2714.94, 'duration': 3.96}
{'text': 'Facebook like businesses and companies', 'start': 2716.68, 'duration': 3.48}
{'text': 'like Facebook or Twitter or whatever', 'start': 2718.9, 'duration': 3.66}
{'text': 'should be honest and upfront about their', 'start': 2720.16, 'duration': 4.38}
{'text': "political biases I think that's one way", 'start': 2722.56, 'duration': 3.299}
{'text': 'to do it because then going in and', 'start': 2724.54, 'duration': 3.24}
{'text': "you're going on these websites you know", 'start': 2725.859, 'duration': 4.561}
{'text': 'that their feed might be tailored a', 'start': 2727.78, 'duration': 4.38}
{'text': 'little bit more to people left leaning', 'start': 2730.42, 'duration': 3.36}
{'text': 'or right leaning and I think that the', 'start': 2732.16, 'duration': 3.06}
{'text': 'daily wire does that they literally say', 'start': 2733.78, 'duration': 3.72}
{'text': 'we are conservative news source so', 'start': 2735.22, 'duration': 4.32}
{'text': 'people know going in that there are', 'start': 2737.5, 'duration': 3.42}
{'text': "they're going to those are all pushers", 'start': 2739.54, 'duration': 3.66}
{'text': 'right right and they all can be held', 'start': 2740.92, 'duration': 3.419}
{'text': 'accountable to a degree Facebook and', 'start': 2743.2, 'duration': 4.22}
{'text': "Twitter that's yeah everything is", 'start': 2744.339, 'duration': 3.081}
{'text': "Google turn around saying we're not", 'start': 2747.76, 'duration': 1.92}
{'text': 'Publishers what are you talking about', 'start': 2748.839, 'duration': 3.541}
{'text': 'all right so check take an example so in', 'start': 2749.68, 'duration': 4.56}
{'text': 'on Section 230 to modify that like I', 'start': 2752.38, 'duration': 3.719}
{'text': "haven't gotten a ton of specifics but um", 'start': 2754.24, 'duration': 5.04}
{'text': 'Vivek and a Vivek ramashay and maybe', 'start': 2756.099, 'duration': 4.561}
{'text': 'butchered his name the guy that wrote', 'start': 2759.28, 'duration': 3.66}
{'text': 'woke Inc what he says to do is on', 'start': 2760.66, 'duration': 5.699}
{'text': 'Section 30 or 230 is to guide it by the', 'start': 2762.94, 'duration': 5.04}
{'text': 'First Amendment so they would not get', 'start': 2766.359, 'duration': 3.841}
{'text': "liability anytime they're outside of the", 'start': 2767.98, 'duration': 3.599}
{'text': 'bounds of the First Amendment so they', 'start': 2770.2, 'duration': 3.54}
{'text': 'can censor content for example that the', 'start': 2771.579, 'duration': 3.901}
{'text': "First Amendment doesn't protect which", 'start': 2773.74, 'duration': 3.96}
{'text': 'would be like your child pornography', 'start': 2775.48, 'duration': 4.139}
{'text': 'threats of violence libel and all of', 'start': 2777.7, 'duration': 4.32}
{'text': 'that but everything else they would have', 'start': 2779.619, 'duration': 4.5}
{'text': 'to do in the spirit or or they could', 'start': 2782.02, 'duration': 3.9}
{'text': 'choose to be a publisher and and lose', 'start': 2784.119, 'duration': 3.0}
{'text': 'the liability what do you think about', 'start': 2785.92, 'duration': 3.54}
{'text': "that it's like it's it seems weird it's", 'start': 2787.119, 'duration': 4.621}
{'text': 'like paradoxical enforcing the first', 'start': 2789.46, 'duration': 4.56}
{'text': 'enforcing that a business follows the', 'start': 2791.74, 'duration': 4.079}
{'text': 'first amendment is contrary to the', 'start': 2794.02, 'duration': 3.36}
{'text': 'purpose of the First Amendment this is', 'start': 2795.819, 'duration': 3.241}
{'text': 'the reason why any time you participate', 'start': 2797.38, 'duration': 3.36}
{'text': 'in any private business if you go in any', 'start': 2799.06, 'duration': 2.88}
{'text': 'restaurant if you go into any private', 'start': 2800.74, 'duration': 2.94}
{'text': "anything there's always that line on the", 'start': 2801.94, 'duration': 3.179}
{'text': 'bottom of we reserve the right to remove', 'start': 2803.68, 'duration': 3.6}
{'text': 'you for whatever reason we see fit part', 'start': 2805.119, 'duration': 3.96}
{'text': 'of your bill ability to run a private', 'start': 2807.28, 'duration': 3.299}
{'text': 'business in the United States is that', 'start': 2809.079, 'duration': 3.721}
{'text': 'you can exercise your private level of', 'start': 2810.579, 'duration': 3.901}
{'text': 'discretion in any way you want as long', 'start': 2812.8, 'duration': 3.18}
{'text': "as it doesn't move contrary to like", 'start': 2814.48, 'duration': 4.7}
{'text': 'protected classes for instance', 'start': 2815.98, 'duration': 3.2}
{'text': "as long as you're private yes your", 'start': 2826.02, 'duration': 4.299}
{'text': "private company that's exactly what", 'start': 2828.339, 'duration': 3.961}
{'text': "that's that yes welcome to yes welcome", 'start': 2830.319, 'duration': 3.061}
{'text': "to the First Amendment that's exactly", 'start': 2832.3, 'duration': 2.64}
{'text': 'how it works the First Amendment does', 'start': 2833.38, 'duration': 3.06}
{'text': 'not apply social private Enterprise', 'start': 2834.94, 'duration': 2.7}
{'text': "that's not what the first amendment is", 'start': 2836.44, 'duration': 2.7}
{'text': 'people who make arguments where they', 'start': 2837.64, 'duration': 3.12}
{'text': 'pretend as if they could undermine the', 'start': 2839.14, 'duration': 3.959}
{'text': 'First Amendment and then they usually if', 'start': 2840.76, 'duration': 4.079}
{'text': 'everything goes well get crushed in', 'start': 2843.099, 'duration': 3.841}
{'text': 'court later in suit for it okay Peter', 'start': 2844.839, 'duration': 4.141}
{'text': 'brings up a restaurant is not the same', 'start': 2846.94, 'duration': 3.32}
{'text': 'as Facebook', 'start': 2848.98, 'duration': 4.139}
{'text': 'what about a company-sized liability', 'start': 2850.26, 'duration': 6.28}
{'text': 'limit that you you get protection', 'start': 2853.119, 'duration': 5.341}
{'text': "if you're small enough but if you're big", 'start': 2856.54, 'duration': 4.019}
{'text': 'enough different rules apply', 'start': 2858.46, 'duration': 4.44}
{'text': 'this is like an interesting argument so', 'start': 2860.559, 'duration': 4.201}
{'text': "again though the problem is like there's", 'start': 2862.9, 'duration': 3.06}
{'text': 'either two things going on here either', 'start': 2864.76, 'duration': 3.359}
{'text': 'one in my opinion we should be talking', 'start': 2865.96, 'duration': 3.78}
{'text': 'about antitrust law which I think', 'start': 2868.119, 'duration': 2.821}
{'text': "they're way more better conversations", 'start': 2869.74, 'duration': 3.48}
{'text': "have or two you're essentially saying", 'start': 2870.94, 'duration': 4.02}
{'text': 'that once a company grows to a certain', 'start': 2873.22, 'duration': 3.54}
{'text': "size there's like a whole other set of", 'start': 2874.96, 'duration': 3.54}
{'text': 'like constitutional Provisions that come', 'start': 2876.76, 'duration': 4.14}
{'text': 'in to moderate or guide that company', 'start': 2878.5, 'duration': 4.68}
{'text': "um I mean you could but that's that gets", 'start': 2880.9, 'duration': 3.54}
{'text': 'into like a lot of really a lot of', 'start': 2883.18, 'duration': 3.179}
{'text': "constitutional Provisions it's just a", 'start': 2884.44, 'duration': 3.659}
{'text': "law section two there's a law I would", 'start': 2886.359, 'duration': 3.541}
{'text': 'also argue that I thought you mentioned', 'start': 2888.099, 'duration': 2.46}
{'text': 'more specifically like the first', 'start': 2889.9, 'duration': 1.86}
{'text': "amendment I'd also argue that", 'start': 2890.559, 'duration': 3.481}
{'text': 'quantitatively is not necessarily a good', 'start': 2891.76, 'duration': 4.079}
{'text': "way to figure this out I think it's", 'start': 2894.04, 'duration': 3.72}
{'text': 'really like when you look at Facebook or', 'start': 2895.839, 'duration': 3.601}
{'text': "Twitter or any of that there's a tiny", 'start': 2897.76, 'duration': 4.2}
{'text': 'percentage of posts that they spend', 'start': 2899.44, 'duration': 4.74}
{'text': 'their time pushing and boosting or', 'start': 2901.96, 'duration': 4.859}
{'text': 'moderating for that that', 'start': 2904.18, 'duration': 5.04}
{'text': "um for that matter I think it's really", 'start': 2906.819, 'duration': 5.401}
{'text': 'are they acting in a manner that like', 'start': 2909.22, 'duration': 5.099}
{'text': 'they are very very heavily curating', 'start': 2912.22, 'duration': 3.72}
{'text': 'their site in terms of what they boost', 'start': 2914.319, 'duration': 5.461}
{'text': 'it makes sense I have a very possibly', 'start': 2915.94, 'duration': 5.22}
{'text': "I don't know if this makes complete", 'start': 2919.78, 'duration': 4.44}
{'text': 'sense but to me I think the argument can', 'start': 2921.16, 'duration': 4.199}
{'text': 'can', 'start': 2924.22, 'duration': 3.06}
{'text': 'like be summed up in like as book', 'start': 2925.359, 'duration': 3.781}
{'text': 'burning like people are allowed to', 'start': 2927.28, 'duration': 4.14}
{'text': 'publish but then people are denying', 'start': 2929.14, 'duration': 4.5}
{'text': 'those publishings to be seen right is', 'start': 2931.42, 'duration': 3.72}
{'text': "that kind of where we're at", 'start': 2933.64, 'duration': 3.479}
{'text': 'is that what both of you are saying yes', 'start': 2935.14, 'duration': 3.54}
{'text': 'yes people are allowed to publish on', 'start': 2937.119, 'duration': 4.381}
{'text': 'Facebook but is Facebook also becoming a', 'start': 2938.68, 'duration': 4.159}
{'text': 'publisher', 'start': 2941.5, 'duration': 3.42}
{'text': 'like that would be the book burning', 'start': 2942.839, 'duration': 4.24}
{'text': 'right yeah they allowed the produce to', 'start': 2944.92, 'duration': 3.78}
{'text': "produce the books but they're also", 'start': 2947.079, 'duration': 3.361}
{'text': "burning them right so they're also", 'start': 2948.7, 'duration': 3.659}
{'text': 'hiding some information from being seen', 'start': 2950.44, 'duration': 4.56}
{'text': 'is that technically a publisher', 'start': 2952.359, 'duration': 4.2}
{'text': "I don't know how to answer that I don't", 'start': 2955.0, 'duration': 2.88}
{'text': "think anything I don't know if any of us", 'start': 2956.559, 'duration': 5.52}
{'text': 'do if you are like curating information', 'start': 2957.88, 'duration': 6.54}
{'text': 'and like what just came out recently', 'start': 2962.079, 'duration': 4.561}
{'text': 'even blue checks right on Facebook they', 'start': 2964.42, 'duration': 3.419}
{'text': 'got caught whitelisting certain', 'start': 2966.64, 'duration': 2.58}
{'text': 'celebrities and certain people figures', 'start': 2967.839, 'duration': 3.24}
{'text': 'yeah and basically blacklisting others', 'start': 2969.22, 'duration': 5.04}
{'text': 'like when once again in the grand scheme', 'start': 2971.079, 'duration': 5.401}
{'text': 'what is that actually doing that is', 'start': 2974.26, 'duration': 3.66}
{'text': 'influencing not only political', 'start': 2976.48, 'duration': 2.879}
{'text': 'narratives but social scenarios as well', 'start': 2977.92, 'duration': 4.38}
{'text': 'and it is disallowing open discourse', 'start': 2979.359, 'duration': 5.581}
{'text': "which is fun if you're CNN or MSNBC or", 'start': 2982.3, 'duration': 4.98}
{'text': 'Fox News because once again if somebody', 'start': 2984.94, 'duration': 5.399}
{'text': 'is allowed to lie like outright lie', 'start': 2987.28, 'duration': 5.579}
{'text': 'about me on CNN and MSNBC if somebody', 'start': 2990.339, 'duration': 5.101}
{'text': 'does that I can sue them and I have a', 'start': 2992.859, 'duration': 4.801}
{'text': 'pretty good chance of winning if I', 'start': 2995.44, 'duration': 3.6}
{'text': 'supposedly push the lie about Hunter', 'start': 2997.66, 'duration': 2.76}
{'text': 'Biden which is kind of hard lie about', 'start': 2999.04, 'duration': 4.44}
{'text': 'that guy like but hell [\xa0__\xa0] that even if', 'start': 3000.42, 'duration': 4.38}
{'text': 'I told the truth about Hunter Biden I', 'start': 3003.48, 'duration': 2.46}
{'text': "can get banned off of Facebook so you're", 'start': 3004.8, 'duration': 2.9}
{'text': 'saying like this is', 'start': 3005.94, 'duration': 4.26}
{'text': 'that your argument if I can get if I can', 'start': 3007.7, 'duration': 4.24}
{'text': 'push a lie about 100 Biden and get', 'start': 3010.2, 'duration': 3.359}
{'text': 'removed but then Hunter body can then', 'start': 3011.94, 'duration': 4.619}
{'text': 'log on Facebook push a lot about me and', 'start': 3013.559, 'duration': 4.5}
{'text': 'nothing happens', 'start': 3016.559, 'duration': 3.901}
{'text': "there is a problem and that's what we", 'start': 3018.059, 'duration': 4.921}
{'text': 'have seen done consistently over and', 'start': 3020.46, 'duration': 4.26}
{'text': 'over and over again and we keep getting', 'start': 3022.98, 'duration': 3.0}
{'text': 'into the Weeds about oh what about', 'start': 3024.72, 'duration': 2.82}
{'text': 'Anti-Trust there is no difference', 'start': 3025.98, 'duration': 3.119}
{'text': 'between addressing antitrust laws and', 'start': 3027.54, 'duration': 3.24}
{'text': '230s maybe we have two different methods', 'start': 3029.099, 'duration': 3.24}
{'text': 'of dealing with the issue hold on let me', 'start': 3030.78, 'duration': 3.18}
{'text': 'finish we have two different methods of', 'start': 3032.339, 'duration': 2.881}
{'text': "dealing with the issue and that's fine", 'start': 3033.96, 'duration': 3.54}
{'text': 'we can have those differences but we', 'start': 3035.22, 'duration': 4.859}
{'text': 'both agree that this is inherently a', 'start': 3037.5, 'duration': 4.92}
{'text': "problem and what I'm telling you is the", 'start': 3040.079, 'duration': 3.601}
{'text': 'root of the problem is which is', 'start': 3042.42, 'duration': 2.639}
{'text': 'something you keep ignoring conveniently', 'start': 3043.68, 'duration': 3.899}
{'text': "is the fact that you're having unlimited", 'start': 3045.059, 'duration': 4.321}
{'text': 'funding from the government prop up', 'start': 3047.579, 'duration': 3.601}
{'text': "countries where they're excuse me uh", 'start': 3049.38, 'duration': 3.6}
{'text': 'companies where there are no competition', 'start': 3051.18, 'duration': 4.919}
{'text': 'for that and then there are real life', 'start': 3052.98, 'duration': 5.639}
{'text': 'consequences because of the government', 'start': 3056.099, 'duration': 5.341}
{'text': "funding so too much money there's one", 'start': 3058.619, 'duration': 4.44}
{'text': "Patterson there's one there's one other", 'start': 3061.44, 'duration': 2.7}
{'text': 'person on the stage that would have a', 'start': 3063.059, 'duration': 3.661}
{'text': 'good solution right how will antitrust', 'start': 3064.14, 'duration': 3.78}
{'text': 'solve the problem because I think what', 'start': 3066.72, 'duration': 2.94}
{'text': "you're saying is let's let's solve it", 'start': 3067.92, 'duration': 4.139}
{'text': 'how does anti so the only way to solve', 'start': 3069.66, 'duration': 3.3}
{'text': "the problem the way that you're", 'start': 3072.059, 'duration': 2.701}
{'text': 'addressing it is like the Marxist', 'start': 3072.96, 'duration': 3.54}
{'text': "solution which is you're saying that", 'start': 3074.76, 'duration': 3.18}
{'text': 'private companies should have some great', 'start': 3076.5, 'duration': 3.54}
{'text': 'greater obligation to their like public', 'start': 3077.94, 'duration': 4.32}
{'text': "operation if that's the case then they", 'start': 3080.04, 'duration': 4.019}
{'text': 'need to be owned and held publicly by', 'start': 3082.26, 'duration': 3.18}
{'text': 'the government and then they need to be', 'start': 3084.059, 'duration': 2.76}
{'text': 'regulated in that way as a utility', 'start': 3085.44, 'duration': 3.899}
{'text': "that's the ultimate and morally but you", 'start': 3086.819, 'duration': 5.181}
{'text': 'are pushing it away', 'start': 3089.339, 'duration': 2.661}
{'text': 'before we come and overthrow you no if', 'start': 3104.119, 'duration': 5.74}
{'text': "you're doing a hedge fund we're", 'start': 3106.859, 'duration': 4.941}
{'text': 'officially measuring', 'start': 3109.859, 'duration': 4.941}
{'text': 'exchange', 'start': 3111.8, 'duration': 3.0}
{'text': "you have congressmen we're threatening", 'start': 3116.18, 'duration': 6.6}
{'text': 'Amazon threatening different companies', 'start': 3119.339, 'duration': 5.401}
{'text': "I didn't get I didn't get to finish", 'start': 3122.78, 'duration': 3.819}
{'text': 'making my argument you when you give me', 'start': 3124.74, 'duration': 3.24}
{'text': "that when you stop talking you weren't", 'start': 3126.599, 'duration': 3.901}
{'text': 'done finished bro okay I like to see all', 'start': 3127.98, 'duration': 4.26}
{'text': 'the dumb [\xa0__\xa0] that you wanted to say let', 'start': 3130.5, 'duration': 3.42}
{'text': 'me finish like I was saying when you', 'start': 3132.24, 'duration': 3.56}
{'text': 'have politics', 'start': 3133.92, 'duration': 6.0}
{'text': 'Twitter and then threat and say we will', 'start': 3135.8, 'duration': 6.58}
{'text': 'use our legislative power to force you', 'start': 3139.92, 'duration': 4.32}
{'text': "to do something if you don't do it", 'start': 3142.38, 'duration': 6.08}
{'text': 'yourself and then without yourself', 'start': 3144.24, 'duration': 4.22}
{'text': 'and then no one gets held accountable', 'start': 3153.68, 'duration': 4.36}
{'text': 'when we find out oh [\xa0__\xa0] maybe we did', 'start': 3156.059, 'duration': 3.481}
{'text': 'this the wrong way like politics', 'start': 3158.04, 'duration': 3.48}
{'text': "shouldn't be able to [\xa0__\xa0] skip steps", 'start': 3159.54, 'duration': 3.6}
{'text': 'in the legislative process and have', 'start': 3161.52, 'duration': 3.24}
{'text': 'presidents removed from platforms that', 'start': 3163.14, 'duration': 3.419}
{'text': 'is insanity there is no justification', 'start': 3164.76, 'duration': 3.42}
{'text': 'for that and wanted to get away with it', 'start': 3166.559, 'duration': 4.381}
{'text': 'because the government who is allowing', 'start': 3168.18, 'duration': 4.919}
{'text': 'the [\xa0__\xa0] Destiny and as long as you do', 'start': 3170.94, 'duration': 4.139}
{'text': 'it the government wants who no one', 'start': 3173.099, 'duration': 3.781}
{'text': "trusts then you won't be able to go", 'start': 3175.079, 'duration': 2.821}
{'text': "we're gonna pull the mic in a second", 'start': 3176.88, 'duration': 3.239}
{'text': 'like seriously you finish the argument', 'start': 3177.9, 'duration': 4.439}
{'text': 'about about your Anti-Trust how does', 'start': 3180.119, 'duration': 4.561}
{'text': 'anti-attro say you so first you got the', 'start': 3182.339, 'duration': 4.74}
{'text': 'argument that unless the marketing', 'start': 3184.68, 'duration': 5.04}
{'text': 'control so how does antitrust fix it I', 'start': 3187.079, 'duration': 4.081}
{'text': 'mean like so I think that you can look', 'start': 3189.72, 'duration': 2.94}
{'text': 'at the amount of market share that a', 'start': 3191.16, 'duration': 2.939}
{'text': 'certain company owns in an area and if', 'start': 3192.66, 'duration': 2.76}
{'text': "it's too great", 'start': 3194.099, 'duration': 3.361}
{'text': 'um then then I think the company needs', 'start': 3195.42, 'duration': 3.36}
{'text': 'to be broken up now the problem is I', 'start': 3197.46, 'duration': 3.659}
{'text': 'think people try to argue like how broad', 'start': 3198.78, 'duration': 4.92}
{'text': "the areas should be so I I don't quote", 'start': 3201.119, 'duration': 3.72}
{'text': 'me this but when Facebook took over', 'start': 3203.7, 'duration': 2.28}
{'text': 'Instagram they were trying to make an', 'start': 3204.839, 'duration': 2.22}
{'text': "argument they're like well we occupy", 'start': 3205.98, 'duration': 2.28}
{'text': "totally different spaces it's not", 'start': 3207.059, 'duration': 2.28}
{'text': "similar at all so that's why we should", 'start': 3208.26, 'duration': 2.819}
{'text': 'be allowed to acquire them so but but I', 'start': 3209.339, 'duration': 2.941}
{'text': "think there's like a point to be made", 'start': 3211.079, 'duration': 3.421}
{'text': 'that if you want to do', 'start': 3212.28, 'duration': 2.819}
{'text': 'um', 'start': 3214.5, 'duration': 2.16}
{'text': 'if you want to start a company of some', 'start': 3215.099, 'duration': 3.181}
{'text': "kind and you're not allowed to list", 'start': 3216.66, 'duration': 3.659}
{'text': 'yourself on Facebook you could suffer', 'start': 3218.28, 'duration': 3.72}
{'text': 'like a real material harm by just not', 'start': 3220.319, 'duration': 4.081}
{'text': 'having access to that one platform if', 'start': 3222.0, 'duration': 3.839}
{'text': "that's the case that there are no", 'start': 3224.4, 'duration': 3.9}
{'text': 'competitors that are adequate to counter', 'start': 3225.839, 'duration': 4.801}
{'text': 'that single platform I mean if antitrust', 'start': 3228.3, 'duration': 3.66}
{'text': 'laws exist for any reason I feel like', 'start': 3230.64, 'duration': 2.34}
{'text': 'that would be the reason they exist', 'start': 3231.96, 'duration': 2.399}
{'text': 'right that if I get men of one place I', 'start': 3232.98, 'duration': 2.94}
{'text': 'have no access to this entire Market', 'start': 3234.359, 'duration': 2.881}
{'text': 'that seems like a good place but', 'start': 3235.92, 'duration': 2.88}
{'text': 'obviously an example that at least comes', 'start': 3237.24, 'duration': 4.14}
{'text': 'to my mind is in parlor right so parlor', 'start': 3238.8, 'duration': 4.559}
{'text': 'comes and they get big enough and', 'start': 3241.38, 'duration': 3.54}
{'text': "immediately they're delisted off Google", 'start': 3243.359, 'duration': 3.361}
{'text': 'Play and the Apple Store', 'start': 3244.92, 'duration': 4.139}
{'text': 'um and they lose Amazon web services so', 'start': 3246.72, 'duration': 4.379}
{'text': "it's now I guess you've got to create", 'start': 3249.059, 'duration': 3.421}
{'text': 'your own internet right because it was', 'start': 3251.099, 'duration': 2.641}
{'text': 'before kind of create your own social', 'start': 3252.48, 'duration': 3.78}
{'text': 'media does your Anti-Trust solution stop', 'start': 3253.74, 'duration': 4.02}
{'text': 'what would have happened to Parliament', 'start': 3256.26, 'duration': 3.66}
{'text': "so the weird thing is that we're getting", 'start': 3257.76, 'duration': 4.68}
{'text': "into we're testing the limits of how", 'start': 3259.92, 'duration': 4.38}
{'text': 'like private Enterprise could be allowed', 'start': 3262.44, 'duration': 3.96}
{'text': 'to work because cancel culture has', 'start': 3264.3, 'duration': 3.72}
{'text': 'reached the point to where like you want', 'start': 3266.4, 'duration': 3.06}
{'text': "to try to can't like it used to be a", 'start': 3268.02, 'duration': 2.7}
{'text': 'long time ago that they would just try', 'start': 3269.46, 'duration': 2.52}
{'text': 'to get you banned from one social media', 'start': 3270.72, 'duration': 2.58}
{'text': 'platform now they want to get you in', 'start': 3271.98, 'duration': 2.7}
{'text': 'from every social media platform now', 'start': 3273.3, 'duration': 2.46}
{'text': 'they might want to get your band from', 'start': 3274.68, 'duration': 3.24}
{'text': 'social media platforms and like uh like', 'start': 3275.76, 'duration': 4.559}
{'text': 'having a domain name and get your uh the', 'start': 3277.92, 'duration': 3.659}
{'text': 'people that host Your [\xa0__\xa0] band I like', 'start': 3280.319, 'duration': 2.101}
{'text': "it wouldn't surprise me at some point", 'start': 3281.579, 'duration': 1.681}
{'text': 'they try to get you banned from like', 'start': 3282.42, 'duration': 1.98}
{'text': 'getting apartment people to like lease', 'start': 3283.26, 'duration': 1.98}
{'text': "you an apartment because they don't like", 'start': 3284.4, 'duration': 2.419}
{'text': 'you so much', 'start': 3285.24, 'duration': 4.319}
{'text': 'problems the problem is that all of', 'start': 3286.819, 'duration': 4.361}
{'text': 'these things are technically protected', 'start': 3289.559, 'duration': 3.121}
{'text': 'like First Amendment rights but what', 'start': 3291.18, 'duration': 3.06}
{'text': "we're hitting on is like these really", 'start': 3292.68, 'duration': 3.72}
{'text': 'weird limits of like how effective is', 'start': 3294.24, 'duration': 4.079}
{'text': 'capitalism at allocating resources of', 'start': 3296.4, 'duration': 2.88}
{'text': 'society and then people following', 'start': 3298.319, 'duration': 2.04}
{'text': "through on that because and here's the", 'start': 3299.28, 'duration': 2.579}
{'text': 'thing that nobody wants to hear the', 'start': 3300.359, 'duration': 4.141}
{'text': 'reason why these platforms are so big is', 'start': 3301.859, 'duration': 4.321}
{'text': 'because everybody wants them that way', 'start': 3304.5, 'duration': 3.839}
{'text': 'every single person in here probably has', 'start': 3306.18, 'duration': 4.02}
{'text': 'some highly integrated Google device or', 'start': 3308.339, 'duration': 3.661}
{'text': "Apple device where they've got like air", 'start': 3310.2, 'duration': 3.3}
{'text': 'pods that connect to their phone that', 'start': 3312.0, 'duration': 2.76}
{'text': 'connects to their computer that connects', 'start': 3313.5, 'duration': 2.4}
{'text': 'to their [\xa0__\xa0] email that connects to', 'start': 3314.76, 'duration': 2.22}
{'text': 'their school that connects to their', 'start': 3315.9, 'duration': 3.78}
{'text': '[\xa0__\xa0] car I love the Myspace everybody', 'start': 3316.98, 'duration': 4.68}
{'text': 'is obsessed with that level of vertical', 'start': 3319.68, 'duration': 3.78}
{'text': 'and sometimes horizontal integration', 'start': 3321.66, 'duration': 3.419}
{'text': "you're going to see these companies get", 'start': 3323.46, 'duration': 3.48}
{'text': "as big as they are and that's a problem", 'start': 3325.079, 'duration': 3.661}
{'text': 'that like it needs to be regulated but', 'start': 3326.94, 'duration': 3.3}
{'text': 'Nico said something correct earlier', 'start': 3328.74, 'duration': 3.0}
{'text': "which is that it's really hard to", 'start': 3330.24, 'duration': 3.119}
{'text': "regulate it but the problem is it's not", 'start': 3331.74, 'duration': 2.64}
{'text': 'hard to regulate it because the', 'start': 3333.359, 'duration': 3.561}
{'text': 'government is corrupting', 'start': 3334.38, 'duration': 2.54}
{'text': "the problem is that it's hard to", 'start': 3336.98, 'duration': 3.04}
{'text': 'regulate it because people sometimes', 'start': 3338.819, 'duration': 2.76}
{'text': "don't really know what they want another", 'start': 3340.02, 'duration': 3.059}
{'text': 'great great example is people talk about', 'start': 3341.579, 'duration': 3.54}
{'text': 'their invasion of privacy all the time', 'start': 3343.079, 'duration': 3.421}
{'text': 'our privacy is being invaded our privacy', 'start': 3345.119, 'duration': 2.94}
{'text': 'Community [\xa0__\xa0] you can like dock', 'start': 3346.5, 'duration': 2.7}
{'text': 'Somebody by looking at one Reddit post', 'start': 3348.059, 'duration': 2.461}
{'text': "they're talking about like oh like my", 'start': 3349.2, 'duration': 2.58}
{'text': 'name is like you know Peter Thomas and', 'start': 3350.52, 'duration': 2.279}
{'text': "here's my Facebook account I was like", 'start': 3351.78, 'duration': 2.22}
{'text': 'bro you post everything about yourself', 'start': 3352.799, 'duration': 2.881}
{'text': 'online you use all of these Services you', 'start': 3354.0, 'duration': 2.88}
{'text': "give all your information but that's", 'start': 3355.68, 'duration': 2.58}
{'text': 'because they like the convenience that', 'start': 3356.88, 'duration': 2.88}
{'text': 'they get from utilizing these products', 'start': 3358.26, 'duration': 3.18}
{'text': 'so yeah I agree that these situations', 'start': 3359.76, 'duration': 3.12}
{'text': "are hard to regulate but it's because", 'start': 3361.44, 'duration': 2.879}
{'text': "people all the time don't know what they", 'start': 3362.88, 'duration': 3.0}
{'text': "want as well it's really complicated to", 'start': 3364.319, 'duration': 3.24}
{'text': 'figure out like how big should a company', 'start': 3365.88, 'duration': 3.12}
{'text': 'be how much reach should it have because', 'start': 3367.559, 'duration': 2.881}
{'text': 'how much convenience are we willing to', 'start': 3369.0, 'duration': 2.88}
{'text': 'get in exchange for some of our privacy', 'start': 3370.44, 'duration': 4.679}
{'text': 'safety freedom all right go ahead', 'start': 3371.88, 'duration': 4.14}
{'text': 'um', 'start': 3375.119, 'duration': 3.421}
{'text': "like I don't I feel like that's just", 'start': 3376.02, 'duration': 4.62}
{'text': 'kind of like insulting people by saying', 'start': 3378.54, 'duration': 3.18}
{'text': "oh they don't know what they want no", 'start': 3380.64, 'duration': 2.34}
{'text': "people like don't want to be [\xa0__\xa0]", 'start': 3381.72, 'duration': 3.3}
{'text': "censored people on eBay didn't want to", 'start': 3382.98, 'duration': 3.839}
{'text': 'like get sideswiped out of literally', 'start': 3385.02, 'duration': 3.839}
{'text': 'nowhere by unlimited funding to Amazon', 'start': 3386.819, 'duration': 4.26}
{'text': 'and Jeff Bezos which is once again what', 'start': 3388.859, 'duration': 3.541}
{'text': 'allowed Jefferson to become the richest', 'start': 3391.079, 'duration': 2.52}
{'text': 'man in the world after having a failed', 'start': 3392.4, 'duration': 3.12}
{'text': 'business model like people who are', 'start': 3393.599, 'duration': 3.661}
{'text': 'working at Yahoo or having a time of', 'start': 3395.52, 'duration': 3.0}
{'text': 'their life and making cool commercials', 'start': 3397.26, 'duration': 3.18}
{'text': 'everybody remembers those like there was', 'start': 3398.52, 'duration': 3.599}
{'text': "a time where you couldn't even imagine a", 'start': 3400.44, 'duration': 3.24}
{'text': "world where Yahoo wasn't the number one", 'start': 3402.119, 'duration': 3.301}
{'text': 'search engine and then out of nowhere', 'start': 3403.68, 'duration': 4.08}
{'text': 'once again Google', 'start': 3405.42, 'duration': 4.139}
{'text': 'just oh man we just have a better', 'start': 3407.76, 'duration': 3.359}
{'text': 'business model by doing the exact same', 'start': 3409.559, 'duration': 3.601}
{'text': 'thing as you do but but worse at first', 'start': 3411.119, 'duration': 4.2}
{'text': 'they were even as good as Yahoo but', 'start': 3413.16, 'duration': 4.08}
{'text': 'somehow they also ended up making Google', 'start': 3415.319, 'duration': 3.901}
{'text': 'Maps because that was also for the', 'start': 3417.24, 'duration': 3.119}
