{'text': "like that's the worst argument possible", 'start': 0.08, 'duration': 5.6}
{'text': "not talking legality we're talking", 'start': 1635.84, 'duration': 2.88}
{'text': "ethically i understand but i don't think", 'start': 1637.2, 'duration': 4.64}
{'text': 'the morality um switch flips right at 20', 'start': 1638.72, 'duration': 4.64}
{'text': "weeks i don't i don't think you like", 'start': 1641.84, 'duration': 3.04}
{'text': "well that's the whole point of my", 'start': 1643.36, 'duration': 2.799}
{'text': 'position right', 'start': 1644.88, 'duration': 3.039}
{'text': "what if what and i don't know if you're", 'start': 1646.159, 'duration': 3.041}
{'text': "married or not but what if you're", 'start': 1647.919, 'duration': 2.561}
{'text': 'married', 'start': 1649.2, 'duration': 3.76}
{'text': "and your wife's pregnant", 'start': 1650.48, 'duration': 5.199}
{'text': "and she's at 25 weeks and she doesn't", 'start': 1652.96, 'duration': 3.92}
{'text': "you're all happy because you're gonna", 'start': 1655.679, 'duration': 2.72}
{'text': 'have a baby and then you find out two', 'start': 1656.88, 'duration': 3.2}
{'text': 'days later that she had an abortion how', 'start': 1658.399, 'duration': 2.88}
{'text': 'would you feel', 'start': 1660.08, 'duration': 3.76}
{'text': "i mean if it's at 25 weeks i think that", 'start': 1661.279, 'duration': 4.081}
{'text': 'committing the abortion is immoral so', 'start': 1663.84, 'duration': 3.28}
{'text': "i'd be upset because of that if it was", 'start': 1665.36, 'duration': 4.24}
{'text': 'at like 20 weeks or 19 weeks and they', 'start': 1667.12, 'duration': 4.559}
{'text': 'had the abortion then i would be upset', 'start': 1669.6, 'duration': 4.16}
{'text': "but i wouldn't be upset because abortion", 'start': 1671.679, 'duration': 3.201}
{'text': "is wrong i'd be upset because the", 'start': 1673.76, 'duration': 4.08}
{'text': 'partner lied to me', 'start': 1674.88, 'duration': 2.96}
{'text': 'i think that', 'start': 1678.399, 'duration': 4.721}
{'text': "there's something i want to slide in", 'start': 1680.84, 'duration': 4.04}
{'text': "here and that's", 'start': 1683.12, 'duration': 4.559}
{'text': 'that this should be a hard decision at', 'start': 1684.88, 'duration': 4.96}
{'text': 'any point in the process', 'start': 1687.679, 'duration': 3.841}
{'text': 'i think it could be', 'start': 1689.84, 'duration': 3.6}
{'text': "it should be both people if you're", 'start': 1691.52, 'duration': 3.519}
{'text': 'together with someone should be both', 'start': 1693.44, 'duration': 4.0}
{'text': 'people that make that decision not just', 'start': 1695.039, 'duration': 4.161}
{'text': 'one', 'start': 1697.44, 'duration': 4.88}
{'text': 'i agree with you in in at least my case', 'start': 1699.2, 'duration': 5.04}
{'text': 'i have the talk', 'start': 1702.32, 'duration': 4.079}
{'text': "with um anyone that i'm going to be", 'start': 1704.24, 'duration': 4.72}
{'text': 'serious with and and that is consistent', 'start': 1706.399, 'duration': 4.721}
{'text': 'with all of my best relationships that', 'start': 1708.96, 'duration': 3.04}
{'text': 'okay', 'start': 1711.12, 'duration': 2.799}
{'text': "this is i don't want children here's how", 'start': 1712.0, 'duration': 4.08}
{'text': "it's going to go you know and that that", 'start': 1713.919, 'duration': 3.841}
{'text': 'i think is is a', 'start': 1716.08, 'duration': 4.64}
{'text': "really cool thing that i do actually i'm", 'start': 1717.76, 'duration': 4.799}
{'text': 'proud of myself for being able to be', 'start': 1720.72, 'duration': 3.36}
{'text': 'confident enough to be open about that', 'start': 1722.559, 'duration': 3.041}
{'text': 'with my partners', 'start': 1724.08, 'duration': 2.64}
{'text': 'and', 'start': 1725.6, 'duration': 4.079}
{'text': 'i just wanna i wanna reiterate like this', 'start': 1726.72, 'duration': 6.0}
{'text': 'ought to be difficult i think', 'start': 1729.679, 'duration': 7.041}
{'text': 'because not necessarily that you should', 'start': 1732.72, 'duration': 5.679}
{'text': 'be ashamed that you had an abortion but', 'start': 1736.72, 'duration': 3.92}
{'text': "because it's so risky", 'start': 1738.399, 'duration': 3.041}
{'text': 'to', 'start': 1740.64, 'duration': 2.32}
{'text': 'have to', 'start': 1741.44, 'duration': 5.68}
{'text': 'wait until a missed period to actually', 'start': 1742.96, 'duration': 7.599}
{'text': "try and terminate something it's so much", 'start': 1747.12, 'duration': 6.24}
{'text': 'safer for you medically', 'start': 1750.559, 'duration': 5.201}
{'text': 'and less risky for you as far as', 'start': 1753.36, 'duration': 4.24}
{'text': 'actually having a child', 'start': 1755.76, 'duration': 4.159}
{'text': 'to be able to take plan b to go ahead', 'start': 1757.6, 'duration': 4.0}
{'text': 'and be on birth control in the first', 'start': 1759.919, 'duration': 3.76}
{'text': 'place i think that abortion ought to be', 'start': 1761.6, 'duration': 4.72}
{'text': 'your last resort plan c plan d', 'start': 1763.679, 'duration': 4.961}
{'text': 'and if for nothing else except oh i', 'start': 1766.32, 'duration': 4.56}
{'text': 'really dodged a bullet there you ought', 'start': 1768.64, 'duration': 4.56}
{'text': "to like be a little shook and i'm not", 'start': 1770.88, 'duration': 4.159}
{'text': 'saying ought to like you deserve to be', 'start': 1773.2, 'duration': 3.68}
{'text': "i'm saying ought to like", 'start': 1775.039, 'duration': 3.201}
{'text': 'that', 'start': 1776.88, 'duration': 4.48}
{'text': 'is is a natural reaction to having', 'start': 1778.24, 'duration': 5.52}
{'text': 'missed a bullet', 'start': 1781.36, 'duration': 5.52}
{'text': 'and that was well said', 'start': 1783.76, 'duration': 4.48}
{'text': 'thank you um', 'start': 1786.88, 'duration': 5.36}
{'text': "to answer kathy's earlier question i um", 'start': 1788.24, 'duration': 6.72}
{'text': "as i don't believe that personhood", 'start': 1792.24, 'duration': 4.4}
{'text': 'begins until', 'start': 1794.96, 'duration': 5.76}
{'text': 'the mid 20th week of pregnancy um then i', 'start': 1796.64, 'duration': 6.639}
{'text': 'think abortion should be a valid choice', 'start': 1800.72, 'duration': 4.72}
{'text': 'for any any pregnant person for any', 'start': 1803.279, 'duration': 3.681}
{'text': "reason i don't think that there should", 'start': 1805.44, 'duration': 3.44}
{'text': 'be', 'start': 1806.96, 'duration': 4.719}
{'text': 'any pressure or judgment or shame about', 'start': 1808.88, 'duration': 4.96}
{'text': 'whatever the reason is', 'start': 1811.679, 'duration': 3.761}
{'text': "if it's sought out", 'start': 1813.84, 'duration': 4.8}
{'text': 'with that in mind i totally agree with', 'start': 1815.44, 'duration': 4.8}
{'text': "johnny's point that", 'start': 1818.64, 'duration': 2.8}
{'text': "it shouldn't be", 'start': 1820.24, 'duration': 2.96}
{'text': 'your go-to', 'start': 1821.44, 'duration': 4.239}
{'text': 'family planning tool right like ideally', 'start': 1823.2, 'duration': 4.24}
{'text': 'you have your first line of defense', 'start': 1825.679, 'duration': 4.88}
{'text': "you're using some sort of protection to", 'start': 1827.44, 'duration': 5.359}
{'text': 'to prevent it in the first place and if', 'start': 1830.559, 'duration': 4.081}
{'text': 'that slips up you know the condom breaks', 'start': 1832.799, 'duration': 3.681}
{'text': 'then you can pursue a plan b an', 'start': 1834.64, 'duration': 4.399}
{'text': 'emergency contraceptive and if if both', 'start': 1836.48, 'duration': 4.88}
{'text': "of those let you down then you've got", 'start': 1839.039, 'duration': 4.24}
{'text': 'access to abortion as as kind of your', 'start': 1841.36, 'duration': 3.12}
{'text': 'plan c', 'start': 1843.279, 'duration': 3.681}
{'text': 'um and', 'start': 1844.48, 'duration': 3.919}
{'text': "additionally we're kind of talking about", 'start': 1846.96, 'duration': 3.839}
{'text': 'like people waiting to get abortions you', 'start': 1848.399, 'duration': 3.601}
{'text': 'know and like maybe not telling their', 'start': 1850.799, 'duration': 4.081}
{'text': 'partner and deciding well into the', 'start': 1852.0, 'duration': 4.72}
{'text': "pregnancy oh you know i'm gonna go ahead", 'start': 1854.88, 'duration': 3.919}
{'text': 'and get abortion i think that the more', 'start': 1856.72, 'duration': 4.16}
{'text': 'restrictions and shame that we place on', 'start': 1858.799, 'duration': 3.76}
{'text': 'these things the', 'start': 1860.88, 'duration': 5.039}
{'text': 'more we see people having to delay', 'start': 1862.559, 'duration': 5.041}
{'text': 'seeking out an abortion what i mean by', 'start': 1865.919, 'duration': 4.561}
{'text': 'that is if we lift these barriers if we', 'start': 1867.6, 'duration': 4.959}
{'text': 'make it more accessible so that people', 'start': 1870.48, 'duration': 4.24}
{'text': 'can access this', 'start': 1872.559, 'duration': 3.761}
{'text': "as soon as they know that that's what", 'start': 1874.72, 'duration': 2.959}
{'text': 'they want', 'start': 1876.32, 'duration': 3.44}
{'text': "we'll see a lot of benefits for everyone", 'start': 1877.679, 'duration': 3.921}
{'text': 'across the board', 'start': 1879.76, 'duration': 3.519}
{'text': 'i think that um', 'start': 1881.6, 'duration': 3.919}
{'text': "oh i'm sorry moderator go ahead no i", 'start': 1883.279, 'duration': 6.161}
{'text': 'moderate and i allow you to speak', 'start': 1885.519, 'duration': 3.921}
{'text': 'nice i was gonna say i think that um i', 'start': 1889.76, 'duration': 3.44}
{'text': 'feel like', 'start': 1891.919, 'duration': 2.24}
{'text': 'if you', 'start': 1893.2, 'duration': 3.28}
{'text': "if you're saying things like they need", 'start': 1894.159, 'duration': 4.161}
{'text': 'to be incredibly rare or it needs to be', 'start': 1896.48, 'duration': 4.64}
{'text': 'a last resort i feel like', 'start': 1898.32, 'duration': 4.32}
{'text': 'it you should take i think that you', 'start': 1901.12, 'duration': 2.96}
{'text': 'should take a step back and think about', 'start': 1902.64, 'duration': 3.759}
{'text': 'how you truly feel about the morality of', 'start': 1904.08, 'duration': 3.439}
{'text': 'the situation because when i hear', 'start': 1906.399, 'duration': 3.041}
{'text': 'statements like that it almost sounds', 'start': 1907.519, 'duration': 4.241}
{'text': 'like an admission that some sort of like', 'start': 1909.44, 'duration': 4.64}
{'text': 'immoral bad thing is happening and we', 'start': 1911.76, 'duration': 3.68}
{'text': 'want to kind of try to limit it as much', 'start': 1914.08, 'duration': 3.04}
{'text': 'as possible which feels like a really', 'start': 1915.44, 'duration': 3.76}
{'text': 'big concession to the pro', 'start': 1917.12, 'duration': 4.48}
{'text': 'life side i guess from my perspective i', 'start': 1919.2, 'duration': 4.24}
{'text': 'just generally try to look at', 'start': 1921.6, 'duration': 4.24}
{'text': 'preventative care as much as possible in', 'start': 1923.44, 'duration': 4.56}
{'text': "my life um and if there's things that i", 'start': 1925.84, 'duration': 4.079}
{'text': 'can do that will prevent me from being', 'start': 1928.0, 'duration': 4.159}
{'text': 'in a high risk situation down the road', 'start': 1929.919, 'duration': 4.321}
{'text': "i'm a big advocate for that um so it", 'start': 1932.159, 'duration': 3.601}
{'text': "doesn't really come from a place of me", 'start': 1934.24, 'duration': 4.88}
{'text': "thinking that it's wrong i just like to", 'start': 1935.76, 'duration': 5.36}
{'text': 'get in front of something that i if i', 'start': 1939.12, 'duration': 3.2}
{'text': "know i don't want to be pregnant i'm", 'start': 1941.12, 'duration': 3.36}
{'text': 'going to do everything i can to avoid', 'start': 1942.32, 'duration': 4.0}
{'text': "that situation i can't i can't do", 'start': 1944.48, 'duration': 2.72}
{'text': 'nothing', 'start': 1946.32, 'duration': 3.44}
{'text': 'i could bring up something personal', 'start': 1947.2, 'duration': 6.24}
{'text': 'my daughter got pregnant at 14.', 'start': 1949.76, 'duration': 6.0}
{'text': 'she was thinking about having abortion', 'start': 1953.44, 'duration': 4.64}
{'text': 'she knew i did not want one', 'start': 1955.76, 'duration': 4.72}
{'text': 'she ended up not getting it', 'start': 1958.08, 'duration': 4.88}
{'text': 'ended up with twins almost died giving', 'start': 1960.48, 'duration': 4.88}
{'text': "birth but she's thankful that she did", 'start': 1962.96, 'duration': 4.4}
{'text': 'not get the abortion because', 'start': 1965.36, 'duration': 4.08}
{'text': 'we have two beautiful grandkids out of', 'start': 1967.36, 'duration': 3.199}
{'text': 'it', 'start': 1969.44, 'duration': 2.4}
{'text': 'so', 'start': 1970.559, 'duration': 3.84}
{'text': 'everybody has a different opinion and', 'start': 1971.84, 'duration': 5.52}
{'text': "i'm so grateful that i have my grandsons", 'start': 1974.399, 'duration': 5.041}
{'text': "because i'd be lost without them", 'start': 1977.36, 'duration': 3.199}
{'text': 'so', 'start': 1979.44, 'duration': 4.16}
{'text': 'to me if everybody just looked at their', 'start': 1980.559, 'duration': 4.801}
{'text': 'own', 'start': 1983.6, 'duration': 4.64}
{'text': 'perspective of how things happen', 'start': 1985.36, 'duration': 4.919}
{'text': 'and think about it and know the', 'start': 1988.24, 'duration': 4.4}
{'text': "consequences they don't need the", 'start': 1990.279, 'duration': 3.801}
{'text': 'abortion', 'start': 1992.64, 'duration': 3.279}
{'text': 'there are tons of people out there who', 'start': 1994.08, 'duration': 3.599}
{'text': "can't even have kids", 'start': 1995.919, 'duration': 3.441}
{'text': 'so if someone was gonna have an abortion', 'start': 1997.679, 'duration': 3.6}
{'text': 'they could keep it and give it to', 'start': 1999.36, 'duration': 3.919}
{'text': "somebody who doesn't have kids and could", 'start': 2001.279, 'duration': 3.361}
{'text': 'never have them', 'start': 2003.279, 'duration': 4.721}
{'text': "yeah it's killing millions of babies", 'start': 2004.64, 'duration': 5.44}
{'text': "abortion is a i'm sorry excuse me", 'start': 2008.0, 'duration': 6.88}
{'text': 'adoption is a valid option or or', 'start': 2010.08, 'duration': 6.719}
{'text': "alternative to parenting but what we're", 'start': 2014.88, 'duration': 3.84}
{'text': 'talking about here is really', 'start': 2016.799, 'duration': 4.88}
{'text': 'pregnancy and abortion adoption is not', 'start': 2018.72, 'duration': 5.28}
{'text': 'an alternative to pregnancy the mother', 'start': 2021.679, 'duration': 3.921}
{'text': 'still has to go through the whole', 'start': 2024.0, 'duration': 3.279}
{'text': "process and there's a lot of risks that", 'start': 2025.6, 'duration': 4.559}
{'text': "go along with that you're right but", 'start': 2027.279, 'duration': 4.561}
{'text': 'they have the abortion they still have', 'start': 2030.159, 'duration': 3.76}
{'text': 'the feelings they still go through their', 'start': 2031.84, 'duration': 4.64}
{'text': "phases they're feeling depressed", 'start': 2033.919, 'duration': 3.76}
{'text': "they're going to have the same ones if", 'start': 2036.48, 'duration': 3.36}
{'text': 'they had the baby but they may make', 'start': 2037.679, 'duration': 4.0}
{'text': 'another couple happy', 'start': 2039.84, 'duration': 3.52}
{'text': "i don't know", 'start': 2041.679, 'duration': 3.681}
{'text': 'sorry go ahead i was going to say i i', 'start': 2043.36, 'duration': 3.6}
{'text': "don't we're kind of doing like this is", 'start': 2045.36, 'duration': 3.6}
{'text': 'like an incubator argument basically i', 'start': 2046.96, 'duration': 3.919}
{'text': 'think you can compel somebody to carry', 'start': 2048.96, 'duration': 4.0}
{'text': 'something to term and then also', 'start': 2050.879, 'duration': 4.48}
{'text': 'everything that um', 'start': 2052.96, 'duration': 4.879}
{'text': 'okay when we evaluate personal examples', 'start': 2055.359, 'duration': 3.76}
{'text': 'one thing that we have a big problem', 'start': 2057.839, 'duration': 3.04}
{'text': 'with is thinking about like other', 'start': 2059.119, 'duration': 4.081}
{'text': 'possible worlds where similar or', 'start': 2060.879, 'duration': 4.24}
{'text': 'different things happen so for instance', 'start': 2063.2, 'duration': 4.959}
{'text': "it's very easy to say um my daughter had", 'start': 2065.119, 'duration': 4.641}
{'text': 'twins and we were gonna abort but we', 'start': 2068.159, 'duration': 2.881}
{'text': 'decided to keep it we were super happy', 'start': 2069.76, 'duration': 2.56}
{'text': "and that's awesome", 'start': 2071.04, 'duration': 2.879}
{'text': 'and that might be your story which is a', 'start': 2072.32, 'duration': 3.839}
{'text': 'cool story um but you think because it', 'start': 2073.919, 'duration': 3.76}
{'text': 'ended up having a good outcome that', 'start': 2076.159, 'duration': 2.72}
{'text': 'maybe was the best thing that could have', 'start': 2077.679, 'duration': 2.4}
{'text': 'happened there might have been another', 'start': 2078.879, 'duration': 2.72}
{'text': 'world where she gets an abortion then', 'start': 2080.079, 'duration': 3.681}
{'text': "she waits till she's 24 has twins and", 'start': 2081.599, 'duration': 3.361}
{'text': "everything is even better maybe she's", 'start': 2083.76, 'duration': 2.72}
{'text': 'got a better job a more stable life a', 'start': 2084.96, 'duration': 3.28}
{'text': 'more you know present family people that', 'start': 2086.48, 'duration': 2.96}
{'text': "are able to help like that's a hard", 'start': 2088.24, 'duration': 2.72}
{'text': 'thing to know as well so i think that', 'start': 2089.44, 'duration': 3.84}
{'text': 'like looking at how one thing turned out', 'start': 2090.96, 'duration': 4.24}
{'text': 'and then ignoring like the hundreds of', 'start': 2093.28, 'duration': 2.96}
{'text': "stories where somebody couldn't get an", 'start': 2095.2, 'duration': 3.28}
{'text': "abortion um which is also like there's a", 'start': 2096.24, 'duration': 4.0}
{'text': 'whole bunch of weird problems with that', 'start': 2098.48, 'duration': 3.52}
{'text': "because it's hard like i have an oops", 'start': 2100.24, 'duration': 4.08}
{'text': 'baby myself and obviously having my', 'start': 2102.0, 'duration': 3.68}
{'text': "child now and experiencing them i'm", 'start': 2104.32, 'duration': 2.799}
{'text': 'never gonna be like oh man i wish i', 'start': 2105.68, 'duration': 2.64}
{'text': "would have killed you i think that's a", 'start': 2107.119, 'duration': 2.48}
{'text': 'really inhuman thing to say most people', 'start': 2108.32, 'duration': 2.799}
{'text': "won't feel that way but i mean once you", 'start': 2109.599, 'duration': 3.201}
{'text': "already have the kid you're always gonna", 'start': 2111.119, 'duration': 3.201}
{'text': "think like well i'm glad i had the kid", 'start': 2112.8, 'duration': 3.36}
{'text': 'generally even if it is a really arduous', 'start': 2114.32, 'duration': 3.2}
{'text': "process so it's hard to make those", 'start': 2116.16, 'duration': 3.6}
{'text': 'evaluations after birth as well um and i', 'start': 2117.52, 'duration': 3.52}
{'text': "don't think it's fair to hold those", 'start': 2119.76, 'duration': 2.64}
{'text': "stories up it's like well look this", 'start': 2121.04, 'duration': 3.039}
{'text': 'person had a positive experience so', 'start': 2122.4, 'duration': 3.52}
{'text': "everybody should be forced i'm not doing", 'start': 2124.079, 'duration': 3.76}
{'text': 'that but again', 'start': 2125.92, 'duration': 3.6}
{'text': 'you can have someone have an abortion', 'start': 2127.839, 'duration': 3.921}
{'text': "because they don't want it right now", 'start': 2129.52, 'duration': 4.16}
{'text': "and then when they're 25 they want to", 'start': 2131.76, 'duration': 3.52}
{'text': "have a kid they can't because something", 'start': 2133.68, 'duration': 3.76}
{'text': 'went wrong during the abortion', 'start': 2135.28, 'duration': 3.28}
{'text': 'yeah you can also have somebody have an', 'start': 2137.44, 'duration': 3.12}
{'text': 'abortion right now and they die or they', 'start': 2138.56, 'duration': 3.12}
{'text': "have kids and they can't take care of", 'start': 2140.56, 'duration': 2.72}
{'text': 'them their lives are horrible and like', 'start': 2141.68, 'duration': 4.399}
{'text': 'abortions are relatively safe procedures', 'start': 2143.28, 'duration': 4.16}
{'text': 'right or they could they could be', 'start': 2146.079, 'duration': 2.561}
{'text': "pregnant in an early age there's a", 'start': 2147.44, 'duration': 2.48}
{'text': 'complication during the pregnancy and', 'start': 2148.64, 'duration': 2.64}
{'text': 'that complication especially since', 'start': 2149.92, 'duration': 2.72}
{'text': "they're so young causes them to become", 'start': 2151.28, 'duration': 2.559}
{'text': "infertile right so i mean like there's", 'start': 2152.64, 'duration': 2.32}
{'text': 'like a million different ways that', 'start': 2153.839, 'duration': 2.24}
{'text': "things could mess up i don't think", 'start': 2154.96, 'duration': 2.399}
{'text': 'abortions are considered like ultra high', 'start': 2156.079, 'duration': 2.801}
{'text': 'risk procedures especially first', 'start': 2157.359, 'duration': 2.961}
{'text': 'trimester ones', 'start': 2158.88, 'duration': 4.239}
{'text': 'we just make the best decisions', 'start': 2160.32, 'duration': 4.64}
{'text': 'we just make the best decisions that we', 'start': 2163.119, 'duration': 4.48}
{'text': 'can right now and if the best decision', 'start': 2164.96, 'duration': 4.24}
{'text': 'for you i think', 'start': 2167.599, 'duration': 4.881}
{'text': "is an abortion if you're 14 i think that", 'start': 2169.2, 'duration': 4.48}
{'text': "that's", 'start': 2172.48, 'duration': 3.04}
{'text': 'a pretty good decision', 'start': 2173.68, 'duration': 3.919}
{'text': 'and if it messes you up somewhere down', 'start': 2175.52, 'duration': 3.76}
{'text': "the line that's down the line i don't", 'start': 2177.599, 'duration': 4.24}
{'text': 'think that that that should fall into', 'start': 2179.28, 'duration': 4.079}
{'text': 'your hands unless you already have some', 'start': 2181.839, 'duration': 3.441}
{'text': 'sort of pre-existing condition where you', 'start': 2183.359, 'duration': 4.0}
{'text': 'would have to be thinking about that', 'start': 2185.28, 'duration': 4.319}
{'text': "i also think it's a little bit unfair to", 'start': 2187.359, 'duration': 3.441}
{'text': 'say that', 'start': 2189.599, 'duration': 4.561}
{'text': "you'll have the depression regardless of", 'start': 2190.8, 'duration': 5.68}
{'text': 'if you have the kid or have the abortion', 'start': 2194.16, 'duration': 4.0}
{'text': 'because i like', 'start': 2196.48, 'duration': 5.359}
{'text': 'like uh uh the person who left said', 'start': 2198.16, 'duration': 5.04}
{'text': 'earlier', 'start': 2201.839, 'duration': 3.441}
{'text': "it it doesn't always affect you", 'start': 2203.2, 'duration': 5.2}
{'text': 'negatively in fact sometimes you think', 'start': 2205.28, 'duration': 4.88}
{'text': 'about it through years afterwards like', 'start': 2208.4, 'duration': 3.6}
{'text': "oh man i'm so glad i did that my life", 'start': 2210.16, 'duration': 3.439}
{'text': "would be so crazy right now if i'd had", 'start': 2212.0, 'duration': 2.96}
{'text': 'that kid', 'start': 2213.599, 'duration': 2.721}
{'text': 'um', 'start': 2214.96, 'duration': 2.159}
{'text': "it's", 'start': 2216.32, 'duration': 2.16}
{'text': "it's not", 'start': 2217.119, 'duration': 3.201}
{'text': 'gonna be the same for everybody as far', 'start': 2218.48, 'duration': 3.84}
{'text': 'as like regretting or anything like i', 'start': 2220.32, 'duration': 3.36}
{'text': 'said when i said that you ought to be a', 'start': 2222.32, 'duration': 2.96}
{'text': "little shook about it i think that's", 'start': 2223.68, 'duration': 2.96}
{'text': 'medical', 'start': 2225.28, 'duration': 3.92}
{'text': 'and the idea of going through a', 'start': 2226.64, 'duration': 3.84}
{'text': 'pregnancy', 'start': 2229.2, 'duration': 3.04}
{'text': "i've known since i was 10 that i didn't", 'start': 2230.48, 'duration': 3.599}
{'text': 'want kids you know how most people are', 'start': 2232.24, 'duration': 2.64}
{'text': 'like', 'start': 2234.079, 'duration': 3.28}
{'text': "you know oh i'm imagining my little", 'start': 2234.88, 'duration': 4.16}
{'text': 'wedding and their little preteen and', 'start': 2237.359, 'duration': 3.441}
{'text': 'they know they like to kiss boys i knew', 'start': 2239.04, 'duration': 3.12}
{'text': "i liked to kiss girls and i didn't want", 'start': 2240.8, 'duration': 3.52}
{'text': 'kids', 'start': 2242.16, 'duration': 4.8}
{'text': 'and so i have planned most of my life', 'start': 2244.32, 'duration': 5.759}
{'text': 'around not having children and one of', 'start': 2246.96, 'duration': 4.8}
{'text': 'the biggest scariest parts about it to', 'start': 2250.079, 'duration': 4.721}
{'text': 'me would be nine months of medical hell', 'start': 2251.76, 'duration': 5.599}
{'text': "that's just absolutely not something", 'start': 2254.8, 'duration': 4.319}
{'text': 'that i would want to force anybody to go', 'start': 2257.359, 'duration': 3.441}
{'text': 'through honestly regardless of what the', 'start': 2259.119, 'duration': 3.921}
{'text': 'reason is as long as they catch it early', 'start': 2260.8, 'duration': 4.48}
{'text': "enough and i don't think that it's like", 'start': 2263.04, 'duration': 4.72}
{'text': "egregiously like oh that baby's at 30", 'start': 2265.28, 'duration': 5.28}
{'text': "weeks i think that's a little bit much", 'start': 2267.76, 'duration': 5.2}
{'text': 'you know you have a chance before that', 'start': 2270.56, 'duration': 3.92}
{'text': 'well uh', 'start': 2272.96, 'duration': 4.24}
{'text': "uh when you say medic it's a medical", 'start': 2274.48, 'duration': 4.16}
{'text': 'thing that you should feel shook and', 'start': 2277.2, 'duration': 3.919}
{'text': "you're not making a moral", 'start': 2278.64, 'duration': 3.6}
{'text': 'judgment', 'start': 2281.119, 'duration': 2.801}
{'text': "but you're you're you but you bring it", 'start': 2282.24, 'duration': 4.56}
{'text': "up and answer to kathy's question of", 'start': 2283.92, 'duration': 5.199}
{'text': 'about the morality', 'start': 2286.8, 'duration': 5.36}
{'text': 'um and then i think genevieve you said', 'start': 2289.119, 'duration': 5.761}
{'text': "um no you shouldn't be shamed and we", 'start': 2292.16, 'duration': 4.48}
{'text': "shouldn't you shouldn't be shook up for", 'start': 2294.88, 'duration': 3.199}
{'text': "it there shouldn't be an expectation", 'start': 2296.64, 'duration': 3.12}
{'text': 'that you would feel you know freaked out', 'start': 2298.079, 'duration': 3.76}
{'text': "by getting an abortion but it's okay if", 'start': 2299.76, 'duration': 4.64}
{'text': "you are but that said it shouldn't be", 'start': 2301.839, 'duration': 5.361}
{'text': 'used as a first resort i do i do feel', 'start': 2304.4, 'duration': 4.08}
{'text': 'like um', 'start': 2307.2, 'duration': 5.04}
{'text': "we're we're all kind of avoiding the", 'start': 2308.48, 'duration': 6.48}
{'text': "question not we're all not me just them", 'start': 2312.24, 'duration': 4.48}
{'text': "well you're you are you're avoiding it", 'start': 2314.96, 'duration': 4.159}
{'text': "the other way you're saying since", 'start': 2316.72, 'duration': 4.08}
{'text': "well i think you are i think you're", 'start': 2319.119, 'duration': 3.841}
{'text': 'saying since i decided that before 20', 'start': 2320.8, 'duration': 4.08}
{'text': "weeks it's fine therefore it is a", 'start': 2322.96, 'duration': 4.56}
{'text': "completely uh moral thing it's totally", 'start': 2324.88, 'duration': 4.08}
{'text': "fine there's no reason to feel anything", 'start': 2327.52, 'duration': 3.599}
{'text': 'about it and i i', 'start': 2328.96, 'duration': 3.68}
{'text': "and i don't", 'start': 2331.119, 'duration': 2.641}
{'text': 'believe you', 'start': 2332.64, 'duration': 2.8}
{'text': 'so how what', 'start': 2333.76, 'duration': 3.44}
{'text': "yeah i don't believe you and here's a", 'start': 2335.44, 'duration': 3.28}
{'text': "here's a hypothetical to test it yes", 'start': 2337.2, 'duration': 3.52}
{'text': 'give me a hypothetical yeah this is from', 'start': 2338.72, 'duration': 5.119}
{'text': 'this is from daario', 'start': 2340.72, 'duration': 5.119}
{'text': "um we'll see uh see if your bullet", 'start': 2343.839, 'duration': 4.321}
{'text': 'biting uh chompers are in here go ahead', 'start': 2345.839, 'duration': 3.52}
{'text': "this guy's like danish i can't believe", 'start': 2348.16, 'duration': 2.72}
{'text': 'you even listen to a single question he', 'start': 2349.359, 'duration': 3.48}
{'text': 'asked but okay uh this is a good', 'start': 2350.88, 'duration': 4.959}
{'text': 'question he he said he he submitted this', 'start': 2352.839, 'duration': 4.921}
{'text': 'to me he said i want you to ask this to', 'start': 2355.839, 'duration': 4.641}
{'text': 'the panel would you be okay', 'start': 2357.76, 'duration': 5.359}
{'text': 'if a sex worker intentionally chooses to', 'start': 2360.48, 'duration': 5.28}
{'text': 'get pregnant repeatedly because she made', 'start': 2363.119, 'duration': 4.96}
{'text': 'money off of pregnant porn and kept', 'start': 2365.76, 'duration': 4.56}
{'text': 'getting an abortion one week before the', 'start': 2368.079, 'duration': 5.04}
{'text': 'deadline then got pregnant again made', 'start': 2370.32, 'duration': 4.96}
{'text': 'porn and so on', 'start': 2373.119, 'duration': 3.601}
{'text': 'why or why not', 'start': 2375.28, 'duration': 3.2}
{'text': "yeah obviously of course it's not you're", 'start': 2376.72, 'duration': 3.04}
{'text': "not killing anything of value there's", 'start': 2378.48, 'duration': 3.119}
{'text': "nothing there worth protecting it's it", 'start': 2379.76, 'duration': 3.12}
{'text': "doesn't have any conscious experiences", 'start': 2381.599, 'duration': 2.561}
{'text': "so there's nothing there to even speak", 'start': 2382.88, 'duration': 2.959}
{'text': 'of that would be worth protecting so if', 'start': 2384.16, 'duration': 3.199}
{'text': 'she wants to do her pregnancy fetish', 'start': 2385.839, 'duration': 3.441}
{'text': 'porn then go for it', 'start': 2387.359, 'duration': 4.72}
{'text': 'all day long', 'start': 2389.28, 'duration': 2.799}
{'text': 'did you say 30 weeks or did i hear that', 'start': 2392.32, 'duration': 3.44}
