{'text': 'i have with me destiny twitch streamer', 'start': 0.08, 'duration': 6.56}
{'text': "that's evil", 'start': 1708.96, 'duration': 4.16}
{'text': "okay i think it's such a that's more fun", 'start': 1710.48, 'duration': 4.48}
{'text': "you're just all about but it's just so", 'start': 1713.12, 'duration': 3.679}
{'text': 'funny because i know he disagrees with', 'start': 1714.96, 'duration': 2.719}
{'text': 'this', 'start': 1716.799, 'duration': 2.721}
{'text': 'guy', 'start': 1717.679, 'duration': 4.561}
{'text': "but i understand you're twinning", 'start': 1719.52, 'duration': 5.44}
{'text': "i understand you're 23 you're young and", 'start': 1722.24, 'duration': 4.559}
{'text': 'so i can see why you would see it that', 'start': 1724.96, 'duration': 4.319}
{'text': 'way so i do understand it destiny are', 'start': 1726.799, 'duration': 4.561}
{'text': 'you feminist why is it all can i just', 'start': 1729.279, 'duration': 4.0}
{'text': "say this it's what i think of those who", 'start': 1731.36, 'duration': 3.84}
{'text': 'are the most conservative when i think', 'start': 1733.279, 'duration': 5.28}
{'text': 'of people who are against having sex for', 'start': 1735.2, 'duration': 4.959}
{'text': "political reasons i'm not talking about", 'start': 1738.559, 'duration': 2.961}
{'text': 'people who have just chosen not to', 'start': 1740.159, 'duration': 3.041}
{'text': 'engage in sex right but when people', 'start': 1741.52, 'duration': 4.32}
{'text': "don't have sex for political reasons do", 'start': 1743.2, 'duration': 4.24}
{'text': "you ever notice how they're", 'start': 1745.84, 'duration': 5.36}
{'text': 'the most sexless individuals possible', 'start': 1747.44, 'duration': 5.17}
{'text': 'and what does that mean to you', 'start': 1751.2, 'duration': 2.719}
{'text': '[Music]', 'start': 1752.61, 'duration': 2.91}
{'text': 'um i think that women and men should be', 'start': 1753.919, 'duration': 2.801}
{'text': 'able to pursue what they want pretty', 'start': 1755.52, 'duration': 3.92}
{'text': 'equally in society', 'start': 1756.72, 'duration': 3.76}
{'text': 'really', 'start': 1759.44, 'duration': 2.8}
{'text': "and you don't really", 'start': 1760.48, 'duration': 3.6}
{'text': 'guidelines at all', 'start': 1762.24, 'duration': 3.439}
{'text': 'guidelines i think the guidelines as', 'start': 1764.08, 'duration': 2.88}
{'text': 'long as people are getting along well', 'start': 1765.679, 'duration': 2.561}
{'text': 'people are happy people do what they', 'start': 1766.96, 'duration': 2.719}
{'text': 'want to do people feel like they can do', 'start': 1768.24, 'duration': 2.24}
{'text': 'what they want to do without other', 'start': 1769.679, 'duration': 2.0}
{'text': "people bullying them for it i think it's", 'start': 1770.48, 'duration': 2.96}
{'text': 'good', 'start': 1771.679, 'duration': 4.321}
{'text': 'uh molina have you heard of black lives', 'start': 1773.44, 'duration': 3.68}
{'text': 'matter', 'start': 1776.0, 'duration': 2.08}
{'text': 'yeah', 'start': 1777.12, 'duration': 4.96}
{'text': "and it's a four-left liberal radical", 'start': 1778.08, 'duration': 6.0}
{'text': 'organization that was founded by a bunch', 'start': 1782.08, 'duration': 4.0}
{'text': 'of people yeah they were found about a', 'start': 1784.08, 'duration': 5.599}
{'text': 'bunch of fat black radical lesbians', 'start': 1786.08, 'duration': 7.04}
{'text': "what's your impression of them", 'start': 1789.679, 'duration': 6.161}
{'text': 'um', 'start': 1793.12, 'duration': 2.72}
{'text': "yeah what i'd say it sounds hot", 'start': 1796.24, 'duration': 4.64}
{'text': 'what', 'start': 1799.919, 'duration': 2.721}
{'text': 'it sounds hot yeah', 'start': 1800.88, 'duration': 2.64}
{'text': 'what', 'start': 1802.64, 'duration': 2.96}
{'text': 'it sounds cool oh i think', 'start': 1803.52, 'duration': 5.36}
{'text': 'so you like that group yeah', 'start': 1805.6, 'duration': 6.16}
{'text': 'yeah you agree with them', 'start': 1808.88, 'duration': 3.919}
{'text': 'yeah', 'start': 1811.76, 'duration': 1.76}
{'text': 'so', 'start': 1812.799, 'duration': 4.48}
{'text': 'uh are you okay that they are melania', 'start': 1813.52, 'duration': 5.68}
{'text': 'keep calling her melania molina is doing', 'start': 1817.279, 'duration': 3.561}
{'text': 'amazing here', 'start': 1819.2, 'duration': 5.52}
{'text': 'amazing they attack police officers', 'start': 1820.84, 'duration': 5.64}
{'text': "they i think it's good when they do like", 'start': 1824.72, 'duration': 4.0}
{'text': 'harm towards like like properties and', 'start': 1826.48, 'duration': 3.84}
{'text': "stuff but i think that's good how about", 'start': 1828.72, 'duration': 3.04}
{'text': 'when they do', 'start': 1830.32, 'duration': 3.04}
{'text': 'i think people should be able to say', 'start': 1831.76, 'duration': 3.279}
{'text': 'what they want i think people should be', 'start': 1833.36, 'duration': 3.28}
{'text': 'able to uh', 'start': 1835.039, 'duration': 3.201}
{'text': 'yeah like demonstrate if they want to if', 'start': 1836.64, 'duration': 3.759}
{'text': "they're unhappy with something amazing", 'start': 1838.24, 'duration': 2.88}
{'text': 'and', 'start': 1840.399, 'duration': 4.961}
{'text': 'are you for defunding the cops', 'start': 1841.12, 'duration': 4.24}
{'text': 'this is this is like american politics', 'start': 1845.52, 'duration': 3.039}
{'text': 'jesse', 'start': 1847.52, 'duration': 3.039}
{'text': "oh you don't quite understand american", 'start': 1848.559, 'duration': 4.24}
{'text': 'politics i mean i can understand it but', 'start': 1850.559, 'duration': 4.321}
{'text': "i wouldn't want to like it's not really", 'start': 1852.799, 'duration': 5.201}
{'text': 'my place yet so', 'start': 1854.88, 'duration': 5.2}
{'text': 'you can uh', 'start': 1858.0, 'duration': 3.919}
{'text': 'do they have black lives matter in', 'start': 1860.08, 'duration': 5.04}
{'text': 'sweden in sweden known the same way no', 'start': 1861.919, 'duration': 5.041}
{'text': "because it's not really i feel like", 'start': 1865.12, 'duration': 4.32}
{'text': 'america has a kind of a different sort', 'start': 1866.96, 'duration': 4.319}
{'text': 'of culture when it comes to people and', 'start': 1869.44, 'duration': 3.44}
{'text': 'like ethnicity and stuff compared to', 'start': 1871.279, 'duration': 3.12}
{'text': 'sweden', 'start': 1872.88, 'duration': 2.32}
{'text': 'like', 'start': 1874.399, 'duration': 2.481}
{'text': "we don't really have like what do you", 'start': 1875.2, 'duration': 3.28}
{'text': "mean yet really wait why don't we have", 'start': 1876.88, 'duration': 3.36}
{'text': "this in history so it's a bit different", 'start': 1878.48, 'duration': 4.24}
{'text': 'oh i see so you guys all have', 'start': 1880.24, 'duration': 5.12}
{'text': 'the race issue there', 'start': 1882.72, 'duration': 4.0}
{'text': "not in the same way as america don't", 'start': 1885.36, 'duration': 3.199}
{'text': "think so do you believe there's such", 'start': 1886.72, 'duration': 3.679}
{'text': 'thing as racism', 'start': 1888.559, 'duration': 4.641}
{'text': 'yeah of course and one is racism', 'start': 1890.399, 'duration': 5.361}
{'text': "oh no um when you don't think that", 'start': 1893.2, 'duration': 4.719}
{'text': 'someone like', 'start': 1895.76, 'duration': 4.24}
{'text': 'how do i explain it um', 'start': 1897.919, 'duration': 3.6}
{'text': "when you don't you know what's really", 'start': 1900.0, 'duration': 4.64}
{'text': 'weird trying to explain like really', 'start': 1901.519, 'duration': 6.081}
{'text': 'basic [\xa0__\xa0] can often like catch like a', 'start': 1904.64, 'duration': 5.279}
{'text': "lot of people i've done this to people", 'start': 1907.6, 'duration': 4.319}
{'text': 'before this is a real one tell somebody', 'start': 1909.919, 'duration': 4.801}
{'text': 'to explain what the word the means', 'start': 1911.919, 'duration': 4.48}
{'text': 'and see what happens', 'start': 1914.72, 'duration': 3.839}
{'text': 'it has like as much value because of', 'start': 1916.399, 'duration': 5.041}
{'text': "their that color i think that's that", 'start': 1918.559, 'duration': 5.441}
{'text': 'and so in in sweden the handful of', 'start': 1921.44, 'duration': 4.32}
{'text': 'blacks that are there', 'start': 1924.0, 'duration': 4.159}
{'text': "they feel equal to white people you're", 'start': 1925.76, 'duration': 4.399}
{'text': "just i think so yeah i know i don't", 'start': 1928.159, 'duration': 4.081}
{'text': 'really see many complaints i mean we', 'start': 1930.159, 'duration': 3.441}
{'text': 'have we have a', 'start': 1932.24, 'duration': 2.4}
{'text': "it's not like i don't think they", 'start': 1933.6, 'duration': 3.199}
{'text': "experienced oh boy i don't think i don't", 'start': 1934.64, 'duration': 3.279}
{'text': 'think so', 'start': 1936.799, 'duration': 2.641}
{'text': "what's the thing that when you say a", 'start': 1937.919, 'duration': 3.041}
{'text': 'different thing what is the thing in', 'start': 1939.44, 'duration': 2.719}
{'text': 'sweden', 'start': 1940.96, 'duration': 3.199}
{'text': "oh i think there's more racism towards", 'start': 1942.159, 'duration': 4.24}
{'text': 'like other ethnicities than just black', 'start': 1944.159, 'duration': 6.0}
{'text': 'people oh you have are there a lot', 'start': 1946.399, 'duration': 5.921}
{'text': 'of people there jesus what did you say a', 'start': 1950.159, 'duration': 3.281}
{'text': 'lot what', 'start': 1952.32, 'duration': 3.12}
{'text': "uh they're all", 'start': 1953.44, 'duration': 3.119}
{'text': 'uh', 'start': 1955.44, 'duration': 3.28}
{'text': 'yeah yeah definitely', 'start': 1956.559, 'duration': 5.921}
{'text': 'do white people get along with them', 'start': 1958.72, 'duration': 3.76}
{'text': "um i mean it's not like everyone but", 'start': 1969.519, 'duration': 4.4}
{'text': "there's definitely like some people that", 'start': 1972.159, 'duration': 4.321}
{'text': 'does not like them', 'start': 1973.919, 'duration': 5.12}
{'text': "and then there's some like people on the", 'start': 1976.48, 'duration': 3.919}
{'text': "other side that doesn't like right but", 'start': 1979.039, 'duration': 2.48}
{'text': "it's like", 'start': 1980.399, 'duration': 2.961}
{'text': "and why is it why don't white people", 'start': 1981.519, 'duration': 3.52}
{'text': "like them and why don't they like white", 'start': 1983.36, 'duration': 2.72}
{'text': 'people', 'start': 1985.039, 'duration': 2.801}
{'text': 'probably because', 'start': 1986.08, 'duration': 3.839}
{'text': 'differences and probably like just', 'start': 1987.84, 'duration': 4.559}
{'text': 'social differences and probably just um', 'start': 1989.919, 'duration': 5.041}
{'text': "a lot of judgmental thoughts i'd listen", 'start': 1992.399, 'duration': 5.76}
{'text': 'are you for open borders', 'start': 1994.96, 'duration': 4.24}
{'text': 'um', 'start': 1998.159, 'duration': 2.4}
{'text': 'i think anyone should be able to', 'start': 1999.2, 'duration': 3.359}
{'text': 'immigrate to a country like as long as', 'start': 2000.559, 'duration': 5.441}
{'text': "they're like what do i say like um", 'start': 2002.559, 'duration': 4.801}
{'text': 'like following this is kind of', 'start': 2006.0, 'duration': 2.88}
{'text': 'terrifying this is this guy i know what', 'start': 2007.36, 'duration': 2.96}
{'text': "i'm sorry", 'start': 2008.88, 'duration': 3.12}
{'text': 'i i think you should be able to', 'start': 2010.32, 'duration': 4.56}
{'text': 'immigrate to countries', 'start': 2012.0, 'duration': 4.08}
{'text': 'yeah', 'start': 2014.88, 'duration': 3.519}
{'text': "so you're four open borders", 'start': 2016.08, 'duration': 3.76}
{'text': 'is that open borders would you call it', 'start': 2018.399, 'duration': 3.28}
{'text': 'that yeah so when people say open', 'start': 2019.84, 'duration': 3.36}
{'text': "borders in america usually they're", 'start': 2021.679, 'duration': 3.12}
{'text': 'talking about like mass migration of', 'start': 2023.2, 'duration': 2.959}
{'text': 'like everybody moving somewhere', 'start': 2024.799, 'duration': 2.961}
{'text': "sometimes right which is yeah i don't", 'start': 2026.159, 'duration': 3.36}
{'text': 'really know what it means oh i think', 'start': 2027.76, 'duration': 2.56}
{'text': 'yeah', 'start': 2029.519, 'duration': 2.64}
{'text': 'definitely are you still for open', 'start': 2030.32, 'duration': 3.12}
{'text': 'borders', 'start': 2032.159, 'duration': 2.88}
{'text': "i'm okay with people moving as long as", 'start': 2033.44, 'duration': 3.2}
{'text': "we can like as long as there's enough", 'start': 2035.039, 'duration': 2.88}
{'text': "room for them and as long as they're", 'start': 2036.64, 'duration': 2.56}
{'text': 'like willing to work and stuff i think', 'start': 2037.919, 'duration': 4.48}
{'text': "that's good yeah how about open borders", 'start': 2039.2, 'duration': 4.079}
{'text': 'sure', 'start': 2042.399, 'duration': 3.52}
{'text': 'so just let anyone in no matter what aim', 'start': 2043.279, 'duration': 3.921}
{'text': 'no i mean they have to be willing to', 'start': 2045.919, 'duration': 2.641}
{'text': "work they can't have like a terrorist or", 'start': 2047.2, 'duration': 2.639}
{'text': 'criminal background or anything like we', 'start': 2048.56, 'duration': 2.96}
{'text': 'still check of course but', 'start': 2049.839, 'duration': 3.04}
{'text': "it shouldn't only be like you know only", 'start': 2051.52, 'duration': 2.879}
{'text': 'so many people a year get in if we can', 'start': 2052.879, 'duration': 2.8}
{'text': 'take more like workers or people that', 'start': 2054.399, 'duration': 3.041}
{'text': 'want to move here and do so do you think', 'start': 2055.679, 'duration': 3.68}
{'text': 'the government should take care of them', 'start': 2057.44, 'duration': 3.6}
{'text': 'when they get here', 'start': 2059.359, 'duration': 2.961}
{'text': "no i don't think so", 'start': 2061.04, 'duration': 4.72}
{'text': 'our government is doing not', 'start': 2062.32, 'duration': 3.44}
{'text': 'take care of them when they get here', 'start': 2066.32, 'duration': 3.92}
{'text': "no i don't think so", 'start': 2069.04, 'duration': 3.44}
{'text': 'our government is doing that how do you', 'start': 2070.24, 'duration': 4.32}
{'text': "well it depends okay guys i'm not like", 'start': 2072.48, 'duration': 4.159}
{'text': 'this too political okay but', 'start': 2074.56, 'duration': 4.079}
{'text': 'integrate why would they because', 'start': 2076.639, 'duration': 3.601}
{'text': 'integration sometimes', 'start': 2078.639, 'duration': 3.44}
{'text': 'peop people have a lot of value', 'start': 2080.24, 'duration': 3.919}
{'text': "sometimes they're going to work", 'start': 2082.079, 'duration': 3.52}
{'text': 'sometimes a little bit of integration', 'start': 2084.159, 'duration': 4.081}
{'text': 'like a like a well like a welcome not', 'start': 2085.599, 'duration': 4.56}
{'text': "people full care of everybody uh i don't", 'start': 2088.24, 'duration': 3.52}
{'text': "think that's true not like a full", 'start': 2090.159, 'duration': 3.52}
{'text': "character that's true just i don't think", 'start': 2091.76, 'duration': 3.44}
{'text': 'the government takes care of people that', 'start': 2093.679, 'duration': 3.44}
{'text': 'move to the united states', 'start': 2095.2, 'duration': 3.28}
{'text': 'not not legally and probably not even', 'start': 2097.119, 'duration': 4.24}
{'text': "illegally so you don't know that the", 'start': 2098.48, 'duration': 5.599}
{'text': 'government of america is allowing all', 'start': 2101.359, 'duration': 4.801}
{'text': 'these people to come in from everywhere', 'start': 2104.079, 'duration': 4.321}
{'text': 'and giving them free houses free', 'start': 2106.16, 'duration': 3.84}
{'text': 'education', 'start': 2108.4, 'duration': 3.36}
{'text': 'free everything why are we taking a', 'start': 2110.0, 'duration': 3.44}
{'text': 'picture of the people that are coming', 'start': 2111.76, 'duration': 4.079}
{'text': 'from afghanistan on that plane and', 'start': 2113.44, 'duration': 4.639}
{'text': 'acting like we got them souped up inside', 'start': 2115.839, 'duration': 4.321}
{'text': 'of a [\xa0__\xa0] four-floor apartment with', 'start': 2118.079, 'duration': 4.321}
{'text': '[\xa0__\xa0] wine cheeses', 'start': 2120.16, 'duration': 4.16}
{'text': "and [\xa0__\xa0] like that you're not aware of", 'start': 2122.4, 'duration': 3.6}
{'text': 'that well none of that stuff is free', 'start': 2124.32, 'duration': 4.16}
{'text': 'what do you mean the government we are', 'start': 2126.0, 'duration': 4.72}
{'text': "paying for you're right the taxpayer the", 'start': 2128.48, 'duration': 4.0}
{'text': 'workers wait', 'start': 2130.72, 'duration': 3.119}
{'text': 'if you want to talk about any particular', 'start': 2132.48, 'duration': 2.96}
{'text': "issue we can but we don't pay for", 'start': 2133.839, 'duration': 3.681}
{'text': 'education people in school districts pay', 'start': 2135.44, 'duration': 3.679}
{'text': "for education if you're paying rent in", 'start': 2137.52, 'duration': 3.599}
{'text': 'an apartment or if you own a house or', 'start': 2139.119, 'duration': 2.881}
{'text': "you're paying rent for a house you're", 'start': 2141.119, 'duration': 2.881}
{'text': 'paying for your education', 'start': 2142.0, 'duration': 3.839}
{'text': 'i come from quebec canada a very', 'start': 2144.0, 'duration': 5.44}
{'text': 'extremely culturally diversified area', 'start': 2145.839, 'duration': 6.721}
{'text': 'extremely diversified and and and and', 'start': 2149.44, 'duration': 5.84}
{'text': 'and the the the province took a lot of', 'start': 2152.56, 'duration': 5.68}
{'text': "refugee and and immigrants and they're", 'start': 2155.28, 'duration': 6.319}
{'text': "very well integrated they're a a little", 'start': 2158.24, 'duration': 5.599}
{'text': 'bit of help goes a long way', 'start': 2161.599, 'duration': 5.361}
{'text': 'just to sometimes bridge the gap', 'start': 2163.839, 'duration': 5.361}
{'text': 'in in integration and it helps a lot it', 'start': 2166.96, 'duration': 3.68}
{'text': 'goes a long way without a property tax', 'start': 2169.2, 'duration': 4.08}
{'text': "it's not a full carry a three house free", 'start': 2170.64, 'duration': 5.52}
{'text': 'living free not like that', 'start': 2173.28, 'duration': 4.48}
{'text': "and for lazy people that don't want to", 'start': 2176.16, 'duration': 2.48}
{'text': 'work', 'start': 2177.76, 'duration': 1.839}
{'text': 'how do', 'start': 2178.64, 'duration': 2.8}
{'text': 'illegal aliens get into a school', 'start': 2179.599, 'duration': 3.281}
{'text': "district unless they're paying for a", 'start': 2181.44, 'duration': 4.159}
{'text': 'house have a government let them in', 'start': 2182.88, 'duration': 4.719}
{'text': "no i don't think you're so busy having", 'start': 2185.599, 'duration': 4.48}
{'text': "sex you're not aware of what's going on", 'start': 2187.599, 'duration': 4.081}
{'text': "jesse i have a kid i know what it's like", 'start': 2190.079, 'duration': 3.28}
{'text': "to enroll a child in school you've got", 'start': 2191.68, 'duration': 3.12}
{'text': 'to show proof of an address in order to', 'start': 2193.359, 'duration': 3.121}
{'text': 'qualify for a school district no you', 'start': 2194.8, 'duration': 3.279}
{'text': "can't just go to a random public school", 'start': 2196.48, 'duration': 4.16}
{'text': "not if you're illegal alien yeah yeah", 'start': 2198.079, 'duration': 4.641}
{'text': 'and and a lot a lot of cultures people', 'start': 2200.64, 'duration': 3.92}
{'text': 'are very hardworking', 'start': 2202.72, 'duration': 3.76}
{'text': "very good disciplined and they're", 'start': 2204.56, 'duration': 5.2}
{'text': 'willing to to try to learn to work and', 'start': 2206.48, 'duration': 6.56}
{'text': 'do well and do and do well and sometimes', 'start': 2209.76, 'duration': 4.96}
{'text': 'a lot more than the people that that', 'start': 2213.04, 'duration': 3.68}
{'text': 'that we already have right', 'start': 2214.72, 'duration': 4.16}
{'text': 'so', 'start': 2216.72, 'duration': 2.16}
{'text': 'what do you want about', 'start': 2219.04, 'duration': 3.6}
{'text': "all the citizens have to do that i've", 'start': 2220.24, 'duration': 3.76}
{'text': "never heard of my life jesse i don't", 'start': 2222.64, 'duration': 3.12}
{'text': "think that's the case but wait do you", 'start': 2224.0, 'duration': 3.119}
{'text': 'have kids', 'start': 2225.76, 'duration': 2.72}
{'text': 'do i', 'start': 2227.119, 'duration': 3.121}
{'text': 'yeah yes', 'start': 2228.48, 'duration': 3.76}
{'text': 'i have a son', 'start': 2230.24, 'duration': 5.2}
{'text': "he's married and he has two kids or one", 'start': 2232.24, 'duration': 5.52}
{'text': 'adult well both of those now and i have', 'start': 2235.44, 'duration': 4.0}
{'text': 'a great grandson my granddaughter is', 'start': 2237.76, 'duration': 4.079}
{'text': 'mary so i have a great grandson', 'start': 2239.44, 'duration': 4.48}
{'text': 'amazing amazing', 'start': 2241.839, 'duration': 3.121}
{'text': 'nice', 'start': 2243.92, 'duration': 3.84}
{'text': "so jesse you're not aware that our", 'start': 2244.96, 'duration': 4.879}
{'text': 'government we are paying for illegal', 'start': 2247.76, 'duration': 3.44}
{'text': 'aliens right', 'start': 2249.839, 'duration': 2.801}
{'text': "i don't think we pay there might be", 'start': 2251.2, 'duration': 2.96}
{'text': "loopholes but generally no we don't pay", 'start': 2252.64, 'duration': 3.36}
{'text': 'for illegal aliens go to school but i', 'start': 2254.16, 'duration': 3.36}
{'text': 'mean like again like you have to show an', 'start': 2256.0, 'duration': 2.88}
{'text': "address typically unless there's some", 'start': 2257.52, 'duration': 2.96}
{'text': 'place that does it differently but when', 'start': 2258.88, 'duration': 3.36}
{'text': 'you go to register a ch a child at a', 'start': 2260.48, 'duration': 3.52}
{'text': 'school you have to show your address to', 'start': 2262.24, 'duration': 3.839}
{'text': 'prove that you live in the district', 'start': 2264.0, 'duration': 3.839}
{'text': 'is it possible to be living here and not', 'start': 2266.079, 'duration': 5.04}
{'text': "know it's just just a round one", 'start': 2267.839, 'duration': 6.0}
{'text': "he's serious", 'start': 2271.119, 'duration': 2.72}
{'text': "and so it's possible to live in america", 'start': 2274.079, 'duration': 3.52}
{'text': 'and not know this', 'start': 2276.079, 'duration': 3.361}
{'text': "jesse you have i've enrolled a kid at", 'start': 2277.599, 'duration': 3.121}
{'text': 'school i know how this works when you go', 'start': 2279.44, 'duration': 2.88}
{'text': 'to enroll a child in first grade or', 'start': 2280.72, 'duration': 3.359}
{'text': 'kindergarten in school you have to show', 'start': 2282.32, 'duration': 3.039}
{'text': 'your address where you live so that they', 'start': 2284.079, 'duration': 2.721}
{'text': 'know you live in the school district you', 'start': 2285.359, 'duration': 2.801}
{'text': "can't just go to a random school and say", 'start': 2286.8, 'duration': 2.72}
{'text': "i want my kid to go here and they're", 'start': 2288.16, 'duration': 2.48}
{'text': 'like oh okay', 'start': 2289.52, 'duration': 2.48}
{'text': 'like you have to show you live there in', 'start': 2290.64, 'duration': 3.92}
{'text': 'that district yes are you aware that', 'start': 2292.0, 'duration': 5.52}
{'text': 'illegal aliens are getting ideas like', 'start': 2294.56, 'duration': 5.2}
{'text': "driver's license and things like that", 'start': 2297.52, 'duration': 4.24}
{'text': 'yeah if you get a fake id or you lie', 'start': 2299.76, 'duration': 3.359}
{'text': 'about something you might be able to but', 'start': 2301.76, 'duration': 2.88}
{'text': "that's different than letting them do it", 'start': 2303.119, 'duration': 3.601}
{'text': 'you understand right no you can oh', 'start': 2304.64, 'duration': 3.92}
{'text': "that's like saying like you can just not", 'start': 2306.72, 'duration': 3.92}
{'text': 'pay taxes and then i respond no you', 'start': 2308.56, 'duration': 3.519}
{'text': "can't do that that's illegal and they're", 'start': 2310.64, 'duration': 3.52}
{'text': 'like well if you commit all this tax', 'start': 2312.079, 'duration': 3.841}
{'text': 'fraud and you sneak around it was like', 'start': 2314.16, 'duration': 4.32}
{'text': 'okay well yes if you break the law you', 'start': 2315.92, 'duration': 4.0}
{'text': 'can do anything that would be like', 'start': 2318.48, 'duration': 2.72}
{'text': 'saying like did you know you can just', 'start': 2319.92, 'duration': 3.52}
{'text': 'murder people and the illegal alien can', 'start': 2321.2, 'duration': 5.28}
{'text': 'go to the dmv and get it without having', 'start': 2323.44, 'duration': 5.44}
{'text': "a fake id i know that for a fact that's", 'start': 2326.48, 'duration': 4.72}
{'text': "not a fake that's not a fake id that's", 'start': 2328.88, 'duration': 4.08}
{'text': "like a driver's license but that still", 'start': 2331.2, 'duration': 4.24}
{'text': "doesn't get you a hellion is is like a", 'start': 2332.96, 'duration': 3.44}
{'text': 'person', 'start': 2335.44, 'duration': 2.639}
{'text': "it's it's a per it's it's what it's what", 'start': 2336.4, 'duration': 3.6}
{'text': "they so they quantify it's what's how", 'start': 2338.079, 'duration': 4.801}
{'text': "they it's the wording a alien and you're", 'start': 2340.0, 'duration': 5.76}
{'text': "alien oh oh i'm from i'm from there and", 'start': 2342.88, 'duration': 6.719}
{'text': "now i'm in i'm an elite illegal alien a", 'start': 2345.76, 'duration': 6.4}
{'text': 'a human a person a body to get you into', 'start': 2349.599, 'duration': 3.24}
{'text': 'a', 'start': 2352.16, 'duration': 4.0}
{'text': 'school well you need to come home man', 'start': 2352.839, 'duration': 5.801}
{'text': 'and pay attention i pay attention just i', 'start': 2356.16, 'duration': 4.08}
{'text': 'wonder', 'start': 2358.64, 'duration': 3.28}
{'text': 'in the state of california i think i', 'start': 2360.24, 'duration': 2.8}
{'text': "didn't follow this away but i think in", 'start': 2361.92, 'duration': 2.32}
{'text': 'the state of california you can get some', 'start': 2363.04, 'duration': 2.96}
{'text': "forms of identification even if you're", 'start': 2364.24, 'duration': 3.359}
{'text': 'an illegal alien but then just because', 'start': 2366.0, 'duration': 2.96}
{'text': "you have an id doesn't mean you get into", 'start': 2367.599, 'duration': 2.641}
{'text': 'a school or can get your kids to do a', 'start': 2368.96, 'duration': 2.879}
{'text': "school you've got to show residency to", 'start': 2370.24, 'duration': 3.92}
{'text': 'do that wow', 'start': 2371.839, 'duration': 5.041}
{'text': 'man when you come home you make sure you', 'start': 2374.16, 'duration': 4.8}
{'text': 'stop paying attention to things', 'start': 2376.88, 'duration': 5.239}
{'text': 'all right', 'start': 2378.96, 'duration': 3.159}
{'text': 'do you support abortion', 'start': 2382.8, 'duration': 5.2}
{'text': 'um like yeah i think you should be able', 'start': 2386.0, 'duration': 3.92}
{'text': 'to have an abortion yes really have you', 'start': 2388.0, 'duration': 3.28}
{'text': 'ever had one', 'start': 2389.92, 'duration': 2.24}
{'text': 'no', 'start': 2391.28, 'duration': 3.04}
{'text': "and why do you think it's okay for a", 'start': 2392.16, 'duration': 5.28}
{'text': "woman to kill a man's child in the womb", 'start': 2394.32, 'duration': 4.88}
{'text': "why is it the man it's not her child as", 'start': 2397.44, 'duration': 3.12}
{'text': 'well', 'start': 2399.2, 'duration': 2.96}
{'text': "i'm launching a man", 'start': 2400.56, 'duration': 3.6}
{'text': 'oh my god wait am i a baby making', 'start': 2402.16, 'duration': 4.4}
{'text': 'machine yes', 'start': 2404.16, 'duration': 4.4}
{'text': 'steve why did you tell me this', 'start': 2406.56, 'duration': 4.4}
{'text': "i'm going to put", 'start': 2408.56, 'duration': 2.4}
{'text': "i i think it's your body your choice", 'start': 2412.48, 'duration': 5.04}
{'text': 'what do you mean your body your choice', 'start': 2415.839, 'duration': 4.24}
{'text': 'what does that mean like imagine okay', 'start': 2417.52, 'duration': 4.48}
{'text': 'jesse imagine if you were a woman and', 'start': 2420.079, 'duration': 3.681}
{'text': 'you', 'start': 2422.0, 'duration': 3.68}
{'text': 'you think you do not have the rights to', 'start': 2423.76, 'duration': 3.68}
{'text': 'uh remove that child from you no she', 'start': 2425.68, 'duration': 4.08}
{'text': "doesn't have a right to do that even if", 'start': 2427.44, 'duration': 4.639}
{'text': 'she can rape she can put the baby up for', 'start': 2429.76, 'duration': 4.64}
{'text': 'adoption rather than killing the baby in', 'start': 2432.079, 'duration': 3.361}
{'text': 'the womb', 'start': 2434.4, 'duration': 2.719}
{'text': 'what if a 12-year-old got raped by her', 'start': 2435.44, 'duration': 3.76}
{'text': 'dad should that 12 year old have to have', 'start': 2437.119, 'duration': 5.121}
{'text': 'the kid i doubt if that happens', 'start': 2439.2, 'duration': 4.72}
{'text': 'oh come on', 'start': 2442.24, 'duration': 4.0}
{'text': 'of course it happens this happens it', 'start': 2443.92, 'duration': 3.84}
{'text': "doesn't happen all that but it does", 'start': 2446.24, 'duration': 3.44}
{'text': 'happen that parents sexually abuse their', 'start': 2447.76, 'duration': 5.559}
{'text': 'children what do you mean', 'start': 2449.68, 'duration': 3.639}
{'text': "you don't think minorities get raped or", 'start': 2456.16, 'duration': 2.56}
{'text': "not minorities you don't think that", 'start': 2457.76, 'duration': 2.96}
{'text': 'miners get raped sometimes by older', 'start': 2458.72, 'duration': 4.56}
{'text': 'people not by their fathers', 'start': 2460.72, 'duration': 4.16}
{'text': "okay let's say let's say it's not by the", 'start': 2463.28, 'duration': 2.96}
{'text': "father let's say pogio gets raped by a", 'start': 2464.88, 'duration': 2.64}
{'text': 'teacher or something do you think they', 'start': 2466.24, 'duration': 3.04}
{'text': 'should be forced to have that kid what i', 'start': 2467.52, 'duration': 3.92}
{'text': "don't like doing if i would rather wait", 'start': 2469.28, 'duration': 4.48}
{'text': 'and see and deal with it if and when it', 'start': 2471.44, 'duration': 4.0}
{'text': "happens because that's what we do we", 'start': 2473.76, 'duration': 3.359}
{'text': 'talk about making abortion laws jesse', 'start': 2475.44, 'duration': 3.679}
