{'text': '99.9 survival rate yeah i remember', 'start': 1.399, 'duration': 4.201}
{'text': "like it seems like we're pretty much", 'start': 1192.96, 'duration': 2.32}
{'text': 'past it like hospitals are done with it', 'start': 1194.0, 'duration': 2.96}
{'text': "like that's cool i got like 20 emails", 'start': 1195.28, 'duration': 3.04}
{'text': 'from people that were nurses and doctors', 'start': 1196.96, 'duration': 2.88}
{'text': 'saying [\xa0__\xa0] like bro this is [\xa0__\xa0]', 'start': 1198.32, 'duration': 3.04}
{'text': "like our hospital's been full for", 'start': 1199.84, 'duration': 3.28}
{'text': 'literally [\xa0__\xa0] two years like', 'start': 1201.36, 'duration': 3.52}
{'text': 'everybody is still working crazy [\xa0__\xa0]', 'start': 1203.12, 'duration': 3.039}
{'text': 'overtime this is like a few months ago i', 'start': 1204.88, 'duration': 2.48}
{'text': 'still got emails about this just because', 'start': 1206.159, 'duration': 2.0}
{'text': "you don't hear about something doesn't", 'start': 1207.36, 'duration': 3.52}
{'text': "mean it's not happening", 'start': 1208.159, 'duration': 2.721}
{'text': 'it was a pandemic i feel like you would', 'start': 1211.52, 'duration': 3.68}
{'text': 'hear about it that the pandemic is like', 'start': 1212.88, 'duration': 3.52}
{'text': 'at first when they were talking about', 'start': 1215.2, 'duration': 2.56}
{'text': 'all the time it was everyone was so', 'start': 1216.4, 'duration': 3.44}
{'text': 'scared to stay inside for like we were', 'start': 1217.76, 'duration': 4.08}
{'text': 'quarantined sure in the beginning in', 'start': 1219.84, 'duration': 3.839}
{'text': 'your face this was the most infectious', 'start': 1221.84, 'duration': 3.92}
{'text': 'virus to ever be on the planet right i', 'start': 1223.679, 'duration': 4.24}
{'text': "think it's worth it yeah of course what", 'start': 1225.76, 'duration': 3.44}
{'text': 'do you mean more people get affected by', 'start': 1227.919, 'duration': 3.12}
{'text': 'this than any virus in human history', 'start': 1229.2, 'duration': 3.28}
{'text': "chad you don't feel like they just", 'start': 1231.039, 'duration': 3.361}
{'text': 'slapped on another name for the flu', 'start': 1232.48, 'duration': 3.439}
{'text': "it wasn't the r naught of this was like", 'start': 1234.4, 'duration': 3.12}
{'text': '11. i think at one point like one person', 'start': 1235.919, 'duration': 3.361}
{'text': 'was infecting like 10 to 12 people with', 'start': 1237.52, 'duration': 4.159}
{'text': 'this virus was insane', 'start': 1239.28, 'duration': 4.08}
{'text': 'so you but you have no explanation', 'start': 1241.679, 'duration': 4.161}
{'text': 'besides like people are just bored that', 'start': 1243.36, 'duration': 4.319}
{'text': "there's no pandemic right now bro people", 'start': 1245.84, 'duration': 2.959}
{'text': 'get bored of like something that could', 'start': 1247.679, 'duration': 2.561}
{'text': 'potentially cause world war three in', 'start': 1248.799, 'duration': 3.281}
{'text': 'like one week come on we know this that', 'start': 1250.24, 'duration': 3.2}
{'text': 'what is the attention span you should', 'start': 1252.08, 'duration': 3.44}
{'text': 'know this is a streamer right that like', 'start': 1253.44, 'duration': 3.28}
{'text': "here's something that i know if", 'start': 1255.52, 'duration': 2.399}
{'text': "anybody's ever in any big stream or", 'start': 1256.72, 'duration': 3.12}
{'text': 'drama or youtube drama all you have to', 'start': 1257.919, 'duration': 3.441}
{'text': 'do is keep posting for three days and', 'start': 1259.84, 'duration': 2.88}
{'text': "everybody forgets about it that's true", 'start': 1261.36, 'duration': 3.36}
{'text': "in the stream that's true that's true in", 'start': 1262.72, 'duration': 3.199}
{'text': "the news world too they're gonna be the", 'start': 1264.72, 'duration': 2.56}
{'text': "worst thing in the world no no i'm", 'start': 1265.919, 'duration': 2.721}
{'text': "proving my point they're gonna be the", 'start': 1267.28, 'duration': 3.2}
{'text': 'worst news in the world going on but', 'start': 1268.64, 'duration': 3.279}
{'text': 'like after like a week people are', 'start': 1270.48, 'duration': 2.319}
{'text': "fatigued they don't want to hear about", 'start': 1271.919, 'duration': 2.801}
{'text': 'that [\xa0__\xa0] anymore', 'start': 1272.799, 'duration': 3.601}
{'text': 'why did you think that ukraine in world', 'start': 1274.72, 'duration': 3.12}
{'text': "war three was [\xa0__\xa0] but you don't", 'start': 1276.4, 'duration': 2.72}
{'text': 'think like something like the pandemic', 'start': 1277.84, 'duration': 2.48}
{'text': 'was [\xa0__\xa0]', 'start': 1279.12, 'duration': 2.559}
{'text': 'why did i think you could wait why did i', 'start': 1280.32, 'duration': 3.12}
{'text': 'think what was [\xa0__\xa0] why do you think', 'start': 1281.679, 'duration': 3.441}
{'text': 'that believing in', 'start': 1283.44, 'duration': 4.8}
{'text': 'the pandemic is a good thing but like', 'start': 1285.12, 'duration': 6.0}
{'text': 'investing energy into ukraine is stupid', 'start': 1288.24, 'duration': 3.919}
{'text': "i don't think it's interesting i think", 'start': 1291.12, 'duration': 2.4}
{'text': "investing energy ukraine is good i'm a", 'start': 1292.159, 'duration': 4.161}
{'text': 'big pro-ukraine guy i support that [\xa0__\xa0]', 'start': 1293.52, 'duration': 4.32}
{'text': 'support it how', 'start': 1296.32, 'duration': 2.88}
{'text': 'supported as in we should protect the', 'start': 1297.84, 'duration': 2.8}
{'text': 'sovereignty of other countries in europe', 'start': 1299.2, 'duration': 2.56}
{'text': 'that are being invaded and having', 'start': 1300.64, 'duration': 3.76}
{'text': 'territory are you gonna do that how are', 'start': 1301.76, 'duration': 4.72}
{'text': "you i i personally i don't personally my", 'start': 1304.4, 'duration': 4.159}
{'text': 'government does the party exactly so how', 'start': 1306.48, 'duration': 3.76}
{'text': 'are you supporting it', 'start': 1308.559, 'duration': 3.12}
{'text': 'with my tax dollars what do you mean', 'start': 1310.24, 'duration': 3.36}
{'text': 'what are you asking who i vote for you', 'start': 1311.679, 'duration': 3.841}
{'text': 'said that you said who how we should', 'start': 1313.6, 'duration': 3.92}
{'text': "support ukraine i'm asking how you do", 'start': 1315.52, 'duration': 4.56}
{'text': 'that as an individual american i guess', 'start': 1317.52, 'duration': 5.68}
{'text': "it's based on who you vote for", 'start': 1320.08, 'duration': 3.12}
{'text': "that's it", 'start': 1323.28, 'duration': 2.879}
{'text': "that that's how our system works we have", 'start': 1324.559, 'duration': 3.36}
{'text': 'a representative democracy is that', 'start': 1326.159, 'duration': 3.281}
{'text': 'really support', 'start': 1327.919, 'duration': 3.281}
{'text': 'yeah i would say so yeah of course the', 'start': 1329.44, 'duration': 2.88}
{'text': 'people that you vote for are going to', 'start': 1331.2, 'duration': 2.56}
{'text': 'determine the policies that are enacted', 'start': 1332.32, 'duration': 2.96}
{'text': 'by your country', 'start': 1333.76, 'duration': 4.0}
{'text': 'there was no vote for ukraine nobody we', 'start': 1335.28, 'duration': 4.48}
{'text': "didn't get a vote for anybody who's had", 'start': 1337.76, 'duration': 3.6}
{'text': 'a different opinion on ukraine and', 'start': 1339.76, 'duration': 3.6}
{'text': 'ultimately if we did putin still wants', 'start': 1341.36, 'duration': 3.76}
{'text': "to go to war we don't doesn't make a", 'start': 1343.36, 'duration': 3.52}
{'text': "difference we don't vote for ukraine in", 'start': 1345.12, 'duration': 3.039}
{'text': "the same way that we don't have a direct", 'start': 1346.88, 'duration': 3.039}
{'text': 'democracy vote on every single issue', 'start': 1348.159, 'duration': 3.121}
{'text': 'that comes across the country but we do', 'start': 1349.919, 'duration': 3.841}
{'text': 'vote for overarching ideologies when it', 'start': 1351.28, 'duration': 3.519}
{'text': 'comes time to dealing with other', 'start': 1353.76, 'duration': 3.52}
{'text': 'countries so trump broadly speaking was', 'start': 1354.799, 'duration': 3.921}
{'text': 'like an isolationist kind of guy he', 'start': 1357.28, 'duration': 2.399}
{'text': "didn't really want to mess with other", 'start': 1358.72, 'duration': 2.48}
{'text': 'countries you know even though he bombed', 'start': 1359.679, 'duration': 2.961}
{'text': 'syria but like trump would say like oh i', 'start': 1361.2, 'duration': 2.64}
{'text': "don't want to do this and people say", 'start': 1362.64, 'duration': 2.72}
{'text': 'hillary clinton is the red line you know', 'start': 1363.84, 'duration': 3.28}
{'text': 'she is more hawkish i think that when', 'start': 1365.36, 'duration': 2.96}
{'text': "you're voting for somebody like biden or", 'start': 1367.12, 'duration': 2.24}
{'text': "voting for somebody like trump you're", 'start': 1368.32, 'duration': 2.64}
{'text': 'broadly in mind keeping track of like', 'start': 1369.36, 'duration': 2.559}
{'text': 'all of these different positions they', 'start': 1370.96, 'duration': 2.719}
{'text': 'have some are more important and', 'start': 1371.919, 'duration': 2.961}
{'text': 'at some points in time than others but i', 'start': 1373.679, 'duration': 2.24}
{'text': "mean that's kind of how our system works", 'start': 1374.88, 'duration': 2.64}
{'text': "we can't vote for every single issue", 'start': 1375.919, 'duration': 3.041}
{'text': "individually this is it wouldn't be", 'start': 1377.52, 'duration': 3.76}
{'text': "feasible so you can't vote on issues so", 'start': 1378.96, 'duration': 4.079}
{'text': "there's no point in investing any energy", 'start': 1381.28, 'duration': 3.6}
{'text': 'into these issues no you vote on people', 'start': 1383.039, 'duration': 3.361}
{'text': 'that represent your issue you for the', 'start': 1384.88, 'duration': 2.799}
{'text': "representation but you're also saying", 'start': 1386.4, 'duration': 3.04}
{'text': 'that politicians just say things so that', 'start': 1387.679, 'duration': 3.441}
{'text': "they get elected so they're not even", 'start': 1389.44, 'duration': 3.04}
{'text': "believing in the issues they're saying", 'start': 1391.12, 'duration': 3.439}
{'text': 'they just say stuff they say they do', 'start': 1392.48, 'duration': 3.6}
{'text': 'things they say and then do the thing', 'start': 1394.559, 'duration': 3.12}
{'text': 'that makes them the most money they know', 'start': 1396.08, 'duration': 3.2}
{'text': 'they say things to get elected and then', 'start': 1397.679, 'duration': 3.521}
{'text': 'they do things to stay elected because', 'start': 1399.28, 'duration': 2.8}
{'text': "they should be because they're", 'start': 1401.2, 'duration': 2.0}
{'text': 'representing what should be their', 'start': 1402.08, 'duration': 2.4}
{'text': 'constituent interest i want my', 'start': 1403.2, 'duration': 2.8}
{'text': 'politician to do things to keep getting', 'start': 1404.48, 'duration': 2.64}
{'text': 'elected so that i keep voting for him', 'start': 1406.0, 'duration': 2.48}
{'text': "that's the whole point name one good", 'start': 1407.12, 'duration': 2.72}
{'text': 'politician', 'start': 1408.48, 'duration': 3.84}
{'text': 'one uh like a holy good politician i', 'start': 1409.84, 'duration': 3.6}
{'text': "don't know", 'start': 1412.32, 'duration': 2.0}
{'text': "i don't know", 'start': 1413.44, 'duration': 2.0}
{'text': "i'm not interested in individual", 'start': 1414.32, 'duration': 2.239}
{'text': "politicians i'm interested in the", 'start': 1415.44, 'duration': 2.719}
{'text': 'policies that they pass right those are', 'start': 1416.559, 'duration': 3.281}
{'text': "the things i'm interested in so biden", 'start': 1418.159, 'duration': 2.801}
{'text': 'pushing like the build back better', 'start': 1419.84, 'duration': 2.719}
{'text': 'program i think is a good policy the', 'start': 1420.96, 'duration': 3.12}
{'text': 'infrastructure', 'start': 1422.559, 'duration': 2.801}
{'text': "uh i think that he's pushing good", 'start': 1424.08, 'duration': 2.479}
{'text': "programs i don't know i would say he's", 'start': 1425.36, 'duration': 2.96}
{'text': "like holistically a good policy he's", 'start': 1426.559, 'duration': 3.841}
{'text': 'just a puppet from the new world order', 'start': 1428.32, 'duration': 4.0}
{'text': "and he's just like being fed pills and", 'start': 1430.4, 'duration': 3.12}
{'text': 'stuff like that and pushing him up the', 'start': 1432.32, 'duration': 3.12}
{'text': 'stairs like chad how many even speeches', 'start': 1433.52, 'duration': 3.44}
{'text': "have you heard from biden i haven't even", 'start': 1435.44, 'duration': 3.44}
{'text': 'seen him say a word', 'start': 1436.96, 'duration': 4.64}
{'text': "i he he's just like a person it's just a", 'start': 1438.88, 'duration': 4.64}
{'text': 'representative of', 'start': 1441.6, 'duration': 4.319}
{'text': "drama between like two youtubers can't", 'start': 1443.52, 'duration': 4.48}
{'text': 'stay private for more than like three', 'start': 1445.919, 'duration': 4.161}
{'text': "weeks there's no way there's a whole new", 'start': 1448.0, 'duration': 3.6}
{'text': 'world order of people that are all', 'start': 1450.08, 'duration': 2.88}
{'text': 'concocting [\xa0__\xa0] behind the scenes and', 'start': 1451.6, 'duration': 2.72}
{'text': "nobody's linked at least anything i", 'start': 1452.96, 'duration': 2.16}
{'text': "don't believe that i don't think it's", 'start': 1454.32, 'duration': 2.52}
{'text': "possible i don't this", 'start': 1455.12, 'duration': 3.919}
{'text': "feasible when nobody's leaked what that", 'start': 1456.84, 'duration': 3.56}
{'text': "nobody's like we don't know anything", 'start': 1459.039, 'duration': 3.041}
{'text': 'about the new world order that like i i', 'start': 1460.4, 'duration': 2.639}
{'text': 'think that if there was a new world', 'start': 1462.08, 'duration': 2.88}
{'text': 'order behind the scenes like operating', 'start': 1463.039, 'duration': 2.801}
{'text': 'things i think we would have heard about', 'start': 1464.96, 'duration': 1.839}
{'text': 'it right now i think somebody would have', 'start': 1465.84, 'duration': 2.079}
{'text': "leaked something you don't think", 'start': 1466.799, 'duration': 2.24}
{'text': "something like epstein's island is", 'start': 1467.919, 'duration': 2.961}
{'text': 'enough proof of the new world order i', 'start': 1469.039, 'duration': 3.041}
{'text': "don't think i've seen island proves a", 'start': 1470.88, 'duration': 2.799}
{'text': 'new world order no that one old guy was', 'start': 1472.08, 'duration': 2.88}
{'text': "a [\xa0__\xa0] pedophile i don't think that", 'start': 1473.679, 'duration': 2.961}
{'text': 'proves a new world order no', 'start': 1474.96, 'duration': 2.88}
{'text': "you don't think covid something like", 'start': 1476.64, 'duration': 3.2}
{'text': 'that the fact that they got everybody to', 'start': 1477.84, 'duration': 3.76}
{'text': 'believe in something and that 90 even', 'start': 1479.84, 'duration': 3.76}
{'text': 'you a young guy took three shots in his', 'start': 1481.6, 'duration': 4.079}
{'text': 'arm because he was afraid of like a bad', 'start': 1483.6, 'duration': 4.4}
{'text': 'flu as example of a new world order take', 'start': 1485.679, 'duration': 3.681}
{'text': 'shots for all sorts of [\xa0__\xa0] that', 'start': 1488.0, 'duration': 4.08}
{'text': "probably won't kill me but you probably", 'start': 1489.36, 'duration': 4.0}
{'text': "shouldn't why are you trusting the", 'start': 1492.08, 'duration': 3.199}
{'text': 'government that heavy to inject stuff', 'start': 1493.36, 'duration': 3.28}
{'text': "into your body i don't trust the", 'start': 1495.279, 'duration': 2.561}
{'text': 'government [\xa0__\xa0] the government yes you', 'start': 1496.64, 'duration': 5.0}
{'text': 'do you do trust me', 'start': 1497.84, 'duration': 3.8}
{'text': "they didn't develop it and they were not", 'start': 1504.88, 'duration': 2.96}
{'text': 'the ones doing the research for it i', 'start': 1506.32, 'duration': 3.44}
{'text': 'trust the academic institutions and the', 'start': 1507.84, 'duration': 3.439}
{'text': 'hospitals and the governments across the', 'start': 1509.76, 'duration': 2.96}
{'text': 'entire world that have come together on', 'start': 1511.279, 'duration': 2.721}
{'text': 'conclusions related to vaccinations', 'start': 1512.72, 'duration': 2.8}
{'text': 'government wants you to get it the gut', 'start': 1514.0, 'duration': 3.52}
{'text': 'yes or no probably but yes or no would', 'start': 1515.52, 'duration': 3.039}
{'text': 'the government want you to get it if it', 'start': 1517.52, 'duration': 2.88}
{'text': 'genuinely helped the population', 'start': 1518.559, 'duration': 3.521}
{'text': 'no yes what do you mean wait what do you', 'start': 1520.4, 'duration': 3.68}
{'text': 'mean no so a government would want its', 'start': 1522.08, 'duration': 3.76}
{'text': 'whole population to die', 'start': 1524.08, 'duration': 3.599}
{'text': 'no the government wants to control us as', 'start': 1525.84, 'duration': 3.28}
{'text': "much as possible that's so we stay", 'start': 1527.679, 'duration': 3.521}
{'text': 'slaves hold on if it was the case that', 'start': 1529.12, 'duration': 4.0}
{'text': 'there was a good government and they', 'start': 1531.2, 'duration': 3.92}
{'text': 'wanted its population to survive would', 'start': 1533.12, 'duration': 5.039}
{'text': 'they want you to get a vaccine', 'start': 1535.12, 'duration': 4.4}
{'text': "they don't care like they just wanna", 'start': 1538.159, 'duration': 2.64}
{'text': 'come on you gotta answer the questions', 'start': 1539.52, 'duration': 2.96}
{'text': 'if there was a government if there was a', 'start': 1540.799, 'duration': 3.441}
{'text': 'government with good people and they had', 'start': 1542.48, 'duration': 3.04}
{'text': 'and they had our best interests in mind', 'start': 1544.24, 'duration': 2.48}
{'text': 'and they really thought a shot would', 'start': 1545.52, 'duration': 2.88}
{'text': 'help you would that government want you', 'start': 1546.72, 'duration': 3.199}
{'text': 'to get vaccinated right but the', 'start': 1548.4, 'duration': 3.279}
{'text': 'government is not good the american', 'start': 1549.919, 'duration': 4.161}
{'text': 'government is not good why how they', 'start': 1551.679, 'duration': 4.561}
{'text': "don't have our best interests in mind", 'start': 1554.08, 'duration': 3.839}
{'text': 'why not', 'start': 1556.24, 'duration': 4.4}
{'text': 'you trust people like hillary clinton', 'start': 1557.919, 'duration': 5.12}
{'text': "i don't trust people like hillary", 'start': 1560.64, 'duration': 4.32}
{'text': 'clinton i trust the institutions that', 'start': 1563.039, 'duration': 3.601}
{'text': 'these people inhabit what what is okay', 'start': 1564.96, 'duration': 3.04}
{'text': 'so who do you trust in the government i', 'start': 1566.64, 'duration': 2.639}
{'text': "don't trust individuals in the", 'start': 1568.0, 'duration': 2.559}
{'text': 'government we have institutions and', 'start': 1569.279, 'duration': 3.041}
{'text': 'checks and balances to keep people so', 'start': 1570.559, 'duration': 3.761}
{'text': 'what institutions do you trust i trust', 'start': 1572.32, 'duration': 3.28}
{'text': 'the institution of the federal', 'start': 1574.32, 'duration': 2.479}
{'text': 'government i trust the institution of', 'start': 1575.6, 'duration': 3.04}
{'text': 'the fda like i trust all of the', 'start': 1576.799, 'duration': 3.441}
{'text': 'independent academics and all of the', 'start': 1578.64, 'duration': 5.36}
{'text': 'independent universities and all of them', 'start': 1580.24, 'duration': 5.6}
{'text': "it's all part of it all of it is part of", 'start': 1584.0, 'duration': 2.96}
{'text': "it okay if you're going to try to if", 'start': 1585.84, 'duration': 2.0}
{'text': "you're going to try to if you're going", 'start': 1586.96, 'duration': 1.92}
{'text': "to know if you're going to try to ask me", 'start': 1587.84, 'duration': 2.56}
{'text': 'like would you trust fauci on this one', 'start': 1588.88, 'duration': 2.64}
{'text': "thing [\xa0__\xa0] no i don't trust any", 'start': 1590.4, 'duration': 2.48}
{'text': "individual that's the whole reason why", 'start': 1591.52, 'duration': 2.32}
{'text': 'the american government accepted the way', 'start': 1592.88, 'duration': 2.399}
{'text': "that it is there's a huge checks and", 'start': 1593.84, 'duration': 2.56}
{'text': 'balances on every single part of our', 'start': 1595.279, 'duration': 1.921}
{'text': "government where everybody's", 'start': 1596.4, 'duration': 1.92}
{'text': 'incentivized to catch everybody else', 'start': 1597.2, 'duration': 2.719}
{'text': "[\xa0__\xa0] up so no i don't trust one", 'start': 1598.32, 'duration': 2.8}
{'text': 'person in the government i trust the', 'start': 1599.919, 'duration': 2.64}
{'text': 'entire institution and the institutions', 'start': 1601.12, 'duration': 2.72}
{'text': "that hold each other accountable that's", 'start': 1602.559, 'duration': 2.801}
{'text': 'the whole point', 'start': 1603.84, 'duration': 2.8}
{'text': "like you don't think here's a question", 'start': 1605.36, 'duration': 2.64}
{'text': 'if you think do you think that you said', 'start': 1606.64, 'duration': 2.32}
{'text': 'that you could trust the whole', 'start': 1608.0, 'duration': 2.159}
{'text': "government but you can't name me one", 'start': 1608.96, 'duration': 3.04}
{'text': "politician you think is good that's how", 'start': 1610.159, 'duration': 4.64}
{'text': 'institutions work', 'start': 1612.0, 'duration': 4.08}
{'text': 'what is the one part of your car that', 'start': 1614.799, 'duration': 3.041}
{'text': 'makes it drive name the one part that', 'start': 1616.08, 'duration': 3.76}
{'text': 'makes it drive', 'start': 1617.84, 'duration': 3.28}
{'text': "you can't name it it doesn't make any", 'start': 1619.84, 'duration': 2.319}
{'text': "sense there's a whole bunch of different", 'start': 1621.12, 'duration': 2.24}
{'text': 'things that come together to make sure', 'start': 1622.159, 'duration': 2.081}
{'text': 'that the vehicle can move across the', 'start': 1623.36, 'duration': 3.6}
{'text': 'road so when you', 'start': 1624.24, 'duration': 2.72}
{'text': "the engine doesn't spin wheels on the", 'start': 1629.44, 'duration': 2.8}
{'text': 'ground right in order to make your car', 'start': 1630.64, 'duration': 4.0}
{'text': "work it's a whole different like asses", 'start': 1632.24, 'duration': 3.679}
{'text': "there's so many different systems in", 'start': 1634.64, 'duration': 2.72}
{'text': 'your car that keep it moving forward and', 'start': 1635.919, 'duration': 2.401}
{'text': "the government is the same thing there's", 'start': 1637.36, 'duration': 2.88}
{'text': "not one thing that powers it right it's", 'start': 1638.32, 'duration': 3.44}
{'text': "a whole it's a whole conglomeration of", 'start': 1640.24, 'duration': 3.2}
{'text': 'different moving parts that all interact', 'start': 1641.76, 'duration': 4.159}
{'text': 'with each other', 'start': 1643.44, 'duration': 2.479}
{'text': 'yeah but my car is not telling me what', 'start': 1647.6, 'duration': 3.84}
{'text': "to do i drive my car my car doesn't", 'start': 1649.52, 'duration': 3.2}
{'text': 'drive me', 'start': 1651.44, 'duration': 4.16}
{'text': "that's fine and you drive the government", 'start': 1652.72, 'duration': 4.0}
{'text': "there's just a lot of people driving the", 'start': 1655.6, 'duration': 2.799}
{'text': 'same car', 'start': 1656.72, 'duration': 3.12}
{'text': "here's here's a here's a but it takes", 'start': 1658.399, 'duration': 3.28}
{'text': 'one person to drive a car it takes the', 'start': 1659.84, 'duration': 3.68}
{'text': 'whole country like this illusion that', 'start': 1661.679, 'duration': 4.081}
{'text': "everybody's on the same page okay sure", 'start': 1663.52, 'duration': 3.2}
{'text': "then let's look at where the other", 'start': 1665.76, 'duration': 2.32}
{'text': 'instances are do you think that um do', 'start': 1666.72, 'duration': 2.319}
{'text': "you think that russia doesn't like the", 'start': 1668.08, 'duration': 2.479}
{'text': 'united states and china do you think', 'start': 1669.039, 'duration': 2.961}
{'text': "they don't okay if china and russia", 'start': 1670.559, 'duration': 2.881}
{'text': "don't like the united states if all the", 'start': 1672.0, 'duration': 3.2}
{'text': 'vaccine was [\xa0__\xa0] and the chronic is', 'start': 1673.44, 'duration': 3.52}
{'text': "[\xa0__\xa0] why wouldn't they be out here", 'start': 1675.2, 'duration': 3.92}
{'text': "saying like oh look it's all fake guys", 'start': 1676.96, 'duration': 3.599}
{'text': 'the american media is lying to you like', 'start': 1679.12, 'duration': 2.48}
{'text': 'they did that with the moon landing', 'start': 1680.559, 'duration': 2.321}
{'text': "right where they're like that's not real", 'start': 1681.6, 'duration': 2.4}
{'text': 'they could show their citizens with the', 'start': 1682.88, 'duration': 4.24}
{'text': 'two so all of these countries that do', 'start': 1684.0, 'duration': 4.08}
{'text': "you understand how you're giving me a", 'start': 1687.12, 'duration': 2.24}
{'text': 'conspiracy where these people are like', 'start': 1688.08, 'duration': 2.479}
{'text': 'working together and not working', 'start': 1689.36, 'duration': 2.72}
{'text': 'together like the same time like i can', 'start': 1690.559, 'duration': 2.801}
{'text': "never win right you're always gonna have", 'start': 1692.08, 'duration': 2.719}
{'text': 'a reason to where well you know', 'start': 1693.36, 'duration': 2.72}
{'text': "everybody's gonna try to [\xa0__\xa0] everybody", 'start': 1694.799, 'duration': 2.641}
{'text': 'else but they also all work together at', 'start': 1696.08, 'duration': 2.64}
{'text': 'the same time like you think that russia', 'start': 1697.44, 'duration': 2.56}
{'text': "would work no they're not all working", 'start': 1698.72, 'duration': 2.88}
{'text': "there's probably a system of most", 'start': 1700.0, 'duration': 3.2}
{'text': 'powerful people these oil money people', 'start': 1701.6, 'duration': 3.76}
{'text': 'these old banks these old families the', 'start': 1703.2, 'duration': 4.079}
{'text': 'people who control the money control the', 'start': 1705.36, 'duration': 3.439}
{'text': 'government yeah but even these people', 'start': 1707.279, 'duration': 3.12}
{'text': 'fight all the time too look at how much', 'start': 1708.799, 'duration': 3.76}
{'text': 'american oil producers fight like tooth', 'start': 1710.399, 'duration': 4.64}
{'text': 'it now with [\xa0__\xa0] opec like', 'start': 1712.559, 'duration': 3.84}
{'text': 'even the oil people fight with each', 'start': 1715.039, 'duration': 2.961}
{'text': "other so i don't this idea that there's", 'start': 1716.399, 'duration': 3.121}
{'text': 'like this conglomerate of people working', 'start': 1718.0, 'duration': 3.76}
{'text': 'behind the scenes in these smoky rooms i', 'start': 1719.52, 'duration': 3.279}
{'text': "just i don't think you need those types", 'start': 1721.76, 'duration': 2.56}
{'text': 'of conspiracies to explain why companies', 'start': 1722.799, 'duration': 4.0}
{'text': 'and people do the things they do', 'start': 1724.32, 'duration': 3.68}
{'text': 'and i think if there were these things', 'start': 1726.799, 'duration': 2.321}
{'text': "happening you'd have other people trying", 'start': 1728.0, 'duration': 2.559}
{'text': 'to call them out like if pfizer was one', 'start': 1729.12, 'duration': 3.2}
{'text': 'of the big people fires in moderna were', 'start': 1730.559, 'duration': 2.881}
{'text': 'like some of the people that were', 'start': 1732.32, 'duration': 2.479}
{'text': 'getting these vaccines out and they were', 'start': 1733.44, 'duration': 2.56}
{'text': "fake don't you think other private", 'start': 1734.799, 'duration': 2.401}
{'text': 'companies would be out there screaming', 'start': 1736.0, 'duration': 3.2}
{'text': 'like yo these vaccines are [\xa0__\xa0] yo', 'start': 1737.2, 'duration': 3.76}
{'text': 'this stuff censorship is so easy', 'start': 1739.2, 'duration': 4.0}
{'text': 'nowadays they can sense it', 'start': 1740.96, 'duration': 4.0}
{'text': 'hold on hold on anything anti-vaccine', 'start': 1743.2, 'duration': 3.52}
{'text': "they put they deleted it how couldn't", 'start': 1744.96, 'duration': 3.439}
{'text': 'even say anything against first of all', 'start': 1746.72, 'duration': 3.36}
{'text': "you can't censor entire countries like", 'start': 1748.399, 'duration': 3.441}
{'text': 'russia and two how do you censor other', 'start': 1750.08, 'duration': 2.959}
{'text': 'private corporations have a lot of money', 'start': 1751.84, 'duration': 2.16}
{'text': 'i thought we said money controlled the', 'start': 1753.039, 'duration': 2.081}
{'text': 'government if these other corporations', 'start': 1754.0, 'duration': 2.08}
{'text': 'have tons of money should they be able', 'start': 1755.12, 'duration': 2.48}
{'text': 'to just buy their way out of censorship', 'start': 1756.08, 'duration': 2.88}
{'text': "or do you think there's another secret", 'start': 1757.6, 'duration': 3.12}
{'text': "cabal that's not just ran by money and", 'start': 1758.96, 'duration': 3.599}
{'text': 'not just ran by countries but is like', 'start': 1760.72, 'duration': 3.92}
{'text': 'the ultra secret ultra ultra powerful', 'start': 1762.559, 'duration': 4.081}
{'text': "cabal like what are the i don't know", 'start': 1764.64, 'duration': 4.96}
{'text': "it's a lot for me to buy into i guess", 'start': 1766.64, 'duration': 4.48}
{'text': 'i think you have a lot of faith in a', 'start': 1769.6, 'duration': 3.36}
{'text': 'system and', 'start': 1771.12, 'duration': 3.919}
{'text': "to be honest like i don't wanna i think", 'start': 1772.96, 'duration': 4.079}
{'text': "it's uh it's a race thing i think white", 'start': 1775.039, 'duration': 3.36}
{'text': 'people believe in the government a lot', 'start': 1777.039, 'duration': 4.0}
{'text': "more than other races because it's like", 'start': 1778.399, 'duration': 5.201}
{'text': 'this system has worked for you', 'start': 1781.039, 'duration': 4.401}
{'text': "for centuries and so it's like the", 'start': 1783.6, 'duration': 4.559}
{'text': "belief in this system it's good but if", 'start': 1785.44, 'duration': 3.92}
{'text': 'you', 'start': 1788.159, 'duration': 3.12}
{'text': 'when you take a step outside of that you', 'start': 1789.36, 'duration': 3.84}
{'text': 'start to see like oh none of this is', 'start': 1791.279, 'duration': 4.961}
{'text': 'really for me', 'start': 1793.2, 'duration': 3.04}
{'text': "there's no way that this is good there's", 'start': 1796.64, 'duration': 3.84}
{'text': "no way that they care about me it's fake", 'start': 1798.32, 'duration': 3.76}
{'text': 'empathy', 'start': 1800.48, 'duration': 3.28}
{'text': 'sure i can understand people having', 'start': 1802.08, 'duration': 3.92}
{'text': "those feelings like especially if you're", 'start': 1803.76, 'duration': 4.56}
{'text': 'in certain minority communities but like', 'start': 1806.0, 'duration': 4.64}
{'text': 'those problems are hard to fix', 'start': 1808.32, 'duration': 3.76}
