{'text': "let's say that there is a mother who's", 'start': 0.08, 'duration': 4.239}
{'text': "don't know what you mean by active", 'start': 1247.919, 'duration': 2.401}
{'text': 'potential because when you said active', 'start': 1248.96, 'duration': 2.4}
{'text': 'before you made it sound like something', 'start': 1250.32, 'duration': 2.4}
{'text': 'is a moral agent that can choose one', 'start': 1251.36, 'duration': 2.559}
{'text': "thing or another zygotes don't make", 'start': 1252.72, 'duration': 2.64}
{'text': 'choices right', 'start': 1253.919, 'duration': 3.12}
{'text': 'well i mean just because someone sits on', 'start': 1255.36, 'duration': 3.04}
{'text': 'their couch and like eats chips all day', 'start': 1257.039, 'duration': 2.321}
{'text': "and doesn't go to work", 'start': 1258.4, 'duration': 2.8}
{'text': 'um obviously they still have like active', 'start': 1259.36, 'duration': 3.12}
{'text': 'potentiality for life but they may not', 'start': 1261.2, 'duration': 2.64}
{'text': 'have the active potential to like attain', 'start': 1262.48, 'duration': 2.64}
{'text': "their virtues if that's what you were", 'start': 1263.84, 'duration': 2.719}
{'text': 'going off of but just because an', 'start': 1265.12, 'duration': 3.6}
{'text': 'environment enables active potentiality', 'start': 1266.559, 'duration': 3.6}
{'text': "doesn't mean it doesn't have active", 'start': 1268.72, 'duration': 3.04}
{'text': 'potentiality like you said the mother', 'start': 1270.159, 'duration': 2.321}
{'text': 'being connect', 'start': 1271.76, 'duration': 2.08}
{'text': 'or i mean the fetus being connected to', 'start': 1272.48, 'duration': 2.88}
{'text': 'the like host for three to four months', 'start': 1273.84, 'duration': 2.48}
{'text': 'or whatever', 'start': 1275.36, 'duration': 2.4}
{'text': 'what so what do you mean when you say a', 'start': 1276.32, 'duration': 4.719}
{'text': 'zygote as active potentiality again', 'start': 1277.76, 'duration': 6.799}
{'text': "like it's going to uh become", 'start': 1281.039, 'duration': 6.321}
{'text': 'a rational being that can act towards', 'start': 1284.559, 'duration': 4.24}
{'text': "virtues i think that's the best way to", 'start': 1287.36, 'duration': 2.64}
{'text': 'put it simply', 'start': 1288.799, 'duration': 3.201}
{'text': "so what's the difference okay wait so", 'start': 1290.0, 'duration': 3.84}
{'text': 'when i ask you why should i value the', 'start': 1292.0, 'duration': 3.2}
{'text': 'like potential life or value some of the', 'start': 1293.84, 'duration': 2.56}
{'text': "different doesn't exist yet it feels", 'start': 1295.2, 'duration': 2.479}
{'text': "like you're just telling me", 'start': 1296.4, 'duration': 2.639}
{'text': 'what potential life is in another', 'start': 1297.679, 'duration': 3.201}
{'text': 'definition is there like a reason why', 'start': 1299.039, 'duration': 4.0}
{'text': 'you ought to value like', 'start': 1300.88, 'duration': 5.039}
{'text': 'if you want to call it potential life i', 'start': 1303.039, 'duration': 3.281}
{'text': 'think', 'start': 1305.919, 'duration': 1.521}
{'text': "that's okay but i would just say it's", 'start': 1306.32, 'duration': 3.359}
{'text': "life in and of itself so well but we're", 'start': 1307.44, 'duration': 3.52}
{'text': 'not talking about life neither of us', 'start': 1309.679, 'duration': 2.561}
{'text': "care about life we're talking about like", 'start': 1310.96, 'duration': 2.959}
{'text': 'a specific human related thing right', 'start': 1312.24, 'duration': 2.72}
{'text': "we're talking about like", 'start': 1313.919, 'duration': 2.24}
{'text': 'when something gets like we could say', 'start': 1314.96, 'duration': 3.04}
{'text': 'personhood or something right', 'start': 1316.159, 'duration': 4.161}
{'text': "yeah so what so what i'm asking is why", 'start': 1318.0, 'duration': 3.679}
{'text': 'should i value the', 'start': 1320.32, 'duration': 3.44}
{'text': "because i just don't understand why i", 'start': 1321.679, 'duration': 3.761}
{'text': 'should value the potentiality of', 'start': 1323.76, 'duration': 2.48}
{'text': 'consciousness', 'start': 1325.44, 'duration': 3.44}
{'text': 'rather than just consciousness itself', 'start': 1326.24, 'duration': 4.08}
{'text': "well it's kind of", 'start': 1328.88, 'duration': 3.44}
{'text': 'like the moral baggage that would come', 'start': 1330.32, 'duration': 3.359}
{'text': 'with doing the opposite', 'start': 1332.32, 'duration': 3.839}
{'text': 'grounded with just the ability for', 'start': 1333.679, 'duration': 4.401}
{'text': 'people to be able to do such things in', 'start': 1336.159, 'duration': 2.88}
{'text': 'the first place so', 'start': 1338.08, 'duration': 2.56}
{'text': 'if we ask ourselves a question like why', 'start': 1339.039, 'duration': 3.601}
{'text': 'should we even value consciousness', 'start': 1340.64, 'duration': 4.0}
{'text': "later on and i wouldn't see a reason to", 'start': 1342.64, 'duration': 3.6}
{'text': 'even evaluate at that point because the', 'start': 1344.64, 'duration': 2.96}
{'text': 'whole thing like i said with the five', 'start': 1346.24, 'duration': 2.4}
{'text': 'seconds example', 'start': 1347.6, 'duration': 3.439}
{'text': 'is that we care about if we move towards', 'start': 1348.64, 'duration': 3.919}
{'text': 'what you would even consider as', 'start': 1351.039, 'duration': 2.401}
{'text': 'personhood', 'start': 1352.559, 'duration': 2.321}
{'text': "so that's why it would have intrinsic", 'start': 1353.44, 'duration': 2.96}
{'text': 'value to be able to actualize its', 'start': 1354.88, 'duration': 2.24}
{'text': 'potential', 'start': 1356.4, 'duration': 3.44}
{'text': 'like it has goal-directed potency like', 'start': 1357.12, 'duration': 4.32}
{'text': 'right none of these things', 'start': 1359.84, 'duration': 4.24}
{'text': 'yeah but yeah okay everything will be', 'start': 1361.44, 'duration': 4.16}
{'text': 'acting towards a goal so like like i', 'start': 1364.08, 'duration': 2.719}
{'text': 'mentioned with the person with the gun', 'start': 1365.6, 'duration': 2.48}
{'text': 'that person will be acting', 'start': 1366.799, 'duration': 2.88}
{'text': 'actualizing their potential towards a', 'start': 1368.08, 'duration': 3.44}
{'text': 'goal to kill that person that fetus is', 'start': 1369.679, 'duration': 3.281}
{'text': 'actualizing its potential', 'start': 1371.52, 'duration': 4.56}
{'text': "to become a rational being that's", 'start': 1372.96, 'duration': 4.32}
{'text': "that's great but there's still not a", 'start': 1376.08, 'duration': 3.36}
{'text': 'reason why i should value that before it', 'start': 1377.28, 'duration': 3.36}
{'text': 'actually hits that point of being able', 'start': 1379.44, 'duration': 4.0}
{'text': 'to sort of preference', 'start': 1380.64, 'duration': 2.8}
{'text': 'uh wait why should i care about', 'start': 1383.52, 'duration': 3.68}
{'text': 'asserting a preference or are we am i', 'start': 1385.679, 'duration': 2.321}
{'text': 'caring about certain', 'start': 1387.2, 'duration': 2.479}
{'text': 'preferences or just consciousness well', 'start': 1388.0, 'duration': 3.12}
{'text': "that's what i'm sorry when the conscious", 'start': 1389.679, 'duration': 2.48}
{'text': 'experience forms you start to a certain', 'start': 1391.12, 'duration': 1.919}
{'text': 'preferences but like having a', 'start': 1392.159, 'duration': 2.0}
{'text': 'consciousness why should i care about', 'start': 1393.039, 'duration': 2.721}
{'text': 'the the potentiality to form a', 'start': 1394.159, 'duration': 2.961}
{'text': 'consciousness why not just wait till the', 'start': 1395.76, 'duration': 2.64}
{'text': 'conscious experience forms and then care', 'start': 1397.12, 'duration': 3.28}
{'text': 'about that thing', 'start': 1398.4, 'duration': 3.12}
{'text': 'because the reason that we should wait', 'start': 1400.4, 'duration': 3.04}
{'text': "for it is because it's literally a like", 'start': 1401.52, 'duration': 4.56}
{'text': "it's like asking why we should care if a", 'start': 1403.44, 'duration': 4.239}
{'text': 'person gets their gun', 'start': 1406.08, 'duration': 3.68}
{'text': 'gets a gun illegally and like walks up', 'start': 1407.679, 'duration': 3.761}
{'text': "to someone but doesn't exactly shoot", 'start': 1409.76, 'duration': 2.32}
{'text': 'them yet', 'start': 1411.44, 'duration': 2.16}
{'text': 'right like we care about the thing', 'start': 1412.08, 'duration': 3.2}
{'text': "that's being actually something that has", 'start': 1413.6, 'duration': 3.12}
{'text': 'a goal-directed process', 'start': 1415.28, 'duration': 3.04}
{'text': "and you're impending on somebody else's", 'start': 1416.72, 'duration': 3.52}
{'text': "goal well there's but the reason why", 'start': 1418.32, 'duration': 3.04}
{'text': "we're worried about that happening is", 'start': 1420.24, 'duration': 2.48}
{'text': 'because somebody else might end somebody', 'start': 1421.36, 'duration': 3.04}
{'text': "else's conscious experience", 'start': 1422.72, 'duration': 5.04}
{'text': 'right i mean they can be unconscious', 'start': 1424.4, 'duration': 4.879}
{'text': "it doesn't wouldn't really matter well", 'start': 1427.76, 'duration': 2.88}
{'text': "if they're unconscious then if you want", 'start': 1429.279, 'duration': 2.801}
{'text': "to go shoot corpses i mean you're", 'start': 1430.64, 'duration': 2.24}
{'text': 'probably going to get in trouble with', 'start': 1432.08, 'duration': 3.28}
{'text': "the morgue but it's not murder", 'start': 1432.88, 'duration': 3.679}
{'text': 'you want to go shoot a person under', 'start': 1435.36, 'duration': 3.04}
{'text': 'general anesthesia that would be', 'start': 1436.559, 'duration': 4.881}
{'text': 'it can be unconscious but that would be', 'start': 1438.4, 'duration': 4.48}
{'text': 'not good as well because the person', 'start': 1441.44, 'duration': 2.96}
{'text': 'probably asserted a preference to live', 'start': 1442.88, 'duration': 3.679}
{'text': 'before becoming unconscious right', 'start': 1444.4, 'duration': 4.96}
{'text': "and if they didn't if they wanted to die", 'start': 1446.559, 'duration': 4.401}
{'text': "if they've got like a dnr we let them", 'start': 1449.36, 'duration': 3.76}
{'text': "die then that's fine there's no problem", 'start': 1450.96, 'duration': 3.599}
{'text': "i still don't understand like this kind", 'start': 1453.12, 'duration': 3.039}
{'text': 'of obviously goes back into like general', 'start': 1454.559, 'duration': 2.48}
{'text': 'anesthesia', 'start': 1456.159, 'duration': 2.961}
{'text': 'why should we even err on the side of', 'start': 1457.039, 'duration': 4.161}
{'text': 'life when we have this thing that at t', 'start': 1459.12, 'duration': 5.52}
{'text': "zero right now isn't conscious", 'start': 1461.2, 'duration': 4.88}
{'text': 'i know i know we can make this', 'start': 1464.64, 'duration': 3.2}
{'text': 'reasonable prediction right', 'start': 1466.08, 'duration': 4.64}
{'text': 'but why even make it at this moment that', 'start': 1467.84, 'duration': 4.64}
{'text': 'thing is not valuable', 'start': 1470.72, 'duration': 4.8}
{'text': 'at what moment t 0 like the moment of', 'start': 1472.48, 'duration': 4.16}
{'text': 'unconsciousness', 'start': 1475.52, 'duration': 4.399}
{'text': "so so i feel like i don't know if we're", 'start': 1476.64, 'duration': 5.519}
{'text': 'going to circle this again but', 'start': 1479.919, 'duration': 4.401}
{'text': 'if something is unconscious but previous', 'start': 1482.159, 'duration': 3.601}
{'text': 'to that it was conscious', 'start': 1484.32, 'duration': 2.88}
{'text': 'the assumption is going to be that it', 'start': 1485.76, 'duration': 3.039}
{'text': 'wants to continue to be conscious unless', 'start': 1487.2, 'duration': 3.04}
{'text': "it's stated otherwise because we we", 'start': 1488.799, 'duration': 3.041}
{'text': 'assume that most conscious things', 'start': 1490.24, 'duration': 2.88}
{'text': "want to remain living unless they've", 'start': 1491.84, 'duration': 3.199}
{'text': 'given like a reason not to right if it', 'start': 1493.12, 'duration': 3.6}
{'text': "hasn't even had a conscious experience", 'start': 1495.039, 'duration': 2.081}
{'text': 'yet', 'start': 1496.72, 'duration': 2.559}
{'text': 'there is nothing of which we can speak', 'start': 1497.12, 'duration': 3.12}
{'text': 'to protect', 'start': 1499.279, 'duration': 2.321}
{'text': 'in terms of conscious experience there', 'start': 1500.24, 'duration': 3.2}
{'text': 'is no experience there there is no', 'start': 1501.6, 'duration': 3.28}
{'text': 'consciousness there that we can even', 'start': 1503.44, 'duration': 3.44}
{'text': "have a conversation about i i don't i i", 'start': 1504.88, 'duration': 3.36}
{'text': "don't understand why i should care if", 'start': 1506.88, 'duration': 3.2}
{'text': 'they made a pretense beforehand still', 'start': 1508.24, 'duration': 4.08}
{'text': "who cares what they want well that's", 'start': 1510.08, 'duration': 3.199}
{'text': 'going to come down to your ethical', 'start': 1512.32, 'duration': 2.56}
{'text': 'framework so in my ethical framework i', 'start': 1513.279, 'duration': 2.481}
{'text': 'would say that we ought to', 'start': 1514.88, 'duration': 1.84}
{'text': "well i can't well i can't wait you", 'start': 1515.76, 'duration': 2.24}
{'text': "answered me you asked me questions i'll", 'start': 1516.72, 'duration': 2.8}
{'text': 'answer right so under my ethical', 'start': 1518.0, 'duration': 2.88}
{'text': 'framework i would say the reason why you', 'start': 1519.52, 'duration': 1.92}
{'text': 'would care', 'start': 1520.88, 'duration': 2.48}
{'text': "is because if we didn't do that if we", 'start': 1521.44, 'duration': 2.96}
{'text': "just didn't care what happened people", 'start': 1523.36, 'duration': 2.24}
{'text': 'they were unconscious then we would walk', 'start': 1524.4, 'duration': 2.399}
{'text': 'around just murdering everybody in their', 'start': 1525.6, 'duration': 2.88}
{'text': "sleep it'd probably not be a good world", 'start': 1526.799, 'duration': 4.161}
{'text': 'so we ought to value the experiences of', 'start': 1528.48, 'duration': 4.0}
{'text': 'people that are going under general', 'start': 1530.96, 'duration': 3.28}
{'text': 'anesthesia or going into sleep because', 'start': 1532.48, 'duration': 2.88}
{'text': 'when they wake up they probably want to', 'start': 1534.24, 'duration': 2.48}
{'text': 'still live because if i were to go under', 'start': 1535.36, 'duration': 2.88}
{'text': 'general anesthesia or if i were to go to', 'start': 1536.72, 'duration': 2.48}
{'text': "sleep i don't want to be killed in my", 'start': 1538.24, 'duration': 2.4}
{'text': "sleep so that's why we ought to value", 'start': 1539.2, 'duration': 4.0}
{'text': 'prior conscious experiences well yeah', 'start': 1540.64, 'duration': 3.84}
{'text': "well again this doesn't really answer my", 'start': 1543.2, 'duration': 2.4}
{'text': 'question because you said oh that', 'start': 1544.48, 'duration': 2.48}
{'text': "wouldn't be good because they have made", 'start': 1545.6, 'duration': 2.64}
{'text': 'this previous preference to live', 'start': 1546.96, 'duration': 3.04}
{'text': 'why should i care about their previous', 'start': 1548.24, 'duration': 3.919}
{'text': 'preferences', 'start': 1550.0, 'duration': 4.0}
{'text': 'i mean i guess you when when determining', 'start': 1552.159, 'duration': 4.081}
{'text': 'their moral value', 'start': 1554.0, 'duration': 3.44}
{'text': "you don't have to i guess if you're", 'start': 1556.24, 'duration': 3.12}
{'text': 'willing to accept i mean i i mean you', 'start': 1557.44, 'duration': 3.839}
{'text': "i mean i'm sure you know you're not bad", 'start': 1559.36, 'duration': 2.88}
{'text': 'faith you know under my ethical', 'start': 1561.279, 'duration': 1.681}
{'text': 'framework that', 'start': 1562.24, 'duration': 2.48}
{'text': "i'm going to grant it consideration from", 'start': 1562.96, 'duration': 3.599}
{'text': "okay so okay so let's real quick yeah i", 'start': 1564.72, 'duration': 3.36}
{'text': 'understand yeah so we just basic', 'start': 1566.559, 'duration': 2.961}
{'text': 'deduction we run this down logically so', 'start': 1568.08, 'duration': 1.92}
{'text': 'when you say', 'start': 1569.52, 'duration': 2.24}
{'text': "why shouldn't i care if unconscious", 'start': 1570.0, 'duration': 3.84}
{'text': 'people are murdered indiscriminately the', 'start': 1571.76, 'duration': 4.0}
{'text': "reason why you probably shouldn't care", 'start': 1573.84, 'duration': 3.04}
{'text': "is because if you're a rational agent", 'start': 1575.76, 'duration': 2.56}
{'text': 'and you could follow premise members', 'start': 1576.88, 'duration': 2.799}
{'text': "conclusion what you're going to realize", 'start': 1578.32, 'duration': 2.88}
{'text': "is if you assert that it's okay to kill", 'start': 1579.679, 'duration': 2.721}
{'text': "somebody that's unconscious", 'start': 1581.2, 'duration': 2.719}
{'text': "you're probably opening yourself up to", 'start': 1582.4, 'duration': 3.12}
{'text': "being killed when you're unconscious or", 'start': 1583.919, 'duration': 2.801}
{'text': "at the very least you're creating a", 'start': 1585.52, 'duration': 2.48}
{'text': 'world where everybody can be killed when', 'start': 1586.72, 'duration': 2.4}
{'text': "they're unconscious which is probably a", 'start': 1588.0, 'duration': 2.08}
{'text': "world that's going to descend into", 'start': 1589.12, 'duration': 2.4}
{'text': 'mayhem so when you ask me why should i', 'start': 1590.08, 'duration': 2.88}
{'text': "care about a prior country's experience", 'start': 1591.52, 'duration': 2.56}
{'text': "i'll answer because if you don't then", 'start': 1592.96, 'duration': 2.48}
{'text': 'the world will descend into absurdity', 'start': 1594.08, 'duration': 2.8}
{'text': "and mayhem that's what i would say", 'start': 1595.44, 'duration': 3.92}
{'text': 'okay okay wait wait again so yeah okay', 'start': 1596.88, 'duration': 4.08}
{'text': 'now that that kind of gets into like', 'start': 1599.36, 'duration': 4.4}
{'text': "you're a utilitarian i presume sure yeah", 'start': 1600.96, 'duration': 3.52}
{'text': 'so', 'start': 1603.76, 'duration': 3.76}
{'text': 'so if x you know would make the world', 'start': 1604.48, 'duration': 5.12}
{'text': 'have b mayhem produce less utility be a', 'start': 1607.52, 'duration': 3.84}
{'text': "worse place you wouldn't want x to", 'start': 1609.6, 'duration': 3.76}
{'text': 'happen', 'start': 1611.36, 'duration': 5.199}
{'text': "i'm sure yeah yeah and if x were to you", 'start': 1613.36, 'duration': 5.04}
{'text': 'know produce utility produce a better', 'start': 1616.559, 'duration': 3.201}
{'text': 'world you would want it to happen', 'start': 1618.4, 'duration': 4.56}
{'text': 'and it would be morally justified yeah', 'start': 1619.76, 'duration': 5.36}
{'text': "okay so if slavery i know you've", 'start': 1622.96, 'duration': 4.16}
{'text': 'probably heard this if slavery produced', 'start': 1625.12, 'duration': 3.6}
{'text': 'the most utility and in my thought', 'start': 1627.12, 'duration': 3.28}
{'text': 'experiment it would produce the most', 'start': 1628.72, 'duration': 2.4}
{'text': 'utility', 'start': 1630.4, 'duration': 3.279}
{'text': 'would it be morally permissible um yeah', 'start': 1631.12, 'duration': 3.76}
{'text': "i don't believe that's congruent with", 'start': 1633.679, 'duration': 4.0}
{'text': 'our real world though but', 'start': 1634.88, 'duration': 4.799}
{'text': "okay so yeah i mean like i i don't see", 'start': 1637.679, 'duration': 3.841}
{'text': "why like as a utilitarian you shouldn't", 'start': 1639.679, 'duration': 3.521}
{'text': 'even care about current consciousness at', 'start': 1641.52, 'duration': 2.0}
{'text': 'all', 'start': 1643.2, 'duration': 1.76}
{'text': 'well i mean i can explain it again for a', 'start': 1643.52, 'duration': 3.36}
{'text': 'third time so as a utilitarian the', 'start': 1644.96, 'duration': 3.199}
{'text': 'reason why i care about conscious', 'start': 1646.88, 'duration': 2.64}
{'text': 'experience is because i have a conscious', 'start': 1648.159, 'duration': 2.481}
{'text': 'experience and i want that conscious', 'start': 1649.52, 'duration': 2.399}
{'text': "experience to be protected i don't have", 'start': 1650.64, 'duration': 2.56}
{'text': 'a way to buy other people into the', 'start': 1651.919, 'duration': 2.801}
{'text': 'concept of protecting my experience', 'start': 1653.2, 'duration': 2.8}
{'text': "their experiences aren't protected", 'start': 1654.72, 'duration': 3.36}
{'text': 'so we create like a system of rules', 'start': 1656.0, 'duration': 3.44}
{'text': "oftentimes it's called government", 'start': 1658.08, 'duration': 2.8}
{'text': 'and what we do is we use these set of', 'start': 1659.44, 'duration': 3.2}
{'text': 'rules to enforce on each other a mutual', 'start': 1660.88, 'duration': 3.36}
{'text': "respect or protection for other people's", 'start': 1662.64, 'duration': 2.72}
{'text': 'like assertive preferences', 'start': 1664.24, 'duration': 2.559}
{'text': 'so the reason why i provide you', 'start': 1665.36, 'duration': 2.48}
{'text': "conscious experience because i don't", 'start': 1666.799, 'duration': 2.961}
{'text': 'want mine to be destroyed yes', 'start': 1667.84, 'duration': 3.04}
{'text': "yeah obviously we're going to disagree", 'start': 1669.76, 'duration': 2.32}
{'text': 'on the fundamental role of government i', 'start': 1670.88, 'duration': 2.399}
{'text': 'would just say you know to protect', 'start': 1672.08, 'duration': 2.4}
{'text': "people's rights", 'start': 1673.279, 'duration': 2.321}
{'text': "you don't think the feast is personal", 'start': 1674.48, 'duration': 2.079}
{'text': "therefore it doesn't have rights but you", 'start': 1675.6, 'duration': 2.079}
{'text': 'know to protect the rights', 'start': 1676.559, 'duration': 4.081}
{'text': 'the people is that fair um i think so', 'start': 1677.679, 'duration': 5.12}
{'text': 'they cut it a little bit but probably', 'start': 1680.64, 'duration': 3.84}
{'text': 'oh okay hold on one second let me see if', 'start': 1682.799, 'duration': 3.441}
{'text': 'i can move', 'start': 1684.48, 'duration': 4.559}
{'text': 'but yeah okay so if um abortion being', 'start': 1686.24, 'duration': 5.2}
{'text': 'illegal right would maximize utility you', 'start': 1689.039, 'duration': 3.281}
{'text': 'would say abortion', 'start': 1691.44, 'duration': 3.92}
{'text': 'could be illegal if abortion being', 'start': 1692.32, 'duration': 6.239}
{'text': 'illegal would make everybody better', 'start': 1695.36, 'duration': 6.16}
{'text': 'yeah i guess so sure okay so i have a', 'start': 1698.559, 'duration': 4.401}
{'text': 'couple things here because', 'start': 1701.52, 'duration': 2.96}
{'text': "i don't know how you make this like", 'start': 1702.96, 'duration': 4.4}
{'text': 'subjective value judgment for utility', 'start': 1704.48, 'duration': 6.24}
{'text': 'so i mean it kind of like depends like i', 'start': 1707.36, 'duration': 5.36}
{'text': 'guess if we had like a criminal mother', 'start': 1710.72, 'duration': 4.0}
{'text': 'and she had a child i think most people', 'start': 1712.72, 'duration': 3.36}
{'text': 'would reasonably value the child more', 'start': 1714.72, 'duration': 2.4}
{'text': "than the mother that's going to spend", 'start': 1716.08, 'duration': 2.479}
{'text': 'the rest of her life in jail', 'start': 1717.12, 'duration': 3.76}
{'text': 'um but how do you about like determine', 'start': 1718.559, 'duration': 3.6}
{'text': "what you value and what's going to", 'start': 1720.88, 'duration': 3.519}
{'text': 'produce the most utility', 'start': 1722.159, 'duration': 4.321}
{'text': "um i don't get hardcore lost into the", 'start': 1724.399, 'duration': 3.201}
{'text': 'you into what', 'start': 1726.48, 'duration': 2.88}
{'text': 'has the most utils or whatever um', 'start': 1727.6, 'duration': 3.12}
{'text': 'basically the way that i approach this', 'start': 1729.36, 'duration': 1.76}
{'text': 'is', 'start': 1730.72, 'duration': 2.4}
{'text': 'everybody has some assertive preferences', 'start': 1731.12, 'duration': 3.279}
{'text': "um we ought to respect each other's", 'start': 1733.12, 'duration': 1.919}
{'text': 'preferences', 'start': 1734.399, 'duration': 2.0}
{'text': 'humans tend to work better in groups and', 'start': 1735.039, 'duration': 2.561}
{'text': 'together with each other so we all kind', 'start': 1736.399, 'duration': 2.081}
{'text': 'of like have this', 'start': 1737.6, 'duration': 2.16}
{'text': 'big social contract where we work', 'start': 1738.48, 'duration': 2.48}
{'text': "together to reciprocate each other's", 'start': 1739.76, 'duration': 2.56}
{'text': 'values and preferences and then we build', 'start': 1740.96, 'duration': 2.959}
{'text': 'and we work things and blah blah blah i', 'start': 1742.32, 'duration': 2.479}
{'text': "don't know how far down you want to run", 'start': 1743.919, 'duration': 2.801}
{'text': 'with that but', 'start': 1744.799, 'duration': 4.721}
{'text': 'um i mean yeah i mean so can you like', 'start': 1746.72, 'duration': 4.72}
{'text': 'show me how abortion would not', 'start': 1749.52, 'duration': 4.8}
{'text': 'maximize i mean abortion being a legal', 'start': 1751.44, 'duration': 4.4}
{'text': 'would because if abortion is illegal', 'start': 1754.32, 'duration': 2.64}
{'text': "you've taken something that is a", 'start': 1755.84, 'duration': 2.4}
{'text': 'conscious agent that might state a', 'start': 1756.96, 'duration': 2.4}
{'text': "preference that it doesn't want", 'start': 1758.24, 'duration': 2.72}
{'text': 'something living in its body and that', 'start': 1759.36, 'duration': 1.919}
{'text': 'thing', 'start': 1760.96, 'duration': 1.92}
{'text': "doesn't even have preferences or have a", 'start': 1761.279, 'duration': 3.361}
{'text': 'constitution have a conscious experience', 'start': 1762.88, 'duration': 2.08}
{'text': 'yet', 'start': 1764.64, 'duration': 2.32}
{'text': "so i don't see how i can demand that", 'start': 1764.96, 'duration': 3.92}
{'text': 'person wait until that thing', 'start': 1766.96, 'duration': 3.199}
{'text': "grows to a state where now they can't", 'start': 1768.88, 'duration': 2.48}
{'text': 'get rid of the responsibility or now', 'start': 1770.159, 'duration': 2.321}
{'text': "they can't have an abortion", 'start': 1771.36, 'duration': 2.0}
{'text': 'even though there was nothing that', 'start': 1772.48, 'duration': 2.559}
{'text': 'existed before so turning women', 'start': 1773.36, 'duration': 3.439}
{'text': 'basically into live incubators i think', 'start': 1775.039, 'duration': 3.441}
{'text': 'is immoral when the thing that is being', 'start': 1776.799, 'duration': 2.801}
{'text': "incubated doesn't even have an", 'start': 1778.48, 'duration': 1.6}
{'text': 'experience', 'start': 1779.6, 'duration': 3.52}
{'text': "to speak of oh yeah so again like let's", 'start': 1780.08, 'duration': 4.319}
{'text': 'say the future consciousness of the', 'start': 1783.12, 'duration': 2.32}
{'text': 'fetus and the happiness', 'start': 1784.399, 'duration': 2.481}
{'text': 'they could endure and provide for others', 'start': 1785.44, 'duration': 2.64}
{'text': "would outweigh the mother's happiness", 'start': 1786.88, 'duration': 4.32}
{'text': "that they can't get an abortion", 'start': 1788.08, 'duration': 3.12}
{'text': "that's like an impossible measure like", 'start': 1791.919, 'duration': 2.561}
{'text': 'it could grow up to be hitler it could', 'start': 1793.36, 'duration': 2.4}
{'text': "grow up to be mozart like there's no way", 'start': 1794.48, 'duration': 2.24}
{'text': 'to know that right', 'start': 1795.76, 'duration': 2.32}
{'text': "and the value judgment you're making is", 'start': 1796.72, 'duration': 2.8}
{'text': "quite impossible too because you don't", 'start': 1798.08, 'duration': 2.8}
{'text': 'know the potential of the fetus because', 'start': 1799.52, 'duration': 2.8}
{'text': "you're not giving it the ability to so", 'start': 1800.88, 'duration': 2.64}
{'text': "you can't even know if it matches my", 'start': 1802.32, 'duration': 2.239}
{'text': 'hostility or not', 'start': 1803.52, 'duration': 2.0}
{'text': "because you're cutting off that", 'start': 1804.559, 'duration': 2.72}
{'text': 'preference right there so the problem is', 'start': 1805.52, 'duration': 2.96}
{'text': "that like we're kind of running around", 'start': 1807.279, 'duration': 2.721}
{'text': 'in circles but i have no reason', 'start': 1808.48, 'duration': 3.28}
{'text': 'whatsoever to value the', 'start': 1810.0, 'duration': 3.52}
{'text': 'pa the potentiality of something', 'start': 1811.76, 'duration': 3.76}
{'text': 'existing the potentiality of something', 'start': 1813.52, 'duration': 2.48}
{'text': 'existing', 'start': 1815.52, 'duration': 2.0}
{'text': "is not that thing existing that's not", 'start': 1816.0, 'duration': 3.2}
{'text': "that's not the case and literally any", 'start': 1817.52, 'duration': 2.159}
{'text': 'other thing', 'start': 1819.2, 'duration': 1.839}
{'text': 'if we see like a bunch of bricks we', 'start': 1819.679, 'duration': 3.041}
{'text': "wouldn't say that's a potential building", 'start': 1821.039, 'duration': 3.841}
{'text': 'or if we see like a few drops of water', 'start': 1822.72, 'duration': 3.92}
{'text': "like oh that's a potential like we don't", 'start': 1824.88, 'duration': 3.12}
{'text': 'feel like potentially like that like', 'start': 1826.64, 'duration': 2.399}
{'text': 'like there might be a potential for', 'start': 1828.0, 'duration': 2.24}
{'text': "something that's not the same thing as", 'start': 1829.039, 'duration': 2.721}
{'text': 'the thing itself like when a zygote', 'start': 1830.24, 'duration': 2.96}
{'text': 'forms and it falls as well yeah like it', 'start': 1831.76, 'duration': 2.96}
{'text': 'will eventually develop a consciousness', 'start': 1833.2, 'duration': 2.719}
{'text': "but it hasn't developed a conscious", 'start': 1834.72, 'duration': 1.839}
{'text': 'experience yet', 'start': 1835.919, 'duration': 1.841}
{'text': "like there's a difference between the", 'start': 1836.559, 'duration': 2.48}
{'text': 'development of a thing and having that', 'start': 1837.76, 'duration': 2.799}
{'text': 'thing versus like just', 'start': 1839.039, 'duration': 2.64}
{'text': 'like being on the way to that thing', 'start': 1840.559, 'duration': 4.0}
{'text': 'these are two different things', 'start': 1841.679, 'duration': 2.88}
{'text': 'wait wait so what was the thing you said', 'start': 1844.799, 'duration': 3.36}
{'text': "because i heard you say you can't know", 'start': 1846.559, 'duration': 4.0}
{'text': "what was that part well it's weird to", 'start': 1848.159, 'duration': 3.201}
{'text': 'say that like well', 'start': 1850.559, 'duration': 2.161}
{'text': "a baby could grow and you don't know if", 'start': 1851.36, 'duration': 2.319}
{'text': "it's going to be positive or negative", 'start': 1852.72, 'duration': 2.4}
