{'text': "I am never going to vote you're on a", 'start': 0.02, 'duration': 5.319}
{'text': 'custody uh if every black person had to', 'start': 2516.099, 'duration': 6.661}
{'text': 'set up and go in the vote went and got', 'start': 2519.46, 'duration': 6.3}
{'text': 'insurance Life policies on their life', 'start': 2522.76, 'duration': 5.28}
{'text': 'and then a police officer were to kill a', 'start': 2525.76, 'duration': 4.5}
{'text': "black person and they're like oh", 'start': 2528.04, 'duration': 4.74}
{'text': "damn I'm not gonna lie he's in life", 'start': 2530.26, 'duration': 4.74}
{'text': 'insurance policies are going crazy we', 'start': 2532.78, 'duration': 3.48}
{'text': 'gotta do something about these police', 'start': 2535.0, 'duration': 3.359}
{'text': 'then that would affect the police', 'start': 2536.26, 'duration': 3.9}
{'text': 'department because hold on do you really', 'start': 2538.359, 'duration': 3.781}
{'text': 'believe this I want to lose money', 'start': 2540.16, 'duration': 4.32}
{'text': 'do you really if you if you truly', 'start': 2542.14, 'duration': 4.32}
{'text': "believe this that's that's just going to", 'start': 2544.48, 'duration': 3.3}
{'text': 'be like the life insurance policy is', 'start': 2546.46, 'duration': 3.96}
{'text': 'gonna become more expensive right', 'start': 2547.78, 'duration': 4.86}
{'text': "So you you're talking yeah actually wait", 'start': 2550.42, 'duration': 3.179}
{'text': 'hold on let me I just want to hold on', 'start': 2552.64, 'duration': 3.18}
{'text': 'let me just I want it back let me just I', 'start': 2553.599, 'duration': 3.781}
{'text': 'just want to back okay sorry go ahead', 'start': 2555.82, 'duration': 3.6}
{'text': "what's your response on so you're", 'start': 2557.38, 'duration': 3.6}
{'text': 'telling me that the insurance', 'start': 2559.42, 'duration': 3.6}
{'text': "companies wouldn't like crack down on", 'start': 2560.98, 'duration': 4.8}
{'text': 'those police stations no I think at the', 'start': 2563.02, 'duration': 4.079}
{'text': 'the worst case scenarios the insurance', 'start': 2565.78, 'duration': 2.579}
{'text': 'companies just raise their rates and', 'start': 2567.099, 'duration': 2.701}
{'text': "it'd be more expensive and it would", 'start': 2568.359, 'duration': 2.821}
{'text': 'disproportionately affect it would', 'start': 2569.8, 'duration': 3.24}
{'text': 'disproportionately more expensive for', 'start': 2571.18, 'duration': 3.48}
{'text': 'black people actually be worse for them', 'start': 2573.04, 'duration': 3.72}
{'text': 'okay if we all got life insurance', 'start': 2574.66, 'duration': 3.72}
{'text': 'policies well because eventually it', 'start': 2576.76, 'duration': 3.12}
{'text': 'would just be anytime anytime a black', 'start': 2578.38, 'duration': 2.58}
{'text': 'person goes to get life insurance they', 'start': 2579.88, 'duration': 2.1}
{'text': "would just charge them way more that's", 'start': 2580.96, 'duration': 2.28}
{'text': 'what would happen can I ask do you guys', 'start': 2581.98, 'duration': 2.879}
{'text': 'know do you guys know a lot about life', 'start': 2583.24, 'duration': 3.839}
{'text': 'insurance policies a bit yeah I know if', 'start': 2584.859, 'duration': 3.801}
{'text': "you kill yourself you don't get the cash", 'start': 2587.079, 'duration': 3.361}
{'text': 'do you do you know a lot about life', 'start': 2588.66, 'duration': 3.6}
{'text': 'insurance policies', 'start': 2590.44, 'duration': 4.26}
{'text': "okay okay so let's get rid out of this", 'start': 2592.26, 'duration': 4.599}
{'text': " example okay and let's just get", 'start': 2594.7, 'duration': 3.6}
{'text': "to the actual meat of what the he's", 'start': 2596.859, 'duration': 2.641}
{'text': 'trying to say which is basically saying', 'start': 2598.3, 'duration': 2.76}
{'text': 'if all these black people instead of', 'start': 2599.5, 'duration': 3.0}
{'text': 'voting pull their money together to', 'start': 2601.06, 'duration': 3.42}
{'text': 'exert some kind of financial pressure I', 'start': 2602.5, 'duration': 3.599}
{'text': 'think that would have more impact than', 'start': 2604.48, 'duration': 3.9}
{'text': 'me than all voting is that is that fair', 'start': 2606.099, 'duration': 4.201}
{'text': 'yeah look at the uh the boys the bus', 'start': 2608.38, 'duration': 4.02}
{'text': 'boycott okay black people walk instead', 'start': 2610.3, 'duration': 4.559}
{'text': 'of going on the bus yeah Alabama', 'start': 2612.4, 'duration': 5.52}
{'text': 'government like oh like', 'start': 2614.859, 'duration': 5.061}
{'text': 'um', 'start': 2617.92, 'duration': 2.0}
{'text': 'okay I just want to jump in for a second', 'start': 2620.04, 'duration': 3.819}
{'text': 'so this is a beautiful thing right', 'start': 2622.18, 'duration': 4.08}
{'text': "nobody's saying like to just vote you", 'start': 2623.859, 'duration': 4.681}
{'text': 'can vote and also do other forms of', 'start': 2626.26, 'duration': 6.74}
{'text': 'activism and participation right now', 'start': 2628.54, 'duration': 7.079}
{'text': 'well you can vote and do other forms of', 'start': 2633.0, 'duration': 5.02}
{'text': 'activism but none of the active the', 'start': 2635.619, 'duration': 5.22}
{'text': 'reason why you do activism is to get', 'start': 2638.02, 'duration': 4.44}
{'text': 'people to vote differently okay can I', 'start': 2640.839, 'duration': 3.361}
{'text': 'ask you guys what other activisms you', 'start': 2642.46, 'duration': 3.659}
{'text': 'guys do instead of uh repping your', 'start': 2644.2, 'duration': 3.84}
{'text': 'political party you can do what do you', 'start': 2646.119, 'duration': 3.841}
{'text': 'mean like like personally like you guys', 'start': 2648.04, 'duration': 3.9}
{'text': 'particularly like me particularly spent', 'start': 2649.96, 'duration': 3.18}
{'text': 'a hundred thousand dollars to get people', 'start': 2651.94, 'duration': 3.06}
{'text': 'to go down and pull uh to go door knock', 'start': 2653.14, 'duration': 3.719}
{'text': 'in Georgia so besides repping your', 'start': 2655.0, 'duration': 4.579}
{'text': 'political party', 'start': 2656.859, 'duration': 2.72}
{'text': "one vote itself doesn't matter I do", 'start': 2660.76, 'duration': 3.12}
{'text': "think there's something to be said about", 'start': 2662.74, 'duration': 3.24}
{'text': 'the fact that Destiny does pull a whole', 'start': 2663.88, 'duration': 3.959}
{'text': 'bunch of people together to get all', 'start': 2665.98, 'duration': 3.24}
{'text': 'these groups of people to get out and', 'start': 2667.839, 'duration': 3.0}
{'text': 'vote I think that probably has a size', 'start': 2669.22, 'duration': 3.24}
{'text': 'award you know so that is something', 'start': 2670.839, 'duration': 3.78}
{'text': "that's large but I said besides their", 'start': 2672.46, 'duration': 3.659}
{'text': 'political party and back in that what', 'start': 2674.619, 'duration': 2.7}
{'text': 'else wait why would I rep somebody', 'start': 2676.119, 'duration': 2.821}
{'text': "besides my political party that's who I", 'start': 2677.319, 'duration': 3.54}
{'text': 'want to win no I no obviously you could', 'start': 2678.94, 'duration': 4.379}
{'text': "I'm saying something that's not like", 'start': 2680.859, 'duration': 5.46}
{'text': 'voting wise no what else do you do like', 'start': 2683.319, 'duration': 5.76}
{'text': 'do we talk about politics iri was', 'start': 2686.319, 'duration': 4.5}
{'text': 'literally here to to go over midterms', 'start': 2689.079, 'duration': 2.701}
{'text': 'and stuff and like talk about like', 'start': 2690.819, 'duration': 2.52}
{'text': "political engagement like exactly it's", 'start': 2691.78, 'duration': 3.36}
{'text': 'all about voting it all goes back to', 'start': 2693.339, 'duration': 3.24}
{'text': "voting like that's because at the end of", 'start': 2695.14, 'duration': 2.64}
{'text': "the day that's something that matters", 'start': 2696.579, 'duration': 4.341}
{'text': 'most right', 'start': 2697.78, 'duration': 3.14}
{'text': "I'm sorry you're relying so heavily on", 'start': 2703.859, 'duration': 4.601}
{'text': 'politicians to be able to carry out and', 'start': 2706.24, 'duration': 4.44}
{'text': 'and come through with their promises but', 'start': 2708.46, 'duration': 4.8}
{'text': "if we as voters can't even get enough", 'start': 2710.68, 'duration': 4.56}
{'text': 'people elected so that they can pass', 'start': 2713.26, 'duration': 4.74}
{'text': "things then we we're not doing anything", 'start': 2715.24, 'duration': 4.619}
{'text': "and they can't fulfill their promises", 'start': 2718.0, 'duration': 4.02}
{'text': "then then it's absolutely useless it", 'start': 2719.859, 'duration': 4.141}
{'text': 'takes two parties in this there are two', 'start': 2722.02, 'duration': 4.26}
{'text': 'people in this or two two groups in this', 'start': 2724.0, 'duration': 4.619}
{'text': 'that are that are Central that are like', 'start': 2726.28, 'duration': 3.78}
{'text': 'super important to this the people', 'start': 2728.619, 'duration': 3.301}
{'text': 'voting that get people in and then the', 'start': 2730.06, 'duration': 3.72}
{'text': 'people who are in and can actually do', 'start': 2731.92, 'duration': 3.0}
{'text': "stuff for us but if there's not enough", 'start': 2733.78, 'duration': 2.64}
{'text': "people in there there's not enough", 'start': 2734.92, 'duration': 4.02}
{'text': 'voters on either one in these sides and', 'start': 2736.42, 'duration': 6.14}
{'text': "we're just we're so", 'start': 2738.94, 'duration': 3.62}
{'text': "personally I've worked with like", 'start': 2743.319, 'duration': 3.661}
{'text': "Community Development before so I've", 'start': 2745.06, 'duration': 3.96}
{'text': 'worked with trying to make mixed income', 'start': 2746.98, 'duration': 4.02}
{'text': 'housing more probably in certain areas', 'start': 2749.02, 'duration': 3.599}
{'text': "I've worked with", 'start': 2751.0, 'duration': 4.2}
{'text': 'um what is it um with local businesses', 'start': 2752.619, 'duration': 4.321}
{'text': 'like trying to like create like', 'start': 2755.2, 'duration': 3.3}
{'text': 'associations and stuff like that so', 'start': 2756.94, 'duration': 3.84}
{'text': "they're not pushed out identification so", 'start': 2758.5, 'duration': 3.66}
{'text': "I agree with you there's things that you", 'start': 2760.78, 'duration': 3.36}
{'text': 'can do that are impactful but like at', 'start': 2762.16, 'duration': 3.78}
{'text': 'the same time the organizations I worked', 'start': 2764.14, 'duration': 4.38}
{'text': 'in although they were private they also', 'start': 2765.94, 'duration': 4.139}
{'text': 'worked with governmental organizations', 'start': 2768.52, 'duration': 3.12}
{'text': 'in the area they worked with the local', 'start': 2770.079, 'duration': 4.141}
{'text': "government they were they wouldn't have", 'start': 2771.64, 'duration': 4.199}
{'text': 'been able to do a lot of things they did', 'start': 2774.22, 'duration': 3.54}
{'text': 'if the local government was against', 'start': 2775.839, 'duration': 4.5}
{'text': 'their side so I agree with you that hey', 'start': 2777.76, 'duration': 4.559}
{'text': 'you know what there are other forms of', 'start': 2780.339, 'duration': 4.081}
{'text': 'the activism that we can take but at the', 'start': 2782.319, 'duration': 4.201}
{'text': 'end of the day we should personally I', 'start': 2784.42, 'duration': 3.36}
{'text': 'think we should do as much as we can', 'start': 2786.52, 'duration': 4.14}
{'text': 'where we can and voting is the minimum', 'start': 2787.78, 'duration': 5.16}
{'text': 'bar that we can do', 'start': 2790.66, 'duration': 4.5}
{'text': 'true and to Dion if you were asking like', 'start': 2792.94, 'duration': 4.02}
{'text': 'what other types of like nonpartisan', 'start': 2795.16, 'duration': 5.24}
{'text': 'activism like any of us engage in I I', 'start': 2796.96, 'duration': 5.52}
{'text': 'babysit sometimes', 'start': 2800.4, 'duration': 3.76}
{'text': 'um an activity that I had permission', 'start': 2802.48, 'duration': 3.96}
{'text': 'from their parents to do with them uh', 'start': 2804.16, 'duration': 4.02}
{'text': 'was that we we made these like little', 'start': 2806.44, 'duration': 4.139}
{'text': 'care packages for homeless people like', 'start': 2808.18, 'duration': 4.8}
{'text': 'we put like us we made like sandwiches', 'start': 2810.579, 'duration': 4.441}
{'text': 'um we got a toothbrush like some socks', 'start': 2812.98, 'duration': 4.2}
{'text': 'just like basic necessities and stuff', 'start': 2815.02, 'duration': 3.42}
{'text': 'like that', 'start': 2817.18, 'duration': 3.36}
{'text': 'um for them to keep in their car for me', 'start': 2818.44, 'duration': 5.1}
{'text': 'to keep in my car anytime that we saw uh', 'start': 2820.54, 'duration': 4.38}
{'text': 'like anytime they were driving around or', 'start': 2823.54, 'duration': 3.18}
{'text': 'I was driving around and I saw somebody', 'start': 2824.92, 'duration': 3.72}
{'text': 'who was panhandling', 'start': 2826.72, 'duration': 3.42}
{'text': "um in case I didn't have like cash or", 'start': 2828.64, 'duration': 3.24}
{'text': 'change to give them or like sometimes it', 'start': 2830.14, 'duration': 3.479}
{'text': 'can be difficult to like make that', 'start': 2831.88, 'duration': 4.439}
{'text': 'maneuver in the middle of like traffic', 'start': 2833.619, 'duration': 5.401}
{'text': 'um that that was something that that we', 'start': 2836.319, 'duration': 4.5}
{'text': 'we did multiple times I did multiple', 'start': 2839.02, 'duration': 3.839}
{'text': 'times the kids that I babysat and I also', 'start': 2840.819, 'duration': 3.421}
{'text': 'want to say like these things are never', 'start': 2842.859, 'duration': 3.841}
{'text': 'uh mutually exclusive like I was saying', 'start': 2844.24, 'duration': 4.98}
{'text': 'earlier I see uh voting as more of just', 'start': 2846.7, 'duration': 5.34}
{'text': 'like a utilitarian calculation', 'start': 2849.22, 'duration': 4.92}
{'text': "um it's not really about like hero", 'start': 2852.04, 'duration': 4.319}
{'text': "worship or you know the strategy I've", 'start': 2854.14, 'duration': 3.6}
{'text': 'heard is like would you have a beer with', 'start': 2856.359, 'duration': 3.421}
{'text': "this politician you know like it's just", 'start': 2857.74, 'duration': 3.78}
{'text': 'strategy like that that stuff to me is', 'start': 2859.78, 'duration': 4.319}
{'text': "like it's so irrelevant", 'start': 2861.52, 'duration': 5.46}
{'text': 'um the important thing is is just making', 'start': 2864.099, 'duration': 6.121}
{'text': 'sure that you keep in mind like', 'start': 2866.98, 'duration': 5.76}
{'text': 'um of the two politicians like which one', 'start': 2870.22, 'duration': 5.34}
{'text': "for sure doesn't have your best interest", 'start': 2872.74, 'duration': 5.339}
{'text': 'at heart you know and like another thing', 'start': 2875.56, 'duration': 4.32}
{'text': 'that happened in Texas was like how did', 'start': 2878.079, 'duration': 5.361}
{'text': 'you react to like the ovalda shooting', 'start': 2879.88, 'duration': 3.56}
{'text': 'and it was disappointing the day that', 'start': 2885.839, 'duration': 5.381}
{'text': 'that happened I threw the first pitch at', 'start': 2888.4, 'duration': 5.76}
{'text': 'the Astros game and', 'start': 2891.22, 'duration': 4.44}
{'text': 'um I was like sick to my stomach like', 'start': 2894.16, 'duration': 3.659}
{'text': "that whole day like I'm never gonna", 'start': 2895.66, 'duration': 5.1}
{'text': 'forget that day uh it reminded me of', 'start': 2897.819, 'duration': 5.161}
{'text': 'when I was in the sixth grade and the', 'start': 2900.76, 'duration': 4.079}
{'text': 'Sandy Hook shooting happened and my mom', 'start': 2902.98, 'duration': 4.02}
{'text': 'took me out of school because she was', 'start': 2904.839, 'duration': 4.381}
{'text': 'heartbroken and', 'start': 2907.0, 'duration': 5.16}
{'text': 'um it really uh it really it really', 'start': 2909.22, 'duration': 4.98}
{'text': 'ruined it ruined my like month like it', 'start': 2912.16, 'duration': 4.919}
{'text': 'was a very horrible thing so um yeah', 'start': 2914.2, 'duration': 6.0}
{'text': "that's how I reacted to it now things", 'start': 2917.079, 'duration': 7.141}
{'text': 'like like you know I did', 'start': 2920.2, 'duration': 6.24}
{'text': "um you know I don't live near there I", 'start': 2924.22, 'duration': 4.859}
{'text': "live in Houston so I can't really like", 'start': 2926.44, 'duration': 5.46}
{'text': 'affect like the political stuff unless I', 'start': 2929.079, 'duration': 5.821}
{'text': 'guess I vote for the governor and you', 'start': 2931.9, 'duration': 5.939}
{'text': 'know maybe Abbott or Beto can do', 'start': 2934.9, 'duration': 5.459}
{'text': 'something that can better you know help', 'start': 2937.839, 'duration': 4.381}
{'text': 'schools protect our children especially', 'start': 2940.359, 'duration': 4.921}
{'text': "here in taxes but um yeah that's how I", 'start': 2942.22, 'duration': 4.32}
{'text': 'reacted to it', 'start': 2945.28, 'duration': 3.539}
{'text': 'and I had a very similar reaction like', 'start': 2946.54, 'duration': 4.92}
{'text': 'when I was uh I was getting my tires', 'start': 2948.819, 'duration': 5.76}
{'text': 'changed and we I was waiting in like the', 'start': 2951.46, 'duration': 5.76}
{'text': 'Firestone like Lobby and there was like', 'start': 2954.579, 'duration': 4.561}
{'text': 'two women there and a man and they were', 'start': 2957.22, 'duration': 4.379}
{'text': 'doing the news report on ABC and I had', 'start': 2959.14, 'duration': 4.86}
{'text': 'never seen people like strangers in', 'start': 2961.599, 'duration': 3.661}
{'text': 'public cry', 'start': 2964.0, 'duration': 3.42}
{'text': 'just over them talking about a new story', 'start': 2965.26, 'duration': 5.16}
{'text': 'that was so devastating you know', 'start': 2967.42, 'duration': 5.76}
{'text': "um and Greg Abbott's response or I", 'start': 2970.42, 'duration': 4.08}
{'text': 'should say like non-response was', 'start': 2973.18, 'duration': 4.32}
{'text': 'disgusting to me because', 'start': 2974.5, 'duration': 6.66}
{'text': "that like it's his State you know even", 'start': 2977.5, 'duration': 5.88}
{'text': "even though it's a it's a small it's a", 'start': 2981.16, 'duration': 4.26}
{'text': 'locality and stuff like that his his', 'start': 2983.38, 'duration': 4.14}
{'text': 'response to Pivot and like recently at', 'start': 2985.42, 'duration': 3.419}
{'text': 'the most recent debate between himself', 'start': 2987.52, 'duration': 2.94}
{'text': 'and Bethel which was actually like in my', 'start': 2988.839, 'duration': 2.821}
{'text': 'city', 'start': 2990.46, 'duration': 5.04}
{'text': 'um he blamed gang violence you know like', 'start': 2991.66, 'duration': 5.82}
{'text': 'this dude will not own up any', 'start': 2995.5, 'duration': 4.74}
{'text': 'responsibility or uh propose any', 'start': 2997.48, 'duration': 5.04}
{'text': "meaningful solution to it and he doesn't", 'start': 3000.24, 'duration': 3.839}
{'text': "even ever express that he's willing to", 'start': 3002.52, 'duration': 3.18}
{'text': 'even like reach across the aisle even', 'start': 3004.079, 'duration': 2.881}
{'text': 'though I feel like I see Democratic', 'start': 3005.7, 'duration': 3.119}
{'text': 'candidates all the time more than', 'start': 3006.96, 'duration': 5.04}
{'text': 'willing to uh you know make bipartisan', 'start': 3008.819, 'duration': 5.76}
{'text': 'efforts to come together and try to like', 'start': 3012.0, 'duration': 4.68}
{'text': 'find solutions to these things even if', 'start': 3014.579, 'duration': 3.24}
{'text': "it's not like you're saying like", 'start': 3016.68, 'duration': 3.6}
{'text': "overnight it's not going to 180 and like", 'start': 3017.819, 'duration': 4.8}
{'text': "everything's gonna be fixed but the", 'start': 3020.28, 'duration': 3.96}
{'text': "attempt is what's what's really", 'start': 3022.619, 'duration': 3.361}
{'text': 'important because like the small stuff', 'start': 3024.24, 'duration': 3.9}
{'text': "the devil's in the details and the small", 'start': 3025.98, 'duration': 3.54}
{'text': 'stuff compounds and it can lead to', 'start': 3028.14, 'duration': 3.719}
{'text': 'something bigger and once people can see', 'start': 3029.52, 'duration': 4.02}
{'text': 'like a measurable impact in those small', 'start': 3031.859, 'duration': 2.941}
{'text': 'ways', 'start': 3033.54, 'duration': 2.94}
{'text': 'um I think it kind of gives you some', 'start': 3034.8, 'duration': 4.559}
{'text': 'like opium about voting honestly', 'start': 3036.48, 'duration': 4.859}
{'text': 'um because you see like wow like all I', 'start': 3039.359, 'duration': 5.041}
{'text': 'had to do was show up you know take less', 'start': 3041.339, 'duration': 6.541}
{'text': 'than 30 minutes mark this you know uh', 'start': 3044.4, 'duration': 5.88}
{'text': 'cast my vote and I can see the', 'start': 3047.88, 'duration': 5.52}
{'text': 'ramifications before my eyes like I I', 'start': 3050.28, 'duration': 4.799}
{'text': 'would have rather had someone like uh', 'start': 3053.4, 'duration': 4.679}
{'text': 'Bethel or Wendy Davis or like other um', 'start': 3055.079, 'duration': 4.74}
{'text': 'gubernatorial candidates that have have', 'start': 3058.079, 'duration': 4.621}
{'text': 'tried to unseat Greg Abbott', 'start': 3059.819, 'duration': 5.341}
{'text': 'um you know leading Texas at that when', 'start': 3062.7, 'duration': 4.2}
{'text': 'you valda happened as opposed to Greg', 'start': 3065.16, 'duration': 3.659}
{'text': 'Abbott because what he did was', 'start': 3066.9, 'duration': 4.939}
{'text': 'unforgivable to me he did nothing', 'start': 3068.819, 'duration': 5.641}
{'text': "Gideon am I saying your name right I'm", 'start': 3071.839, 'duration': 4.541}
{'text': "sorry if I'm saying it wrong can I just", 'start': 3074.46, 'duration': 3.379}
{'text': 'say Dion', 'start': 3076.38, 'duration': 5.3}
{'text': 'no just say judeo', 'start': 3077.839, 'duration': 3.841}
{'text': 'did any of that have any impact on you', 'start': 3082.099, 'duration': 5.681}
{'text': "I'm guessing no right what the no", 'start': 3084.54, 'duration': 5.46}
{'text': "I'm just saying like any of what she", 'start': 3087.78, 'duration': 3.9}
{'text': "just said have any impact on you and I'm", 'start': 3090.0, 'duration': 2.52}
{'text': 'not trying to give you a hard time', 'start': 3091.68, 'duration': 2.159}
{'text': "trying to be with you I'm on your team", 'start': 3092.52, 'duration': 3.36}
{'text': 'right here because none of that impact', 'start': 3093.839, 'duration': 4.26}
{'text': 'you at all what hey what do you mean', 'start': 3095.88, 'duration': 4.439}
{'text': "you're not on my team bro no because", 'start': 3098.099, 'duration': 4.321}
{'text': "it's almost a journey I'm just saying", 'start': 3100.319, 'duration': 3.841}
{'text': 'because people talk at you like that and', 'start': 3102.42, 'duration': 3.3}
{'text': "that doesn't have any impact at all", 'start': 3104.16, 'duration': 2.939}
{'text': "listen I don't know who you are Aaron", 'start': 3105.72, 'duration': 2.879}
{'text': "but I feel you and that's your journey", 'start': 3107.099, 'duration': 4.701}
{'text': "that's your story obviously", 'start': 3108.599, 'duration': 3.201}
{'text': "you didn't have any impact on me I", 'start': 3113.18, 'duration': 3.84}
{'text': "didn't say anything bro", 'start': 3115.38, 'duration': 4.8}
{'text': "I'm on your side on this trust me I'm on", 'start': 3117.02, 'duration': 4.66}
{'text': "yours I'm saying you get people talking", 'start': 3120.18, 'duration': 3.179}
{'text': "at you like this and it doesn't get you", 'start': 3121.68, 'duration': 3.06}
{'text': "anywhere I'm saying people have to meet", 'start': 3123.359, 'duration': 2.641}
{'text': 'you where you are going back to what', 'start': 3124.74, 'duration': 4.2}
{'text': "Abba said I agree Abba you're undoing", 'start': 3126.0, 'duration': 6.14}
{'text': 'everything I just did stop it', 'start': 3128.94, 'duration': 3.2}
{'text': "Rogers and Abbott and he doesn't know", 'start': 3138.319, 'duration': 3.881}
{'text': "about any of that stuff he doesn't care", 'start': 3140.88, 'duration': 2.939}
{'text': "you have to meet him where he's at and I", 'start': 3142.2, 'duration': 3.18}
{'text': "agree with Abba yeah meet me where I'm", 'start': 3143.819, 'duration': 3.0}
{'text': "at maybe where I'm at meet me up can you", 'start': 3145.38, 'duration': 3.78}
{'text': "please meet me I think Aaron's Uvalde", 'start': 3146.819, 'duration': 3.421}
{'text': "thing he's actually a really good", 'start': 3149.16, 'duration': 3.12}
{'text': 'example oh God can you please give us', 'start': 3150.24, 'duration': 3.18}
{'text': "that okay after this I'm gonna go", 'start': 3152.28, 'duration': 2.88}
{'text': "hardcore I'm gonna do like do way more", 'start': 3153.42, 'duration': 4.86}
{'text': 'censoring of the Discord groups oh God I', 'start': 3155.16, 'duration': 5.04}
{'text': "don't know I feel bad for I arriving", 'start': 3158.28, 'duration': 3.18}
{'text': 'because he got like dragged into those', 'start': 3160.2, 'duration': 3.18}
{'text': "happy to do and get to know where you're", 'start': 3161.46, 'duration': 4.22}
{'text': 'at and what you care about yeah', 'start': 3163.38, 'duration': 5.16}
{'text': 'no master can we talk after this I want', 'start': 3165.68, 'duration': 4.899}
{'text': 'you to teach me', 'start': 3168.54, 'duration': 4.019}
{'text': "come on man I'm not trying to give you a", 'start': 3170.579, 'duration': 3.361}
{'text': "hard time here I'm trying to be real no", 'start': 3172.559, 'duration': 3.181}
{'text': 'like I think people have to meet people', 'start': 3173.94, 'duration': 3.78}
{'text': "where they're at oh yes I'm not saying", 'start': 3175.74, 'duration': 5.42}
{'text': "you now I'm not saying you don't know", 'start': 3177.72, 'duration': 3.44}
{'text': "I don't want this all wrong I'm not", 'start': 3181.92, 'duration': 3.24}
{'text': "trying to say you're below anybody dude", 'start': 3183.48, 'duration': 3.0}
{'text': "I'm saying you're in a different place", 'start': 3185.16, 'duration': 2.58}
{'text': 'in life with your different with', 'start': 3186.48, 'duration': 2.4}
{'text': 'different values different things you', 'start': 3187.74, 'duration': 3.119}
{'text': "care about that's not a knowledge level", 'start': 3188.88, 'duration': 4.14}
{'text': 'thing', 'start': 3190.859, 'duration': 5.601}
{'text': "you're right thank you", 'start': 3193.02, 'duration': 5.7}
{'text': "so when you say you want to meet let's", 'start': 3196.46, 'duration': 3.34}
{'text': "say it's me you're talking to me okay", 'start': 3198.72, 'duration': 2.339}
{'text': 'and you say you want to meet me while', 'start': 3199.8, 'duration': 3.42}
{'text': "I'm at what would that look like for you", 'start': 3201.059, 'duration': 4.141}
{'text': 'that would be learning about your life', 'start': 3203.22, 'duration': 4.139}
{'text': "experiences what you've gone through how", 'start': 3205.2, 'duration': 4.859}
{'text': 'what you value things like that okay and', 'start': 3207.359, 'duration': 4.141}
{'text': "I still think that's the wrong thing to", 'start': 3210.059, 'duration': 3.241}
{'text': "do and I'll tell you why and I actually", 'start': 3211.5, 'duration': 3.359}
{'text': 'think you nailed it earlier with what', 'start': 3213.3, 'duration': 3.96}
{'text': 'you said you have to demonstrate to the', 'start': 3214.859, 'duration': 4.561}
{'text': "people that the system works it's not", 'start': 3217.26, 'duration': 3.72}
{'text': 'enough to say it rhetorically because', 'start': 3219.42, 'duration': 3.179}
{'text': 'what we see in the media and what we', 'start': 3220.98, 'duration': 3.599}
{'text': 'visualize in the news every day is that', 'start': 3222.599, 'duration': 3.661}
{'text': "it doesn't work or that it's always", 'start': 3224.579, 'duration': 3.48}
{'text': "corrupt and maybe that's a problem with", 'start': 3226.26, 'duration': 3.54}
{'text': "media and how we're ingesting stuff but", 'start': 3228.059, 'duration': 3.421}
{'text': 'generally people speaking if you ask', 'start': 3229.8, 'duration': 3.48}
{'text': 'most people who are non-voters they feel', 'start': 3231.48, 'duration': 3.48}
{'text': "like the system doesn't work so if you", 'start': 3233.28, 'duration': 2.88}
{'text': "come to me you're like well these are", 'start': 3234.96, 'duration': 2.399}
{'text': 'your problems and voting is going to fix', 'start': 3236.16, 'duration': 2.88}
{'text': "it I don't believe that voting is going", 'start': 3237.359, 'duration': 3.181}
{'text': 'to fix it first you have to prove to me', 'start': 3239.04, 'duration': 2.94}
{'text': 'that voting actually has the intended', 'start': 3240.54, 'duration': 2.94}
{'text': 'effect and then if you tell me oh it', 'start': 3241.98, 'duration': 2.94}
{'text': "really can't fix these things then from", 'start': 3243.48, 'duration': 3.06}
{'text': 'there I think you can transfer it to', 'start': 3244.92, 'duration': 3.24}
{'text': 'getting people to vote for the issues', 'start': 3246.54, 'duration': 3.12}
{'text': 'that they care about but the first step', 'start': 3248.16, 'duration': 2.82}
{'text': 'has got to be proven that the system', 'start': 3249.66, 'duration': 2.459}
{'text': "actually works and I don't think enough", 'start': 3250.98, 'duration': 3.72}
{'text': 'people believe that okay I have nothing', 'start': 3252.119, 'duration': 4.381}
{'text': 'can I just respond real quick I have', 'start': 3254.7, 'duration': 3.659}
{'text': "don't disagree with anything you said", 'start': 3256.5, 'duration': 3.96}
{'text': 'and I think my whole point is that I', 'start': 3258.359, 'duration': 3.601}
{'text': 'would have to get to know you to see', 'start': 3260.46, 'duration': 3.54}
{'text': 'what you would care about and how I can', 'start': 3261.96, 'duration': 4.5}
{'text': "make those connections but you're making", 'start': 3264.0, 'duration': 4.74}
{'text': "assumptions like oh y'all you don't care", 'start': 3266.46, 'duration': 3.659}
{'text': "that's not like you're you're", 'start': 3268.74, 'duration': 3.0}
{'text': "contradicting yourself I don't know I", 'start': 3270.119, 'duration': 4.021}
{'text': "said what you're talking about it is", 'start': 3271.74, 'duration': 4.079}
{'text': "privilege that's not you don't care I", 'start': 3274.14, 'duration': 4.26}
{'text': 'know you care but how can you hear I', 'start': 3275.819, 'duration': 4.081}
{'text': 'could tell you care', 'start': 3278.4, 'duration': 3.54}
{'text': 'I feel like', 'start': 3279.9, 'duration': 4.14}
{'text': 'um Dan you said earlier that like I', 'start': 3281.94, 'duration': 3.6}
{'text': 'remember that Casey nice that video', 'start': 3284.04, 'duration': 4.319}
{'text': "where he was like Hillary Clinton I'm", 'start': 3285.54, 'duration': 4.68}
{'text': 'voting for Hillary Clinton and you know', 'start': 3288.359, 'duration': 4.561}
