{'text': 'should that be made illegal to you', 'start': 0.0, 'duration': 3.319}
{'text': 'individuals eventually when you have a', 'start': 2453.819, 'duration': 3.961}
{'text': 'digital dollar so then they can make', 'start': 2456.16, 'duration': 3.54}
{'text': 'sure that you as an individual are also', 'start': 2457.78, 'duration': 3.9}
{'text': 'going to be compliant with environmental', 'start': 2459.7, 'duration': 4.5}
{'text': 'social and governance dictates uh that', 'start': 2461.68, 'duration': 4.74}
{'text': "again it's a very small number of people", 'start': 2464.2, 'duration': 3.899}
{'text': 'who are going to have control over this', 'start': 2466.42, 'duration': 3.78}
{'text': 'the central Bankers in fact who did they', 'start': 2468.099, 'duration': 4.861}
{'text': 'name to control the U.S digital dollar', 'start': 2470.2, 'duration': 6.899}
{'text': 'oh yeah Larry Fink the BlackRock CEO the', 'start': 2472.96, 'duration': 6.54}
{'text': 'same guy how weird it was that guy that', 'start': 2477.099, 'duration': 4.02}
{'text': 'they decided to give him this power so', 'start': 2479.5, 'duration': 3.9}
{'text': 'absolutely it is is part of this program', 'start': 2481.119, 'duration': 3.96}
{'text': "it's in fact the necessary component to", 'start': 2483.4, 'duration': 3.24}
{'text': "this program and it doesn't work without", 'start': 2485.079, 'duration': 4.441}
{'text': 'the central program a digital dollar to', 'start': 2486.64, 'duration': 4.5}
{'text': 'only be spent at a company that high', 'start': 2489.52, 'duration': 4.02}
{'text': 'enough ESG score 100 you could you can', 'start': 2491.14, 'duration': 3.6}
{'text': 'program it to do whatever you wanted to', 'start': 2493.54, 'duration': 3.539}
{'text': 'do I mean you could do that dystopia', 'start': 2494.74, 'duration': 3.78}
{'text': 'then right like it sounds like an', 'start': 2497.079, 'duration': 3.481}
{'text': 'amazing Vlog for some like dystopian', 'start': 2498.52, 'duration': 3.72}
{'text': 'Future movie but this is not gonna', 'start': 2500.56, 'duration': 4.08}
{'text': "happen like like it's it's just it's", 'start': 2502.24, 'duration': 4.26}
{'text': "fantastic delusion I guess it's fun to", 'start': 2504.64, 'duration': 3.66}
{'text': 'like circle jerk over the idea that the', 'start': 2506.5, 'duration': 4.079}
{'text': "government is it's not a delusion I'm", 'start': 2508.3, 'duration': 3.539}
{'text': 'not in China we live in the United', 'start': 2510.579, 'duration': 3.061}
{'text': 'States okay so right we have a democracy', 'start': 2511.839, 'duration': 3.301}
{'text': 'but believe it or not well maybe some', 'start': 2513.64, 'duration': 2.58}
{'text': "people who don't believe it anymore but", 'start': 2515.14, 'duration': 1.92}
{'text': "yeah we're not gonna We're not gonna", 'start': 2516.22, 'duration': 2.639}
{'text': 'have digital programmable dollars in the', 'start': 2517.06, 'duration': 3.72}
{'text': "United States that's like people said", 'start': 2518.859, 'duration': 3.96}
{'text': 'our debit cards are that you', 'start': 2520.78, 'duration': 4.559}
{'text': 'what we have digital programmable now', 'start': 2522.819, 'duration': 3.721}
{'text': 'they can shut them off anytime they want', 'start': 2525.339, 'duration': 3.181}
{'text': "they've shut it off and uh they shut", 'start': 2526.54, 'duration': 4.92}
{'text': "stripe off Russia that's not a digital", 'start': 2528.52, 'duration': 4.559}
{'text': 'dollar right so you have like do you', 'start': 2531.46, 'duration': 3.72}
{'text': 'like paper money on you you sure I do', 'start': 2533.079, 'duration': 4.561}
{'text': "but they can shut well if you didn't", 'start': 2535.18, 'duration': 6.0}
{'text': "then let's say uh oh have you ever had", 'start': 2537.64, 'duration': 5.82}
{'text': 'it where you accidentally get your card', 'start': 2541.18, 'duration': 3.78}
{'text': "shut off because you're somewhere that", 'start': 2543.46, 'duration': 2.879}
{'text': "you're not normally because you're a", 'start': 2544.96, 'duration': 3.0}
{'text': 'Canadian protest I mean the power is', 'start': 2546.339, 'duration': 3.361}
{'text': 'there the mechanism is sure but it has', 'start': 2547.96, 'duration': 4.08}
{'text': 'nothing to do right like a bank could', 'start': 2549.7, 'duration': 3.899}
{'text': 'deny a check or money order right but', 'start': 2552.04, 'duration': 2.4}
{'text': "this doesn't have anything to do with", 'start': 2553.599, 'duration': 2.52}
{'text': 'digital dollars or the idea that some', 'start': 2554.44, 'duration': 3.36}
{'text': "digital dollar is going to be you don't", 'start': 2556.119, 'duration': 3.0}
{'text': 'need to call you something you just say', 'start': 2557.8, 'duration': 2.819}
{'text': "it's it's already there like you could", 'start': 2559.119, 'duration': 3.0}
{'text': 'use the existing mechanism if you really', 'start': 2560.619, 'duration': 3.421}
{'text': "wanted to okay sure well then let's talk", 'start': 2562.119, 'duration': 3.781}
{'text': 'about that we can use the internet to', 'start': 2564.04, 'duration': 3.6}
{'text': "like do Financial transactions that's a", 'start': 2565.9, 'duration': 3.6}
{'text': 'more honest conversation than welcome to', 'start': 2567.64, 'duration': 4.14}
{'text': 'demolition mad you know 2022 version we', 'start': 2569.5, 'duration': 3.66}
{'text': 'have digital dollars where the', 'start': 2571.78, 'duration': 2.46}
{'text': 'government tells you that you can only', 'start': 2573.16, 'duration': 2.88}
{'text': 'spend your dollars at a place where at', 'start': 2574.24, 'duration': 3.359}
{'text': 'least 50 of the cups are made of 85', 'start': 2576.04, 'duration': 3.84}
{'text': "recyclable material there's already", 'start': 2577.599, 'duration': 4.141}
{'text': 'things like this happening in China we', 'start': 2579.88, 'duration': 4.88}
{'text': 'all acknowledge that they have', 'start': 2581.74, 'duration': 3.02}
{'text': 'the average American looks at China and', 'start': 2596.339, 'duration': 4.541}
{'text': 'they say holy [\xa0__\xa0] we never want to be', 'start': 2599.02, 'duration': 4.02}
{'text': "like that right that's insane there but", 'start': 2600.88, 'duration': 3.959}
{'text': 'then when the government say hey whoa', 'start': 2603.04, 'duration': 3.84}
{'text': "there's this wacky disease going around", 'start': 2604.839, 'duration': 4.02}
{'text': 'we need to create a policy that tracks', 'start': 2606.88, 'duration': 3.959}
{'text': 'everything you do tells everywhere you', 'start': 2608.859, 'duration': 4.98}
{'text': "go what people don't realize is we hate", 'start': 2610.839, 'duration': 4.381}
{'text': "China and we look at them and we're like", 'start': 2613.839, 'duration': 3.061}
{'text': "that's horrible authoritarianism but the", 'start': 2615.22, 'duration': 2.82}
{'text': 'government recognized that well', 'start': 2616.9, 'duration': 3.3}
{'text': "authoritarianism is bad it's effective", 'start': 2618.04, 'duration': 4.14}
{'text': 'and in order to compete with China they', 'start': 2620.2, 'duration': 3.3}
{'text': 'need some of the same systems so', 'start': 2622.18, 'duration': 4.38}
{'text': 'Australia implemented their vaccine uh', 'start': 2623.5, 'duration': 5.579}
{'text': 'not even passport just covid Safe app', 'start': 2626.56, 'duration': 4.68}
{'text': 'everywhere you go every minute of the', 'start': 2629.079, 'duration': 3.841}
{'text': 'day you have to track where you are', 'start': 2631.24, 'duration': 3.72}
{'text': "which story you're going into that is a", 'start': 2632.92, 'duration': 3.419}
{'text': 'lot of data and information that the', 'start': 2634.96, 'duration': 2.399}
{'text': 'government have now about your', 'start': 2636.339, 'duration': 3.421}
{'text': "whereabouts 24 7. I don't think they're", 'start': 2637.359, 'duration': 3.601}
{'text': 'going to give up that system I think', 'start': 2639.76, 'duration': 2.579}
{'text': 'that system is going to stay in place', 'start': 2640.96, 'duration': 3.6}
{'text': 'for a long long time and be reactivated', 'start': 2642.339, 'duration': 3.961}
{'text': 'whenever they need it in order to', 'start': 2644.56, 'duration': 3.66}
{'text': 'compete with China so can we have like', 'start': 2646.3, 'duration': 3.9}
{'text': 'can we have a more mature conversation', 'start': 2648.22, 'duration': 4.04}
{'text': 'about these systems', 'start': 2650.2, 'duration': 4.74}
{'text': 'rather than saying we do this thing', 'start': 2652.26, 'duration': 5.079}
{'text': "China does a thing that we're going to", 'start': 2654.94, 'duration': 4.879}
{'text': 'become friends', 'start': 2657.339, 'duration': 4.98}
{'text': 'in this world that we can have like', 'start': 2659.819, 'duration': 3.821}
{'text': 'these realistic conversations about', 'start': 2662.319, 'duration': 2.581}
{'text': 'future policies if we say that', 'start': 2663.64, 'duration': 3.06}
{'text': "everything it's like working for a", 'start': 2664.9, 'duration': 3.419}
{'text': 'restaurant and your boss is like you', 'start': 2666.7, 'duration': 2.94}
{'text': "have to pull your tips and you're like", 'start': 2668.319, 'duration': 3.661}
{'text': "oh my God it's communism now I think we", 'start': 2669.64, 'duration': 3.54}
{'text': 'could have a better conversation about', 'start': 2671.98, 'duration': 3.48}
{'text': "what's going on let me go listen I just", 'start': 2673.18, 'duration': 3.899}
{'text': 'have you have you ever been to a place', 'start': 2675.46, 'duration': 3.84}
{'text': "that's now because of covid", 'start': 2677.079, 'duration': 4.561}
{'text': 'unwilling to take cash', 'start': 2679.3, 'duration': 4.799}
{'text': 'have you been to one you I was on one', 'start': 2681.64, 'duration': 5.16}
{'text': "yesterday it's called an airplane I", 'start': 2684.099, 'duration': 4.5}
{'text': 'happen to have fortunately a high level', 'start': 2686.8, 'duration': 3.42}
{'text': 'status on the airplanes they asked me do', 'start': 2688.599, 'duration': 2.461}
{'text': 'you want anything to drink I was like', 'start': 2690.22, 'duration': 2.04}
{'text': 'yeah I want a beer so they give me a', 'start': 2691.06, 'duration': 2.64}
{'text': "beer because I've flown so much they", 'start': 2692.26, 'duration': 3.059}
{'text': 'give me a beer on an airplane as my', 'start': 2693.7, 'duration': 4.02}
{'text': 'prize for flying you know your points', 'start': 2695.319, 'duration': 3.901}
{'text': 'yeah I have so many points they give me', 'start': 2697.72, 'duration': 3.06}
{'text': 'one beer on an airplane now this is what', 'start': 2699.22, 'duration': 3.24}
{'text': 'I get and so the guy sitting next to me', 'start': 2700.78, 'duration': 3.9}
{'text': 'was like I want a vodka cranberry and', 'start': 2702.46, 'duration': 3.899}
{'text': 'the lady comes back with the thing and', 'start': 2704.68, 'duration': 3.3}
{'text': "was like all right so it's five dollars", 'start': 2706.359, 'duration': 3.48}
{'text': 'or whatever but we just checked are you', 'start': 2707.98, 'duration': 3.359}
{'text': 'so and so and check the identity yeah', 'start': 2709.839, 'duration': 3.541}
{'text': "and he said well you don't have a credit", 'start': 2711.339, 'duration': 5.461}
{'text': "card listed on the app so you can't pay", 'start': 2713.38, 'duration': 6.0}
{'text': 'for the alcohol this has so we have to', 'start': 2716.8, 'duration': 4.019}
{'text': "give it to do with it because we're not", 'start': 2719.38, 'duration': 5.16}
{'text': "completely it's it's cashlessness is", 'start': 2720.819, 'duration': 6.361}
{'text': "because then you're stuck I've flown a", 'start': 2724.54, 'duration': 4.559}
{'text': 'lot too lots of Airlines where cashless', 'start': 2727.18, 'duration': 4.34}
{'text': 'Delta was cashless before the pandemic', 'start': 2729.099, 'duration': 4.621}
{'text': 'indicted this is what the great reset is', 'start': 2731.52, 'duration': 4.72}
{'text': 'it is using covid to expedite a bunch of', 'start': 2733.72, 'duration': 4.8}
{'text': 'digital identity control over our life', 'start': 2736.24, 'duration': 4.68}
{'text': "tracking of us it's all expedited", 'start': 2738.52, 'duration': 3.559}
{'text': 'through', 'start': 2740.92, 'duration': 3.6}
{'text': 'is we can witness we can track', 'start': 2742.079, 'duration': 5.02}
{'text': 'absolutely can we not separate out this', 'start': 2744.52, 'duration': 4.62}
{'text': "like weird idea that we're doing it for", 'start': 2747.099, 'duration': 3.601}
{'text': 'some authoritarian shadowy reasons', 'start': 2749.14, 'duration': 3.8}
{'text': 'versus', 'start': 2750.7, 'duration': 2.24}
{'text': 'so sorry I almost I almost finished your', 'start': 2753.24, 'duration': 4.48}
{'text': 'sentence like is it not just possible', 'start': 2755.8, 'duration': 3.9}
{'text': 'that as technology evolves and people', 'start': 2757.72, 'duration': 3.24}
{'text': 'are looking for convenience in more', 'start': 2759.7, 'duration': 2.52}
{'text': 'places that some things end up being', 'start': 2760.96, 'duration': 2.46}
{'text': "streamlined do you think it's about", 'start': 2762.22, 'duration': 3.54}
{'text': 'convenience and not about making money I', 'start': 2763.42, 'duration': 3.96}
{'text': "think it's I think it's both people want", 'start': 2765.76, 'duration': 3.54}
{'text': 'convenience how many people like picking', 'start': 2767.38, 'duration': 3.12}
{'text': 'up their Google phone and then they', 'start': 2769.3, 'duration': 2.76}
{'text': 'click their Google Gmail that goes right', 'start': 2770.5, 'duration': 2.7}
{'text': 'to their thing and they can push one', 'start': 2772.06, 'duration': 3.66}
{'text': "button and they can access so I'm sure I", 'start': 2773.2, 'duration': 4.02}
{'text': 'understand that there is problems with', 'start': 2775.72, 'duration': 3.66}
{'text': 'centralizing this much stuff around', 'start': 2777.22, 'duration': 4.08}
{'text': 'certain like uh corporations but you', 'start': 2779.38, 'duration': 3.84}
{'text': "don't need a shadowy government to", 'start': 2781.3, 'duration': 3.96}
{'text': 'Europe people to do it you just need a', 'start': 2783.22, 'duration': 3.18}
{'text': 'bunch of people that want convenience in', 'start': 2785.26, 'duration': 3.92}
{'text': 'their lives and Technology', 'start': 2786.4, 'duration': 2.78}
{'text': 'the right wing have done themselves a', 'start': 2789.54, 'duration': 5.44}
{'text': 'massive disservice as a conspiracy', 'start': 2792.099, 'duration': 4.801}
{'text': "theory they talk about it like it's all", 'start': 2794.98, 'duration': 4.02}
{'text': "Shadow we got it's not it's all out in", 'start': 2796.9, 'duration': 4.199}
{'text': "the open it's all being talked about of", 'start': 2799.0, 'duration': 3.54}
{'text': 'course the governor incorporations want', 'start': 2801.099, 'duration': 2.881}
{'text': 'more power and of course A lot of them', 'start': 2802.54, 'duration': 3.36}
{'text': 'think they are the good guys in order to', 'start': 2803.98, 'duration': 4.5}
{'text': 'predict Black Swan events we have to', 'start': 2805.9, 'duration': 4.5}
{'text': 'have control over our society in order', 'start': 2808.48, 'duration': 4.44}
{'text': 'to you know better outcomes we need to', 'start': 2810.4, 'duration': 3.9}
{'text': 'be able to track everyone so we can do', 'start': 2812.92, 'duration': 3.0}
{'text': "contract tracing if there's a worse", 'start': 2814.3, 'duration': 3.12}
{'text': 'disease that outbreaks we need to have', 'start': 2815.92, 'duration': 3.24}
{'text': 'digital ID we need to bring all these', 'start': 2817.42, 'duration': 3.54}
{'text': 'things for the good of the people right', 'start': 2819.16, 'duration': 3.48}
{'text': 'but then one of the last chapters in', 'start': 2820.96, 'duration': 3.899}
{'text': "Klaus Schwab's book is Samantha Harris", 'start': 2822.64, 'duration': 4.679}
{'text': 'becomes a dystopia and he talks about oh', 'start': 2824.859, 'duration': 3.901}
{'text': 'this could be abused this could be', 'start': 2827.319, 'duration': 3.3}
{'text': "misused if it's in a centralized the", 'start': 2828.76, 'duration': 4.26}
{'text': 'hands of a centralized power and that is', 'start': 2830.619, 'duration': 4.141}
{'text': 'what the problem is every villain in', 'start': 2833.02, 'duration': 3.24}
{'text': "every good story thinks they're the good", 'start': 2834.76, 'duration': 2.42}
{'text': 'guy', 'start': 2836.26, 'duration': 3.3}
{'text': 'in either way right like some people are', 'start': 2837.18, 'duration': 4.179}
{'text': 'arguing for more centralization and oh', 'start': 2839.56, 'duration': 3.24}
{'text': "no that's horrible but you could just", 'start': 2841.359, 'duration': 3.061}
{'text': 'easily argue the other side where people', 'start': 2842.8, 'duration': 3.18}
{'text': 'are arguing to decentralize things and', 'start': 2844.42, 'duration': 2.82}
{'text': 'that ends up horrible look at what', 'start': 2845.98, 'duration': 2.42}
{'text': 'happened to', 'start': 2847.24, 'duration': 3.42}
{'text': 'I just realized where I am look at what', 'start': 2848.4, 'duration': 4.12}
{'text': "happened with Texas's power grid right", 'start': 2850.66, 'duration': 4.08}
{'text': 'during the last huge snowstorm [\xa0__\xa0] they', 'start': 2852.52, 'duration': 4.14}
{'text': 'have a unique independent Market where', 'start': 2854.74, 'duration': 3.3}
{'text': 'you have like these different buyers and', 'start': 2856.66, 'duration': 3.0}
{'text': "sellers of energy and because they're", 'start': 2858.04, 'duration': 3.12}
{'text': 'incentivized to only function in like a', 'start': 2859.66, 'duration': 2.64}
{'text': 'short-term win window their energy', 'start': 2861.16, 'duration': 2.88}
{'text': 'Market totally fell apart people were', 'start': 2862.3, 'duration': 3.18}
{'text': 'paying like what like a thousand dollars', 'start': 2864.04, 'duration': 4.079}
{'text': "to heat their home for one night I'm not", 'start': 2865.48, 'duration': 4.379}
{'text': "I'm not saying this the ESG scores are", 'start': 2868.119, 'duration': 4.2}
{'text': "[\xa0__\xa0] great because they're probably", 'start': 2869.859, 'duration': 4.321}
{'text': "not but I'm not saying this to um I'm", 'start': 2872.319, 'duration': 2.821}
{'text': 'not saying this to say that like free', 'start': 2874.18, 'duration': 2.639}
{'text': 'markets are bad or or centralized power', 'start': 2875.14, 'duration': 2.76}
{'text': "is good I'm just saying that like you", 'start': 2876.819, 'duration': 2.881}
{'text': "can go too far on either way we can't", 'start': 2877.9, 'duration': 4.08}
{'text': 'just say like unilaterally all forms of', 'start': 2879.7, 'duration': 3.72}
{'text': 'centralizing anything are always going', 'start': 2881.98, 'duration': 3.0}
{'text': 'to be bad when free market stuff can be', 'start': 2883.42, 'duration': 2.82}
{'text': 'bad as well like we need to be a little', 'start': 2884.98, 'duration': 3.48}
{'text': 'bit more free market stuff is harder to', 'start': 2886.24, 'duration': 4.98}
{'text': "abuse I disagree absolutely it's not", 'start': 2888.46, 'duration': 5.639}
{'text': 'true corporatism sure like massive I I', 'start': 2891.22, 'duration': 4.68}
{'text': 'actually think that this is just it is', 'start': 2894.099, 'duration': 3.781}
{'text': "uh just an acceleration of what we've", 'start': 2895.9, 'duration': 3.6}
{'text': "been on the last 30 years I don't think", 'start': 2897.88, 'duration': 3.6}
{'text': 'that this is something that is new I', 'start': 2899.5, 'duration': 3.359}
{'text': "don't think that this is something that", 'start': 2901.48, 'duration': 3.359}
{'text': 'we need to look at as like fundamentally', 'start': 2902.859, 'duration': 3.421}
{'text': "different or a big change I think it's", 'start': 2904.839, 'duration': 3.181}
{'text': "just it's stuff that we've been seeing", 'start': 2906.28, 'duration': 3.779}
{'text': 'accruing over years and I think that', 'start': 2908.02, 'duration': 4.86}
{'text': "comparing it to China isn't necessarily", 'start': 2910.059, 'duration': 5.28}
{'text': 'perfect because I think that a lot of', 'start': 2912.88, 'duration': 4.5}
{'text': 'these things came out of the', 'start': 2915.339, 'duration': 5.0}
{'text': 'incentivized market as as put forward', 'start': 2917.38, 'duration': 6.78}
{'text': "I don't think that um", 'start': 2920.339, 'duration': 5.861}
{'text': "I don't necessarily think that planning", 'start': 2924.16, 'duration': 3.6}
{'text': "is an evil thing I don't think that it", 'start': 2926.2, 'duration': 4.139}
{'text': 'is it is is an issue but I think the', 'start': 2927.76, 'duration': 5.24}
{'text': 'issue here is not so much that it is', 'start': 2930.339, 'duration': 5.881}
{'text': 'planning I think that it is centralized', 'start': 2933.0, 'duration': 5.68}
{'text': 'power over the planning whether it be', 'start': 2936.22, 'duration': 4.379}
{'text': 'corporations exactly yeah or government', 'start': 2938.68, 'duration': 3.179}
{'text': "and I think that that's the direction", 'start': 2940.599, 'duration': 2.821}
{'text': 'that corporations have been heading in', 'start': 2941.859, 'duration': 3.72}
{'text': "for decades and DEC well it's always", 'start': 2943.42, 'duration': 3.84}
{'text': "been the direction but that's what the", 'start': 2945.579, 'duration': 3.421}
{'text': 'point of them is is to get more and', 'start': 2947.26, 'duration': 4.079}
{'text': 'profit more yeah just to bolster your', 'start': 2949.0, 'duration': 3.72}
{'text': 'point by the way Klaus Schwab published', 'start': 2951.339, 'duration': 5.161}
{'text': 'his first book in 1971 so 50 years', 'start': 2952.72, 'duration': 5.94}
{'text': "but Destiny why why do we need doesn't", 'start': 2956.5, 'duration': 4.619}
{'text': "doesn't shareholder capitalism already", 'start': 2958.66, 'duration': 3.959}
{'text': "account for what you're saying like why", 'start': 2961.119, 'duration': 3.0}
{'text': 'do we need stakeholder capitals if', 'start': 2962.619, 'duration': 2.401}
{'text': "because shareholders don't always", 'start': 2964.119, 'duration': 1.98}
{'text': 'represent the interests of the public', 'start': 2965.02, 'duration': 2.579}
{'text': 'there could be like really bad news', 'start': 2966.099, 'duration': 3.24}
{'text': 'about the short-term thing though so but', 'start': 2967.599, 'duration': 3.541}
{'text': 'yeah but why would advisors making dumb', 'start': 2969.339, 'duration': 2.821}
{'text': 'moves to make sure they make their', 'start': 2971.14, 'duration': 3.3}
{'text': 'quarterly number and some other good', 'start': 2972.16, 'duration': 3.84}
{'text': 'drug company has been investing some', 'start': 2974.44, 'duration': 3.119}
{'text': "kind of long-term thing but it's trading", 'start': 2976.0, 'duration': 3.54}
{'text': 'as a discount and then gets huge because', 'start': 2977.559, 'duration': 3.54}
{'text': 'everyone was looking for the quarterly', 'start': 2979.54, 'duration': 3.539}
{'text': "profit like isn't that", 'start': 2981.099, 'duration': 4.201}
{'text': "isn't that the solution to the short", 'start': 2983.079, 'duration': 4.98}
{'text': 'term why do we need is geez can I ask', 'start': 2985.3, 'duration': 4.2}
{'text': 'this question right because you just', 'start': 2988.059, 'duration': 2.641}
{'text': "said shareholders don't represent the", 'start': 2989.5, 'duration': 2.94}
{'text': 'interest of the public so Bill Gates is', 'start': 2990.7, 'duration': 4.08}
{'text': 'shareholder of Microsoft in fact is', 'start': 2992.44, 'duration': 4.08}
{'text': "chief of Microsoft we'll just say", 'start': 2994.78, 'duration': 3.6}
{'text': "shareholder Microsoft doesn't represent", 'start': 2996.52, 'duration': 3.539}
{'text': 'the interest of the public right but', 'start': 2998.38, 'duration': 4.86}
{'text': 'Bill Gates stakeholder in say virus', 'start': 3000.059, 'duration': 4.861}
{'text': 'technology represents the interest of', 'start': 3003.24, 'duration': 3.119}
{'text': 'the public all of a sudden how did that', 'start': 3004.92, 'duration': 3.3}
{'text': 'shift occur how does that work', 'start': 3006.359, 'duration': 3.48}
{'text': "individuals don't represent the", 'start': 3008.22, 'duration': 2.879}
{'text': 'interests of the public they usually', 'start': 3009.839, 'duration': 3.48}
{'text': 'represent their own interests what would', 'start': 3011.099, 'duration': 5.161}
{'text': "be how okay let's say you need groups of", 'start': 3013.319, 'duration': 5.641}
{'text': 'people to be uh represented in this how', 'start': 3016.26, 'duration': 4.079}
{'text': 'do you get that how do you get it', 'start': 3018.96, 'duration': 2.34}
{'text': "depends on what you're talking about I", 'start': 3020.339, 'duration': 2.641}
{'text': 'mean unions are one good example of how', 'start': 3021.3, 'duration': 3.12}
{'text': 'you have to have collective bargaining', 'start': 3022.98, 'duration': 3.119}
{'text': 'ability against like Capital because', 'start': 3024.42, 'duration': 3.54}
{'text': 'otherwise an individual worker has no', 'start': 3026.099, 'duration': 3.841}
{'text': 'ability to to collectively negotiate', 'start': 3027.96, 'duration': 2.76}
{'text': 'right', 'start': 3029.94, 'duration': 3.3}
{'text': "yes but that's representation that", 'start': 3030.72, 'duration': 4.26}
{'text': 'ultimately puts forward people and if', 'start': 3033.24, 'duration': 4.2}
{'text': 'you have people that are ultimately not', 'start': 3034.98, 'duration': 4.139}
{'text': "necessarily on your side they're more", 'start': 3037.44, 'duration': 3.48}
{'text': 'willing to collaborate with the with the', 'start': 3039.119, 'duration': 3.661}
{'text': "owners then you're going to see policies", 'start': 3040.92, 'duration': 4.26}
{'text': 'that maybe favor the owners more than', 'start': 3042.78, 'duration': 4.079}
{'text': 'um the quote unquote stakeholders in', 'start': 3045.18, 'duration': 2.879}
{'text': "this case and that's that's kind of the", 'start': 3046.859, 'duration': 2.821}
{'text': "issue well that's the I think that's the", 'start': 3048.059, 'duration': 3.961}
{'text': 'whole idea or concept of the stakeholder', 'start': 3049.68, 'duration': 4.32}
{'text': 'model is the idea that shareholders', 'start': 3052.02, 'duration': 4.02}
{'text': "don't represent the interests of", 'start': 3054.0, 'duration': 3.359}
{'text': 'stakeholders they just represent the', 'start': 3056.04, 'duration': 2.46}
{'text': 'people on the board trying to make money', 'start': 3057.359, 'duration': 2.401}
{'text': 'that are representing the shareholders', 'start': 3058.5, 'duration': 3.66}
{'text': 'of the company well yeah my my argument', 'start': 3059.76, 'duration': 4.62}
{'text': "here though is that if they're the ones", 'start': 3062.16, 'duration': 4.08}
{'text': 'who are putting forward stakeholder', 'start': 3064.38, 'duration': 3.54}
{'text': "capitalism and they're the ones that", 'start': 3066.24, 'duration': 3.72}
{'text': 'ultimately implement it then the issue', 'start': 3067.92, 'duration': 3.199}
{'text': 'is', 'start': 3069.96, 'duration': 4.379}
{'text': 'the people who are representing the', 'start': 3071.119, 'duration': 5.5}
{'text': 'stakeholders are going to be people who', 'start': 3074.339, 'duration': 4.201}
{'text': 'are more likely to be favorable towards', 'start': 3076.619, 'duration': 3.841}
{'text': 'the shareholders', 'start': 3078.54, 'duration': 4.98}
{'text': 'um I mean it if that was the case then', 'start': 3080.46, 'duration': 4.56}
{'text': "we've just recreated our current system", 'start': 3083.52, 'duration': 3.539}
{'text': "with more steps if that's exactly what I", 'start': 3085.02, 'duration': 3.66}
{'text': "well that's what I'm arguing so that so", 'start': 3087.059, 'duration': 3.361}
{'text': 'I mean that we could say that I that', 'start': 3088.68, 'duration': 3.0}
{'text': 'seems like it would be inefficient why', 'start': 3090.42, 'duration': 2.399}
{'text': "not why wouldn't they just not say", 'start': 3091.68, 'duration': 2.22}
{'text': 'anything and continue on with business', 'start': 3092.819, 'duration': 2.401}
{'text': 'as usual though because people are', 'start': 3093.9, 'duration': 3.24}
{'text': 'pissed off at business as usual', 'start': 3095.22, 'duration': 4.5}
{'text': 'sure and which wants people to say', 'start': 3097.14, 'duration': 5.52}
{'text': "you're represented here the you're a", 'start': 3099.72, 'duration': 4.74}
{'text': "stakeholder you're somebody who is is", 'start': 3102.66, 'duration': 4.5}
{'text': "feeling a a hurt you're feeling a", 'start': 3104.46, 'duration': 4.02}
{'text': "deficit I agree with you but then that's", 'start': 3107.16, 'duration': 3.54}
{'text': 'good we would want to see something from', 'start': 3108.48, 'duration': 4.32}
{'text': 'these businesses marketing sure well', 'start': 3110.7, 'duration': 3.3}
{'text': "that but then that'll be the question is", 'start': 3112.8, 'duration': 2.64}
{'text': 'does anything realistic come out of it', 'start': 3114.0, 'duration': 2.7}
{'text': 'or is it just business as usual like I', 'start': 3115.44, 'duration': 2.52}
{'text': "think people will notice I I don't think", 'start': 3116.7, 'duration': 2.399}
{'text': "people are dumb I don't see what's", 'start': 3117.96, 'duration': 2.34}
{'text': 'happening in their day-to-day lives they', 'start': 3119.099, 'duration': 2.881}
{'text': 'see the cost of gas going up they see', 'start': 3120.3, 'duration': 3.12}
{'text': 'houses and apartments you know rent', 'start': 3121.98, 'duration': 2.7}
{'text': "skyrocketing like it's not like you can", 'start': 3123.42, 'duration': 2.939}
{'text': 'hide it from people I also think people', 'start': 3124.68, 'duration': 3.24}
{'text': 'will notice but I think that it takes up', 'start': 3126.359, 'duration': 3.48}
{'text': 'time probably yeah everything takes time', 'start': 3127.92, 'duration': 4.199}
{'text': 'yeah apparently Charles whatever has', 'start': 3129.839, 'duration': 3.72}
{'text': 'been working on this for 50 years and he', 'start': 3132.119, 'duration': 2.94}
{'text': "still hasn't gotten it accomplished yet", 'start': 3133.559, 'duration': 2.821}
{'text': "so I guess it's taking a long time for", 'start': 3135.059, 'duration': 3.0}
{'text': 'all of this to happen yeah like he', 'start': 3136.38, 'duration': 3.6}
{'text': "hasn't Grease the wheels too well now if", 'start': 3138.059, 'duration': 3.961}
{'text': "you don't if you oppose esg's or what", 'start': 3139.98, 'duration': 4.2}
{'text': 'what would you advise like a legislator', 'start': 3142.02, 'duration': 4.02}
{'text': 'or people to do', 'start': 3144.18, 'duration': 3.3}
{'text': "I mean that's really difficult because", 'start': 3146.04, 'duration': 3.059}
{'text': 'this you know', 'start': 3147.48, 'duration': 3.9}
{'text': 'what what what in my opinion and I think', 'start': 3149.099, 'duration': 4.081}
{'text': 'again my my Marxist friend would largely', 'start': 3151.38, 'duration': 3.3}
{'text': 'agree with me on this is that there has', 'start': 3153.18, 'duration': 3.54}
{'text': 'been insufficiently an insufficient', 'start': 3154.68, 'duration': 4.8}
{'text': 'amount of uh oversight in terms of how', 'start': 3156.72, 'duration': 4.26}
