{'text': "is ideological you're asking me for", 'start': 1.08, 'duration': 4.52}
{'text': 'we look at like things like okay so like', 'start': 3996.079, 'duration': 4.0}
{'text': 'places like rwanda for example', 'start': 3997.839, 'duration': 4.161}
{'text': 'um where a lot of resource extraction', 'start': 4000.079, 'duration': 3.361}
{'text': 'was taking place like in the belgian', 'start': 4002.0, 'duration': 2.16}
{'text': 'congo', 'start': 4003.44, 'duration': 2.399}
{'text': 'um there was a lot of like', 'start': 4004.16, 'duration': 2.959}
{'text': 'industrialization that was happening', 'start': 4005.839, 'duration': 3.601}
{'text': 'with africa like post-colonialism', 'start': 4007.119, 'duration': 3.92}
{'text': 'and there was a lot of like ethnic', 'start': 4009.44, 'duration': 3.119}
{'text': 'tensions left over from that like', 'start': 4011.039, 'duration': 2.8}
{'text': 'post-colonialism and new', 'start': 4012.559, 'duration': 2.56}
{'text': 'industrialization that happened in', 'start': 4013.839, 'duration': 2.96}
{'text': 'uganda and rwanda and like the belgian', 'start': 4015.119, 'duration': 2.48}
{'text': 'congo', 'start': 4016.799, 'duration': 2.721}
{'text': 'and there were ngos there and so like', 'start': 4017.599, 'duration': 3.44}
{'text': 'the ngos that were there', 'start': 4019.52, 'duration': 3.36}
{'text': 'um at that time was like docker without', 'start': 4021.039, 'duration': 3.201}
{'text': 'borders and all those people', 'start': 4022.88, 'duration': 3.28}
{'text': 'um when the genocide was happening and', 'start': 4024.24, 'duration': 3.359}
{'text': 'when like the civil wars were breaking', 'start': 4026.16, 'duration': 1.919}
{'text': 'out', 'start': 4027.599, 'duration': 3.361}
{'text': 'um the europeans just took the ngos home', 'start': 4028.079, 'duration': 4.641}
{'text': 'and just kind of let it happen', 'start': 4030.96, 'duration': 4.639}
{'text': 'there was no un peacekeeping uh mission', 'start': 4032.72, 'duration': 4.48}
{'text': 'besides just observers', 'start': 4035.599, 'duration': 4.72}
{'text': "there was no uh intervention so i don't", 'start': 4037.2, 'duration': 4.56}
{'text': "think it's a perfect solution i just", 'start': 4040.319, 'duration': 3.201}
{'text': 'think that it has the potential to cut', 'start': 4041.76, 'duration': 3.2}
{'text': 'some eyes on the situation', 'start': 4043.52, 'duration': 3.039}
{'text': 'but we have historical evidence to prove', 'start': 4044.96, 'duration': 3.2}
{'text': "that it's not as effective so why would", 'start': 4046.559, 'duration': 2.48}
{'text': 'we keep doing it', 'start': 4048.16, 'duration': 2.48}
{'text': 'wait like what what assures that it', 'start': 4049.039, 'duration': 3.681}
{'text': "doesn't happen again it's an ngo", 'start': 4050.64, 'duration': 4.8}
{'text': "if ngos i don't know like one example is", 'start': 4052.72, 'duration': 4.399}
{'text': 'enough to prove the validity of', 'start': 4055.44, 'duration': 3.44}
{'text': 'statement here i would be surprised if', 'start': 4057.119, 'duration': 3.2}
{'text': 'this is the case those are', 'start': 4058.88, 'duration': 4.08}
{'text': 'generally american citizens usually', 'start': 4060.319, 'duration': 4.161}
{'text': 'people who have direct connections to', 'start': 4062.96, 'duration': 2.639}
{'text': 'journalist groups', 'start': 4064.48, 'duration': 3.52}
{'text': 'uh that are now within that country if', 'start': 4065.599, 'duration': 3.281}
{'text': 'they are killed', 'start': 4068.0, 'duration': 2.72}
{'text': 'or if something happens to them more', 'start': 4068.88, 'duration': 3.28}
{'text': 'attention is paid than ever', 'start': 4070.72, 'duration': 3.599}
{'text': 'could if something happened to the', 'start': 4072.16, 'duration': 3.84}
{'text': 'resident like native people', 'start': 4074.319, 'duration': 3.441}
{'text': 'of that country and for that reason i', 'start': 4076.0, 'duration': 3.44}
{'text': "think it's a good stop gap doesn't fix", 'start': 4077.76, 'duration': 3.359}
{'text': "every problem and i obviously wouldn't", 'start': 4079.44, 'duration': 3.2}
{'text': 'advocate for ngos to be put in these', 'start': 4081.119, 'duration': 3.361}
{'text': 'countries if they were a unwanted', 'start': 4082.64, 'duration': 4.159}
{'text': 'or be obvious fronts for neoliberal', 'start': 4084.48, 'duration': 3.92}
{'text': "influence but i don't think that doctors", 'start': 4086.799, 'duration': 3.28}
{'text': 'without borders is out there like', 'start': 4088.4, 'duration': 3.12}
{'text': "pushing no i don't think so either i", 'start': 4090.079, 'duration': 3.601}
{'text': 'just i just wanted to clarify because um', 'start': 4091.52, 'duration': 4.639}
{'text': "i don't my only my only issue with ngos", 'start': 4093.68, 'duration': 3.519}
{'text': 'especially um', 'start': 4096.159, 'duration': 2.321}
{'text': 'within like the developing world or even', 'start': 4097.199, 'duration': 3.201}
{'text': 'ngos like the united states is that', 'start': 4098.48, 'duration': 3.6}
{'text': 'often more often than not they', 'start': 4100.4, 'duration': 3.759}
{'text': "they don't engage in active exploitation", 'start': 4102.08, 'duration': 3.04}
{'text': 'or active', 'start': 4104.159, 'duration': 2.64}
{'text': 'coercion for the state but like if', 'start': 4105.12, 'duration': 3.36}
{'text': "there's an election or", 'start': 4106.799, 'duration': 3.121}
{'text': 'lobbying or some kind of thing like this', 'start': 4108.48, 'duration': 3.279}
{'text': 'requires politicians to be corruption', 'start': 4109.92, 'duration': 2.799}
{'text': 'free as well', 'start': 4111.759, 'duration': 3.04}
{'text': "because there's some economic stimulus", 'start': 4112.719, 'duration': 4.241}
{'text': "so that you don't", 'start': 4114.799, 'duration': 4.161}
{'text': 'they still have kind of owed to their', 'start': 4116.96, 'duration': 3.6}
{'text': 'governments based on their citizenship', 'start': 4118.96, 'duration': 3.199}
{'text': 'or national origin or allegiance or all', 'start': 4120.56, 'duration': 3.04}
{'text': 'those things they can still act within', 'start': 4122.159, 'duration': 3.12}
{'text': 'the self-interest of those countries if', 'start': 4123.6, 'duration': 2.159}
{'text': 'they', 'start': 4125.279, 'duration': 3.601}
{'text': "if they if they can't wait so nothing", 'start': 4125.759, 'duration': 3.92}
{'text': 'that i said', 'start': 4128.88, 'duration': 3.439}
{'text': 'nothing that i said to you was under my', 'start': 4129.679, 'duration': 4.401}
{'text': 'impression an easy thing to do', 'start': 4132.319, 'duration': 3.36}
{'text': "it's going to be an uphill battle to fix", 'start': 4134.08, 'duration': 3.52}
{'text': "these problems oh yeah i know it's a", 'start': 4135.679, 'duration': 4.0}
{'text': 'narrow way to improve the situation', 'start': 4137.6, 'duration': 3.44}
{'text': 'but of course there are always going to', 'start': 4139.679, 'duration': 3.12}
{'text': 'be potential problems with corruption or', 'start': 4141.04, 'duration': 3.44}
{'text': 'i mean it could turn out that everyone', 'start': 4142.799, 'duration': 3.201}
{'text': 'at doctors without borders is like a', 'start': 4144.48, 'duration': 3.04}
{'text': 'secret neoliberal and they all came no', 'start': 4146.0, 'duration': 2.799}
{'text': "no no no i'm not i'm not trying to say", 'start': 4147.52, 'duration': 2.159}
{'text': "that that's a stretch", 'start': 4148.799, 'duration': 2.0}
{'text': "what i'm saying is i just want to make", 'start': 4149.679, 'duration': 2.401}
{'text': "sure i just think that generally i've", 'start': 4150.799, 'duration': 2.48}
{'text': 'just read positive stuff', 'start': 4152.08, 'duration': 3.04}
{'text': 'the fact by the way that the eu had to', 'start': 4153.279, 'duration': 3.04}
{'text': 'pull those ngos', 'start': 4155.12, 'duration': 3.599}
{'text': 'out of rwanda is an indication though', 'start': 4156.319, 'duration': 3.601}
{'text': "that they're more cared about than the", 'start': 4158.719, 'duration': 2.161}
{'text': 'people native there', 'start': 4159.92, 'duration': 2.239}
{'text': 'and that probably made headlines back', 'start': 4160.88, 'duration': 2.399}
{'text': "when it happened i'd have to look that", 'start': 4162.159, 'duration': 2.721}
{'text': "up it'd be i'd be willing to bet", 'start': 4163.279, 'duration': 4.96}
{'text': 'the news story ngos pulled out by', 'start': 4164.88, 'duration': 5.919}
{'text': 'eu probably got more prominence than the', 'start': 4168.239, 'duration': 4.0}
{'text': 'beginning of the genocide', 'start': 4170.799, 'duration': 3.281}
{'text': 'that we care more about our people than', 'start': 4172.239, 'duration': 3.681}
{'text': 'their people and as unfortunate as that', 'start': 4174.08, 'duration': 3.679}
{'text': 'tribalism is if we can exploit it for', 'start': 4175.92, 'duration': 3.359}
{'text': 'the benefit of a better world then', 'start': 4177.759, 'duration': 4.4}
{'text': "i mean you know do you think it's worth", 'start': 4179.279, 'duration': 4.0}
{'text': 'exploiting though', 'start': 4182.159, 'duration': 3.2}
{'text': "well i mean what's i don't again how", 'start': 4183.279, 'duration': 3.761}
{'text': 'does putting doctors without borders in', 'start': 4185.359, 'duration': 2.641}
{'text': 'one of these countries like', 'start': 4187.04, 'duration': 2.56}
{'text': "hurt the country no no no no no i don't", 'start': 4188.0, 'duration': 2.799}
{'text': "i don't i wasn't saying that was", 'start': 4189.6, 'duration': 2.48}
{'text': 'exploited i was saying how', 'start': 4190.799, 'duration': 3.121}
{'text': 'i was i was i was just clarifying', 'start': 4192.08, 'duration': 3.68}
{'text': "because i wasn't sure if you meant like", 'start': 4193.92, 'duration': 3.12}
{'text': "i don't think doctors without borders is", 'start': 4195.76, 'duration': 2.72}
{'text': 'necessarily exploitive there are some', 'start': 4197.04, 'duration': 2.4}
{'text': 'good ngos', 'start': 4198.48, 'duration': 2.719}
{'text': 'not all there are a lot of bad ones but', 'start': 4199.44, 'duration': 3.6}
{'text': 'there are a couple of good ones um i i', 'start': 4201.199, 'duration': 3.441}
{'text': 'need to read up some more but', 'start': 4203.04, 'duration': 2.96}
{'text': 'and of course it would be up to the', 'start': 4204.64, 'duration': 3.039}
{'text': 'country as well if they wanted to yeah', 'start': 4206.0, 'duration': 2.96}
{'text': 'and the thing the thing that the thing', 'start': 4207.679, 'duration': 3.121}
{'text': "that sucks about ngos is they're", 'start': 4208.96, 'duration': 2.96}
{'text': 'predominantly just', 'start': 4210.8, 'duration': 3.12}
{'text': "there's not like a list right like an", 'start': 4211.92, 'duration': 3.92}
{'text': 'ngo could be good or could be bad and so', 'start': 4213.92, 'duration': 3.2}
{'text': 'when i was that when i was pushing it', 'start': 4215.84, 'duration': 2.64}
{'text': "pushing you on this i wasn't saying that", 'start': 4217.12, 'duration': 3.039}
{'text': "you don't know this stuff i just wanted", 'start': 4218.48, 'duration': 3.12}
{'text': 'to make sure that like', 'start': 4220.159, 'duration': 3.121}
{'text': 'the audience and everyone around us all', 'start': 4221.6, 'duration': 3.04}
{'text': 'we all kind of know that like', 'start': 4223.28, 'duration': 2.72}
{'text': 'it is it is a little bit more', 'start': 4224.64, 'duration': 3.599}
{'text': "complicated it's not just you know a guy", 'start': 4226.0, 'duration': 3.6}
{'text': 'going in and doing a good thing because', 'start': 4228.239, 'duration': 1.761}
{'text': 'we', 'start': 4229.6, 'duration': 2.079}
{'text': 'because i i genuinely like have the', 'start': 4230.0, 'duration': 2.96}
{'text': 'benefit of the doubt like i genuinely', 'start': 4231.679, 'duration': 3.04}
{'text': 'like to think that ngos are good', 'start': 4232.96, 'duration': 3.52}
{'text': 'um the problem is is some ngos end up', 'start': 4234.719, 'duration': 3.281}
{'text': 'becoming think tanks and i think think', 'start': 4236.48, 'duration': 2.8}
{'text': 'tanks are ultimately one of the worst', 'start': 4238.0, 'duration': 2.56}
{'text': 'like think tanks in lobby', 'start': 4239.28, 'duration': 3.12}
{'text': 'and lobbying is one of the worst', 'start': 4240.56, 'duration': 3.679}
{'text': 'political entrapments that we', 'start': 4242.4, 'duration': 4.96}
{'text': 'experience in the west especially so um', 'start': 4244.239, 'duration': 5.361}
{'text': 'all those things are pretty bad um', 'start': 4247.36, 'duration': 3.2}
{'text': 'something else that you said that i', 'start': 4249.6, 'duration': 1.84}
{'text': 'think was interesting', 'start': 4250.56, 'duration': 4.56}
{'text': "is if we're going to", 'start': 4251.44, 'duration': 5.68}
{'text': 'what do you so you mentioned china and i', 'start': 4255.12, 'duration': 2.88}
{'text': "don't want to i don't want to get the", 'start': 4257.12, 'duration': 2.0}
{'text': 'wheeze about china this is not the', 'start': 4258.0, 'duration': 2.96}
{'text': 'reason why i mentioned china is', 'start': 4259.12, 'duration': 5.28}
{'text': 'do you think that the do you think', 'start': 4260.96, 'duration': 6.48}
{'text': 'are you are you seeing this like china', 'start': 4264.4, 'duration': 5.44}
{'text': 'the united states and then like the rest', 'start': 4267.44, 'duration': 4.16}
{'text': 'of the world', 'start': 4269.84, 'duration': 3.44}
{'text': 'is is that like how you see like global', 'start': 4271.6, 'duration': 3.119}
{'text': 'trade kind of boiling down to', 'start': 4273.28, 'duration': 4.48}
{'text': 'like you know big', 'start': 4274.719, 'duration': 8.801}
{'text': 'and chinese 14.99', 'start': 4277.76, 'duration': 7.6}
{'text': 'been watching you and i want to say', 'start': 4283.52, 'duration': 3.6}
{'text': 'thank you for changing me from', 'start': 4285.36, 'duration': 3.92}
{'text': 'conservative to centrist', 'start': 4287.12, 'duration': 4.4}
{'text': 'also thank you for your involvement in', 'start': 4289.28, 'duration': 3.12}
{'text': 'georgia', 'start': 4291.52, 'duration': 2.96}
{'text': "it's more than these leftist twitter", 'start': 4292.4, 'duration': 4.0}
{'text': 'personalities', 'start': 4294.48, 'duration': 4.56}
{'text': 'well thanks bud the rest of the world', 'start': 4296.4, 'duration': 4.96}
{'text': "doesn't even come close", 'start': 4299.04, 'duration': 6.0}
{'text': 'so are you trying to say that', 'start': 4301.36, 'duration': 7.52}
{'text': 'it would be better for like the eu', 'start': 4305.04, 'duration': 7.8}
{'text': 'the united states and the prc to just', 'start': 4308.88, 'duration': 5.6}
{'text': 'completely um', 'start': 4312.84, 'duration': 4.6}
{'text': 'unilaterally multiple like multi-polar', 'start': 4314.48, 'duration': 4.64}
{'text': 'world just kind of', 'start': 4317.44, 'duration': 4.88}
{'text': 'ease and sort of like give like are we', 'start': 4319.12, 'duration': 4.079}
{'text': 'allowing', 'start': 4322.32, 'duration': 5.68}
{'text': 'okay daily 4.99', 'start': 4323.199, 'duration': 7.841}
{'text': 'can you debate jump on transgenderism', 'start': 4328.0, 'duration': 5.36}
{'text': "he's bragging about how he destroyed in", 'start': 4331.04, 'duration': 3.52}
{'text': 'your last debate', 'start': 4333.36, 'duration': 3.839}
{'text': 'yesterday', 'start': 4334.56, 'duration': 2.639}
{'text': 't-jump i i if anybody wants to all they', 'start': 4339.12, 'duration': 6.8}
{'text': 'have to do is reach out to me then sure', 'start': 4342.56, 'duration': 3.36}
{'text': 'do you do you think i got to cook these', 'start': 4347.44, 'duration': 3.84}
{'text': 'meats in the doctor how do you think', 'start': 4350.4, 'duration': 1.759}
{'text': 'about certain like', 'start': 4351.28, 'duration': 3.12}
{'text': 'groups like countries okay so like what', 'start': 4352.159, 'duration': 3.441}
{'text': 'about the eu', 'start': 4354.4, 'duration': 3.68}
{'text': "so hmm i'm trying to think of how to ask", 'start': 4355.6, 'duration': 4.559}
{'text': 'this', 'start': 4358.08, 'duration': 5.2}
{'text': "do you think it's bad if the eu were to", 'start': 4360.159, 'duration': 4.0}
{'text': 'like', 'start': 4363.28, 'duration': 2.64}
{'text': 'set up their own sort of like belton', 'start': 4364.159, 'duration': 3.361}
{'text': 'road initiative', 'start': 4365.92, 'duration': 3.92}
{'text': 'uh the us sets up their belt and road', 'start': 4367.52, 'duration': 4.32}
{'text': 'initiative and then china sets up their', 'start': 4369.84, 'duration': 4.399}
{'text': 'belt and road initiative um because', 'start': 4371.84, 'duration': 3.839}
{'text': "there's a lot of there's a lot of talk", 'start': 4374.239, 'duration': 3.201}
{'text': "about this because i've seen this so", 'start': 4375.679, 'duration': 3.201}
{'text': "europe actually and i can't remember the", 'start': 4377.44, 'duration': 3.12}
{'text': "name i don't remember which country's on", 'start': 4378.88, 'duration': 2.799}
{'text': 'top of my head i just i just', 'start': 4380.56, 'duration': 3.84}
{'text': 'i just saw this recently like a week ago', 'start': 4381.679, 'duration': 4.48}
{'text': 'but there is a mediterranean project', 'start': 4384.4, 'duration': 3.52}
{'text': 'that i believe the european union is', 'start': 4386.159, 'duration': 2.721}
{'text': 'doing', 'start': 4387.92, 'duration': 2.56}
{'text': "and they're sort of like doing like", 'start': 4388.88, 'duration': 3.68}
{'text': 'their own kind of belt and road thing', 'start': 4390.48, 'duration': 4.08}
{'text': 'from like italy to like about greece to', 'start': 4392.56, 'duration': 3.04}
{'text': 'north africa', 'start': 4394.56, 'duration': 3.119}
{'text': 'and a lot of the uh european countries', 'start': 4395.6, 'duration': 3.76}
{'text': 'are trying to form an economic trade', 'start': 4397.679, 'duration': 2.081}
{'text': 'zone', 'start': 4399.36, 'duration': 2.16}
{'text': 'with uh northern africa and the', 'start': 4399.76, 'duration': 3.36}
{'text': 'mediterranean um', 'start': 4401.52, 'duration': 3.04}
{'text': 'which is sort of the same thing as', 'start': 4403.12, 'duration': 2.8}
{'text': "china's belt and road which is sort of", 'start': 4404.56, 'duration': 2.8}
{'text': "the same thing as like america's like", 'start': 4405.92, 'duration': 3.12}
{'text': 'say like ttp and like nafta', 'start': 4407.36, 'duration': 3.28}
{'text': 'kind of like these like trade bloc sort', 'start': 4409.04, 'duration': 3.44}
{'text': 'of things um are you still', 'start': 4410.64, 'duration': 5.559}
{'text': 'do you still think casey milo', 'start': 4412.48, 'duration': 6.16}
{'text': '4.99 hi', 'start': 4416.199, 'duration': 4.361}
{'text': "destiny i'm an election official who", 'start': 4418.64, 'duration': 3.92}
{'text': 'experienced maga terrorism in the', 'start': 4420.56, 'duration': 3.84}
{'text': 'primary and would love to talk about', 'start': 4422.56, 'duration': 5.36}
{'text': 'local action and building youth power', 'start': 4424.4, 'duration': 7.12}
{'text': 'um uh email me sure', 'start': 4427.92, 'duration': 6.08}
{'text': 'those are necessary or are useful in', 'start': 4431.52, 'duration': 4.32}
{'text': 'terms of equilateral trade', 'start': 4434.0, 'duration': 3.679}
{'text': 'or do you think limited i think we need', 'start': 4435.84, 'duration': 6.0}
{'text': 'to move away have you ever returned', 'start': 4437.679, 'duration': 4.161}
{'text': 'around it with no grounding of the', 'start': 4447.84, 'duration': 3.04}
{'text': 'concept', 'start': 4449.36, 'duration': 2.879}
{'text': "i have no idea what the [\xa0__\xa0] you're", 'start': 4450.88, 'duration': 2.319}
{'text': "talking about i've never heard it before", 'start': 4452.239, 'duration': 3.601}
{'text': 'my entire life', 'start': 4453.199, 'duration': 4.561}
{'text': 'i think it pays dividends down the line', 'start': 4455.84, 'duration': 3.28}
{'text': 'the belt and road initiative is', 'start': 4457.76, 'duration': 3.52}
{'text': 'explicitly about trying to form economic', 'start': 4459.12, 'duration': 3.36}
{'text': 'power blocks that are', 'start': 4461.28, 'duration': 3.28}
{'text': 'allegiant to the chinese government in', 'start': 4462.48, 'duration': 3.679}
{'text': 'areas that america and the west have', 'start': 4464.56, 'duration': 2.639}
{'text': 'typically ignored', 'start': 4466.159, 'duration': 2.401}
{'text': "and we've been doing our own belt and", 'start': 4467.199, 'duration': 3.52}
{'text': 'road initiative for like 200 years', 'start': 4468.56, 'duration': 3.76}
{'text': 'we did it with guns and blood to begin', 'start': 4470.719, 'duration': 2.881}
{'text': "with and now we've started doing it with", 'start': 4472.32, 'duration': 3.04}
{'text': 'the imf and world cup hold on', 'start': 4473.6, 'duration': 5.36}
{'text': 'basic metrics frogs in youtube chat [\xa0__\xa0]', 'start': 4475.36, 'duration': 7.04}
{'text': 'okay exactly the same you invest in', 'start': 4478.96, 'duration': 4.8}
{'text': 'countries up until the point where', 'start': 4482.4, 'duration': 1.759}
{'text': "they're", 'start': 4483.76, 'duration': 3.36}
{'text': 'most useful to you and no further uh', 'start': 4484.159, 'duration': 4.721}
{'text': "china's probably smarter about this than", 'start': 4487.12, 'duration': 2.559}
{'text': 'we are though', 'start': 4488.88, 'duration': 2.319}
{'text': 'we tend to keep the countries that we', 'start': 4489.679, 'duration': 3.601}
{'text': 'control you know through soft power', 'start': 4491.199, 'duration': 4.241}
{'text': 'in dirt uh whereas china seems to', 'start': 4493.28, 'duration': 3.84}
{'text': 'understand that allowing africa to', 'start': 4495.44, 'duration': 3.12}
{'text': 'industrialize a little bit', 'start': 4497.12, 'duration': 3.599}
{'text': 'would significantly boost their economic', 'start': 4498.56, 'duration': 3.76}
{'text': 'productivity and thus their usefulness', 'start': 4500.719, 'duration': 3.201}
{'text': 'to the uh ccp', 'start': 4502.32, 'duration': 3.68}
{'text': "but yeah i think there's a huge", 'start': 4503.92, 'duration': 3.36}
{'text': 'difference within so like', 'start': 4506.0, 'duration': 3.92}
{'text': "regardless okay so like i'm i have mixed", 'start': 4507.28, 'duration': 3.919}
{'text': 'feelings on the belt and road but', 'start': 4509.92, 'duration': 3.279}
{'text': 'i have i have mixed it after every', 'start': 4511.199, 'duration': 3.04}
{'text': 'single trade deal', 'start': 4513.199, 'duration': 2.801}
{'text': "um i don't necessarily think those trade", 'start': 4514.239, 'duration': 3.601}
{'text': "deals are good or bad i think they're", 'start': 4516.0, 'duration': 2.96}
{'text': 'necessary', 'start': 4517.84, 'duration': 3.839}
{'text': "um just because we don't have a lot of", 'start': 4518.96, 'duration': 4.48}
{'text': 'multi-polar trade agreements anymore', 'start': 4521.679, 'duration': 2.401}
{'text': "like it's", 'start': 4523.44, 'duration': 2.96}
{'text': 'the world is very much like big power as', 'start': 4524.08, 'duration': 4.079}
{'text': "as you've said this is all true", 'start': 4526.4, 'duration': 4.88}
{'text': 'um i think my only contention um with', 'start': 4528.159, 'duration': 4.321}
{'text': 'i guess your opinion about the belt and', 'start': 4531.28, 'duration': 2.8}
{'text': "road is like we don't keep those", 'start': 4532.48, 'duration': 2.32}
{'text': 'countries in', 'start': 4534.08, 'duration': 3.28}
{'text': "dirt we have cree we've turned them into", 'start': 4534.8, 'duration': 3.28}
{'text': 'dirt', 'start': 4537.36, 'duration': 3.12}
{'text': "we've bombed these countries we've", 'start': 4538.08, 'duration': 4.079}
{'text': 'changed their governments over', 'start': 4540.48, 'duration': 3.84}
{'text': "we've put violent you know dictate", 'start': 4542.159, 'duration': 3.841}
{'text': 'democratically elected dictators in', 'start': 4544.32, 'duration': 2.399}
{'text': 'power like', 'start': 4546.0, 'duration': 3.199}
{'text': 'you know like pinochet and and uh', 'start': 4546.719, 'duration': 3.761}
{'text': 'noriega', 'start': 4549.199, 'duration': 4.321}
{'text': "you know we've you know there was also", 'start': 4550.48, 'duration': 4.48}
{'text': "in power so i'm guessing the other one", 'start': 4553.52, 'duration': 3.84}
{'text': 'probably not either korea in the 1970s', 'start': 4554.96, 'duration': 3.52}
{'text': "we're going to do history more on the", 'start': 4557.36, 'duration': 2.16}
{'text': "stream we're going to do way more on the", 'start': 4558.48, 'duration': 2.239}
{'text': 'us imperialism stuff', 'start': 4559.52, 'duration': 3.28}
{'text': "everything that i've read china is not", 'start': 4560.719, 'duration': 3.361}
{'text': 'letting these countries in africa', 'start': 4562.8, 'duration': 3.68}
{'text': "default on any of these loans um they've", 'start': 4564.08, 'duration': 3.52}
{'text': 'actually ended up saving', 'start': 4566.48, 'duration': 3.679}
{'text': 'africa 10 billion dollars as opposed to', 'start': 4567.6, 'duration': 3.04}
{'text': 'you know', 'start': 4570.159, 'duration': 3.121}
{'text': 'like the european union who is like', 'start': 4570.64, 'duration': 4.24}
{'text': 'indebted these countries like to over a', 'start': 4573.28, 'duration': 2.959}
{'text': 'hundred million well yeah', 'start': 4574.88, 'duration': 3.2}
{'text': "this is a oh she's gonna repeat talking", 'start': 4576.239, 'duration': 3.201}
{'text': "points i've gone over on stream probably", 'start': 4578.08, 'duration': 2.48}
{'text': "china's not going to let any of these", 'start': 4579.44, 'duration': 2.56}
{'text': "countries default because i think that's", 'start': 4580.56, 'duration': 2.88}
{'text': 'how china structures a lot of these', 'start': 4582.0, 'duration': 2.719}
{'text': "loans the idea is of course you're going", 'start': 4583.44, 'duration': 2.239}
{'text': "to default but we're not going to", 'start': 4584.719, 'duration': 2.0}
{'text': "actually let you default we're just", 'start': 4585.679, 'duration': 2.241}
{'text': 'going to bring in our own workers and', 'start': 4586.719, 'duration': 2.561}
{'text': 'help you pay it off by us getting to', 'start': 4587.92, 'duration': 3.2}
{'text': 'control and run the port basically', 'start': 4589.28, 'duration': 4.24}
{'text': "i think it's how china does it them", 'start': 4591.12, 'duration': 4.16}
{'text': "allegiant to china that's the long term", 'start': 4593.52, 'duration': 3.199}
{'text': "i don't i don't think they're allegiant", 'start': 4595.28, 'duration': 4.0}
{'text': "to china i think they're just accepting", 'start': 4596.719, 'duration': 5.041}
{'text': 'a more feasible option to industrialize', 'start': 4599.28, 'duration': 3.2}
{'text': 'than the imf', 'start': 4601.76, 'duration': 1.919}
{'text': 'from the world trade would bother', 'start': 4602.48, 'duration': 3.679}
{'text': 'investing in these countries', 'start': 4603.679, 'duration': 4.401}
{'text': "for trade because they can't because", 'start': 4606.159, 'duration': 3.441}
{'text': "they can't use sea routes because the", 'start': 4608.08, 'duration': 3.119}
{'text': 'united states has blocked them', 'start': 4609.6, 'duration': 4.639}
{'text': "in it it's a lot harder i don't think", 'start': 4611.199, 'duration': 4.641}
{'text': "there's anything like soft power being", 'start': 4614.239, 'duration': 2.881}
{'text': 'exerted in the belt and road', 'start': 4615.84, 'duration': 2.879}
{'text': "why can't china wait is shannon allowed", 'start': 4617.12, 'duration': 2.88}
{'text': 'to like ship things is there stuff', 'start': 4618.719, 'duration': 3.921}
{'text': "doesn't ship from china across the world", 'start': 4620.0, 'duration': 4.96}
{'text': "i'm not as informed on this issue but", 'start': 4622.64, 'duration': 3.36}
{'text': "like i'm pretty sure china", 'start': 4624.96, 'duration': 2.88}
{'text': 'ships a [\xa0__\xa0] kind of [\xa0__\xa0] all over the', 'start': 4626.0, 'duration': 3.12}
{'text': 'place but', 'start': 4627.84, 'duration': 3.76}
{'text': "i i don't i know there's like weird [\xa0__\xa0]", 'start': 4629.12, 'duration': 4.0}
{'text': 'that goes on in the sea region because', 'start': 4631.6, 'duration': 2.079}
{'text': 'of', 'start': 4633.12, 'duration': 2.16}
{'text': 'like territorial disputes and whatnot', 'start': 4633.679, 'duration': 4.161}
{'text': 'but', 'start': 4635.28, 'duration': 2.56}
{'text': "she's talking about the south china sea", 'start': 4638.08, 'duration': 2.56}
{'text': "disputes yeah i know that there's weird", 'start': 4639.28, 'duration': 3.439}
{'text': 'stuff around that but', 'start': 4640.64, 'duration': 4.559}
{'text': "i'd say initiative i mean there might be", 'start': 4642.719, 'duration': 3.281}
{'text': "but like it's", 'start': 4645.199, 'duration': 2.241}
{'text': "it's like america could get the best", 'start': 4646.0, 'duration': 2.88}
{'text': 'kind of initiative you would immediately', 'start': 4647.44, 'duration': 2.88}
{'text': 'call it out for what it is', 'start': 4648.88, 'duration': 3.44}
{'text': 'and america has invested significantly', 'start': 4650.32, 'duration': 3.6}
{'text': "in relationships abroad i mean for god's", 'start': 4652.32, 'duration': 2.32}
{'text': 'sake', 'start': 4653.92, 'duration': 3.04}
{'text': 'the difference the difference the the', 'start': 4654.64, 'duration': 4.32}
{'text': "difference between wilson's 14 points on", 'start': 4656.96, 'duration': 3.279}
{'text': 'the marshall plan', 'start': 4658.96, 'duration': 4.16}
{'text': 'and nafta is that those things were done', 'start': 4660.239, 'duration': 5.521}
{'text': 'explicitly through the barrel of a gun', 'start': 4663.12, 'duration': 5.2}
{'text': 'china is not shooting anybody in africa', 'start': 4665.76, 'duration': 4.56}
{'text': 'china is not putting bases there', 'start': 4668.32, 'duration': 5.52}
{'text': 'in africa this is this is a dog [\xa0__\xa0]', 'start': 4670.32, 'duration': 6.08}
{'text': "point by mel oh man wait i don't", 'start': 4673.84, 'duration': 4.48}
{'text': 'understand because it seems like', 'start': 4676.4, 'duration': 3.44}
{'text': "but it's so weird because when commies", 'start': 4678.32, 'duration': 3.52}
{'text': 'start to criticize like capitalist', 'start': 4679.84, 'duration': 3.76}
{'text': 'structures or whatever they like bring', 'start': 4681.84, 'duration': 3.28}
{'text': 'out their magnifying glasses and they', 'start': 4683.6, 'duration': 3.28}
{'text': 'get very nuanced and very like into the', 'start': 4685.12, 'duration': 2.64}
