{'text': "i don't know well isn't that pretty", 'start': 1.599, 'duration': 2.161}
{'text': 'in the life expectancy is growing so', 'start': 1528.48, 'duration': 3.36}
{'text': 'that means', 'start': 1531.039, 'duration': 3.76}
{'text': 'more are being born but dying younger', 'start': 1531.84, 'duration': 5.76}
{'text': 'what does that look like to you', 'start': 1534.799, 'duration': 4.641}
{'text': "it could be a lot of things it doesn't", 'start': 1537.6, 'duration': 3.52}
{'text': 'immediately strike me as a genocide', 'start': 1539.44, 'duration': 4.4}
{'text': 'though', 'start': 1541.12, 'duration': 2.72}
{'text': 'fine look look up the overall population', 'start': 1544.08, 'duration': 4.4}
{'text': "i don't know if it's growing or not", 'start': 1546.72, 'duration': 4.959}
{'text': "but we'll find this out together um [\xa0__\xa0]", 'start': 1548.48, 'duration': 4.319}
{'text': "okay i'm not even sure i would like", 'start': 1551.679, 'duration': 2.561}
{'text': 'these numbers up at does anybody have', 'start': 1552.799, 'duration': 2.48}
{'text': 'the', 'start': 1554.24, 'duration': 4.08}
{'text': 'the indigenous population uh number of', 'start': 1555.279, 'duration': 3.681}
{'text': 'people', 'start': 1558.32, 'duration': 4.08}
{'text': 'that exist in canada i see on wikipedia', 'start': 1558.96, 'duration': 6.319}
{'text': 'it says in 2016 it was 1.67 million', 'start': 1562.4, 'duration': 3.68}
{'text': 'people', 'start': 1565.279, 'duration': 2.561}
{'text': "um i don't know how to find the earlier", 'start': 1566.08, 'duration': 5.76}
{'text': 'numbers for that', 'start': 1567.84, 'duration': 4.0}
{'text': 'i mean does it matter if', 'start': 1575.52, 'duration': 5.2}
{'text': "it's succeeding or not though like the", 'start': 1578.559, 'duration': 4.161}
{'text': 'idea is that these things are in place', 'start': 1580.72, 'duration': 4.0}
{'text': 'in order to bring about', 'start': 1582.72, 'duration': 3.76}
{'text': 'like an ethnic cleansing yeah but i', 'start': 1584.72, 'duration': 3.92}
{'text': "don't matter any of that", 'start': 1586.48, 'duration': 4.079}
{'text': "like white people's life expectancy is", 'start': 1588.64, 'duration': 3.76}
{'text': 'falling in the united states', 'start': 1590.559, 'duration': 3.281}
{'text': "i don't know if that constitutes a", 'start': 1592.4, 'duration': 4.0}
{'text': "genocide like it's just a weird thing to", 'start': 1593.84, 'duration': 3.52}
{'text': 'me', 'start': 1596.4, 'duration': 3.44}
{'text': "so we're talking we're talking about an", 'start': 1597.36, 'duration': 3.679}
{'text': '11 year a', 'start': 1599.84, 'duration': 5.199}
{'text': 'um life expectancy age gap over the next', 'start': 1601.039, 'duration': 5.841}
{'text': "sure there's like a 15 year age gap i", 'start': 1605.039, 'duration': 3.12}
{'text': 'think between like white people and', 'start': 1606.88, 'duration': 2.56}
{'text': 'asians in the united states i think', 'start': 1608.159, 'duration': 2.721}
{'text': "asian people and everything's like 86 or", 'start': 1609.44, 'duration': 2.32}
{'text': "whatever i don't think that just", 'start': 1610.88, 'duration': 2.64}
{'text': 'pointing to like these things is enough', 'start': 1611.76, 'duration': 2.159}
{'text': 'no', 'start': 1613.52, 'duration': 3.84}
{'text': "no no we're talking about about the next", 'start': 1613.919, 'duration': 6.88}
{'text': 'biggest um community age gap', 'start': 1617.36, 'duration': 5.36}
{'text': 'so i it would probably be black people', 'start': 1620.799, 'duration': 3.601}
{'text': "haven't looked into it but", 'start': 1622.72, 'duration': 4.0}
{'text': '11 years difference over the next one', 'start': 1624.4, 'duration': 4.08}
{'text': 'okay', 'start': 1626.72, 'duration': 3.6}
{'text': 'i linked you a population thing if this', 'start': 1628.48, 'duration': 3.679}
{'text': 'is a genocide man canada is doing a', 'start': 1630.32, 'duration': 11.52}
{'text': 'really bad job at it holy [\xa0__\xa0]', 'start': 1632.159, 'duration': 9.681}
{'text': 'there are more than 600 unique first', 'start': 1642.159, 'duration': 4.161}
{'text': 'nations slash indian bands and canada', 'start': 1644.08, 'duration': 3.599}
{'text': 'the first nation populations include', 'start': 1646.32, 'duration': 2.479}
{'text': 'those who are members of the first', 'start': 1647.679, 'duration': 3.041}
{'text': 'nation slashing iran those who are not', 'start': 1648.799, 'duration': 3.36}
{'text': 'the number of first nations people with', 'start': 1650.72, 'duration': 3.36}
{'text': 'registered or treaty indian status rose', 'start': 1652.159, 'duration': 3.441}
{'text': 'by thirty point eight percent', 'start': 1654.08, 'duration': 5.199}
{'text': 'from 2006 to 2016.', 'start': 1655.6, 'duration': 3.679}
{'text': 'among the living reserve all the rest', 'start': 1660.64, 'duration': 3.279}
{'text': 'population of off-reserve there was', 'start': 1662.48, 'duration': 3.04}
{'text': 'growth for both on reserve', 'start': 1663.919, 'duration': 3.12}
{'text': 'twelve point eight percent population', 'start': 1665.52, 'duration': 4.08}
{'text': 'growth and off reserve 49.1', 'start': 1667.039, 'duration': 3.921}
{'text': 'population growth first nations', 'start': 1669.6, 'duration': 5.92}
{'text': 'population from 2006 to 2016.', 'start': 1670.96, 'duration': 4.56}
{'text': 'i linked you the canadian report i guess', 'start': 1676.559, 'duration': 7.281}
{'text': 'on this or whatever', 'start': 1678.88, 'duration': 4.96}
{'text': 'you know technically none of these', 'start': 1691.2, 'duration': 3.92}
{'text': 'things actually even make my argument', 'start': 1692.559, 'duration': 4.161}
{'text': 'just because the population is growing', 'start': 1695.12, 'duration': 3.279}
{'text': "doesn't mean there's not a genocide but", 'start': 1696.72, 'duration': 3.199}
{'text': "like i just i don't think we have any", 'start': 1698.399, 'duration': 3.361}
{'text': 'evidence or reasons to believe why there', 'start': 1699.919, 'duration': 3.76}
{'text': 'is a genocide i would need to see like', 'start': 1701.76, 'duration': 3.279}
{'text': 'some intentionality', 'start': 1703.679, 'duration': 2.961}
{'text': 'behind some policies in the canadian', 'start': 1705.039, 'duration': 5.601}
{'text': 'government that was trying to', 'start': 1706.64, 'duration': 7.12}
{'text': 'like delete these people', 'start': 1710.64, 'duration': 3.12}
{'text': 'wait are you still here [\xa0__\xa0]', 'start': 1716.0, 'duration': 9.84}
{'text': "i'm okay", 'start': 1719.2, 'duration': 9.92}
{'text': 'hello oh hello', 'start': 1725.84, 'duration': 3.28}
{'text': 'can you hear me', 'start': 1729.6, 'duration': 2.559}
{'text': 'hello hello', 'start': 1737.2, 'duration': 2.64}
{'text': 'hello hello', 'start': 1745.039, 'duration': 10.64}
{'text': "hello oh hey what's up", 'start': 1752.159, 'duration': 5.52}
{'text': 'oh i think when you sent me that thing', 'start': 1755.679, 'duration': 3.441}
{'text': 'it booted me again for a sec or', 'start': 1757.679, 'duration': 2.401}
{'text': "something happened i don't know what's", 'start': 1759.12, 'duration': 2.08}
{'text': 'going on with this so', 'start': 1760.08, 'duration': 2.88}
{'text': "here's the thing in 2017 the life", 'start': 1761.2, 'duration': 3.359}
{'text': 'expectancy for the total canadian', 'start': 1762.96, 'duration': 3.599}
{'text': 'population is projected to be 79 years', 'start': 1764.559, 'duration': 3.681}
{'text': 'for men in 83 years for women', 'start': 1766.559, 'duration': 3.521}
{'text': 'among the aboriginal population the', 'start': 1768.24, 'duration': 3.76}
{'text': 'inuit had the lowest projected life', 'start': 1770.08, 'duration': 2.8}
{'text': 'expectancy', 'start': 1772.0, 'duration': 3.12}
{'text': 'of 64 years for men and 73 years for', 'start': 1772.88, 'duration': 3.6}
{'text': 'women the', 'start': 1775.12, 'duration': 3.2}
{'text': 'metis or metis and first nations', 'start': 1776.48, 'duration': 3.199}
{'text': 'populations have similar life', 'start': 1778.32, 'duration': 2.239}
{'text': 'expectancies', 'start': 1779.679, 'duration': 3.921}
{'text': 'with 73 to 74 years for men and 78 to 80', 'start': 1780.559, 'duration': 4.0}
{'text': 'years for women', 'start': 1783.6, 'duration': 2.959}
{'text': 'so it seems like different different', 'start': 1784.559, 'duration': 3.84}
{'text': 'first nations or different', 'start': 1786.559, 'duration': 3.6}
{'text': "uh people's indigenous peoples are", 'start': 1788.399, 'duration': 3.441}
{'text': 'different in canada this maybe this has', 'start': 1790.159, 'duration': 3.201}
{'text': 'to do with lifestyles or where they live', 'start': 1791.84, 'duration': 2.959}
{'text': "or how it's maintained", 'start': 1793.36, 'duration': 4.48}
{'text': "well no no there there's treaty and", 'start': 1794.799, 'duration': 5.6}
{'text': "metis is uh mixed race people i'm i'm", 'start': 1797.84, 'duration': 4.64}
{'text': '18.', 'start': 1800.399, 'duration': 4.561}
{'text': "so you're looking at it it's more just", 'start': 1802.48, 'duration': 3.52}
{'text': 'um', 'start': 1804.96, 'duration': 3.28}
{'text': '[\xa0__\xa0] the government called us urban', 'start': 1806.0, 'duration': 3.279}
{'text': 'indigenous', 'start': 1808.24, 'duration': 3.919}
{'text': 'versus i guess non-urban indigenous', 'start': 1809.279, 'duration': 4.0}
{'text': 'which would be the people on the', 'start': 1812.159, 'duration': 2.88}
{'text': 'reservation so there is going to be a', 'start': 1813.279, 'duration': 5.12}
{'text': 'huge difference between that', 'start': 1815.039, 'duration': 3.36}
{'text': 'okay so what am i supposed to so i mean', 'start': 1820.08, 'duration': 4.719}
{'text': 'the life expectancy is projected to grow', 'start': 1822.64, 'duration': 3.6}
{'text': "it seems like it's been growing i don't", 'start': 1824.799, 'duration': 2.48}
{'text': 'know what', 'start': 1826.24, 'duration': 2.64}
{'text': 'the populations have grown on', 'start': 1827.279, 'duration': 3.76}
{'text': 'reservation and off reservation', 'start': 1828.88, 'duration': 4.32}
{'text': 'the canadian government recognizes past', 'start': 1831.039, 'duration': 3.281}
{'text': 'crimes of the canadian government', 'start': 1833.2, 'duration': 2.4}
{'text': 'against indigenous peoples like none of', 'start': 1834.32, 'duration': 1.68}
{'text': "it doesn't", 'start': 1835.6, 'duration': 3.439}
{'text': 'sound like an ongoing genocide to me the', 'start': 1836.0, 'duration': 4.799}
{'text': 'the canadian government recognizes', 'start': 1839.039, 'duration': 3.601}
{'text': 'ongoing genocide though', 'start': 1840.799, 'duration': 4.801}
{'text': "but i don't see where it is there but", 'start': 1842.64, 'duration': 3.759}
{'text': 'there is none', 'start': 1845.6, 'duration': 2.559}
{'text': 'right now there are some systemic', 'start': 1846.399, 'duration': 3.76}
{'text': 'problems relating to indigenous peoples', 'start': 1848.159, 'duration': 5.76}
{'text': 'but there is not an ongoing genocide', 'start': 1850.159, 'duration': 3.76}
{'text': 'again just i you need for some reason', 'start': 1861.679, 'duration': 5.84}
{'text': 'you need a dictator screaming death too', 'start': 1865.039, 'duration': 4.161}
{'text': "you don't need a dictator it's according", 'start': 1867.519, 'duration': 3.52}
{'text': "to the un you need intent that's what a", 'start': 1869.2, 'duration': 3.599}
{'text': "genocide is it's important though we", 'start': 1871.039, 'duration': 2.561}
{'text': "need to know if there's an", 'start': 1872.799, 'duration': 1.76}
{'text': 'intentionality', 'start': 1873.6, 'duration': 2.959}
{'text': 'because if the canadian government was', 'start': 1874.559, 'duration': 4.24}
{'text': 'committing a genocide then the only way', 'start': 1876.559, 'duration': 4.0}
{'text': 'really for it to stop is through like a', 'start': 1878.799, 'duration': 3.441}
{'text': 'basically like a violent revolution of', 'start': 1880.559, 'duration': 2.561}
{'text': 'the people', 'start': 1882.24, 'duration': 2.559}
{'text': 'a complete ousting of your entire', 'start': 1883.12, 'duration': 3.039}
{'text': 'current government or foreign', 'start': 1884.799, 'duration': 3.76}
{'text': 'intervention to make it stop', 'start': 1886.159, 'duration': 5.041}
{'text': 'but now foreign intervention but that', 'start': 1888.559, 'duration': 3.84}
{'text': "doesn't seem to be the case it seems", 'start': 1891.2, 'duration': 2.64}
{'text': 'like the canadian government itself', 'start': 1892.399, 'duration': 3.361}
{'text': "recognizes that there's a problem and", 'start': 1893.84, 'duration': 3.679}
{'text': "they're taking steps to try to", 'start': 1895.76, 'duration': 3.759}
{'text': 'alleviate those problems but no the', 'start': 1897.519, 'duration': 3.921}
{'text': 'canadian government recognizes that', 'start': 1899.519, 'duration': 3.121}
{'text': "there's a genocide", 'start': 1901.44, 'duration': 3.28}
{'text': "and they've barely lifted a finger", 'start': 1902.64, 'duration': 4.639}
{'text': "towards it again it's all just rhetoric", 'start': 1904.72, 'duration': 4.48}
{'text': "we're gonna vote oh trudeau hopefully", 'start': 1907.279, 'duration': 4.081}
{'text': "we'll get in sing hopefully", 'start': 1909.2, 'duration': 4.4}
{'text': 'someone will do something about this but', 'start': 1911.36, 'duration': 3.679}
{'text': 'to say that', 'start': 1913.6, 'duration': 4.24}
{'text': 'just because trudeau is like oh gee gosh', 'start': 1915.039, 'duration': 3.601}
{'text': 'guys', 'start': 1917.84, 'duration': 3.439}
{'text': "that it's not happening so you don't so", 'start': 1918.64, 'duration': 4.0}
{'text': 'are you telling me that the canadian', 'start': 1921.279, 'duration': 2.64}
{'text': "government hasn't taken", 'start': 1922.64, 'duration': 4.08}
{'text': 'any steps whatsoever to help indigenous', 'start': 1923.919, 'duration': 3.681}
{'text': 'peoples in', 'start': 1926.72, 'duration': 2.48}
{'text': "canada or they've just taken", 'start': 1927.6, 'duration': 3.52}
{'text': 'insufficient steps to help them enough', 'start': 1929.2, 'duration': 3.44}
{'text': 'or what does', 'start': 1931.12, 'duration': 3.439}
{'text': "they take they've taken insufficient", 'start': 1932.64, 'duration': 4.08}
{'text': 'steps when china called out trudeau', 'start': 1934.559, 'duration': 3.921}
{'text': 'recently like literally within the past', 'start': 1936.72, 'duration': 3.52}
{'text': 'couple of days uh trudeau', 'start': 1938.48, 'duration': 3.919}
{'text': 'went on tv and he listed all the things', 'start': 1940.24, 'duration': 4.08}
{'text': "he's done for indigenous people i think", 'start': 1942.399, 'duration': 2.961}
{'text': 'he like', 'start': 1944.32, 'duration': 3.199}
{'text': 'he listed where he managed to get drink', 'start': 1945.36, 'duration': 4.24}
{'text': 'clean drinking water to over 100', 'start': 1947.519, 'duration': 3.76}
{'text': 'reservations or something like that that', 'start': 1949.6, 'duration': 3.28}
{'text': 'was the one that stood out to me but', 'start': 1951.279, 'duration': 3.441}
{'text': "yeah no it's insufficient to actually", 'start': 1952.88, 'duration': 3.76}
{'text': 'stopping the genocide', 'start': 1954.72, 'duration': 4.559}
{'text': 'that he admits is happening by the way', 'start': 1956.64, 'duration': 3.279}
{'text': 'do you', 'start': 1959.279, 'duration': 4.24}
{'text': 'does can i say trudeau um does trudeau', 'start': 1959.919, 'duration': 5.041}
{'text': "actually say that there's an ongoing", 'start': 1963.519, 'duration': 3.201}
{'text': "genocide i'm curious if he actually has", 'start': 1964.96, 'duration': 4.16}
{'text': 'said that', 'start': 1966.72, 'duration': 2.4}
{'text': 'one sec', 'start': 1971.039, 'duration': 7.041}
{'text': 'because somebody says trudeau does not', 'start': 1976.48, 'duration': 3.039}
{'text': "use the word genocide it's", 'start': 1978.08, 'duration': 3.04}
{'text': 'one woman from an investigation that', 'start': 1979.519, 'duration': 3.441}
{'text': 'used the word and the official articles', 'start': 1981.12, 'duration': 3.679}
{'text': 'from the investigation do not use that', 'start': 1982.96, 'duration': 4.079}
{'text': 'word', 'start': 1984.799, 'duration': 2.24}
{'text': 'i got an article here that says trudeau', 'start': 1987.679, 'duration': 4.641}
{'text': 'says death and disappearances', 'start': 1990.0, 'duration': 4.24}
{'text': 'of indigenous women girls amount to', 'start': 1992.32, 'duration': 4.0}
{'text': 'genocide yeah no he dances around the', 'start': 1994.24, 'duration': 2.48}
{'text': 'world', 'start': 1996.32, 'duration': 2.239}
{'text': 'word as much as he can but he has', 'start': 1996.72, 'duration': 3.679}
{'text': 'admitted to it', 'start': 1998.559, 'duration': 4.281}
{'text': "like the thing is is that he can't deny", 'start': 2000.399, 'duration': 4.481}
{'text': 'it', 'start': 2002.84, 'duration': 3.559}
{'text': "i mean that would be death to him don't", 'start': 2004.88, 'duration': 3.44}
{'text': "don't you think that um if it wasn't", 'start': 2006.399, 'duration': 3.921}
{'text': "happening he'd just be like", 'start': 2008.32, 'duration': 3.92}
{'text': 'you know what there is no genocide here', 'start': 2010.32, 'duration': 4.64}
{'text': "i'm destiny i've looked", 'start': 2012.24, 'duration': 5.2}
{'text': 'um well rhetorically that probably would', 'start': 2014.96, 'duration': 3.199}
{'text': 'sound bad', 'start': 2017.44, 'duration': 4.16}
{'text': "so probably he wouldn't say that", 'start': 2018.159, 'duration': 3.441}
{'text': "well of course he's not going to deny", 'start': 2022.88, 'duration': 6.88}
{'text': 'the genocide but he would if he could', 'start': 2025.2, 'duration': 4.56}
{'text': 'and i linked you an article like', 'start': 2029.84, 'duration': 3.04}
{'text': 'apparently he', 'start': 2031.76, 'duration': 3.44}
{'text': 'said it', 'start': 2032.88, 'duration': 2.32}
{'text': 'um i acknowledge that acknowledge that i', 'start': 2036.64, 'duration': 3.039}
{'text': 'accept the findings of the port and the', 'start': 2038.399, 'duration': 2.241}
{'text': 'issues that', 'start': 2039.679, 'duration': 2.48}
{'text': 'we have the issue that we have is that', 'start': 2040.64, 'duration': 2.8}
{'text': 'people are getting wrapped up in debates', 'start': 2042.159, 'duration': 3.041}
{'text': 'over a very important powerful term', 'start': 2043.44, 'duration': 3.28}
{'text': "as i've said we accept the findings that", 'start': 2045.2, 'duration': 3.52}
{'text': 'this was genocide', 'start': 2046.72, 'duration': 3.119}
{'text': "and we'll move forward to end this", 'start': 2048.72, 'duration': 3.52}
{'text': 'ongoing national tragedy', 'start': 2049.839, 'duration': 6.881}
{'text': 'um okay um', 'start': 2052.24, 'duration': 5.839}
{'text': "i guess i could say that's close enough", 'start': 2056.72, 'duration': 2.72}
{'text': "i'm calling it a genocide i still don't", 'start': 2058.079, 'duration': 3.201}
{'text': "think that we've really seen anything to", 'start': 2059.44, 'duration': 4.88}
{'text': 'that amounts to genocide um', 'start': 2061.28, 'duration': 6.319}
{'text': 'not ongoing at least but', 'start': 2064.32, 'duration': 4.64}
{'text': 'because you think there needs to be', 'start': 2067.599, 'duration': 3.121}
{'text': 'intentionality but well no because', 'start': 2068.96, 'duration': 2.48}
{'text': "they're glad no", 'start': 2070.72, 'duration': 1.84}
{'text': 'no because there needs to be', 'start': 2071.44, 'duration': 3.04}
{'text': "intentionality that's the whole point of", 'start': 2072.56, 'duration': 3.119}
{'text': "what a genocide is that's", 'start': 2074.48, 'duration': 2.399}
{'text': "that is what a genocide is it's", 'start': 2075.679, 'duration': 3.44}
{'text': 'intentional yes', 'start': 2076.879, 'duration': 5.04}
{'text': 'yeah but negligence is intense no', 'start': 2079.119, 'duration': 4.641}
{'text': 'negligence is not enough', 'start': 2081.919, 'duration': 3.841}
{'text': "no that's why people debate over the", 'start': 2083.76, 'duration': 3.52}
{'text': 'whole of the more so much over whether', 'start': 2085.76, 'duration': 2.8}
{'text': 'or not that was a genocide', 'start': 2087.28, 'duration': 4.079}
{'text': 'and that whole debate boils down to um', 'start': 2088.56, 'duration': 3.359}
{'text': 'you know', 'start': 2091.359, 'duration': 4.24}
{'text': 'were the soviets explicitly trying', 'start': 2091.919, 'duration': 5.281}
{'text': 'to bring about like the destruction of', 'start': 2095.599, 'duration': 2.961}
{'text': 'an entire population of ukraine during', 'start': 2097.2, 'duration': 2.08}
{'text': 'the whole demore', 'start': 2098.56, 'duration': 2.16}
{'text': "that's like what the whole debate is", 'start': 2099.28, 'duration': 3.36}
{'text': 'centered around or was it just a bad', 'start': 2100.72, 'duration': 3.359}
{'text': 'famine and they were negligent and they', 'start': 2102.64, 'duration': 3.84}
{'text': '[\xa0__\xa0] up', 'start': 2104.079, 'duration': 2.401}
{'text': "well i don't know about that you don't", 'start': 2107.119, 'duration': 4.72}
{'text': 'know about what', 'start': 2110.079, 'duration': 5.201}
{'text': 'well that historical point he brought up', 'start': 2111.839, 'duration': 5.441}
{'text': "but i don't understand no wait what part", 'start': 2115.28, 'duration': 3.04}
{'text': "don't you disagree", 'start': 2117.28, 'duration': 2.48}
{'text': "that's that's probably the clearest", 'start': 2118.32, 'duration': 3.6}
{'text': 'analogy to this way more than like', 'start': 2119.76, 'duration': 3.599}
{'text': 'palestine and israel', 'start': 2121.92, 'duration': 4.0}
{'text': "right well i'm just not familiar with", 'start': 2123.359, 'duration': 4.321}
{'text': "that at all i'll have to look into it", 'start': 2125.92, 'duration': 4.32}
{'text': 'sure so for the holodomor the one some', 'start': 2127.68, 'duration': 3.439}
{'text': 'people claim', 'start': 2130.24, 'duration': 3.68}
{'text': 'that there was a famine that existed in', 'start': 2131.119, 'duration': 3.761}
{'text': 'ukraine', 'start': 2133.92, 'duration': 2.96}
{'text': 'that these that stalin and the soviets', 'start': 2134.88, 'duration': 3.199}
{'text': 'hated ukrainians', 'start': 2136.88, 'duration': 2.479}
{'text': 'that they stole all their food they', 'start': 2138.079, 'duration': 2.241}
{'text': 'killed people trying to leave the', 'start': 2139.359, 'duration': 2.321}
{'text': 'country they let them eat themselves and', 'start': 2140.32, 'duration': 2.88}
{'text': 'the goal was to like basically destroy', 'start': 2141.68, 'duration': 2.96}
{'text': 'that entire population', 'start': 2143.2, 'duration': 3.04}
{'text': 'other people say that famines have been', 'start': 2144.64, 'duration': 3.52}
{'text': 'a history of the eastern world for a', 'start': 2146.24, 'duration': 2.8}
{'text': 'long time', 'start': 2148.16, 'duration': 2.959}
{'text': 'famines occurred plenty um there was a', 'start': 2149.04, 'duration': 3.84}
{'text': 'famine that happened and that food was', 'start': 2151.119, 'duration': 3.041}
{'text': 'taken because they needed to keep their', 'start': 2152.88, 'duration': 2.64}
{'text': 'country alive and there was just the', 'start': 2154.16, 'duration': 2.88}
{'text': 'byproduct of that was a whole bunch of', 'start': 2155.52, 'duration': 2.559}
{'text': 'people died', 'start': 2157.04, 'duration': 3.6}
{'text': "um but that's what it was was food", 'start': 2158.079, 'duration': 4.241}
{'text': "didn't was food denied", 'start': 2160.64, 'duration': 4.719}
{'text': 'um a community and yeah', 'start': 2162.32, 'duration': 5.279}
{'text': 'it was taken by the soviets yes the army', 'start': 2165.359, 'duration': 3.841}
{'text': 'came in and they requisitioned the food', 'start': 2167.599, 'duration': 2.721}
{'text': 'from', 'start': 2169.2, 'duration': 2.879}
{'text': "from kazakhstan okay well that's that's", 'start': 2170.32, 'duration': 3.44}
{'text': "the genocide when when you're", 'start': 2172.079, 'duration': 4.241}
{'text': 'specifically taking resources from one', 'start': 2173.76, 'duration': 4.319}
{'text': 'community knowing that you are leaving', 'start': 2176.32, 'duration': 3.6}
{'text': "them for dead that's a genocide", 'start': 2178.079, 'duration': 4.161}
{'text': "okay i understand what you're saying but", 'start': 2179.92, 'duration': 4.08}
{'text': "you're using a personal definition", 'start': 2182.24, 'duration': 3.04}
{'text': "that's not recognized in the", 'start': 2184.0, 'duration': 3.2}
{'text': 'international community', 'start': 2185.28, 'duration': 4.319}
{'text': "because just negligence is not that's", 'start': 2187.2, 'duration': 6.08}
{'text': "that's just not what a genocide is", 'start': 2189.599, 'duration': 3.681}
{'text': 'okay well everyone who has looked into', 'start': 2193.44, 'duration': 3.28}
{'text': 'this', 'start': 2195.68, 'duration': 3.04}
{'text': "has called it a genocide like i don't", 'start': 2196.72, 'duration': 3.359}
{'text': "know if that's true i really don't", 'start': 2198.72, 'duration': 3.119}
{'text': 'care what left-leaning governments look', 'start': 2200.079, 'duration': 3.441}
{'text': 'into it or commissions put together to', 'start': 2201.839, 'duration': 3.041}
{'text': 'try to sound as good as possible', 'start': 2203.52, 'duration': 2.079}
{'text': 'whatever like', 'start': 2204.88, 'duration': 2.719}
{'text': 'i there is an international definition', 'start': 2205.599, 'duration': 3.52}
{'text': 'of genocide like i', 'start': 2207.599, 'duration': 2.721}
{'text': 'understand what a genocide is if people', 'start': 2209.119, 'duration': 2.561}
{'text': 'want to redefine it they can i think', 'start': 2210.32, 'duration': 2.56}
{'text': 'that would be really sad', 'start': 2211.68, 'duration': 2.56}
{'text': 'uh because then the word essentially', 'start': 2212.88, 'duration': 2.8}
{'text': 'becomes meaningless and almost every', 'start': 2214.24, 'duration': 2.4}
{'text': 'country around the world could', 'start': 2215.68, 'duration': 2.32}
{'text': 'theoretically be committing ongoing', 'start': 2216.64, 'duration': 2.959}
{'text': 'genocides constantly', 'start': 2218.0, 'duration': 4.96}
{'text': 'um i i just well there are many there', 'start': 2219.599, 'duration': 5.281}
{'text': "in australia there's a genocide being", 'start': 2222.96, 'duration': 3.04}
{'text': 'committed', 'start': 2224.88, 'duration': 2.959}
{'text': 'against the aboriginal people you look', 'start': 2226.0, 'duration': 3.52}
{'text': 'at aboriginal people anywhere and', 'start': 2227.839, 'duration': 3.601}
{'text': "there's genocide being committed against", 'start': 2229.52, 'duration': 2.72}
{'text': 'them', 'start': 2231.44, 'duration': 3.6}
{'text': "i mean the fact that it's widespread", 'start': 2232.24, 'duration': 4.48}
{'text': 'should be alarming not', 'start': 2235.04, 'duration': 5.36}
{'text': "i don't know make you callous", 'start': 2236.72, 'duration': 5.44}
{'text': 'well no because then it just changes', 'start': 2240.4, 'duration': 4.56}
{'text': 'into like what like', 'start': 2242.16, 'duration': 4.24}
{'text': 'using your definition black people in', 'start': 2244.96, 'duration': 3.04}
{'text': 'the united states are being genocided by', 'start': 2246.4, 'duration': 2.959}
{'text': 'the us government', 'start': 2248.0, 'duration': 2.88}
{'text': "but they aren't being genesis they are", 'start': 2249.359, 'duration': 4.321}
{'text': 'though there is there is systemic racism', 'start': 2250.88, 'duration': 3.28}
{'text': 'they are', 'start': 2253.68, 'duration': 2.399}
{'text': "suffering but it's it's not set up in a", 'start': 2254.16, 'duration': 4.0}
{'text': 'way has to lead to the ethnic cleansing', 'start': 2256.079, 'duration': 3.201}
{'text': 'of it', 'start': 2258.16, 'duration': 2.8}
{'text': 'people argue in the black community that', 'start': 2259.28, 'duration': 4.16}
{'text': 'the uh access to abortions is a form of', 'start': 2260.96, 'duration': 3.44}
{'text': 'black genocide', 'start': 2263.44, 'duration': 2.56}
{'text': "it's literally a form of population", 'start': 2264.4, 'duration': 3.6}
{'text': 'control other people argue that', 'start': 2266.0, 'duration': 3.599}
{'text': 'black father is being taken from', 'start': 2268.0, 'duration': 3.359}
{'text': 'families and put into jail as a form of', 'start': 2269.599, 'duration': 3.201}
{'text': 'subjugating and destroying the black', 'start': 2271.359, 'duration': 2.161}
{'text': 'family', 'start': 2272.8, 'duration': 2.88}
{'text': 'other people argue that the unfairness', 'start': 2273.52, 'duration': 3.44}
{'text': 'in the criminal justice', 'start': 2275.68, 'duration': 3.28}
{'text': 'system perpetuates that cycle other', 'start': 2276.96, 'duration': 3.36}
{'text': 'people argue that the communities that', 'start': 2278.96, 'duration': 2.72}
{'text': 'black people are forced to live', 'start': 2280.32, 'duration': 3.68}
{'text': 'in causes mental and physiological harm', 'start': 2281.68, 'duration': 4.24}
{'text': "to them whether it's lead paint or", 'start': 2284.0, 'duration': 3.52}
{'text': "whether it's lead in pipes like in flint", 'start': 2285.92, 'duration': 3.439}
{'text': 'michigan like people make all', 'start': 2287.52, 'duration': 3.2}
{'text': 'people make these arguments all day long', 'start': 2289.359, 'duration': 2.881}
{'text': 'i would say that all of this seems like', 'start': 2290.72, 'duration': 3.119}
{'text': 'it would easily qualify for being a', 'start': 2292.24, 'duration': 3.119}
{'text': "genocide against black people i don't", 'start': 2293.839, 'duration': 5.041}
{'text': 'know why', 'start': 2295.359, 'duration': 7.601}
{'text': "yeah no it's very it's very similar", 'start': 2298.88, 'duration': 4.08}
{'text': "like i agree with you it's very similar", 'start': 2303.359, 'duration': 3.521}
{'text': 'the difference is what', 'start': 2305.2, 'duration': 3.68}
{'text': 'the result like what are we headed', 'start': 2306.88, 'duration': 6.959}
{'text': 'towards what are we seeing', 'start': 2308.88, 'duration': 4.959}
{'text': "okay um i understand what you're saying", 'start': 2316.24, 'duration': 4.72}
{'text': "it's just not that's just not", 'start': 2318.64, 'duration': 4.719}
{'text': "that's just not what genocide is but i i", 'start': 2320.96, 'duration': 3.92}
{'text': 'mean i understand if that if you want to', 'start': 2323.359, 'duration': 2.881}
