{'text': "i believe it's child abuse what is the", 'start': 0.08, 'duration': 4.12}
{'text': 'industrialized system of slavery you', 'start': 5149.84, 'duration': 2.96}
{'text': "can't go into your local market and buy", 'start': 5151.36, 'duration': 3.68}
{'text': 'a slave you know in brit you probably', 'start': 5152.8, 'duration': 4.16}
{'text': 'will be able to in 30 or 40 years time', 'start': 5155.04, 'duration': 3.36}
{'text': 'but not at the moment', 'start': 5156.96, 'duration': 3.279}
{'text': 'white people slaves right of course yeah', 'start': 5158.4, 'duration': 5.52}
{'text': 'we we put all of that time effort money', 'start': 5160.239, 'duration': 6.0}
{'text': 'and military might into stopping slavery', 'start': 5163.92, 'duration': 5.52}
{'text': 'surely white children should be taught', 'start': 5166.239, 'duration': 5.121}
{'text': 'that their ancestors did something great', 'start': 5169.44, 'duration': 3.04}
{'text': "but instead they're taught that their", 'start': 5171.36, 'duration': 3.359}
{'text': 'ancestors were the bad guys why is that', 'start': 5172.48, 'duration': 4.239}
{'text': 'why is that on its own why do you think', 'start': 5174.719, 'duration': 4.401}
{'text': 'not be the smoking gun put it in part', 'start': 5176.719, 'duration': 4.321}
{'text': 'put it in that bigger picture and you', 'start': 5179.12, 'duration': 4.16}
{'text': 'can see white children taught to hate', 'start': 5181.04, 'duration': 3.76}
{'text': 'themselves and not taught to hate', 'start': 5183.28, 'duration': 4.879}
{'text': 'themselves with honesty but with lies', 'start': 5184.8, 'duration': 4.879}
{'text': 'why do you think white people put so', 'start': 5188.159, 'duration': 3.841}
{'text': 'much effort into stopping slavery', 'start': 5189.679, 'duration': 4.081}
{'text': 'white people put so much effort into', 'start': 5192.0, 'duration': 4.56}
{'text': 'stopping slavery because white people', 'start': 5193.76, 'duration': 6.32}
{'text': 'are socially conscious', 'start': 5196.56, 'duration': 3.52}
{'text': 'do you think that there might have been', 'start': 5200.159, 'duration': 3.121}
{'text': 'some economic incentive when engaging in', 'start': 5201.36, 'duration': 3.279}
{'text': 'trade deals with other countries to make', 'start': 5203.28, 'duration': 2.8}
{'text': 'sure that they have some minimum level', 'start': 5204.639, 'duration': 2.961}
{'text': "of labor protection so that they're not", 'start': 5206.08, 'duration': 2.8}
{'text': 'harming their own native workforce you', 'start': 5207.6, 'duration': 2.48}
{'text': "don't think that many of that had", 'start': 5208.88, 'duration': 2.56}
{'text': "anything you think it's just white", 'start': 5210.08, 'duration': 2.559}
{'text': 'people are socially conscious and', 'start': 5211.44, 'duration': 2.56}
{'text': "they're like we're gonna go and save the", 'start': 5212.639, 'duration': 4.641}
{'text': 'world you really believe that just stop', 'start': 5214.0, 'duration': 6.48}
{'text': 'slavery in their own nations they put', 'start': 5217.28, 'duration': 5.76}
{'text': 'huge amounts of money and military might', 'start': 5220.48, 'duration': 4.96}
{'text': 'into stopping them in other nations and', 'start': 5223.04, 'duration': 6.159}
{'text': 'if you actually read into this white um', 'start': 5225.44, 'duration': 5.84}
{'text': 'white empires such as the british empire', 'start': 5229.199, 'duration': 4.161}
{'text': 'went to african nations and did their', 'start': 5231.28, 'duration': 4.72}
{'text': 'best to dissuade african kings and', 'start': 5233.36, 'duration': 6.24}
{'text': 'african rulers from maintaining a', 'start': 5236.0, 'duration': 6.32}
{'text': "slave-based economy that wasn't that", 'start': 5239.6, 'duration': 6.639}
{'text': "wasn't done because we were evil people", 'start': 5242.32, 'duration': 3.919}
{'text': 'so why does any slavery still exist in', 'start': 5246.719, 'duration': 3.201}
{'text': 'african nations at all today then why', 'start': 5248.639, 'duration': 2.56}
{'text': "doesn't why don't we just go and stop it", 'start': 5249.92, 'duration': 2.319}
{'text': 'then if we have so much military might', 'start': 5251.199, 'duration': 2.96}
{'text': 'to do it', 'start': 5252.239, 'duration': 4.241}
{'text': 'we do do our best to stop slavery white', 'start': 5254.159, 'duration': 3.681}
{'text': 'people have done their best throughout', 'start': 5256.48, 'duration': 3.679}
{'text': 'history to stop slavery that is a fact', 'start': 5257.84, 'duration': 3.76}
{'text': "if you think we're doing our best right", 'start': 5260.159, 'duration': 2.321}
{'text': 'now', 'start': 5261.6, 'duration': 4.0}
{'text': 'british empire spent combating slavery', 'start': 5262.48, 'duration': 4.8}
{'text': 'on a global level that was an', 'start': 5265.6, 'duration': 5.92}
{'text': 'unprecedented effort to prevent', 'start': 5267.28, 'duration': 7.12}
{'text': 'slavery it was an unprecedented effort', 'start': 5271.52, 'duration': 5.44}
{'text': 'to stamp it out yet british children are', 'start': 5274.4, 'duration': 5.839}
{'text': 'taught that instead of being proud of', 'start': 5276.96, 'duration': 4.96}
{'text': 'their ancestors for doing that they', 'start': 5280.239, 'duration': 2.96}
{'text': 'should hate their ancestors because', 'start': 5281.92, 'duration': 2.64}
{'text': 'around us right we literally we', 'start': 5283.199, 'duration': 3.121}
{'text': 'literally still trade with countries', 'start': 5284.56, 'duration': 3.44}
{'text': 'that like utilize slave labor', 'start': 5286.32, 'duration': 2.96}
{'text': 'essentially to produce their goods and', 'start': 5288.0, 'duration': 2.56}
{'text': "services i just don't understand where", 'start': 5289.28, 'duration': 3.439}
{'text': 'you think this like moral superiority of', 'start': 5290.56, 'duration': 3.84}
{'text': 'the white race comes from', 'start': 5292.719, 'duration': 3.52}
{'text': 'just explain where the moral superiority', 'start': 5294.4, 'duration': 3.44}
{'text': 'comes from that we are the only people', 'start': 5296.239, 'duration': 4.0}
{'text': 'on a racial level that rejected slavery', 'start': 5297.84, 'duration': 4.0}
{'text': 'across the whole of the western world we', 'start': 5300.239, 'duration': 3.841}
{'text': 'rejected once our economy was adequately', 'start': 5301.84, 'duration': 4.799}
{'text': 'well we also we after a war we did right', 'start': 5304.08, 'duration': 4.559}
{'text': 'but we also only did so after building', 'start': 5306.639, 'duration': 3.681}
{'text': 'up our economy pretty sufficiently on', 'start': 5308.639, 'duration': 3.121}
{'text': 'the backs of slaves like once we hit', 'start': 5310.32, 'duration': 3.12}
{'text': 'like certain levels of industrialization', 'start': 5311.76, 'duration': 2.879}
{'text': 'we were able to replace a lot of slave', 'start': 5313.44, 'duration': 2.64}
{'text': 'labor with other sorts of technological', 'start': 5314.639, 'duration': 2.881}
{'text': "means we were able to do it but who's to", 'start': 5316.08, 'duration': 2.559}
{'text': 'say that any other group of people', 'start': 5317.52, 'duration': 2.32}
{'text': "wouldn't have had they had the same", 'start': 5318.639, 'duration': 2.721}
{'text': "opportunities i just think it's kind of", 'start': 5319.84, 'duration': 2.96}
{'text': 'silly or a little bit easier to say', 'start': 5321.36, 'duration': 2.72}
{'text': "that's a silly point isn't it you're", 'start': 5322.8, 'duration': 2.24}
{'text': 'saying', 'start': 5324.08, 'duration': 2.159}
{'text': 'you know other people would have done it', 'start': 5325.04, 'duration': 2.72}
{'text': "eventually but they didn't we did it we", 'start': 5326.239, 'duration': 3.681}
{'text': "did it and that's the point we did it", 'start': 5327.76, 'duration': 3.84}
{'text': 'and that should be taught in schools if', 'start': 5329.92, 'duration': 2.88}
{'text': "you're teaching you think that we do", 'start': 5331.6, 'duration': 2.48}
{'text': 'first of all we do wait do you think', 'start': 5332.8, 'duration': 2.32}
{'text': "they don't teach about like about", 'start': 5334.08, 'duration': 2.48}
{'text': "historical do you think we don't teach", 'start': 5335.12, 'duration': 3.44}
{'text': 'you do we do not teach how about like', 'start': 5336.56, 'duration': 3.36}
{'text': 'abraham lincoln in school what do you', 'start': 5338.56, 'duration': 2.96}
{'text': "mean we don't like", 'start': 5339.92, 'duration': 2.719}
{'text': 'how do you think we talk about how', 'start': 5341.52, 'duration': 2.4}
{'text': 'slavery ended in the united states of', 'start': 5342.639, 'duration': 3.761}
{'text': 'course we teach this in schools', 'start': 5343.92, 'duration': 3.44}
{'text': 'why', 'start': 5346.4, 'duration': 3.92}
{'text': 'you started this on slavery and your', 'start': 5347.36, 'duration': 5.44}
{'text': 'opening gambit on the issue of slavery', 'start': 5350.32, 'duration': 4.319}
{'text': 'was that white people were the big bad', 'start': 5352.8, 'duration': 4.08}
{'text': 'guys and we somehow had to sort of', 'start': 5354.639, 'duration': 5.441}
{'text': 'repent for our past as the big bad guys', 'start': 5356.88, 'duration': 4.72}
{'text': 'and i came in and said actually the', 'start': 5360.08, 'duration': 4.0}
{'text': 'truth of slavery when taken on a global', 'start': 5361.6, 'duration': 4.32}
{'text': "level is very different i'm not saying", 'start': 5364.08, 'duration': 3.68}
{'text': "that we had to repent i'm saying who do", 'start': 5365.92, 'duration': 3.6}
{'text': 'you think benefited the most from', 'start': 5367.76, 'duration': 3.04}
{'text': 'slavery', 'start': 5369.52, 'duration': 3.119}
{'text': 'who do i think benefited the most from', 'start': 5370.8, 'duration': 3.919}
{'text': 'is it the wandering african tribes or is', 'start': 5372.639, 'duration': 3.441}
{'text': 'it the united states that has the', 'start': 5374.719, 'duration': 3.201}
{'text': 'largest military in the world plenty', 'start': 5376.08, 'duration': 3.44}
{'text': "that don't weasel out who benefited the", 'start': 5377.92, 'duration': 3.52}
{'text': 'most from it i think it was generally do', 'start': 5379.52, 'duration': 3.199}
{'text': 'you think it was generally white', 'start': 5381.44, 'duration': 3.12}
{'text': 'countries or black countries', 'start': 5382.719, 'duration': 5.121}
{'text': 'people who owned slaves benefited from', 'start': 5384.56, 'duration': 6.24}
{'text': 'slavery and they existed all over the', 'start': 5387.84, 'duration': 6.319}
{'text': 'world arab nations arab which which race', 'start': 5390.8, 'duration': 4.96}
{'text': 'of people do you think benefited the', 'start': 5394.159, 'duration': 3.281}
{'text': 'most from slavery', 'start': 5395.76, 'duration': 3.919}
{'text': "which i don't think it was white people", 'start': 5397.44, 'duration': 4.239}
{'text': 'who were not at all', 'start': 5399.679, 'duration': 3.681}
{'text': "it's not white people", 'start': 5401.679, 'duration': 3.281}
{'text': "okay well who was it then i'm curious", 'start': 5403.36, 'duration': 3.12}
{'text': "why people aren't benefiting the most i", 'start': 5404.96, 'duration': 2.48}
{'text': "don't know who benefit the most", 'start': 5406.48, 'duration': 2.32}
{'text': "definitely because we're the ones you're", 'start': 5407.44, 'duration': 3.84}
{'text': 'told to hate ourselves', 'start': 5408.8, 'duration': 3.68}
{'text': "how can you know that it wasn't white", 'start': 5411.28, 'duration': 2.56}
{'text': "people you don't know who it was written", 'start': 5412.48, 'duration': 3.6}
{'text': 'down over something that we were', 'start': 5413.84, 'duration': 5.0}
{'text': 'minority stakeholders in', 'start': 5416.08, 'duration': 5.28}
{'text': "who i i don't know how you can say that", 'start': 5418.84, 'duration': 4.28}
{'text': 'white people how are you coming into', 'start': 5421.36, 'duration': 2.879}
{'text': 'their wife', 'start': 5423.12, 'duration': 3.44}
{'text': 'well if you look at the white people', 'start': 5424.239, 'duration': 5.281}
{'text': 'that own the slave ships i would', 'start': 5426.56, 'duration': 4.72}
{'text': 'possibly disagree that you should define', 'start': 5429.52, 'duration': 4.639}
{'text': 'them as white', 'start': 5431.28, 'duration': 4.0}
{'text': 'okay', 'start': 5434.159, 'duration': 2.56}
{'text': 'so you disagree that white people', 'start': 5435.28, 'duration': 2.64}
{'text': "benefit from the most from slavery i'm", 'start': 5436.719, 'duration': 2.161}
{'text': "guessing you don't want to say black", 'start': 5437.92, 'duration': 2.719}
{'text': 'people benefited the most from slavery', 'start': 5438.88, 'duration': 3.839}
{'text': 'and just in a roundabout way to save', 'start': 5440.639, 'duration': 5.201}
{'text': 'your youtube channel said who i think', 'start': 5442.719, 'duration': 4.0}
{'text': 'the most', 'start': 5445.84, 'duration': 3.04}
{'text': 'channel okay', 'start': 5446.719, 'duration': 4.48}
{'text': 'um', 'start': 5448.88, 'duration': 2.319}
{'text': 'okay well uh what else do you want to', 'start': 5451.28, 'duration': 3.2}
{'text': 'talk about', 'start': 5453.12, 'duration': 3.599}
{'text': 'well i think this was very you know', 'start': 5454.48, 'duration': 4.8}
{'text': "indicative of your mindset so you don't", 'start': 5456.719, 'duration': 3.92}
{'text': 'think that', 'start': 5459.28, 'duration': 3.6}
{'text': 'white children should be taught', 'start': 5460.639, 'duration': 4.961}
{'text': 'anything about the role their ancestors', 'start': 5462.88, 'duration': 5.279}
{'text': 'played in ending the slave trade and', 'start': 5465.6, 'duration': 4.32}
{'text': "shouldn't be proud of the fact that", 'start': 5468.159, 'duration': 3.761}
{'text': 'their ancestors made that bold move', 'start': 5469.92, 'duration': 4.239}
{'text': 'ahead of anyone else and made a global', 'start': 5471.92, 'duration': 4.64}
{'text': 'stand against slavery i think we should', 'start': 5474.159, 'duration': 4.321}
{'text': 'i think we probably should be taught how', 'start': 5476.56, 'duration': 3.52}
{'text': 'slavery ended in the united states', 'start': 5478.48, 'duration': 3.759}
{'text': "that's perfectly fine seems a little bit", 'start': 5480.08, 'duration': 4.0}
{'text': 'weird to be ultra proud of it though', 'start': 5482.239, 'duration': 4.081}
{'text': 'when it was only after we built up a ton', 'start': 5484.08, 'duration': 3.92}
{'text': 'using slaves', 'start': 5486.32, 'duration': 3.12}
{'text': 'but i mean yeah obviously we should be', 'start': 5488.0, 'duration': 2.88}
{'text': 'taught history for women slavery had', 'start': 5489.44, 'duration': 3.44}
{'text': 'been the human slavery has been the', 'start': 5490.88, 'duration': 4.16}
{'text': 'human norm we are living in an', 'start': 5492.88, 'duration': 4.56}
{'text': "exceptional time where slavery isn't the", 'start': 5495.04, 'duration': 6.0}
{'text': 'human norm anymore we broke a human norm', 'start': 5497.44, 'duration': 5.12}
{'text': 'that had existed from the beginning of', 'start': 5501.04, 'duration': 3.76}
{'text': "time that's great that we did it once we", 'start': 5502.56, 'duration': 4.079}
{'text': 'had grown massively from it do you think', 'start': 5504.8, 'duration': 2.96}
{'text': 'it was a coincidence that it was the', 'start': 5506.639, 'duration': 2.881}
{'text': 'more industrialized north that was able', 'start': 5507.76, 'duration': 3.439}
{'text': 'to fight against the more agriculturally', 'start': 5509.52, 'duration': 3.76}
{'text': 'based south in order to end slavery like', 'start': 5511.199, 'duration': 3.601}
{'text': "yeah we did it but i'm just saying it's", 'start': 5513.28, 'duration': 2.959}
{'text': 'a little bit weird to try to like take', 'start': 5514.8, 'duration': 3.28}
{'text': 'so much credit for it after massively', 'start': 5516.239, 'duration': 4.321}
{'text': 'benefiting from it or profiting from it', 'start': 5518.08, 'duration': 4.88}
{'text': 'like many people massively profited and', 'start': 5520.56, 'duration': 4.24}
{'text': 'i said the group why do you want to keep', 'start': 5522.96, 'duration': 3.679}
{'text': 'why do you keep saying', 'start': 5524.8, 'duration': 3.919}
{'text': "you keep broadening my point i i can't", 'start': 5526.639, 'duration': 3.921}
{'text': "understand i can't understand how you", 'start': 5528.719, 'duration': 3.121}
{'text': "don't see it it might be a little bit", 'start': 5530.56, 'duration': 2.88}
{'text': 'cringe to be like oh my god we were so', 'start': 5531.84, 'duration': 3.44}
{'text': "great we ended slavery yeah sure it's", 'start': 5533.44, 'duration': 3.04}
{'text': "like yeah well i don't want to", 'start': 5535.28, 'duration': 3.76}
{'text': "offend you we're so great we we talk", 'start': 5536.48, 'duration': 4.08}
{'text': "it's like it's like saying hitler was a", 'start': 5539.04, 'duration': 3.36}
{'text': 'great man because he killed hitler like', 'start': 5540.56, 'duration': 3.28}
{'text': "it's the argument just doesn't really", 'start': 5542.4, 'duration': 2.64}
{'text': 'work well', 'start': 5543.84, 'duration': 3.12}
{'text': "no no because white people didn't invent", 'start': 5545.04, 'duration': 3.52}
{'text': 'slavery we would be around this one', 'start': 5546.96, 'duration': 4.88}
{'text': 'slavery was the accepted norm hitler', 'start': 5548.56, 'duration': 4.88}
{'text': "didn't invent hitler i'm just saying", 'start': 5551.84, 'duration': 3.6}
{'text': "that's great i understand we're not", 'start': 5553.44, 'duration': 3.6}
{'text': "talking about we're not talking about", 'start': 5555.44, 'duration': 3.44}
{'text': "who invented slavery we're talking about", 'start': 5557.04, 'duration': 3.679}
{'text': 'the civilizations that massively', 'start': 5558.88, 'duration': 3.759}
{'text': 'profited from it and it seemed like a', 'start': 5560.719, 'duration': 3.681}
{'text': 'lot of white civilizations that were', 'start': 5562.639, 'duration': 3.04}
{'text': 'highly imperialistic a lot of', 'start': 5564.4, 'duration': 3.279}
{'text': 'civilizations benefited from sure but', 'start': 5565.679, 'duration': 4.0}
{'text': 'the most successful one seemed to be the', 'start': 5567.679, 'duration': 3.601}
{'text': 'white ones that were leveraging slaves', 'start': 5569.679, 'duration': 3.161}
{'text': 'for a lot of early', 'start': 5571.28, 'duration': 4.8}
{'text': 'labor well now what are you okay', 'start': 5572.84, 'duration': 5.08}
{'text': 'are they punished for using their like', 'start': 5576.08, 'duration': 4.32}
{'text': 'slavery just having it at a key moment', 'start': 5577.92, 'duration': 5.12}
{'text': 'right when industrialization came in', 'start': 5580.4, 'duration': 4.88}
{'text': 'uh you know for the best point well you', 'start': 5583.04, 'duration': 3.76}
{'text': 'know what i mean like if they kind of', 'start': 5585.28, 'duration': 3.359}
{'text': 'just were doing the slave thing like', 'start': 5586.8, 'duration': 3.2}
{'text': 'right at the right time when it really', 'start': 5588.639, 'duration': 4.0}
{'text': 'paid uh to have some slaves and you kind', 'start': 5590.0, 'duration': 4.32}
{'text': 'of project that way right like yes', 'start': 5592.639, 'duration': 2.641}
{'text': "that's right i'm just saying it's a", 'start': 5594.32, 'duration': 2.319}
{'text': "little bit weird it's like pulling your", 'start': 5595.28, 'duration': 2.48}
{'text': "dick out of somebody after you've", 'start': 5596.639, 'duration': 2.0}
{'text': "finished in them and you're like you", 'start': 5597.76, 'duration': 2.24}
{'text': "know what now that i'm done raping this", 'start': 5598.639, 'duration': 3.281}
{'text': 'person rape is pretty bad and', 'start': 5600.0, 'duration': 3.36}
{'text': "i'm gonna take a strong stance against", 'start': 5601.92, 'duration': 3.44}
{'text': "it like i mean that's great that we did", 'start': 5603.36, 'duration': 3.6}
{'text': "but like again that's great that we did", 'start': 5605.36, 'duration': 3.76}
{'text': 'it it absolutely is valid come on', 'start': 5606.96, 'duration': 3.36}
{'text': "there's a reason why the people that", 'start': 5609.12, 'duration': 2.559}
{'text': 'were fighting against slavery were', 'start': 5610.32, 'duration': 3.04}
{'text': 'literally the more industrialized north', 'start': 5611.679, 'duration': 3.921}
{'text': 'versus the more agricultural south like', 'start': 5613.36, 'duration': 3.76}
{'text': "there's a reason why it was only once", 'start': 5615.6, 'duration': 3.36}
{'text': 'white civilizations that hit a certain', 'start': 5617.12, 'duration': 2.96}
{'text': 'level of capital being able to', 'start': 5618.96, 'duration': 2.8}
{'text': 'outperform human labor that there was so', 'start': 5620.08, 'duration': 3.36}
{'text': 'much easier to push against slavery like', 'start': 5621.76, 'duration': 3.36}
{'text': "yeah we got rid of it that's great it's", 'start': 5623.44, 'duration': 3.68}
{'text': 'awesome that we did just it was awesome', 'start': 5625.12, 'duration': 3.519}
{'text': "that we did but i'm just saying that", 'start': 5627.12, 'duration': 2.8}
{'text': "like it's a little bit hard to like", 'start': 5628.639, 'duration': 2.721}
{'text': 'gloat around and take a lot of credit', 'start': 5629.92, 'duration': 2.88}
{'text': "for it when you've used tens of millions", 'start': 5631.36, 'duration': 3.12}
{'text': 'of slaves prior to that and so it comes', 'start': 5632.8, 'duration': 3.919}
{'text': 'off as a little bit uh self-indulgent', 'start': 5634.48, 'duration': 3.759}
{'text': 'how many slaves because you see the', 'start': 5636.719, 'duration': 3.041}
{'text': 'slaves that went to america in the', 'start': 5638.239, 'duration': 3.521}
{'text': 'transatlantic slave trade were dwarfed', 'start': 5639.76, 'duration': 4.399}
{'text': 'by the slaves that went to arab nations', 'start': 5641.76, 'duration': 3.919}
{'text': "but we but we don't teach that in", 'start': 5644.159, 'duration': 2.721}
{'text': "schools either we don't teach about the", 'start': 5645.679, 'duration': 2.801}
{'text': 'brutality of the arab slave trade why', 'start': 5646.88, 'duration': 3.52}
{'text': 'not why not put it all in context all in', 'start': 5648.48, 'duration': 3.759}
{'text': 'proper historical context for children', 'start': 5650.4, 'duration': 4.64}
{'text': 'why just teach white children', 'start': 5652.239, 'duration': 4.641}
{'text': 'what you started with that they should', 'start': 5655.04, 'duration': 3.76}
{'text': 'be you know feel bad about it', 'start': 5656.88, 'duration': 3.6}
{'text': 'is somebody in here defending the arab', 'start': 5658.8, 'duration': 3.76}
{'text': 'slave trade', 'start': 5660.48, 'duration': 4.239}
{'text': 'no but what are you talking to talk', 'start': 5662.56, 'duration': 6.56}
{'text': 'about a historical event and you take', 'start': 5664.719, 'duration': 7.601}
{'text': 'certain parts of that out of context to', 'start': 5669.12, 'duration': 5.2}
{'text': 'make a particular group of people look', 'start': 5672.32, 'duration': 3.6}
{'text': 'like the bad guys when they really', 'start': 5674.32, 'duration': 4.24}
{'text': "weren't that needs talking about and", 'start': 5675.92, 'duration': 4.64}
{'text': "what you're doing is going along with", 'start': 5678.56, 'duration': 3.52}
{'text': "that narrative and i'm saying there", 'start': 5680.56, 'duration': 3.76}
{'text': "shouldn't be narratives taught in", 'start': 5682.08, 'duration': 4.159}
{'text': 'schools in the west that make white kids', 'start': 5684.32, 'duration': 4.0}
{'text': "hate themselves i don't i think you can", 'start': 5686.239, 'duration': 4.241}
{'text': 'part of the white genocide plan okay so', 'start': 5688.32, 'duration': 4.08}
{'text': "i'm american so we probably are going to", 'start': 5690.48, 'duration': 3.52}
{'text': 'majorly spend most of our time learning', 'start': 5692.4, 'duration': 3.6}
{'text': 'about america and probably europe as', 'start': 5694.0, 'duration': 3.92}
{'text': 'part of our history in the school system', 'start': 5696.0, 'duration': 3.36}
{'text': 'here if you want to talk about like arab', 'start': 5697.92, 'duration': 3.279}
{'text': 'slavery if you want to talk about like', 'start': 5699.36, 'duration': 3.52}
{'text': 'the idea that i have to talk about every', 'start': 5701.199, 'duration': 3.44}
{'text': 'single bad thing that every single other', 'start': 5702.88, 'duration': 3.04}
{'text': 'group of people did before i talk about', 'start': 5704.639, 'duration': 2.881}
{'text': 'a single bad thing that my group people', 'start': 5705.92, 'duration': 3.84}
{'text': 'did points to a really fragile attitude', 'start': 5707.52, 'duration': 3.599}
{'text': 'i think you could probably i think you', 'start': 5709.76, 'duration': 3.919}
{'text': 'can i think you can absolutely i think', 'start': 5711.119, 'duration': 4.321}
{'text': 'you can absolutely yeah the context is', 'start': 5713.679, 'duration': 3.201}
{'text': 'american history in an american', 'start': 5715.44, 'duration': 3.44}
{'text': 'classroom not the history of the world', 'start': 5716.88, 'duration': 4.08}
{'text': 'in every single lesson about how america', 'start': 5718.88, 'duration': 3.44}
{'text': 'might have done something bad at one', 'start': 5720.96, 'duration': 3.679}
{'text': 'point in time okay so yes so we', 'start': 5722.32, 'duration': 4.24}
{'text': 'absolutely can teach bad things that', 'start': 5724.639, 'duration': 3.201}
{'text': 'happened i guess with the arab slave', 'start': 5726.56, 'duration': 2.4}
{'text': 'trade we can teach bad things happen', 'start': 5727.84, 'duration': 2.799}
{'text': "with the american slave troops it's okay", 'start': 5728.96, 'duration': 3.52}
{'text': 'to say hey we did some bad things at', 'start': 5730.639, 'duration': 2.801}
{'text': "some point in time it doesn't have to", 'start': 5732.48, 'duration': 2.32}
{'text': 'hate ourselves and we have to hate our', 'start': 5733.44, 'duration': 2.4}
{'text': "country it doesn't mean we have to say", 'start': 5734.8, 'duration': 2.879}
{'text': 'we were uniquely bad and nobody else did', 'start': 5735.84, 'duration': 3.76}
{'text': 'it', 'start': 5737.679, 'duration': 4.0}
{'text': "why careful you're squeaking", 'start': 5739.6, 'duration': 4.4}
{'text': "white children it's just just absolutely", 'start': 5741.679, 'duration': 4.401}
{'text': 'i agree i know the squeaking is loud go', 'start': 5744.0, 'duration': 3.119}
{'text': 'ahead', 'start': 5746.08, 'duration': 3.119}
{'text': 'white children are taught', 'start': 5747.119, 'duration': 4.161}
{'text': 'that they should dislike themselves', 'start': 5749.199, 'duration': 3.681}
{'text': "because they're taught to hate their", 'start': 5751.28, 'duration': 2.72}
{'text': "ancestors they're taught that their", 'start': 5752.88, 'duration': 3.52}
{'text': 'ancestors were the bad guys all of these', 'start': 5754.0, 'duration': 4.639}
{'text': 'things are again part of the same thing', 'start': 5756.4, 'duration': 4.0}
{'text': "that i've been talking about all night", 'start': 5758.639, 'duration': 4.321}
{'text': 'and again this is a bad thing and i', 'start': 5760.4, 'duration': 4.4}
{'text': "believe it's child abuse i believe that", 'start': 5762.96, 'duration': 4.159}
{'text': 'critical race theory anti-white uh', 'start': 5764.8, 'duration': 4.96}
{'text': 'narratives white self-hate being pushed', 'start': 5767.119, 'duration': 4.401}
{'text': "on children is child abuse and it's", 'start': 5769.76, 'duration': 3.359}
{'text': 'something that has a profound mental', 'start': 5771.52, 'duration': 3.76}
{'text': 'effect on what do you think sure this', 'start': 5773.119, 'duration': 3.6}
{'text': "self hate might do do you think there's", 'start': 5775.28, 'duration': 3.2}
{'text': 'anything that is there any way that we', 'start': 5776.719, 'duration': 3.201}
{'text': "can teach about the bad things we've", 'start': 5778.48, 'duration': 2.88}
{'text': 'done in american history or do we have', 'start': 5779.92, 'duration': 2.799}
{'text': 'to just gloss all over those because', 'start': 5781.36, 'duration': 3.04}
{'text': 'white children lose their minds', 'start': 5782.719, 'duration': 3.841}
{'text': 'and they learn about correct historical', 'start': 5784.4, 'duration': 3.52}
{'text': 'concepts okay so the correct thing in', 'start': 5786.56, 'duration': 2.4}
{'text': 'the historical economics would be the', 'start': 5787.92, 'duration': 3.12}
{'text': 'united states utilize slaves to build', 'start': 5788.96, 'duration': 4.239}
{'text': 'themselves up massively over you know', 'start': 5791.04, 'duration': 4.48}
{'text': '100 or so years and other countries did', 'start': 5793.199, 'duration': 3.44}
{'text': 'the same', 'start': 5795.52, 'duration': 2.719}
{'text': 'like how does this change any of this', 'start': 5796.639, 'duration': 2.881}
{'text': "are wouldn't white people still hate", 'start': 5798.239, 'duration': 2.721}
{'text': "themselves like we're just like the", 'start': 5799.52, 'duration': 3.679}
{'text': 'arabs that use slaves like let no i', 'start': 5800.96, 'duration': 4.56}
{'text': "don't want anyone to hate themselves", 'start': 5803.199, 'duration': 4.081}
{'text': "but the uh i've not said i want anyone", 'start': 5805.52, 'duration': 3.199}
{'text': "to hate themselves i don't want black", 'start': 5807.28, 'duration': 2.64}
{'text': "people to hate themselves don't want", 'start': 5808.719, 'duration': 2.721}
{'text': "arabs take themselves don't want", 'start': 5809.92, 'duration': 3.279}
{'text': "orientals to hate themselves don't want", 'start': 5811.44, 'duration': 3.6}
{'text': 'white to hate themselves but the people', 'start': 5813.199, 'duration': 3.761}
{'text': 'being taught to hate themselves are', 'start': 5815.04, 'duration': 5.119}
{'text': 'white which again is part of the plan', 'start': 5816.96, 'duration': 4.64}
{'text': "that i've been talking about all night", 'start': 5820.159, 'duration': 3.281}
{'text': "black children in schools aren't taught", 'start': 5821.6, 'duration': 3.84}
{'text': "to hate themselves they're not taught to", 'start': 5823.44, 'duration': 3.92}
{'text': 'dislike themselves', 'start': 5825.44, 'duration': 4.48}
{'text': 'neither any other ethnic group it is', 'start': 5827.36, 'duration': 4.72}
{'text': 'white people being taught to to hate', 'start': 5829.92, 'duration': 3.44}
{'text': "themselves and what i'm saying is if", 'start': 5832.08, 'duration': 2.8}
{'text': "you're presenting slavery you first have", 'start': 5833.36, 'duration': 2.64}
{'text': 'to start from the point this was a', 'start': 5834.88, 'duration': 3.2}
{'text': 'global norm everyone was engaged in', 'start': 5836.0, 'duration': 4.08}
{'text': 'doing it a minority of whites were', 'start': 5838.08, 'duration': 3.36}
{'text': 'engaged wait how do you think we would', 'start': 5840.08, 'duration': 2.72}
{'text': 'watch this', 'start': 5841.44, 'duration': 3.199}
{'text': 'how do you think we rejected it before', 'start': 5842.8, 'duration': 3.439}
{'text': 'anyone how do you think we taught this', 'start': 5844.639, 'duration': 3.281}
{'text': 'in school where did the slaves come from', 'start': 5846.239, 'duration': 3.201}
{'text': 'in school did we just say that we like', 'start': 5847.92, 'duration': 3.36}
