{'text': "they've created a pathological fear of a", 'start': 0.08, 'duration': 5.279}
{'text': 'like most of these guys are gone', 'start': 1397.28, 'duration': 3.2}
{'text': "um wouldn't epot be immune from this", 'start': 1400.679, 'duration': 6.441}
{'text': "kind of artifact if it's only 25 to 54", 'start': 1402.96, 'duration': 6.0}
{'text': 'yes possibly', 'start': 1407.12, 'duration': 2.799}
{'text': 'um', 'start': 1408.96, 'duration': 2.88}
{'text': 'would you expect is epoch defined as', 'start': 1409.919, 'duration': 3.76}
{'text': "only 25 i see it says it here is it i've", 'start': 1411.84, 'duration': 3.28}
{'text': "never i actually before that i've never", 'start': 1413.679, 'duration': 2.88}
{'text': 'heard of employment to population ratio', 'start': 1415.12, 'duration': 2.72}
{'text': "there's like 50 million different", 'start': 1416.559, 'duration': 4.081}
{'text': '[\xa0__\xa0] ways that people um', 'start': 1417.84, 'duration': 4.959}
{'text': 'that people define unemployment i i', 'start': 1420.64, 'duration': 5.76}
{'text': "forget there's a lot to keep up with um", 'start': 1422.799, 'duration': 5.681}
{'text': 'but even now it seems higher than it was', 'start': 1426.4, 'duration': 3.92}
{'text': 'before right like it seems like the', 'start': 1428.48, 'duration': 3.199}
{'text': 'employment of this age group is much', 'start': 1430.32, 'duration': 3.359}
{'text': 'higher than it was', 'start': 1431.679, 'duration': 5.281}
{'text': 'like in the from the 80s and earlier now', 'start': 1433.679, 'duration': 4.721}
{'text': "you'd also expect more women working", 'start': 1436.96, 'duration': 3.36}
{'text': 'overtime oh yeah maybe that picked up a', 'start': 1438.4, 'duration': 6.279}
{'text': 'lot after the 40s i think too right', 'start': 1440.32, 'duration': 4.359}
{'text': 'hey destiny what was the algorithm or', 'start': 1445.36, 'duration': 3.28}
{'text': 'theory the irs uses to detect errors on', 'start': 1446.88, 'duration': 4.159}
{'text': "tax returns ah it's some math thing but", 'start': 1448.64, 'duration': 4.08}
{'text': 'like ones in certain places or something', 'start': 1451.039, 'duration': 2.561}
{'text': "i don't remember what it was called so", 'start': 1452.72, 'duration': 2.88}
{'text': "i'm going to shall know it", 'start': 1453.6, 'duration': 3.12}
{'text': 'the lp the okay the labor force', 'start': 1455.6, 'duration': 3.04}
{'text': "laboratory isn't only going down because", 'start': 1456.72, 'duration': 4.079}
{'text': "of people getting older it's the same", 'start': 1458.64, 'duration': 4.96}
{'text': 'for younger people', 'start': 1460.799, 'duration': 5.281}
{'text': "i don't know what this graph is the", 'start': 1463.6, 'duration': 5.679}
{'text': 'labor force participation rates of women', 'start': 1466.08, 'duration': 6.4}
{'text': 'in selected 10-year age groups', 'start': 1469.279, 'duration': 5.601}
{'text': 'annual why is this only why only attract', 'start': 1472.48, 'duration': 4.72}
{'text': 'women', 'start': 1474.88, 'duration': 2.32}
{'text': 'this is from 85 to 2015.', 'start': 1477.679, 'duration': 4.801}
{'text': 'serious question do they count streamers', 'start': 1480.799, 'duration': 3.521}
{'text': 'youtubers only fans content creators in', 'start': 1482.48, 'duration': 5.92}
{'text': 'the labor pool in the labor pool yes', 'start': 1484.32, 'duration': 6.08}
{'text': 'um', 'start': 1488.4, 'duration': 3.279}
{'text': 'are you asking if they count them as', 'start': 1490.4, 'duration': 4.159}
{'text': 'being employed', 'start': 1491.679, 'duration': 2.88}
{'text': 'yeah they must because when you fill out', 'start': 1494.799, 'duration': 4.161}
{'text': "i'm trying to think oh my god i've been", 'start': 1497.44, 'duration': 3.44}
{'text': "selling something on my own 10 40. i'm", 'start': 1498.96, 'duration': 3.36}
{'text': 'pretty sure when you fill out your your', 'start': 1500.88, 'duration': 4.88}
{'text': "tax forms there are boxes for it'll say", 'start': 1502.32, 'duration': 6.4}
{'text': "uh i don't know if it says unemployed", 'start': 1505.76, 'duration': 4.96}
{'text': "is there a box for unemployed i don't", 'start': 1508.72, 'duration': 2.88}
{'text': "think you file taxes if you're", 'start': 1510.72, 'duration': 2.24}
{'text': "unemployed but i know they'll be for", 'start': 1511.6, 'duration': 3.76}
{'text': 'like sole proprietor self-employed like', 'start': 1512.96, 'duration': 4.959}
{'text': 'llc s corp whatever', 'start': 1515.36, 'duration': 4.559}
{'text': 'but', 'start': 1517.919, 'duration': 3.281}
{'text': 'apparently according to dumb messaging', 'start': 1519.919, 'duration': 2.481}
{'text': 'women disproportionately lost on the', 'start': 1521.2, 'duration': 3.04}
{'text': "labor force i don't know if that's true", 'start': 1522.4, 'duration': 4.159}
{'text': 'um i think that the problem with women', 'start': 1524.24, 'duration': 4.16}
{'text': 'in the labor force is that', 'start': 1526.559, 'duration': 4.161}
{'text': "this is i'm guessing right now i don't", 'start': 1528.4, 'duration': 5.12}
{'text': "know if this is the the case but i'm", 'start': 1530.72, 'duration': 4.24}
{'text': 'guessing right now', 'start': 1533.52, 'duration': 4.8}
{'text': 'that in times of economic hardship you', 'start': 1534.96, 'duration': 5.44}
{'text': 'probably have more women staying at home', 'start': 1538.32, 'duration': 4.88}
{'text': 'watching children than men do so in', 'start': 1540.4, 'duration': 4.96}
{'text': "times of like economic hardship you're", 'start': 1543.2, 'duration': 3.76}
{'text': 'probably going to see women drop out of', 'start': 1545.36, 'duration': 3.28}
{'text': 'the labor market more than men that', 'start': 1546.96, 'duration': 3.44}
{'text': 'would be a guess that i think is', 'start': 1548.64, 'duration': 5.76}
{'text': "probably true they'll be my guess", 'start': 1550.4, 'duration': 4.0}
{'text': "don't they do a lot of unemployment such", 'start': 1555.44, 'duration': 2.64}
{'text': 'labor movement reporting based on data', 'start': 1556.799, 'duration': 2.88}
{'text': 'from adp one of the biggest payroll', 'start': 1558.08, 'duration': 4.479}
{'text': "companies maybe i don't know", 'start': 1559.679, 'duration': 4.24}
{'text': 'women entering the workplace was the', 'start': 1562.559, 'duration': 2.881}
{'text': 'main reason for the labor force position', 'start': 1563.919, 'duration': 2.64}
{'text': "we're going up so it makes sense to", 'start': 1565.44, 'duration': 4.16}
{'text': 'separate it by genders okay yeah maybe', 'start': 1566.559, 'duration': 4.321}
{'text': 'even in progressive households women', 'start': 1569.6, 'duration': 2.48}
{'text': 'usually end up with the majority of', 'start': 1570.88, 'duration': 2.399}
{'text': "housework here's one of the better", 'start': 1572.08, 'duration': 2.56}
{'text': "economic dashboards i've found it does a", 'start': 1573.279, 'duration': 3.121}
{'text': 'nice job of showing where yeah', 'start': 1574.64, 'duration': 4.8}
{'text': 'economically and where we are headed', 'start': 1576.4, 'duration': 4.399}
{'text': "you think women's retirement age should", 'start': 1579.44, 'duration': 3.92}
{'text': 'be higher because they live longer', 'start': 1580.799, 'duration': 4.321}
{'text': 'is that a thing do you think so joe', 'start': 1583.36, 'duration': 3.12}
{'text': 'biden apparently', 'start': 1585.12, 'duration': 2.799}
{'text': 'is now going to become embroiled in the', 'start': 1586.48, 'duration': 2.64}
{'text': 'hunter biden email scoundrel remember', 'start': 1587.919, 'duration': 2.321}
{'text': 'that time that that was not a story the', 'start': 1589.12, 'duration': 2.72}
{'text': 'hundred biden email scandal', 'start': 1590.24, 'duration': 2.72}
{'text': 'remember because the hundred buying', 'start': 1591.84, 'duration': 2.959}
{'text': 'email scandal was super was super stupid', 'start': 1592.96, 'duration': 3.839}
{'text': "it didn't it was dumb like remember", 'start': 1594.799, 'duration': 3.521}
{'text': 'because the new york post posted it and', 'start': 1596.799, 'duration': 2.641}
{'text': "we weren't allowed to post it for a", 'start': 1598.32, 'duration': 1.92}
{'text': 'month', 'start': 1599.44, 'duration': 2.239}
{'text': 'and all that well it turns out now that', 'start': 1600.24, 'duration': 3.2}
{'text': 'um yeah it gets a lot worse for joe', 'start': 1601.679, 'duration': 4.0}
{'text': 'biden according to the uk daily mail', 'start': 1603.44, 'duration': 3.76}
{'text': 'president biden could become embroiled', 'start': 1605.679, 'duration': 3.441}
{'text': 'in why would you report on what the', 'start': 1607.2, 'duration': 4.959}
{'text': 'daily mail says', 'start': 1609.12, 'duration': 4.24}
{'text': 'what', 'start': 1612.159, 'duration': 2.801}
{'text': "fbi investigation of hunter biden's", 'start': 1613.36, 'duration': 4.0}
{'text': 'finances experts say as emails reveal', 'start': 1614.96, 'duration': 4.64}
{'text': 'the father and son shared bank accounts', 'start': 1617.36, 'duration': 4.4}
{'text': "and paid each other's bills", 'start': 1619.6, 'duration': 3.28}
{'text': 'hmm', 'start': 1621.76, 'duration': 3.039}
{'text': 'remember all those emails about 10 for', 'start': 1622.88, 'duration': 3.679}
{'text': 'the big guy and all that', 'start': 1624.799, 'duration': 3.36}
{'text': 'yeah well if they shared bank accounts', 'start': 1626.559, 'duration': 3.441}
{'text': 'that gets a lot more suspicious', 'start': 1628.159, 'duration': 3.281}
{'text': "emails were covered by daily you're", 'start': 1630.0, 'duration': 3.84}
{'text': 'telling me that a dad that was a senator', 'start': 1631.44, 'duration': 4.239}
{'text': 'tried to pay rent for his [\xa0__\xa0] crack', 'start': 1633.84, 'duration': 4.719}
{'text': 'addict son sometimes this is the scandal', 'start': 1635.679, 'duration': 6.0}
{'text': 'come on man he has a daily wire sticker', 'start': 1638.559, 'duration': 5.201}
{'text': 'on his laptop wait did i say daily wire', 'start': 1641.679, 'duration': 4.24}
{'text': 'a daily mail', 'start': 1643.76, 'duration': 4.0}
{'text': "the daily what he is he's the founder of", 'start': 1645.919, 'duration': 3.521}
{'text': 'the daily wire of course he has a daily', 'start': 1647.76, 'duration': 5.88}
{'text': 'wire laptop what do you mean', 'start': 1649.44, 'duration': 4.2}
{'text': 'you said daily mail okay', 'start': 1654.0, 'duration': 3.44}
{'text': "oh that schweren was working on joe's", 'start': 1655.679, 'duration': 3.441}
{'text': 'taxes discussing the father and son', 'start': 1657.44, 'duration': 3.2}
{'text': "paying each other's household bills and", 'start': 1659.12, 'duration': 3.2}
{'text': 'even fielding requests for a book deal', 'start': 1660.64, 'duration': 3.279}
{'text': 'for the then vice president as well as', 'start': 1662.32, 'duration': 2.959}
{'text': "managing the donation of joe's senate", 'start': 1663.919, 'duration': 3.041}
{'text': 'papers to the university of delaware', 'start': 1665.279, 'duration': 3.52}
{'text': "it's unclear why schwerin had this", 'start': 1666.96, 'duration': 4.0}
{'text': "intimate role in the vp's affairs rather", 'start': 1668.799, 'duration': 3.441}
{'text': 'than government officials in the office', 'start': 1670.96, 'duration': 2.719}
{'text': 'of the vice president', 'start': 1672.24, 'duration': 2.799}
{'text': 'hunters claim that he and his dad shared', 'start': 1673.679, 'duration': 2.801}
{'text': 'a bank account also raised serious', 'start': 1675.039, 'duration': 3.12}
{'text': 'questions whether funds from the alleged', 'start': 1676.48, 'duration': 3.199}
{'text': "joints account were used for hunter's", 'start': 1678.159, 'duration': 3.681}
{'text': 'may 2018 week-long bender with a', 'start': 1679.679, 'duration': 4.401}
{'text': 'prostitute in a hollywood hotel', 'start': 1681.84, 'duration': 3.52}
{'text': 'last december hunter admitted in a', 'start': 1684.08, 'duration': 2.56}
{'text': 'public statement he was under federal', 'start': 1685.36, 'duration': 4.08}
{'text': 'investigation over his tax affairs', 'start': 1686.64, 'duration': 4.48}
{'text': 'but joe biden wants to look into your', 'start': 1689.44, 'duration': 4.239}
{'text': '600 transactions with the irs', 'start': 1691.12, 'duration': 4.559}
{'text': 'the rules do not apply to the specials', 'start': 1693.679, 'duration': 4.401}
{'text': "like wait if the rules didn't apply then", 'start': 1695.679, 'duration': 4.161}
{'text': 'why would there be a potential fbi', 'start': 1698.08, 'duration': 4.319}
{'text': 'investigation does that imply that the', 'start': 1699.84, 'duration': 5.28}
{'text': 'rules do apply no biden', 'start': 1702.399, 'duration': 7.121}
{'text': "i know okay i don't know", 'start': 1705.12, 'duration': 4.4}
