{'text': 'you see one or two YouTube videos where', 'start': 0.979, 'duration': 4.541}
{'text': "believe that like they're they're wired", 'start': 3887.52, 'duration': 5.46}
{'text': 'a particular way things along the okay', 'start': 3889.44, 'duration': 6.44}
{'text': "um so I'm curious if we had so we have", 'start': 3892.98, 'duration': 5.22}
{'text': 'ways of seeing that somebody is a woman', 'start': 3895.88, 'duration': 3.82}
{'text': "that they're gonna have like that", 'start': 3898.2, 'duration': 3.06}
{'text': 'particular characteristic so that we can', 'start': 3899.7, 'duration': 3.419}
{'text': 'make this like conclusion right that you', 'start': 3901.26, 'duration': 3.839}
{'text': "just I'm gonna it's kind of stealing you", 'start': 3903.119, 'duration': 3.301}
{'text': 'a little bit this conclusion that she', 'start': 3905.099, 'duration': 3.96}
{'text': 'will be happier in like a home where we', 'start': 3906.42, 'duration': 4.379}
{'text': 'can basically decide a bunch about her', 'start': 3909.059, 'duration': 3.3}
{'text': 'life for her right', 'start': 3910.799, 'duration': 2.941}
{'text': "um so I'm curious if we had a machine", 'start': 3912.359, 'duration': 3.72}
{'text': 'under the leadership of a man', 'start': 3913.74, 'duration': 4.379}
{'text': 'okay sure under the leadership of a man', 'start': 3916.079, 'duration': 4.321}
{'text': 'okay yeah absolutely sure', 'start': 3918.119, 'duration': 3.781}
{'text': "um so I'm curious if we came up with", 'start': 3920.4, 'duration': 3.84}
{'text': 'like a machine that could maybe under', 'start': 3921.9, 'duration': 4.38}
{'text': 'the auspices of like looking for like', 'start': 3924.24, 'duration': 4.26}
{'text': 'genetic flaws diseases things like that', 'start': 3926.28, 'duration': 4.5}
{'text': 'if we found a machine that told us a', 'start': 3928.5, 'duration': 3.839}
{'text': "bunch about people's characteristics or", 'start': 3930.78, 'duration': 3.72}
{'text': 'the procla like uh the talents', 'start': 3932.339, 'duration': 4.081}
{'text': 'capabilities whatever not necessarily', 'start': 3934.5, 'duration': 3.599}
{'text': 'like super deterministically but enough', 'start': 3936.42, 'duration': 3.6}
{'text': 'that we could like infer and like decide', 'start': 3938.099, 'duration': 4.921}
{'text': 'about them and you were chosen to work', 'start': 3940.02, 'duration': 4.86}
{'text': "like let's say it's a utopian society", 'start': 3943.02, 'duration': 4.62}
{'text': 'right so like sex work is legal and this', 'start': 3944.88, 'duration': 4.199}
{'text': 'scan decided that you were supposed to', 'start': 3947.64, 'duration': 2.82}
{'text': 'be a male escort', 'start': 3949.079, 'duration': 2.881}
{'text': "but like you're only going to be able to", 'start': 3950.46, 'duration': 5.54}
{'text': 'surface men would you submit to that', 'start': 3951.96, 'duration': 4.04}
{'text': 'no', 'start': 3956.099, 'duration': 4.2}
{'text': "no so you wouldn't be a gay hooker if", 'start': 3957.599, 'duration': 5.46}
{'text': 'like the get the same brain scan that', 'start': 3960.299, 'duration': 5.341}
{'text': 'would say like women are predisposed to', 'start': 3963.059, 'duration': 5.221}
{'text': "like this or that you wouldn't submit to", 'start': 3965.64, 'duration': 4.74}
{'text': "a scam that said like it's the same same", 'start': 3968.28, 'duration': 4.86}
{'text': 'region same logical reason', 'start': 3970.38, 'duration': 4.8}
{'text': 'that like that that is your their best', 'start': 3973.14, 'duration': 5.64}
{'text': 'suited career path for you in your life', 'start': 3975.18, 'duration': 5.34}
{'text': "well the reason why it's not the same", 'start': 3978.78, 'duration': 3.12}
{'text': "logical reasoning and the reason why I'm", 'start': 3980.52, 'duration': 2.819}
{'text': 'saying no', 'start': 3981.9, 'duration': 4.08}
{'text': "is because that's not actually logical", 'start': 3983.339, 'duration': 4.74}
{'text': "how's that not logical", 'start': 3985.98, 'duration': 4.379}
{'text': 'because the reason why women are the way', 'start': 3988.079, 'duration': 4.681}
{'text': 'they are and men are the way they are is', 'start': 3990.359, 'duration': 4.26}
{'text': "that it's a reflection of nature which", 'start': 3992.76, 'duration': 3.96}
{'text': 'was designed by God to be the way that', 'start': 3994.619, 'duration': 5.341}
{'text': 'it is and there is no place for a male', 'start': 3996.72, 'duration': 4.379}
{'text': 'hooker', 'start': 3999.96, 'duration': 3.72}
{'text': 'in the right way for things to be it', 'start': 4001.099, 'duration': 5.22}
{'text': "came out so no I wouldn't do that that's", 'start': 4003.68, 'duration': 4.619}
{'text': 'absurd', 'start': 4006.319, 'duration': 6.0}
{'text': 'okay so do I mean first of all to get', 'start': 4008.299, 'duration': 6.361}
{'text': 'out of the way do your arguments depend', 'start': 4012.319, 'duration': 5.881}
{'text': 'on on uh divine', 'start': 4014.66, 'duration': 5.159}
{'text': 'um on God', 'start': 4018.2, 'duration': 3.839}
{'text': 'because I just want to know since if', 'start': 4019.819, 'duration': 3.48}
{'text': "we're going to argue with you do we have", 'start': 4022.039, 'duration': 4.32}
{'text': 'to accept that in order to to debate', 'start': 4023.299, 'duration': 5.54}
{'text': 'your points', 'start': 4026.359, 'duration': 2.48}
{'text': 'I think I can debate them without it if', 'start': 4029.66, 'duration': 3.78}
{'text': 'you if you need and the reason why is', 'start': 4031.4, 'duration': 4.56}
{'text': 'because the laws of nature as we observe', 'start': 4033.44, 'duration': 6.06}
{'text': "them in science are reflections of God's", 'start': 4035.96, 'duration': 6.78}
{'text': 'laws so I can just go natural with you', 'start': 4039.5, 'duration': 4.92}
{'text': 'if you prefer', 'start': 4042.74, 'duration': 3.66}
{'text': 'okay so I mean', 'start': 4044.42, 'duration': 3.899}
{'text': "so just coming I'll comment there's a", 'start': 4046.4, 'duration': 3.48}
{'text': 'lot of ways to come at this but coming', 'start': 4048.319, 'duration': 3.661}
{'text': 'at it from an economic perspective if', 'start': 4049.88, 'duration': 4.88}
{'text': 'all women left the workforce right now', 'start': 4051.98, 'duration': 6.18}
{'text': 'uh that would be a pretty huge disaster', 'start': 4054.76, 'duration': 5.62}
{'text': 'for', 'start': 4058.16, 'duration': 4.08}
{'text': 'um you know productivity that would set', 'start': 4060.38, 'duration': 4.679}
{'text': 'civilization back a couple', 'start': 4062.24, 'duration': 4.74}
{'text': 'couple Generations at least just in', 'start': 4065.059, 'duration': 4.141}
{'text': 'terms of of productive like we we all be', 'start': 4066.98, 'duration': 3.9}
{'text': 'much much poor immediately and it would', 'start': 4069.2, 'duration': 4.2}
{'text': "cause a lot of disruption right it's", 'start': 4070.88, 'duration': 5.699}
{'text': 'just basic numbers can tell you that', 'start': 4073.4, 'duration': 4.139}
{'text': 'um', 'start': 4076.579, 'duration': 3.121}
{'text': "there's not there's not enough work to", 'start': 4077.539, 'duration': 5.641}
{'text': 'do at home in a modern home to fully', 'start': 4079.7, 'duration': 5.7}
{'text': 'employ all of you know half of the', 'start': 4083.18, 'duration': 4.139}
{'text': 'population all the women', 'start': 4085.4, 'duration': 5.399}
{'text': 'um so if they were they none of them', 'start': 4087.319, 'duration': 5.881}
{'text': "could have jobs they wouldn't have a lot", 'start': 4090.799, 'duration': 4.02}
{'text': "to do and we'd be a lot less productive", 'start': 4093.2, 'duration': 4.26}
{'text': "and we'd be we'd live much poorer lives", 'start': 4094.819, 'duration': 6.261}
{'text': "so there's that that problem right there", 'start': 4097.46, 'duration': 3.62}
{'text': 'um they would be raising children', 'start': 4101.179, 'duration': 3.321}
{'text': 'uh but raising children is not a', 'start': 4104.799, 'duration': 5.86}
{'text': 'full-time job', 'start': 4108.679, 'duration': 3.301}
{'text': 'these days', 'start': 4110.659, 'duration': 2.1}
{'text': 'um', 'start': 4111.98, 'duration': 3.08}
{'text': 'can be yeah', 'start': 4112.759, 'duration': 4.201}
{'text': "they would be doing what they're", 'start': 4115.06, 'duration': 3.94}
{'text': 'supposed to do instead of farming it off', 'start': 4116.96, 'duration': 4.92}
{'text': 'to the television farming it off to the', 'start': 4119.0, 'duration': 5.159}
{'text': 'teachers at elementary school farming it', 'start': 4121.88, 'duration': 3.839}
{'text': 'off to daycare oh there are the kids in', 'start': 4124.159, 'duration': 4.16}
{'text': 'school all day', 'start': 4125.719, 'duration': 2.6}
{'text': "no so what are they doing kids don't", 'start': 4130.4, 'duration': 6.08}
{'text': 'need to be in school all day', 'start': 4133.159, 'duration': 3.321}
{'text': 'uh uh okay well how about how so how how', 'start': 4137.0, 'duration': 6.779}
{'text': 'much are they being School', 'start': 4140.779, 'duration': 5.281}
{'text': 'um probably a couple hours a few times a', 'start': 4143.779, 'duration': 3.661}
{'text': 'week', 'start': 4146.06, 'duration': 3.659}
{'text': "all right so and when they're not doing", 'start': 4147.44, 'duration': 3.779}
{'text': "that they'd be at home", 'start': 4149.719, 'duration': 4.5}
{'text': 'yeah practicing', 'start': 4151.219, 'duration': 4.741}
{'text': 'uh working', 'start': 4154.219, 'duration': 3.841}
{'text': 'and yeah hanging out with Mom and', 'start': 4155.96, 'duration': 4.879}
{'text': 'raising the other kids', 'start': 4158.06, 'duration': 2.779}
{'text': 'um', 'start': 4161.839, 'duration': 3.84}
{'text': "okay that still seems uh again it's", 'start': 4162.92, 'duration': 4.259}
{'text': 'coming out economically it still seems', 'start': 4165.679, 'duration': 3.12}
{'text': 'pretty inefficient you know if we can', 'start': 4167.179, 'duration': 3.12}
{'text': 'have', 'start': 4168.799, 'duration': 4.321}
{'text': "um like I you know you can I'm with you", 'start': 4170.299, 'duration': 4.38}
{'text': 'criticizing schools but it seems like', 'start': 4173.12, 'duration': 4.139}
{'text': 'having every', 'start': 4174.679, 'duration': 4.02}
{'text': 'um having kids at home all day and', 'start': 4177.259, 'duration': 3.181}
{'text': 'having moms have to take care of them', 'start': 4178.699, 'duration': 3.241}
{'text': 'all day', 'start': 4180.44, 'duration': 3.779}
{'text': 'um seemed like a pretty inefficient use', 'start': 4181.94, 'duration': 6.68}
{'text': 'of of Human Resources', 'start': 4184.219, 'duration': 7.201}
{'text': "that's because you value human character", 'start': 4188.62, 'duration': 6.119}
{'text': 'development lower than I do', 'start': 4191.42, 'duration': 3.319}
{'text': 'um perhaps Goods above Healthy Families', 'start': 4195.739, 'duration': 9.0}
{'text': "I mean you know I I'll give like perhaps", 'start': 4200.96, 'duration': 5.1}
{'text': "there's some there's some sort of", 'start': 4204.739, 'duration': 3.48}
{'text': 'benefit from spending like most of your', 'start': 4206.06, 'duration': 5.46}
{'text': "day at home with your mom that uh we're", 'start': 4208.219, 'duration': 5.701}
{'text': 'missing out on in modern society perhaps', 'start': 4211.52, 'duration': 3.719}
{'text': "that's true but we've traded that off", 'start': 4213.92, 'duration': 2.64}
{'text': 'for', 'start': 4215.239, 'duration': 2.821}
{'text': 'um for mom being able to go and earn', 'start': 4216.56, 'duration': 4.26}
{'text': 'income and for us to lead a much higher', 'start': 4218.06, 'duration': 4.02}
{'text': 'standard of living as a result of that', 'start': 4220.82, 'duration': 3.359}
{'text': "so if you're right I mean the cost of", 'start': 4222.08, 'duration': 3.36}
{'text': "that at least is going to be like we're", 'start': 4224.179, 'duration': 3.661}
{'text': "gonna we're gonna be a lot poorer", 'start': 4225.44, 'duration': 6.54}
{'text': 'um in order to you know pay the cost of', 'start': 4227.84, 'duration': 5.819}
{'text': 'of spending all day at home with Mom so', 'start': 4231.98, 'duration': 3.12}
{'text': 'the issues that kids I think this is', 'start': 4233.659, 'duration': 3.301}
{'text': 'always going to ground out in some more', 'start': 4235.1, 'duration': 4.079}
{'text': 'like uh Christian or something worldview', 'start': 4236.96, 'duration': 4.44}
{'text': "because in a way you're kind of begging", 'start': 4239.179, 'duration': 3.06}
{'text': "the question when you saw like we're", 'start': 4241.4, 'duration': 2.4}
{'text': "going to end up poor or we're gonna end", 'start': 4242.239, 'duration': 3.721}
{'text': "up worse off I mean that's really the", 'start': 4243.8, 'duration': 4.8}
{'text': 'question though because my guess is that', 'start': 4245.96, 'duration': 4.739}
{'text': "big Tech wait I don't know what your", 'start': 4248.6, 'duration': 3.54}
{'text': 'name is what do you go by', 'start': 4250.699, 'duration': 3.241}
{'text': 'you can call me Mike if you want yeah so', 'start': 4252.14, 'duration': 4.079}
{'text': 'what Mike is saying is that like you', 'start': 4253.94, 'duration': 3.12}
{'text': 'know', 'start': 4256.219, 'duration': 2.341}
{'text': "he doesn't care if we're a little bit", 'start': 4257.06, 'duration': 3.72}
{'text': 'poor or have worse cell phones or not as', 'start': 4258.56, 'duration': 3.96}
{'text': 'many internet connections if like the', 'start': 4260.78, 'duration': 3.3}
{'text': 'like the spiritual strength of the', 'start': 4262.52, 'duration': 3.36}
{'text': 'family is stronger right so what you see', 'start': 4264.08, 'duration': 3.78}
{'text': 'is being poor off he would criticize you', 'start': 4265.88, 'duration': 3.66}
{'text': "for saying okay well you're selling out", 'start': 4267.86, 'duration': 4.44}
{'text': 'the ability for families to be', 'start': 4269.54, 'duration': 4.74}
{'text': 'um functional and healthy just so you', 'start': 4272.3, 'duration': 4.08}
{'text': "can have like more Goods basically it's", 'start': 4274.28, 'duration': 3.48}
{'text': "the same right so there's there's some", 'start': 4276.38, 'duration': 4.2}
{'text': 'trade there that what do you value more', 'start': 4277.76, 'duration': 4.2}
{'text': 'and I was giving time for you to come', 'start': 4280.58, 'duration': 3.72}
{'text': 'around to but the the other logical uh', 'start': 4281.96, 'duration': 4.5}
{'text': 'conclusion would be that', 'start': 4284.3, 'duration': 3.96}
{'text': 'in order for something like this to be', 'start': 4286.46, 'duration': 3.18}
{'text': 'possible and to', 'start': 4288.26, 'duration': 2.939}
{'text': 'practical', 'start': 4289.64, 'duration': 3.48}
{'text': 'it would have to coincide with a massive', 'start': 4291.199, 'duration': 4.321}
{'text': 'restructuring of our economy anyway and', 'start': 4293.12, 'duration': 4.079}
{'text': 'a massive restructuring of our', 'start': 4295.52, 'duration': 3.6}
{'text': 'essentially our concept for our purpose', 'start': 4297.199, 'duration': 3.181}
{'text': 'for living', 'start': 4299.12, 'duration': 3.24}
{'text': 'so there are other social implications', 'start': 4300.38, 'duration': 3.6}
{'text': 'that go along with the fact of removing', 'start': 4302.36, 'duration': 3.299}
{'text': "women it's not like the idea would be to", 'start': 4303.98, 'duration': 3.84}
{'text': 'just keep everything as it is just take', 'start': 4305.659, 'duration': 4.321}
{'text': 'the women away from the workforce it', 'start': 4307.82, 'duration': 3.72}
{'text': 'would be to return the women to their', 'start': 4309.98, 'duration': 3.239}
{'text': 'homes return the women to their fathers', 'start': 4311.54, 'duration': 3.3}
{'text': 'and to their families and then', 'start': 4313.219, 'duration': 3.361}
{'text': 'reorganize the workforce with a', 'start': 4314.84, 'duration': 3.42}
{'text': 'completely different goal in mind than', 'start': 4316.58, 'duration': 3.48}
{'text': 'the one that we currently have which is', 'start': 4318.26, 'duration': 5.0}
{'text': 'basically the satisfaction of personal', 'start': 4320.06, 'duration': 6.3}
{'text': 'gratification desires we would shift to', 'start': 4323.26, 'duration': 5.86}
{'text': 'a absolutely different goal with', 'start': 4326.36, 'duration': 4.08}
{'text': 'something', 'start': 4329.12, 'duration': 2.46}
{'text': 'um', 'start': 4330.44, 'duration': 3.779}
{'text': 'uh vis-a-vis uh', 'start': 4331.58, 'duration': 5.46}
{'text': 'like nationalistic and Christian', 'start': 4334.219, 'duration': 5.161}
{'text': 'something where we see ourselves as an', 'start': 4337.04, 'duration': 5.1}
{'text': 'extension of a family we are one nation', 'start': 4339.38, 'duration': 4.859}
{'text': 'and we are working for ourselves and for', 'start': 4342.14, 'duration': 5.579}
{'text': 'each other and essentially working in uh', 'start': 4344.239, 'duration': 6.361}
{'text': 'on a world that is in a uh a race to', 'start': 4347.719, 'duration': 5.161}
{'text': "subdue the globe so right now what we're", 'start': 4350.6, 'duration': 3.66}
{'text': 'trying to do is globalize the world', 'start': 4352.88, 'duration': 3.24}
{'text': 'economy so that everybody can have the', 'start': 4354.26, 'duration': 5.28}
{'text': 'most uh personal uh gratification as', 'start': 4356.12, 'duration': 4.86}
{'text': "they can and it's like everybody will", 'start': 4359.54, 'duration': 2.94}
{'text': 'just go to work in their jobs that they', 'start': 4360.98, 'duration': 3.12}
{'text': "can be gratified but really we're not", 'start': 4362.48, 'duration': 3.179}
{'text': 'organizing ourselves in order to have', 'start': 4364.1, 'duration': 3.84}
{'text': "happy wholesome homes we're not doing", 'start': 4365.659, 'duration': 6.0}
{'text': 'that at all so a total top down shift of', 'start': 4367.94, 'duration': 5.7}
{'text': 'vision is required in order to make it', 'start': 4371.659, 'duration': 3.481}
{'text': 'possible for things to return to how', 'start': 4373.64, 'duration': 3.18}
{'text': 'they ought to be', 'start': 4375.14, 'duration': 3.599}
{'text': 'meaning the women belong to their', 'start': 4376.82, 'duration': 3.6}
{'text': 'husbands and to their fathers and the', 'start': 4378.739, 'duration': 3.721}
{'text': 'children being modeled by their mother', 'start': 4380.42, 'duration': 5.7}
{'text': 'in a in how it is to be obedient to', 'start': 4382.46, 'duration': 5.34}
{'text': 'father', 'start': 4386.12, 'duration': 3.84}
{'text': 'so in order for us to have the nice', 'start': 4387.8, 'duration': 3.72}
{'text': 'things like I said in the beginning even', 'start': 4389.96, 'duration': 2.94}
{'text': 'with the healthcare debate in order to', 'start': 4391.52, 'duration': 2.699}
{'text': 'have the nice things we want like have', 'start': 4392.9, 'duration': 2.7}
{'text': "happy wholesome homes that aren't", 'start': 4394.219, 'duration': 3.48}
{'text': 'totally broken and dysfunctional we have', 'start': 4395.6, 'duration': 4.98}
{'text': 'to become the people who can have that', 'start': 4397.699, 'duration': 5.281}
{'text': "I'm just gonna there's something", 'start': 4400.58, 'duration': 4.079}
{'text': "fundamentally wrong with what you're", 'start': 4402.98, 'duration': 3.06}
{'text': 'saying right because when we talk about', 'start': 4404.659, 'duration': 4.921}
{'text': 'the welfare state this is a an idea that', 'start': 4406.04, 'duration': 6.36}
{'text': 'uh the state steps in when the person', 'start': 4409.58, 'duration': 5.159}
{'text': 'needs help from the broader Community', 'start': 4412.4, 'duration': 4.38}
{'text': 'right the national Community the', 'start': 4414.739, 'duration': 4.5}
{'text': 'whatever level of community that the aid', 'start': 4416.78, 'duration': 4.08}
{'text': 'is coming from right', 'start': 4419.239, 'duration': 3.541}
{'text': "um so when you're saying that like we", 'start': 4420.86, 'duration': 3.9}
{'text': "can only accept this Aid when we're at", 'start': 4422.78, 'duration': 3.84}
{'text': 'like our very best or like the Pinnacle', 'start': 4424.76, 'duration': 3.3}
{'text': "like I don't think that that's really", 'start': 4426.62, 'duration': 3.3}
{'text': 'fair because I think there are lots of', 'start': 4428.06, 'duration': 3.619}
{'text': 'cases where people have like addiction', 'start': 4429.92, 'duration': 4.98}
{'text': "mental health problems it's not a matter", 'start': 4431.679, 'duration': 4.781}
{'text': 'of like only the lowest people needing', 'start': 4434.9, 'duration': 3.36}
{'text': "it there's like a common phrase in the", 'start': 4436.46, 'duration': 3.719}
{'text': 'Church of or at least I heard the screen', 'start': 4438.26, 'duration': 3.54}
{'text': 'about is it God helps those that helps', 'start': 4440.179, 'duration': 3.361}
{'text': "themselves like I don't think most", 'start': 4441.8, 'duration': 3.72}
{'text': 'Community Driven people would say that', 'start': 4443.54, 'duration': 4.679}
{'text': 'like you know John who just got fired', 'start': 4445.52, 'duration': 4.26}
{'text': 'from his job at his Factory or is like', 'start': 4448.219, 'duration': 2.94}
{'text': "out of work or whatever doesn't deserve", 'start': 4449.78, 'duration': 3.419}
{'text': "any help or compassion whatsoever it's", 'start': 4451.159, 'duration': 3.301}
{'text': "more just like if you're not willing to", 'start': 4453.199, 'duration': 2.821}
{'text': 'take the steps to better yourself or be', 'start': 4454.46, 'duration': 2.699}
{'text': 'involved in your community like why', 'start': 4456.02, 'duration': 2.159}
{'text': 'should other people pick up the soccer', 'start': 4457.159, 'duration': 4.08}
{'text': 'fields like the argument yeah so charity', 'start': 4458.179, 'duration': 4.5}
{'text': 'is a big thing but also hand in hand', 'start': 4461.239, 'duration': 3.721}
{'text': 'with Charity goes responsibility yeah so', 'start': 4462.679, 'duration': 4.201}
{'text': "that's no that's absolutely fine like", 'start': 4464.96, 'duration': 3.54}
{'text': "there's all kinds of ideas throughout", 'start': 4466.88, 'duration': 2.88}
{'text': 'our history of like noble obligation', 'start': 4468.5, 'duration': 2.52}
{'text': "right and I'm okay with that like I", 'start': 4469.76, 'duration': 2.64}
{'text': 'actually really prefer like a', 'start': 4471.02, 'duration': 3.659}
{'text': 'paternalistic state and like ideas of', 'start': 4472.4, 'duration': 4.68}
{'text': 'noble obligation rather than something', 'start': 4474.679, 'duration': 4.261}
{'text': 'uh like a bad story between the', 'start': 4477.08, 'duration': 3.18}
{'text': "journalistic state and they're like a", 'start': 4478.94, 'duration': 3.42}
{'text': 'noble application right so I think that', 'start': 4480.26, 'duration': 3.66}
{'text': "that's the key thing right is that you", 'start': 4482.36, 'duration': 4.2}
{'text': 'still can provide Baseline things like', 'start': 4483.92, 'duration': 4.14}
{'text': 'Health Care', 'start': 4486.56, 'duration': 3.06}
{'text': "um like if you're somebody's struggling", 'start': 4488.06, 'duration': 4.02}
{'text': 'with housing like transitional housing', 'start': 4489.62, 'duration': 4.98}
{'text': "um like all these things it doesn't", 'start': 4492.08, 'duration': 5.28}
{'text': "even if it's not somebody uh like I do", 'start': 4494.6, 'duration': 4.2}
{'text': 'agree that people do need to like pull', 'start': 4497.36, 'duration': 2.76}
{'text': 'themselves up by their bootstraps', 'start': 4498.8, 'duration': 3.359}
{'text': 'literally like you do need to to extend', 'start': 4500.12, 'duration': 4.559}
{'text': 'to some extent put your own effort into', 'start': 4502.159, 'duration': 4.201}
{'text': 'these situations or like your your life', 'start': 4504.679, 'duration': 3.841}
{'text': 'Direction life path like whatever you', 'start': 4506.36, 'duration': 3.78}
{'text': 'want to call it but at the same time', 'start': 4508.52, 'duration': 3.84}
{'text': "like you can't say that we can only", 'start': 4510.14, 'duration': 4.92}
{'text': "deserve these things when we're I", 'start': 4512.36, 'duration': 5.22}
{'text': 'idealize cells because it feels like', 'start': 4515.06, 'duration': 4.26}
{'text': "um I think it's built out of the idea", 'start': 4517.58, 'duration': 3.24}
{'text': "that like we're only using like", 'start': 4519.32, 'duration': 3.18}
{'text': 'hedonistic ideas or like desire', 'start': 4520.82, 'duration': 3.899}
{'text': 'satisfaction theories of like gauging', 'start': 4522.5, 'duration': 4.32}
{'text': "how well somebody's like like the", 'start': 4524.719, 'duration': 3.901}
{'text': "well-being of somebody's life or like", 'start': 4526.82, 'duration': 3.72}
{'text': 'how good their life actually is like I', 'start': 4528.62, 'duration': 3.72}
{'text': 'think broadly speaking we have a pretty', 'start': 4530.54, 'duration': 4.86}
{'text': 'vague amorphous like utilitarian slash', 'start': 4532.34, 'duration': 5.399}
{'text': 'like hedonist kind of appreciation of', 'start': 4535.4, 'duration': 4.68}
{'text': 'like evaluating like is my life good and', 'start': 4537.739, 'duration': 3.181}
{'text': "I don't think that we have to", 'start': 4540.08, 'duration': 3.48}
{'text': 'necessarily we can identify this we can', 'start': 4540.92, 'duration': 4.319}
{'text': "talk about this but we don't have to say", 'start': 4543.56, 'duration': 4.56}
{'text': 'like well this is like a root cause this', 'start': 4545.239, 'duration': 5.041}
{'text': 'is a horrible Boogeyman so we need to go', 'start': 4548.12, 'duration': 3.9}
{'text': 'over to like the religion religious side', 'start': 4550.28, 'duration': 3.54}
{'text': 'like Divine command Theory or like what', 'start': 4552.02, 'duration': 4.32}
{'text': 'the [\xa0__\xa0] ever right to try to say like', 'start': 4553.82, 'duration': 3.899}
{'text': "well this is how we know something's", 'start': 4556.34, 'duration': 3.6}
{'text': 'actually good', 'start': 4557.719, 'duration': 4.321}
{'text': 'well I think that was the question that', 'start': 4559.94, 'duration': 3.36}
{'text': "he tried asking earlier though I don't", 'start': 4562.04, 'duration': 2.28}
{'text': "know if it was two to somebody else it's", 'start': 4563.3, 'duration': 2.879}
{'text': "like okay well if it's not with respect", 'start': 4564.32, 'duration': 3.839}
{'text': 'to Christian values for whether or not', 'start': 4566.179, 'duration': 3.721}
{'text': 'Society is good or bad then what is it', 'start': 4568.159, 'duration': 4.5}
{'text': 'with respect to how are you measuring it', 'start': 4569.9, 'duration': 5.22}
{'text': "oh yeah I mean I think that's a really", 'start': 4572.659, 'duration': 5.341}
{'text': 'good question I think value like value', 'start': 4575.12, 'duration': 4.92}
{'text': "theories as a whole like uh I don't know", 'start': 4578.0, 'duration': 4.92}
{'text': 'that there is a singular one that tells', 'start': 4580.04, 'duration': 4.02}
{'text': 'you everything you need to know about', 'start': 4582.92, 'duration': 2.819}
{'text': 'the existence of life right like how to', 'start': 4584.06, 'duration': 4.02}
{'text': 'like value something uh well sure but so', 'start': 4585.739, 'duration': 4.261}
{'text': "he's given an answer right he has his", 'start': 4588.08, 'duration': 3.84}
{'text': 'valuation but if we want to challenge', 'start': 4590.0, 'duration': 3.42}
{'text': 'that then we have to have how do we', 'start': 4591.92, 'duration': 3.12}
{'text': "value it you can't just say it's a good", 'start': 4593.42, 'duration': 2.88}
{'text': 'question that it is the question right', 'start': 4595.04, 'duration': 3.36}
{'text': "that's the one being asked yeah yeah no", 'start': 4596.3, 'duration': 3.66}
{'text': "so I'm just saying like if we're talking", 'start': 4598.4, 'duration': 4.38}
{'text': 'about like how we do we kind of', 'start': 4599.96, 'duration': 5.88}
{'text': "um the ideal system that I'd want going", 'start': 4602.78, 'duration': 6.0}
{'text': 'forward is using the current One But', 'start': 4605.84, 'duration': 4.62}
{'text': 'continuing to like evolve it and Advance', 'start': 4608.78, 'duration': 4.08}
{'text': 'it and talk about it and', 'start': 4610.46, 'duration': 4.44}
{'text': 'um like add to it right A lot of the', 'start': 4612.86, 'duration': 3.299}
{'text': 'stuff like from like feminist', 'start': 4614.9, 'duration': 2.339}
{'text': 'philosophers on like different like', 'start': 4616.159, 'duration': 3.421}
{'text': 'ethics and like virtues sorry like value', 'start': 4617.239, 'duration': 3.541}
{'text': 'theories that have come out over the', 'start': 4619.58, 'duration': 3.3}
{'text': "last like 20 30 years weren't really", 'start': 4620.78, 'duration': 4.26}
{'text': 'around 500 years ago or like in the', 'start': 4622.88, 'duration': 3.48}
{'text': 'conversation', 'start': 4625.04, 'duration': 2.58}
{'text': "um so I don't think that we want to", 'start': 4626.36, 'duration': 3.66}
{'text': 'limit ourselves to something static like', 'start': 4627.62, 'duration': 4.5}
{'text': 'this is what God wrote so this is all we', 'start': 4630.02, 'duration': 3.199}
{'text': 'have to do right', 'start': 4632.12, 'duration': 3.84}
{'text': 'the broader question is like', 'start': 4633.219, 'duration': 5.801}
{'text': 'um whether or not we as liberals believe', 'start': 4635.96, 'duration': 5.58}
{'text': "in the concept of moral progress that's", 'start': 4639.02, 'duration': 5.58}
{'text': 'the question because with respect to say', 'start': 4641.54, 'duration': 4.8}
{'text': 'Christian values', 'start': 4644.6, 'duration': 3.36}
{'text': "um there hasn't been progress in the", 'start': 4646.34, 'duration': 2.76}
{'text': "country if anything it seems there's", 'start': 4647.96, 'duration': 2.759}
{'text': 'like a spiritual rot or some sort of', 'start': 4649.1, 'duration': 4.139}
{'text': "regression so with respect to Mike's", 'start': 4650.719, 'duration': 4.861}
{'text': 'value system he can point to these are', 'start': 4653.239, 'duration': 4.381}
{'text': 'the things that I value things like', 'start': 4655.58, 'duration': 3.48}
{'text': 'strong family structures things like', 'start': 4657.62, 'duration': 2.76}
{'text': 'this is the role of the men and the wife', 'start': 4659.06, 'duration': 2.76}
{'text': 'this is the value some of having things', 'start': 4660.38, 'duration': 3.24}
{'text': 'are regressing from that point of view', 'start': 4661.82, 'duration': 4.08}
{'text': 'and then so then the flip side is like a', 'start': 4663.62, 'duration': 3.84}
{'text': 'liberal perspective like well what is he', 'start': 4665.9, 'duration': 2.94}
{'text': "what do you think we're progressing in", 'start': 4667.46, 'duration': 2.699}
{'text': 'do you think societies I think Mike', 'start': 4668.84, 'duration': 2.339}
{'text': 'asked the question initially is', 'start': 4670.159, 'duration': 2.641}
{'text': 'everything going well right now like', 'start': 4671.179, 'duration': 3.661}
{'text': 'what like is are things going well or', 'start': 4672.8, 'duration': 3.3}
