{'text': 'putin challenged joe biden to a debate', 'start': 0.08, 'duration': 6.0}
{'text': "if do this this invitation i'll be", 'start': 1653.44, 'duration': 3.76}
{'text': 'giving in to his intent', 'start': 1655.12, 'duration': 6.24}
{'text': "i can't allow this this humiliation", 'start': 1657.2, 'duration': 5.359}
{'text': "i think there's like a pawn sitting", 'start': 1661.36, 'duration': 3.76}
{'text': "right actually just don't do this okay", 'start': 1662.559, 'duration': 4.0}
{'text': 'people always do this they do it with', 'start': 1665.12, 'duration': 4.72}
{'text': 'like um', 'start': 1666.559, 'duration': 3.281}
{'text': 'or maybe you have to do this for normal', 'start': 1670.0, 'duration': 3.12}
{'text': 'audiences why not like', 'start': 1671.6, 'duration': 3.679}
{'text': 'find why not like make an actual', 'start': 1673.12, 'duration': 4.0}
{'text': 'exciting poker hand anytime you see', 'start': 1675.279, 'duration': 3.201}
{'text': 'poker in the movies', 'start': 1677.12, 'duration': 3.919}
{'text': 'the quote-unquote excitement basically', 'start': 1678.48, 'duration': 3.6}
{'text': 'comes from', 'start': 1681.039, 'duration': 4.0}
{'text': 'um the excitement literally just comes', 'start': 1682.08, 'duration': 4.16}
{'text': 'from', 'start': 1685.039, 'duration': 2.961}
{'text': 'somebody having an unbelievable high', 'start': 1686.24, 'duration': 3.439}
{'text': 'hand against somebody else having an', 'start': 1688.0, 'duration': 3.039}
{'text': 'unbelievable high hand', 'start': 1689.679, 'duration': 3.441}
{'text': "like it's all just bad beats that's what", 'start': 1691.039, 'duration': 4.401}
{'text': 'every every movie poker hand is just a', 'start': 1693.12, 'duration': 3.039}
{'text': 'bad beat', 'start': 1695.44, 'duration': 3.92}
{'text': "it'll be like some guy is like i have", 'start': 1696.159, 'duration': 6.081}
{'text': 'quads and then the other guy is like oh', 'start': 1699.36, 'duration': 3.919}
{'text': 'well i have a', 'start': 1702.24, 'duration': 3.28}
{'text': "straight flush and you're like oh okay", 'start': 1703.279, 'duration': 8.561}
{'text': "and it's like it's so cringe", 'start': 1705.52, 'duration': 6.32}
{'text': "it's sometimes a bluff sometimes but", 'start': 1713.6, 'duration': 6.16}
{'text': 'like very very very rarely', 'start': 1716.48, 'duration': 3.28}
{'text': "it's always like this [\xa0__\xa0] so like i if", 'start': 1722.399, 'duration': 5.121}
{'text': "you watch this it's like", 'start': 1724.48, 'duration': 3.04}
{'text': "wait i don't remember this is the end or", 'start': 1729.12, 'duration': 4.0}
{'text': 'not', 'start': 1730.88, 'duration': 2.24}
{'text': 'a full house to mr le chief juice deuces', 'start': 1735.12, 'duration': 3.76}
{'text': 'full of nine', 'start': 1737.36, 'duration': 3.199}
{'text': 'oh no this was one of the other the one', 'start': 1738.88, 'duration': 3.519}
{'text': "guy wins but it's always like full house", 'start': 1740.559, 'duration': 3.761}
{'text': 'over full house', 'start': 1742.399, 'duration': 3.681}
{'text': 'or i think when james bond wins he has', 'start': 1744.32, 'duration': 3.28}
{'text': 'like a straight flush against like a', 'start': 1746.08, 'duration': 2.0}
{'text': 'like a', 'start': 1747.6, 'duration': 2.16}
{'text': "not full house almost like it's so dumb", 'start': 1748.08, 'duration': 3.44}
{'text': "i don't know like there's like so many", 'start': 1749.76, 'duration': 5.279}
{'text': 'more ways you can make it exciting why', 'start': 1751.52, 'duration': 5.84}
{'text': 'why', 'start': 1755.039, 'duration': 2.321}
{'text': "the queen's gambit they did a really", 'start': 1760.72, 'duration': 3.28}
{'text': 'good job they had an actual chess game', 'start': 1762.48, 'duration': 2.48}
{'text': 'also in the first harry potter movie', 'start': 1764.0, 'duration': 2.159}
{'text': "there's a really cool puzzle", 'start': 1764.96, 'duration': 3.199}
{'text': 'that they had a gm set up for them yeah', 'start': 1766.159, 'duration': 3.441}
{'text': 'like why not do something like that or', 'start': 1768.159, 'duration': 3.12}
{'text': 'even like i feel like', 'start': 1769.6, 'duration': 3.76}
{'text': 'the thing is too is like chess has so', 'start': 1771.279, 'duration': 4.161}
{'text': 'many interesting personalities and [\xa0__\xa0]', 'start': 1773.36, 'duration': 4.24}
{'text': 'like using origin references the', 'start': 1775.44, 'duration': 4.64}
{'text': 'upstream version of a branch for example', 'start': 1777.6, 'duration': 5.04}
{'text': 'what you and everyone see on github', 'start': 1780.08, 'duration': 4.8}
{'text': 'local branches are snapshots of that', 'start': 1782.64, 'duration': 4.32}
{'text': 'branch at different times upon which you', 'start': 1784.88, 'duration': 2.64}
{'text': 'can make', 'start': 1786.96, 'duration': 3.36}
{'text': 'changes make sure to commit and push', 'start': 1787.52, 'duration': 7.12}
{'text': 'your changes often it helps', 'start': 1790.32, 'duration': 8.239}
{'text': 'wow it feels like chess is so rich with', 'start': 1794.64, 'duration': 5.84}
{'text': 'like different players and personalities', 'start': 1798.559, 'duration': 3.201}
{'text': 'and like history too', 'start': 1800.48, 'duration': 2.799}
{'text': 'that it feels like you you could even', 'start': 1801.76, 'duration': 3.68}
{'text': 'get like a nice easter egg', 'start': 1803.279, 'duration': 5.28}
{'text': 'or you can get um you can get like', 'start': 1805.44, 'duration': 5.04}
{'text': 'an interesting allegory by picking a', 'start': 1808.559, 'duration': 3.521}
{'text': 'certain professional game', 'start': 1810.48, 'duration': 3.04}
{'text': "so if you have like a character that's", 'start': 1812.08, 'duration': 2.88}
{'text': 'supposed to be like very arrogant or', 'start': 1813.52, 'duration': 2.639}
{'text': 'something then you pick like an arrogant', 'start': 1814.96, 'duration': 2.319}
{'text': 'chess player and you find like the', 'start': 1816.159, 'duration': 2.88}
{'text': 'master championship finale of something', 'start': 1817.279, 'duration': 3.28}
{'text': 'and then you copy those moves', 'start': 1819.039, 'duration': 2.961}
{'text': 'and then like it works really well as a', 'start': 1820.559, 'duration': 2.881}
{'text': "metaphor too or something i don't know", 'start': 1822.0, 'duration': 2.0}
{'text': 'like', 'start': 1823.44, 'duration': 2.56}
{'text': "it's so i don't know there's potential", 'start': 1824.0, 'duration': 3.44}
{'text': 'there', 'start': 1826.0, 'duration': 3.279}
{'text': "don't just don't be cringe is that too", 'start': 1827.44, 'duration': 10.4}
{'text': 'much to ask okay sorry', 'start': 1829.279, 'duration': 8.561}
{'text': 'oops appears your hippo is not as', 'start': 1842.24, 'duration': 9.6}
{'text': 'famished as you claimed mr bond', 'start': 1844.08, 'duration': 7.76}
{'text': 'i remember i got in such a huge fight', 'start': 1853.279, 'duration': 3.921}
{'text': 'with a guy sam', 'start': 1854.88, 'duration': 4.48}
{'text': 'samuel i remember him i think we were in', 'start': 1857.2, 'duration': 5.599}
{'text': 'six no we were in fifth grade', 'start': 1859.36, 'duration': 5.36}
{'text': 'and um i think it was the same year that', 'start': 1862.799, 'duration': 3.841}
{'text': 'some godzilla movie came out', 'start': 1864.72, 'duration': 3.36}
{'text': 'we went to play we were playing chess in', 'start': 1866.64, 'duration': 2.48}
{'text': 'the back because we were on like a free', 'start': 1868.08, 'duration': 2.479}
{'text': 'period but we were like still in grade', 'start': 1869.12, 'duration': 2.32}
{'text': 'school so we have to sit in the', 'start': 1870.559, 'duration': 2.96}
{'text': 'classroom or whatever', 'start': 1871.44, 'duration': 4.719}
{'text': 'and we play chess and it and it got to', 'start': 1873.519, 'duration': 3.841}
{'text': 'the point where like he clearly he', 'start': 1876.159, 'duration': 2.321}
{'text': "didn't know like what all the pieces did", 'start': 1877.36, 'duration': 1.84}
{'text': 'or something dumb', 'start': 1878.48, 'duration': 2.24}
{'text': 'so obviously i get to a point to where', 'start': 1879.2, 'duration': 3.199}
{'text': "like i've almost checkmated him but he's", 'start': 1880.72, 'duration': 2.64}
{'text': 'like', 'start': 1882.399, 'duration': 3.52}
{'text': "no i can't lose now like after i had him", 'start': 1883.36, 'duration': 3.52}
{'text': 'checkmate i was like well of course', 'start': 1885.919, 'duration': 2.321}
{'text': "you're gonna lose you're you're mated", 'start': 1886.88, 'duration': 3.12}
{'text': "and he's like no you can't capture the", 'start': 1888.24, 'duration': 2.64}
{'text': "king you're not allowed to do that", 'start': 1890.0, 'duration': 2.88}
{'text': "injection you can't take my king", 'start': 1890.88, 'duration': 3.279}
{'text': "and i'm like what and he's like yeah you", 'start': 1892.88, 'duration': 2.96}
{'text': "can't take my king and i'm like wait", 'start': 1894.159, 'duration': 2.64}
{'text': 'well how the [\xa0__\xa0] is the game of', 'start': 1895.84, 'duration': 2.0}
{'text': "response sandy's like it doesn't matter", 'start': 1896.799, 'duration': 2.321}
{'text': "like you can't take you can't take my", 'start': 1897.84, 'duration': 2.0}
{'text': 'king', 'start': 1899.12, 'duration': 2.32}
{'text': 'and then we argued until the teacher', 'start': 1899.84, 'duration': 3.12}
{'text': 'came over she made both of us stop', 'start': 1901.44, 'duration': 3.76}
{'text': 'playing chess', 'start': 1902.96, 'duration': 5.76}
{'text': 'i get salty [\xa0__\xa0] [\xa0__\xa0] you sam you know', 'start': 1905.2, 'duration': 4.8}
{'text': 'who you are', 'start': 1908.72, 'duration': 2.319}
{'text': "the only thing i'll say is that with", 'start': 1910.0, 'duration': 2.32}
{'text': "poker it's a bit more difficult to draw", 'start': 1911.039, 'duration': 2.401}
{'text': 'dispenser engagement without simply', 'start': 1912.32, 'duration': 2.56}
{'text': 'showing a really obvious insanely', 'start': 1913.44, 'duration': 2.4}
{'text': 'unlikely bad beat', 'start': 1914.88, 'duration': 2.159}
{'text': 'also able to do this with chess but as', 'start': 1915.84, 'duration': 3.04}
{'text': 'possible pokemons are always', 'start': 1917.039, 'duration': 3.201}
{'text': "but that's not even true because these", 'start': 1918.88, 'duration': 3.279}
{'text': 'are all like animes anyway american', 'start': 1920.24, 'duration': 3.439}
{'text': "movies borrow a lot well i'm not gonna", 'start': 1922.159, 'duration': 2.561}
{'text': 'say they borrow from anyway', 'start': 1923.679, 'duration': 3.041}
{'text': 'but like american movies do the anime', 'start': 1924.72, 'duration': 3.36}
{'text': 'thing will you have', 'start': 1926.72, 'duration': 3.439}
{'text': 'like two people facing off and there', 'start': 1928.08, 'duration': 3.04}
{'text': 'will be like a', 'start': 1930.159, 'duration': 3.041}
{'text': 'hot girl or some wise old person', 'start': 1931.12, 'duration': 3.2}
{'text': 'watching from the side', 'start': 1933.2, 'duration': 4.479}
{'text': "and he'll be like oh no like if jeffrey", 'start': 1934.32, 'duration': 4.959}
{'text': "uh if jeffrey doesn't go all in here", 'start': 1937.679, 'duration': 2.961}
{'text': "he's not gonna have enough chips to call", 'start': 1939.279, 'duration': 2.081}
{'text': 'blood like', 'start': 1940.64, 'duration': 1.759}
{'text': "there's always people on the sidelines", 'start': 1941.36, 'duration': 8.48}
{'text': 'like explaining everything anyways', 'start': 1942.399, 'duration': 7.441}
{'text': 'were raised by your daddy and mama', 'start': 1960.96, 'duration': 16.88}
{'text': 'that makes you happy', 'start': 1964.72, 'duration': 13.12}
{'text': 'remember to hit that like and subscribe', 'start': 1982.32, 'duration': 2.719}
{'text': "and don't forget the notification bell", 'start': 1983.519, 'duration': 2.481}
{'text': 'so that my videos', 'start': 1985.039, 'duration': 6.801}
{'text': 'show up right in your feed', 'start': 1986.0, 'duration': 5.84}
