{'text': 'ideally I would be an anarchist and like', 'start': 0.0, 'duration': 4.98}
{'text': "legitimate election but I don't even", 'start': 1294.26, 'duration': 2.88}
{'text': 'think zelinski was the first president', 'start': 1296.0, 'duration': 3.9}
{'text': 'that came after the 2014 Revolution', 'start': 1297.14, 'duration': 3.659}
{'text': 'um there was still I think a couple', 'start': 1299.9, 'duration': 2.1}
{'text': 'years before he was elected and the', 'start': 1300.799, 'duration': 2.221}
{'text': 'other guy', 'start': 1302.0, 'duration': 2.7}
{'text': 'um but the the idea what is the', 'start': 1303.02, 'duration': 3.899}
{'text': 'implication that the United States like', 'start': 1304.7, 'duration': 4.859}
{'text': 'propped him up and put him into power or', 'start': 1306.919, 'duration': 4.321}
{'text': "that there wasn't an actual election in", 'start': 1309.559, 'duration': 3.901}
{'text': "Ukraine to vote so let's get to office", 'start': 1311.24, 'duration': 4.86}
{'text': 'uh no no so I was actually kind of', 'start': 1313.46, 'duration': 4.62}
{'text': 'saying this as a as an explanation of', 'start': 1316.1, 'duration': 3.959}
{'text': "just America's problematic history of", 'start': 1318.08, 'duration': 5.099}
{'text': 'interfering in Ukraine and', 'start': 1320.059, 'duration': 5.401}
{'text': 'um us propping up zielinski in the uh', 'start': 1323.179, 'duration': 4.141}
{'text': 'even after he came to power but we never', 'start': 1325.46, 'duration': 3.54}
{'text': 'quite got there', 'start': 1327.32, 'duration': 5.04}
{'text': 'um and so the uh ideas just when we have', 'start': 1329.0, 'duration': 4.26}
{'text': 'such', 'start': 1332.36, 'duration': 3.54}
{'text': 'um important ties in keeping this', 'start': 1333.26, 'duration': 5.539}
{'text': 'country uh in the state that is already', 'start': 1335.9, 'duration': 6.54}
{'text': 'when Russia starts to come into Crimea', 'start': 1338.799, 'duration': 6.76}
{'text': 'all of this is in response to a major', 'start': 1342.44, 'duration': 6.68}
{'text': 'change of power in that region and yeah', 'start': 1345.559, 'duration': 5.781}
{'text': "it's definitely because", 'start': 1349.12, 'duration': 4.72}
{'text': 'Western support of Ukraine that makes', 'start': 1351.34, 'duration': 4.839}
{'text': 'into Ukraine as a real threat well hold', 'start': 1353.84, 'duration': 4.319}
{'text': 'on Russia where does Russia get the', 'start': 1356.179, 'duration': 3.601}
{'text': 'right to invade Crimea', 'start': 1358.159, 'duration': 3.481}
{'text': "they don't", 'start': 1359.78, 'duration': 4.5}
{'text': 'so if Ukraine wants to be more Western', 'start': 1361.64, 'duration': 4.26}
{'text': 'aligned than Eastern aligned like', 'start': 1364.28, 'duration': 2.639}
{'text': "doesn't Ukraine have the right to make", 'start': 1365.9, 'duration': 2.04}
{'text': 'that choice', 'start': 1366.919, 'duration': 3.481}
{'text': "and it's in one sense yes in another", 'start': 1367.94, 'duration': 4.82}
{'text': 'sense', 'start': 1370.4, 'duration': 2.36}
{'text': 'not everything that people want is', 'start': 1372.799, 'duration': 4.081}
{'text': "necessarily what's good for the world", 'start': 1374.96, 'duration': 3.719}
{'text': "so so what's good for the world is what", 'start': 1376.88, 'duration': 3.24}
{'text': 'your bully on your border wants for you', 'start': 1378.679, 'duration': 3.12}
{'text': 'like Russia gets to dictate Ukrainian', 'start': 1380.12, 'duration': 4.02}
{'text': 'forward policy so', 'start': 1381.799, 'duration': 5.281}
{'text': 'yes and no so Ukraine should never have', 'start': 1384.14, 'duration': 5.36}
{'text': 'joined the EU or NATO simply because', 'start': 1387.08, 'duration': 4.44}
{'text': "no that's what I'm saying they do want", 'start': 1389.5, 'duration': 3.22}
{'text': 'to be a part of both though well I mean', 'start': 1391.52, 'duration': 3.06}
{'text': "I can understand why because everybody's", 'start': 1392.72, 'duration': 3.3}
{'text': "getting invaded it's not but here's the", 'start': 1394.58, 'duration': 3.719}
{'text': 'thing though is if they had never fallen', 'start': 1396.02, 'duration': 3.84}
{'text': 'into the Western sphere of influence', 'start': 1398.299, 'duration': 2.88}
{'text': 'they would never have been invaded by', 'start': 1399.86, 'duration': 2.46}
{'text': 'Russia and that would have never', 'start': 1401.179, 'duration': 2.641}
{'text': 'threatened any sort of conflict between', 'start': 1402.32, 'duration': 3.0}
{'text': 'NATO yeah but their people wanted to', 'start': 1403.82, 'duration': 2.88}
{'text': 'join the Western sphere of influence', 'start': 1405.32, 'duration': 4.56}
{'text': 'people would rather have a um the deal', 'start': 1406.7, 'duration': 6.12}
{'text': 'on the table was a free market access to', 'start': 1409.88, 'duration': 4.74}
{'text': "the European Union's Trade union or it", 'start': 1412.82, 'duration': 4.02}
{'text': 'was joining a customs tariff Union with', 'start': 1414.62, 'duration': 4.74}
{'text': 'this Eurasian Empire of Belarus and', 'start': 1416.84, 'duration': 4.02}
{'text': 'Russia I think the Ukrainian people have', 'start': 1419.36, 'duration': 3.179}
{'text': 'a right to look West rather than to have', 'start': 1420.86, 'duration': 3.42}
{'text': 'Daddy Russia like did take dictate to', 'start': 1422.539, 'duration': 3.061}
{'text': "them again they do but that doesn't mean", 'start': 1424.28, 'duration': 3.0}
{'text': "that we have the right that doesn't mean", 'start': 1425.6, 'duration': 3.0}
{'text': 'that necessarily we have the duty to', 'start': 1427.28, 'duration': 3.3}
{'text': "accomplish that we don't know so we it", 'start': 1428.6, 'duration': 3.3}
{'text': 'might not be good for us to want that', 'start': 1430.58, 'duration': 3.18}
{'text': 'either well sure but I think we can', 'start': 1431.9, 'duration': 3.3}
{'text': 'support the right to self-determination', 'start': 1433.76, 'duration': 3.72}
{'text': 'of the Ukrainian people and in a sense', 'start': 1435.2, 'duration': 3.3}
{'text': 'yes we also have the right to', 'start': 1437.48, 'duration': 2.64}
{'text': 'self-determination so if we look at this', 'start': 1438.5, 'duration': 3.78}
{'text': 'and say if you uh aligning with us', 'start': 1440.12, 'duration': 3.96}
{'text': "causes a war in your region that's not", 'start': 1442.28, 'duration': 4.2}
{'text': "good for us that's not good for so then", 'start': 1444.08, 'duration': 3.9}
{'text': "you're now you're actually asking us to", 'start': 1446.48, 'duration': 3.42}
{'text': "kill people like we disagree with no I'm", 'start': 1447.98, 'duration': 3.24}
{'text': "saying we shouldn't have supported them", 'start': 1449.9, 'duration': 3.06}
{'text': 'in any way whatsoever to begin with if', 'start': 1451.22, 'duration': 3.36}
{'text': 'they want to think if they want to have', 'start': 1452.96, 'duration': 3.839}
{'text': "that conflict on their own they're out", 'start': 1454.58, 'duration': 4.079}
{'text': "like it's kind of one of these things", 'start': 1456.799, 'duration': 2.88}
{'text': 'where', 'start': 1458.659, 'duration': 3.181}
{'text': 'history sucks oh people get invaded', 'start': 1459.679, 'duration': 4.921}
{'text': 'constantly we have the ability to do', 'start': 1461.84, 'duration': 4.14}
{'text': "something we hate to say history that's", 'start': 1464.6, 'duration': 4.16}
{'text': 'like walking next to a pool', 'start': 1465.98, 'duration': 4.559}
{'text': 'if you want to say we have the ability', 'start': 1468.76, 'duration': 3.22}
{'text': "to do something you're you're bait", 'start': 1470.539, 'duration': 3.061}
{'text': "you're effectively pushing for what will", 'start': 1471.98, 'duration': 4.319}
{'text': 'turn into a major war with Russia if it', 'start': 1473.6, 'duration': 4.5}
{'text': "does that's Russia's Choice Russia's The", 'start': 1476.299, 'duration': 3.601}
{'text': 'Invader', 'start': 1478.1, 'duration': 4.68}
{'text': "no but it doesn't have to be our war no", 'start': 1479.9, 'duration': 4.259}
{'text': "we don't just let Ukraine get invaded", 'start': 1482.78, 'duration': 2.639}
{'text': 'and taken over and then all of Europe', 'start': 1484.159, 'duration': 2.64}
{'text': "was like well the us but they wouldn't", 'start': 1485.419, 'duration': 2.941}
{'text': 'have been invaded and taken over had', 'start': 1486.799, 'duration': 3.421}
{'text': 'they stayed a neutral country no they', 'start': 1488.36, 'duration': 2.88}
{'text': "wouldn't have been invaded to taken over", 'start': 1490.22, 'duration': 2.579}
{'text': 'if they would have let Yanukovych toss', 'start': 1491.24, 'duration': 3.419}
{'text': "the deal that the that they're that", 'start': 1492.799, 'duration': 3.481}
{'text': 'their Parliament already voted on and', 'start': 1494.659, 'duration': 4.081}
{'text': 'instead made Ukraine a subservient to', 'start': 1496.28, 'duration': 4.68}
{'text': 'Russian foreign trade policy but you', 'start': 1498.74, 'duration': 3.66}
{'text': "don't have to do either they did that", 'start': 1500.96, 'duration': 2.579}
{'text': "was what yanakovich did that's why", 'start': 1502.4, 'duration': 2.04}
{'text': 'people were protesting so much because', 'start': 1503.539, 'duration': 2.281}
{'text': "janakovich said no I don't want to do", 'start': 1504.44, 'duration': 2.94}
{'text': 'this at you thing actually but again if', 'start': 1505.82, 'duration': 2.76}
{'text': "they're if the protesters in that", 'start': 1507.38, 'duration': 2.94}
{'text': 'country do want to have their protest', 'start': 1508.58, 'duration': 3.42}
{'text': 'they want to they want to get a new', 'start': 1510.32, 'duration': 3.3}
{'text': 'government in place and and they end up', 'start': 1512.0, 'duration': 3.6}
{'text': 'having that and they did they did and', 'start': 1513.62, 'duration': 3.84}
{'text': 'then Russia invaded Crimea afterwards', 'start': 1515.6, 'duration': 5.16}
{'text': 'and started a civil war in the donbass', 'start': 1517.46, 'duration': 5.219}
{'text': 'but again', 'start': 1520.76, 'duration': 4.68}
{'text': 'Russia taking over one part of it does', 'start': 1522.679, 'duration': 4.74}
{'text': 'not mean that we then have to get', 'start': 1525.44, 'duration': 3.359}
{'text': "involved we don't have to be out we", 'start': 1527.419, 'duration': 2.941}
{'text': "don't have to we don't have to we don't", 'start': 1528.799, 'duration': 2.701}
{'text': "have to play the same game that they're", 'start': 1530.36, 'duration': 3.12}
{'text': "doing we don't have to be as well I mean", 'start': 1531.5, 'duration': 3.299}
{'text': 'you kind of have to take a stand though', 'start': 1533.48, 'duration': 3.059}
{'text': "right you can't like we're the strongest", 'start': 1534.799, 'duration': 2.941}
{'text': 'country in the world if we see another', 'start': 1536.539, 'duration': 3.12}
{'text': 'country being invaded in Europe right I', 'start': 1537.74, 'duration': 4.08}
{'text': "think it's everybody any treaties with", 'start': 1539.659, 'duration': 4.681}
{'text': 'Ukraine we have no uh we have no', 'start': 1541.82, 'duration': 4.14}
{'text': "response treaties with Ukraine it's", 'start': 1544.34, 'duration': 2.699}
{'text': 'about the General State of security', 'start': 1545.96, 'duration': 2.699}
{'text': "across all of Europe right that's what", 'start': 1547.039, 'duration': 3.481}
{'text': "the treaties are for no it but there's", 'start': 1548.659, 'duration': 3.361}
{'text': 'also an ideology at play as well like', 'start': 1550.52, 'duration': 3.539}
{'text': 'NATO and the European Union are all', 'start': 1552.02, 'duration': 3.36}
{'text': 'looking to the United States to take', 'start': 1554.059, 'duration': 2.701}
{'text': 'leadership to take point on like hey', 'start': 1555.38, 'duration': 3.539}
{'text': 'Russia is invading countries maybe they', 'start': 1556.76, 'duration': 3.24}
{'text': 'should take leadership in their own', 'start': 1558.919, 'duration': 2.521}
{'text': 'corner of the world and stop looking to', 'start': 1560.0, 'duration': 3.779}
{'text': 'us then what then so then the US just', 'start': 1561.44, 'duration': 4.38}
{'text': 'abdicates its entire hegemony the U.S', 'start': 1563.779, 'duration': 3.181}
{'text': 'just like oh you guys pick your own', 'start': 1565.82, 'duration': 2.82}
{'text': 'out like why would we do that why would', 'start': 1566.96, 'duration': 3.54}
{'text': 'we give up that influence', 'start': 1568.64, 'duration': 4.38}
{'text': 'why do why do we need to be involved how', 'start': 1570.5, 'duration': 3.9}
{'text': 'to lead to the full world and how did', 'start': 1573.02, 'duration': 4.2}
{'text': 'insurers us safe training being involved', 'start': 1574.4, 'duration': 5.159}
{'text': 'in Eastern Europe really help us that', 'start': 1577.22, 'duration': 3.66}
{'text': "much it really doesn't because it", 'start': 1579.559, 'duration': 3.541}
{'text': 'because it sends a statement that we', 'start': 1580.88, 'duration': 4.56}
{'text': 'live in a world that past 1991 where', 'start': 1583.1, 'duration': 3.84}
{'text': "people don't take over parts of", 'start': 1585.44, 'duration': 3.239}
{'text': 'countries anymore and steal land from', 'start': 1586.94, 'duration': 3.18}
{'text': 'them I think that that International', 'start': 1588.679, 'duration': 3.961}
{'text': 'concept is a really important concept to', 'start': 1590.12, 'duration': 4.26}
{'text': 'defend and the idea that big countries', 'start': 1592.64, 'duration': 3.6}
{'text': 'and I would agree with you but us saying', 'start': 1594.38, 'duration': 3.48}
{'text': "that we don't want that to happen is not", 'start': 1596.24, 'duration': 2.64}
{'text': 'going to change the fact that it will', 'start': 1597.86, 'duration': 2.34}
{'text': 'happen well it is changing the fact in', 'start': 1598.88, 'duration': 2.46}
{'text': "Ukraine right now that it's happening", 'start': 1600.2, 'duration': 2.16}
{'text': 'right', 'start': 1601.34, 'duration': 2.76}
{'text': "no because Russia's still doing this", 'start': 1602.36, 'duration': 4.14}
{'text': 'Russia is losing horribly against a', 'start': 1604.1, 'duration': 3.3}
{'text': 'country that it was supposed to take', 'start': 1606.5, 'duration': 2.52}
{'text': 'over in two weeks so I think the United', 'start': 1607.4, 'duration': 4.08}
{'text': 'States has been pretty successful so far', 'start': 1609.02, 'duration': 4.5}
{'text': 'in hindsight Russia never had what they', 'start': 1611.48, 'duration': 3.36}
{'text': 'needed to actually take over Ukraine', 'start': 1613.52, 'duration': 2.7}
{'text': "maybe but it's hard to say how", 'start': 1614.84, 'duration': 2.4}
{'text': 'successful Ukraine would have been', 'start': 1616.22, 'duration': 1.8}
{'text': 'without the massive amount of', 'start': 1617.24, 'duration': 2.4}
{'text': 'intelligence and support from the United', 'start': 1618.02, 'duration': 3.12}
{'text': 'States and other countries that have', 'start': 1619.64, 'duration': 3.899}
{'text': "been like but again I I don't Poland is", 'start': 1621.14, 'duration': 3.779}
{'text': 'in that region of the world Poland has', 'start': 1623.539, 'duration': 3.901}
{'text': 'put a lot of uh a lot of like military', 'start': 1624.919, 'duration': 4.561}
{'text': 'and financial support behind Ukraine if', 'start': 1627.44, 'duration': 3.9}
{'text': 'Poland wants to stand and stand and be a', 'start': 1629.48, 'duration': 3.24}
{'text': 'leader of the Eastern Europe let them be', 'start': 1631.34, 'duration': 3.06}
{'text': 'leader of Eastern Europe and let us be', 'start': 1632.72, 'duration': 2.939}
{'text': 'the leader of the Western Hemisphere and', 'start': 1634.4, 'duration': 3.54}
{'text': 'over here in our in our home with Canada', 'start': 1635.659, 'duration': 3.601}
{'text': 'and Mexico', 'start': 1637.94, 'duration': 3.839}
{'text': 'all of South America the Caribbean so I', 'start': 1639.26, 'duration': 3.659}
{'text': 'think that generally we talk about like', 'start': 1641.779, 'duration': 2.461}
{'text': 'our sphere of influence and the allies', 'start': 1642.919, 'duration': 2.461}
{'text': "and the relationships that we've built", 'start': 1644.24, 'duration': 2.76}
{'text': 'over time I think our European allies', 'start': 1645.38, 'duration': 2.52}
{'text': "are pretty close to it's pretty", 'start': 1647.0, 'duration': 2.4}
{'text': 'important and I think ensuring like the', 'start': 1647.9, 'duration': 2.82}
{'text': 'general Safety and Security of Europe', 'start': 1649.4, 'duration': 3.3}
{'text': 'has been a pretty defining fact of', 'start': 1650.72, 'duration': 3.66}
{'text': 'Europe in the 90s and onwards I think', 'start': 1652.7, 'duration': 3.3}
{'text': 'that having like a more stable continent', 'start': 1654.38, 'duration': 2.88}
{'text': "that we're trading with we're doing", 'start': 1656.0, 'duration': 2.52}
{'text': 'businesses we have a history with I', 'start': 1657.26, 'duration': 2.279}
{'text': "think that's a pretty important concept", 'start': 1658.52, 'duration': 2.159}
{'text': 'but again they need they should be able', 'start': 1659.539, 'duration': 2.721}
{'text': 'to defend themselves', 'start': 1660.679, 'duration': 4.201}
{'text': 'we want to be their friend we can be', 'start': 1662.26, 'duration': 3.88}
{'text': 'their friend without saying that we will', 'start': 1664.88, 'duration': 2.58}
{'text': "fight your battles for you we're not", 'start': 1666.14, 'duration': 2.22}
{'text': "fighting battles for them we're just", 'start': 1667.46, 'duration': 2.52}
{'text': "giving help right Ukraine's fighting the", 'start': 1668.36, 'duration': 2.699}
{'text': "battles they're soldiers on the line", 'start': 1669.98, 'duration': 3.6}
{'text': 'when they have our missiles and our', 'start': 1671.059, 'duration': 4.321}
{'text': 'officers telling them where to point', 'start': 1673.58, 'duration': 3.18}
{'text': "them and all they're doing is pulling", 'start': 1675.38, 'duration': 2.88}
{'text': "the trigger that's not necessarily", 'start': 1676.76, 'duration': 2.64}
{'text': "they're the ones that are putting bodies", 'start': 1678.26, 'duration': 2.82}
{'text': "like into the ground they're the ones", 'start': 1679.4, 'duration': 3.0}
{'text': 'that are dying for their cause and most', 'start': 1681.08, 'duration': 2.459}
{'text': 'of their successes are coming from', 'start': 1682.4, 'duration': 3.3}
{'text': 'missile targets and taking out major', 'start': 1683.539, 'duration': 4.441}
{'text': "military targets that's mostly the US is", 'start': 1685.7, 'duration': 3.66}
{'text': 'sure the US has helped a lot for sure', 'start': 1687.98, 'duration': 3.0}
{'text': "but like it's still it's Ukraine's word", 'start': 1689.36, 'duration': 2.76}
{'text': 'of fight and they are fighting it and', 'start': 1690.98, 'duration': 2.22}
{'text': "it's their land to fight and I think", 'start': 1692.12, 'duration': 2.1}
{'text': "that I think there's an important", 'start': 1693.2, 'duration': 3.3}
{'text': "concept like let's let's roll the clock", 'start': 1694.22, 'duration': 3.9}
{'text': "back and let's say that we do do this", 'start': 1696.5, 'duration': 3.299}
{'text': "let's say that Russia goes in and they", 'start': 1698.12, 'duration': 2.88}
{'text': 'just invade Ukraine and now they just', 'start': 1699.799, 'duration': 3.661}
{'text': 'own Ukraine like is that an acceptable', 'start': 1701.0, 'duration': 5.159}
{'text': 'like that would never happen why not for', 'start': 1703.46, 'duration': 4.86}
{'text': 'example you would have to effectively', 'start': 1706.159, 'duration': 4.861}
{'text': 'take out all of Ukraine to do that', 'start': 1708.32, 'duration': 4.739}
{'text': 'well they already had Crimea they had', 'start': 1711.02, 'duration': 3.72}
{'text': 'already had like they were doing okay in', 'start': 1713.059, 'duration': 3.781}
{'text': 'the dunbas like if they were to do a', 'start': 1714.74, 'duration': 3.6}
{'text': 'full invasion like they did well the', 'start': 1716.84, 'duration': 2.88}
{'text': 'problem is is that the Ukrainian people', 'start': 1718.34, 'duration': 2.819}
{'text': 'remember what it was like to be under', 'start': 1719.72, 'duration': 3.6}
{'text': 'the Soviet Union they remember the they', 'start': 1721.159, 'duration': 3.781}
{'text': 'they remember the Hall of the more they', 'start': 1723.32, 'duration': 2.76}
{'text': "they don't want to be under Russian", 'start': 1724.94, 'duration': 2.46}
{'text': 'control again and they will fight to the', 'start': 1726.08, 'duration': 3.12}
{'text': 'death tree a lot of countries on the', 'start': 1727.4, 'duration': 3.06}
{'text': "Soviet Union a lot of the states didn't", 'start': 1729.2, 'duration': 2.339}
{'text': "want to be part of the Soviet that's why", 'start': 1730.46, 'duration': 2.339}
{'text': "when it dissolved in 91 that's why", 'start': 1731.539, 'duration': 2.341}
{'text': "everybody was like oh we're leaving now", 'start': 1732.799, 'duration': 2.76}
{'text': "well and that's why so many of them came", 'start': 1733.88, 'duration': 2.88}
{'text': 'to a western sort of influence because', 'start': 1735.559, 'duration': 2.821}
{'text': 'Russia treated them horribly and they', 'start': 1736.76, 'duration': 3.6}
{'text': "remember that it's true but Ukraine is", 'start': 1738.38, 'duration': 4.919}
{'text': 'included there right this is why uh some', 'start': 1740.36, 'duration': 4.38}
{'text': 'amount of self-determination in who your', 'start': 1743.299, 'duration': 3.36}
{'text': 'government is is just better for the', 'start': 1744.74, 'duration': 3.36}
{'text': "world because it's harder to force", 'start': 1746.659, 'duration': 2.76}
{'text': 'people to be a part of a government they', 'start': 1748.1, 'duration': 2.579}
{'text': "really really don't want to be a part of", 'start': 1749.419, 'duration': 3.841}
{'text': 'and Russia would effectively have to', 'start': 1750.679, 'duration': 5.221}
{'text': 'wipe out ukrainians to get that done I', 'start': 1753.26, 'duration': 3.659}
{'text': "don't think they would have to wipe out", 'start': 1755.9, 'duration': 2.04}
{'text': "your kindness anymore they didn't have", 'start': 1756.919, 'duration': 2.521}
{'text': 'to wipe out belarusians to basically', 'start': 1757.94, 'duration': 3.42}
{'text': 'have Belarus be a public state of Russia', 'start': 1759.44, 'duration': 3.119}
{'text': 'um I think that they can keep a country', 'start': 1761.36, 'duration': 3.12}
{'text': 'under its thumb without wiping out all', 'start': 1762.559, 'duration': 3.0}
{'text': 'the citizens they essentially did the', 'start': 1764.48, 'duration': 3.24}
{'text': 'same thing in Georgia too', 'start': 1765.559, 'duration': 4.201}
{'text': "but again they didn't just incorporate", 'start': 1767.72, 'duration': 4.74}
{'text': 'Belarus into Russia they the Bell people', 'start': 1769.76, 'duration': 4.919}
{'text': 'in Belarus are part of the Belarusian', 'start': 1772.46, 'duration': 3.3}
{'text': 'government not the Russian government if', 'start': 1774.679, 'duration': 2.581}
{'text': 'Russia were to come in and take over', 'start': 1775.76, 'duration': 2.76}
{'text': 'Ukraine', 'start': 1777.26, 'duration': 3.72}
{'text': 'they would they would in that sense have', 'start': 1778.52, 'duration': 4.32}
{'text': 'to I think they would want Ukraine to be', 'start': 1780.98, 'duration': 3.72}
{'text': 'another Belarus I think their goal was', 'start': 1782.84, 'duration': 3.24}
{'text': 'they wanted to march in a Kiev they', 'start': 1784.7, 'duration': 2.64}
{'text': 'wanted to take over in two weeks they', 'start': 1786.08, 'duration': 2.4}
{'text': 'wanted to install a new leader and then', 'start': 1787.34, 'duration': 2.939}
{'text': 'have that leave or have them leave and', 'start': 1788.48, 'duration': 3.0}
{'text': 'then the new leader would be like really', 'start': 1790.279, 'duration': 2.88}
{'text': 'partial to the Russian government', 'start': 1791.48, 'duration': 2.939}
{'text': 'essentially', 'start': 1793.159, 'duration': 3.541}
{'text': 'which is effectively what Ukraine had', 'start': 1794.419, 'duration': 3.781}
{'text': 'before that government got overthrown', 'start': 1796.7, 'duration': 3.18}
{'text': 'yes which is why they overthrew the', 'start': 1798.2, 'duration': 2.88}
{'text': "government again why wouldn't it just", 'start': 1799.88, 'duration': 2.76}
{'text': "happen again because now you've got a", 'start': 1801.08, 'duration': 3.18}
{'text': 'Russian army invading and killing people', 'start': 1802.64, 'duration': 3.06}
{'text': 'and doing a huge show before saying like', 'start': 1804.26, 'duration': 2.639}
{'text': "well this happens again we're actually", 'start': 1805.7, 'duration': 2.579}
{'text': 'going to invade you and this is exactly', 'start': 1806.899, 'duration': 2.821}
{'text': 'like the holidays more which they which', 'start': 1808.279, 'duration': 2.581}
{'text': "the Ukrainian people don't want anymore", 'start': 1809.72, 'duration': 3.959}
{'text': "you you're you're the Ukrainian people", 'start': 1810.86, 'duration': 5.16}
{'text': 'would never submit to that after what', 'start': 1813.679, 'duration': 5.041}
{'text': "they went through in 2014. I I don't I", 'start': 1816.02, 'duration': 4.32}
{'text': "just I don't buy the argument that like", 'start': 1818.72, 'duration': 3.42}
{'text': "Russia can't take it over without any", 'start': 1820.34, 'duration': 3.0}
{'text': 'foreign help like I think the foreign', 'start': 1822.14, 'duration': 2.279}
{'text': 'help has been pretty important to', 'start': 1823.34, 'duration': 3.3}
{'text': 'Ukraine being able to resist so far like', 'start': 1824.419, 'duration': 3.36}
{'text': "I don't think without any foreign help", 'start': 1826.64, 'duration': 3.36}
{'text': 'they would just they had a lot of', 'start': 1827.779, 'duration': 3.541}
{'text': "success in the initial they didn't have", 'start': 1830.0, 'duration': 2.7}
{'text': 'the military support in the first two', 'start': 1831.32, 'duration': 3.0}
{'text': "weeks they didn't have material support", 'start': 1832.7, 'duration': 3.959}
{'text': 'in the first two weeks well they had us', 'start': 1834.32, 'duration': 3.54}
{'text': 'intelligence support at the very least', 'start': 1836.659, 'duration': 3.181}
{'text': 'since the very beginning right yeah but', 'start': 1837.86, 'duration': 3.299}
{'text': "and again that's not necessarily the", 'start': 1839.84, 'duration': 2.4}
{'text': 'same as material support though like', 'start': 1841.159, 'duration': 3.0}
{'text': 'they on their own were able to take to', 'start': 1842.24, 'duration': 3.48}
{'text': 'to deal with a lot of Russian targets', 'start': 1844.159, 'duration': 3.24}
{'text': 'without having', 'start': 1845.72, 'duration': 3.78}
{'text': 'um any any real Weaponry sure but do you', 'start': 1847.399, 'duration': 3.301}
{'text': 'think they would have the success in', 'start': 1849.5, 'duration': 2.7}
{'text': "this war that they've had without U.S", 'start': 1850.7, 'duration': 4.14}
{'text': 'support absolutely no shot', 'start': 1852.2, 'duration': 4.74}
{'text': 'so the problem why would we be sending', 'start': 1854.84, 'duration': 3.54}
{'text': 'them tens of billions of dollars in', 'start': 1856.94, 'duration': 3.0}
{'text': 'weapons packages why is zielinski and', 'start': 1858.38, 'duration': 2.94}
{'text': 'everybody begging us to continue to', 'start': 1859.94, 'duration': 2.7}
{'text': "support if it didn't make that much of a", 'start': 1861.32, 'duration': 2.88}
{'text': 'difference like you said to yourself', 'start': 1862.64, 'duration': 3.0}
{'text': 'like most of the victories are scoring I', 'start': 1864.2, 'duration': 2.699}
{'text': 'would like us missile systems and stuff', 'start': 1865.64, 'duration': 2.7}
{'text': 'being shipped in from like Poland and', 'start': 1866.899, 'duration': 3.9}
{'text': 'like other European countries too again', 'start': 1868.34, 'duration': 4.439}
{'text': "I don't Poland can do whatever the hell", 'start': 1870.799, 'duration': 3.24}
{'text': "they want that doesn't mean that we", 'start': 1872.779, 'duration': 3.421}
{'text': 'should also be doing it Poland has given', 'start': 1874.039, 'duration': 3.961}
{'text': 'them billions of dollars in missile', 'start': 1876.2, 'duration': 3.599}
{'text': 'systems tanks Etc they basically', 'start': 1878.0, 'duration': 4.399}
{'text': 'offloaded their entirety of their um', 'start': 1879.799, 'duration': 4.921}
{'text': 'systems into Ukraine for them to use', 'start': 1882.399, 'duration': 3.64}
{'text': 'yeah but I think part of this is due to', 'start': 1884.72, 'duration': 2.699}
{'text': 'U.S leadership like bringing everybody', 'start': 1886.039, 'duration': 4.26}
{'text': 'together to recognize no Poland hates', 'start': 1887.419, 'duration': 4.321}
{'text': 'Russia Poland does not want to be I', 'start': 1890.299, 'duration': 3.12}
{'text': 'understand but hating Russia and being', 'start': 1891.74, 'duration': 3.24}
{'text': 'willing to ship because initially it', 'start': 1893.419, 'duration': 3.301}
{'text': "wasn't Poland initially fighting us on", 'start': 1894.98, 'duration': 3.299}
{'text': 'like shipping stuff to the country like', 'start': 1896.72, 'duration': 2.579}
{'text': 'with planes and stuff I think that', 'start': 1898.279, 'duration': 2.28}
{'text': "wasn't it Biden that eventually got them", 'start': 1899.299, 'duration': 2.88}
{'text': 'to cave on that and I know that Germany', 'start': 1900.559, 'duration': 3.12}
{'text': 'and France were reluctant to put some', 'start': 1902.179, 'duration': 2.821}
{'text': 'tariffs and sanctions on Russia as well', 'start': 1903.679, 'duration': 2.701}
{'text': 'like we had to fight a lot for them to', 'start': 1905.0, 'duration': 2.34}
{'text': 'get kicked out of the Swift banking', 'start': 1906.38, 'duration': 2.22}
{'text': 'system like I think the United States is', 'start': 1907.34, 'duration': 2.1}
{'text': 'taking point at a lot of these', 'start': 1908.6, 'duration': 1.92}
{'text': "negotiations I don't know if Poland", 'start': 1909.44, 'duration': 1.92}
{'text': 'would have helped in the same manner', 'start': 1910.52, 'duration': 2.1}
{'text': "they are now if it wouldn't have been", 'start': 1911.36, 'duration': 3.179}
{'text': 'that the US is like kind of urging to do', 'start': 1912.62, 'duration': 3.72}
{'text': 'so no you know they hate Russia but no I', 'start': 1914.539, 'duration': 3.601}
{'text': 'think if Russia got far enough in', 'start': 1916.34, 'duration': 4.079}
{'text': 'Ukraine they would be all there for it', 'start': 1918.14, 'duration': 3.84}
{'text': "far enough and then it's too late at", 'start': 1920.419, 'duration': 4.201}
{'text': 'that point if okay if Poland knows that', 'start': 1921.98, 'duration': 4.079}
{'text': 'if Ukraine Falls there next and they', 'start': 1924.62, 'duration': 2.82}
{'text': "don't want to be next", 'start': 1926.059, 'duration': 3.12}
{'text': "well I don't think Poland is ever going", 'start': 1927.44, 'duration': 4.64}
{'text': 'to be next yes', 'start': 1929.179, 'duration': 2.901}
